word,ADJ,ADP,ADV,AUX,INTJ,NOUN,NUM,PRON,VERB
thirty,0,0,0,0,0,0,1,0,0
right,2,0,1,0,0,1,0,0,0
surely,0,0,2,0,0,0,0,0,0
well,1,0,0,0,0,0,0,0,0
pull,0,0,0,0,0,0,0,0,7
wonderful,1,0,0,0,0,0,0,0,0
cloud,0,0,0,0,0,3,0,0,0
careful,2,0,0,0,0,0,0,0,0
hide,0,0,0,0,0,0,0,0,5
ground,0,0,0,0,0,5,0,0,0
west,2,0,0,0,0,0,0,0,0
hunting,0,0,0,0,0,2,0,0,0
crowd,0,0,0,0,0,5,0,0,0
left,0,0,1,0,0,1,0,0,0
scream,0,0,0,0,0,0,0,0,1
bite,0,0,0,0,0,2,0,0,3
group,0,0,0,0,0,4,0,0,0
room,0,0,0,0,0,2,0,0,0
door,0,0,0,0,0,1,0,0,0
window,0,0,0,0,0,2,0,0,0
stay,0,0,0,0,0,0,0,0,1
alive,2,0,0,0,0,0,0,0,0
hissing,1,0,0,0,0,0,0,0,0
darkness,0,0,0,0,0,1,0,0,0
sssss,0,0,0,0,1,0,0,0,0
foot,0,0,0,0,0,4,0,0,0
tank,0,0,0,0,0,5,0,0,0
feel,0,0,0,0,0,0,0,0,3
slowly,0,0,2,0,0,0,0,0,0
round,0,1,3,0,0,0,0,0,0
side,0,0,0,0,0,1,0,0,0
ready,3,0,0,0,0,0,0,0,0
move,0,0,0,0,0,0,0,0,6
stone,0,0,0,0,0,1,0,0,0
twice,0,0,1,0,0,0,0,0,0
young,11,0,0,0,0,0,0,0,0
silent,2,0,0,0,0,0,0,0,0
hiss,0,0,0,0,0,0,0,0,2
dance,0,0,0,0,0,1,0,0,2
break,0,0,0,0,0,0,0,0,1
body,0,0,0,0,0,5,0,0,0
badly,0,0,1,0,0,0,0,0,0
turn,0,0,0,0,0,0,0,0,5
mistake,0,0,0,0,0,1,0,0,0
answer,0,0,0,0,0,1,0,0,1
brave,1,0,0,0,0,0,0,0,0
line,0,0,0,0,0,2,0,0,0
change,0,0,0,0,0,0,0,0,1
second,0,0,0,0,0,1,0,0,0
understand,0,0,0,0,0,0,0,0,3
forward,0,0,2,0,0,0,0,0,0
whisper,0,0,0,0,0,0,0,0,1
dancing,0,0,0,0,0,1,0,0,0
punish,0,0,0,0,0,0,0,0,3
wrong,1,0,0,0,0,1,0,0,0
heavily,0,0,1,0,0,0,0,0,0
home,0,0,2,0,0,0,0,0,0
matter,0,0,0,0,0,1,0,0,0
finish,0,0,0,0,0,0,0,0,1
funny,1,0,0,0,0,0,0,0,0
course,0,0,0,0,0,1,0,0,0
stop,0,0,0,0,0,0,0,0,5
ear,0,0,0,0,0,1,0,0,0
send,0,0,0,0,0,0,0,0,2
cat,0,0,0,0,0,1,0,0,0
quietly,0,0,1,0,0,0,0,0,0
deer,0,0,0,0,0,4,0,0,0
fire,0,0,0,0,0,8,0,0,0
wait,0,0,0,0,0,0,0,0,6
child,0,0,0,0,0,4,0,0,0
pot,0,0,0,0,0,5,0,0,0
keep,0,0,0,0,0,0,0,0,1
wood,0,0,0,0,0,2,0,0,0
special,1,0,0,0,0,0,0,0,0
rock,0,0,0,0,0,5,0,0,0
mean,0,0,0,0,0,0,0,0,1
die,0,0,0,0,0,0,0,0,4
bah,0,0,0,0,1,0,0,0,0
sad,1,0,0,0,0,0,0,0,0
death,0,0,0,0,0,3,0,0,0
drop,0,0,0,0,0,0,0,0,1
burn,0,0,0,0,0,0,0,0,4
brightly,0,0,1,0,0,0,0,0,0
frightened,3,0,0,0,0,0,0,0,0
world,0,0,0,0,0,1,0,0,0
stick,0,0,0,0,0,2,0,0,0
tear,0,0,0,0,0,2,0,0,0
face,0,0,0,0,0,3,0,0,0
close,0,0,0,0,0,0,0,0,1
goodbye,0,0,0,0,0,1,0,0,0
coat,0,0,0,0,0,11,0,0,0
morning,0,0,0,0,0,3,0,0,0
strange,1,0,0,0,0,0,0,0,0
enemy,0,0,0,0,0,1,0,0,0
narrow,2,0,0,0,0,0,0,0,0
valley,0,0,0,0,0,1,0,0,0
buffalo,0,0,0,0,0,15,0,0,0
gate,0,0,0,0,0,3,0,0,0
mark,0,0,0,0,0,2,0,0,0
woman,0,0,0,0,0,2,0,0,0
villager,0,0,0,0,0,4,0,0,0
milk,0,0,0,0,0,1,0,0,0
bread,0,0,0,0,0,1,0,0,0
prison,0,0,0,0,0,1,0,0,0
language,0,0,0,0,0,2,0,0,0
easy,1,0,0,0,0,0,0,0,0
field,0,0,0,0,0,3,0,0,0
soft,1,0,0,0,0,0,0,0,0
nose,0,0,0,0,0,1,0,0,0
touch,0,0,0,0,0,0,0,0,1
eld,1,0,0,0,0,0,0,0,0
wear,0,0,0,0,0,0,0,0,1
use,0,0,0,0,0,0,0,0,1
money,0,0,0,0,0,2,0,0,0
work,0,0,0,0,0,3,0,0,2
hunter,0,0,0,0,0,3,0,0,0
herd,0,0,0,0,0,8,0,0,0
enjoy,0,0,0,0,0,0,0,0,1
usually,0,0,1,0,0,0,0,0,0
dhak,0,0,0,0,0,2,0,0,0
golden,1,0,0,0,0,0,0,0,0
flower,0,0,0,0,0,1,0,0,0
hope,0,0,0,0,0,0,0,0,2
dry,1,0,0,0,0,0,0,0,0
ravine,0,0,0,0,0,10,0,0,0
show,0,0,0,0,0,0,0,0,1
tooth,0,0,0,0,0,1,0,0,0
broke,0,0,0,0,0,0,0,0,1
today,0,0,0,0,0,1,0,0,0
drink,0,0,0,0,0,1,0,0,1
chase,0,0,0,0,0,0,0,0,2
escape,0,0,0,0,0,0,0,0,2
excited,1,0,0,0,0,0,0,0,0
drive,0,0,0,0,0,0,0,0,2
uphill,0,0,1,0,0,0,0,0,0
ride,0,0,0,0,0,0,0,0,1
shake,0,0,0,0,0,0,0,0,1
rocky,1,0,0,0,0,0,0,0,0
dinner,0,0,0,0,0,1,0,0,0
late,1,0,0,0,0,0,0,0,0
mountain,0,0,0,0,0,1,0,0,0
dog,0,0,0,0,0,1,0,0,0
knife,0,0,0,0,0,1,0,0,0
cut,0,0,0,0,0,0,0,0,1
hour,0,0,0,0,0,1,0,0,0
sell,0,0,0,0,0,0,0,0,1
rupee,0,0,0,0,0,2,0,0,0
king,0,0,0,0,0,1,0,0,0
peace,0,0,0,0,0,1,0,0,0
nearly,0,0,1,0,0,0,0,0,0
star,0,0,0,0,0,1,0,0,0
