word,ADJ,ADP,ADV,AUX,DET,INTJ,NOUN,NUM,PRON,SCONJ,VERB,X
house,0,0,0,0,0,0,50,0,0,0,0,0
mile,0,0,0,0,0,0,6,0,0,0,0,0
station,0,0,0,0,0,0,4,0,0,0,0,0
dusty,7,0,0,0,0,0,0,0,0,0,0,0
hire,0,0,0,0,0,0,0,0,0,0,3,0
hack,0,0,0,0,0,0,2,0,0,0,0,0
rattle,0,0,0,0,0,0,2,0,0,0,3,0
minute,0,0,0,0,0,0,28,0,0,0,0,0
child,0,0,0,0,0,0,175,0,0,0,0,0
begin,0,0,0,0,0,0,0,0,0,0,59,0
head,0,0,0,0,0,0,53,0,0,0,0,0
carriage,0,0,0,0,0,0,29,0,0,0,0,0
window,0,0,0,0,0,0,38,0,0,0,0,0
nearly,0,0,23,0,0,0,0,0,0,0,0,0
time,1,0,0,0,0,0,99,0,0,0,0,0
pass,0,0,0,0,0,0,0,0,0,0,8,0
say,0,0,0,0,0,0,0,0,0,0,817,0
till,0,0,0,0,0,0,0,0,0,47,0,0
reach,0,0,0,0,0,0,2,0,0,0,11,0
hill,0,0,0,0,0,0,6,0,0,0,0,0
past,1,7,0,0,0,0,0,0,0,0,0,0
chalk,0,0,0,0,0,0,7,0,0,0,0,0
quarry,0,0,0,0,0,0,8,0,0,0,0,0
come,0,0,0,0,0,0,0,0,0,0,209,0
gravel,0,0,0,0,0,0,27,0,0,0,0,0
pit,0,0,0,0,0,0,39,0,0,0,0,0
white,34,0,0,0,0,0,0,0,0,0,0,0
green,12,0,0,0,0,0,1,0,0,0,0,0
garden,0,0,0,0,0,0,22,0,0,0,0,0
orchard,0,0,0,0,0,0,5,0,0,0,0,0
mother,0,0,0,0,0,0,61,0,0,0,0,0
look,0,0,0,0,0,0,3,0,0,0,164,0
rose,0,0,0,0,0,0,7,0,0,0,0,0
plum,0,0,0,0,0,0,16,0,0,0,0,0
decent,5,0,0,0,0,0,0,0,0,0,0,0
admit,0,0,0,0,0,0,0,0,0,0,5,0
baby,0,0,0,0,0,0,44,0,0,0,0,0
wanty,1,0,0,0,0,0,0,0,0,0,0,0
walky,3,0,0,0,0,0,0,0,0,0,0,0
stop,0,0,0,0,0,0,0,0,0,0,30,0
jolt,0,0,0,0,0,0,1,0,0,0,0,0
get,0,0,0,0,0,0,0,0,0,0,132,0
leg,0,0,0,0,0,0,30,0,0,0,0,0
kick,0,0,0,0,0,0,2,0,0,0,6,0
foot,0,0,0,0,0,0,33,0,0,0,0,0
tread,0,0,0,0,0,0,0,0,0,0,3,0
scramble,0,0,0,0,0,0,1,0,0,0,0,0
mind,0,0,0,0,0,0,19,0,0,0,20,0
curiously,0,0,2,0,0,0,0,0,0,0,0,0
hurry,0,0,0,0,0,0,12,0,0,0,9,0
slowly,0,0,18,0,0,0,0,0,0,0,0,0
step,0,0,0,0,0,0,6,0,0,0,4,0
jump,0,0,0,0,0,0,1,0,0,0,14,0
wish,0,0,0,0,0,0,110,0,0,0,136,0
box,0,0,0,0,0,0,18,0,0,0,0,0
carry,0,0,0,0,0,0,0,0,0,0,21,0
pay,0,0,0,0,0,0,0,0,0,0,16,0
driver,0,0,0,0,0,0,1,0,0,0,0,0
instead,0,0,14,0,0,0,0,0,0,0,0,0
join,0,0,0,0,0,0,0,0,0,0,4,0
glorious,6,0,0,0,0,0,0,0,0,0,0,0
rush,0,0,0,0,0,0,4,0,0,0,10,0
round,4,52,17,0,0,0,2,0,0,0,1,0
thorny,1,0,0,0,0,0,0,0,0,0,0,0
thistly,1,0,0,0,0,0,0,0,0,0,0,0
briery,1,0,0,0,0,0,0,0,0,0,0,0
brambly,1,0,0,0,0,0,0,0,0,0,0,0
wilderness,0,0,0,0,0,0,2,0,0,0,0,0
broken,3,0,0,0,0,0,0,0,0,0,0,0
gate,0,0,0,0,0,0,17,0,0,0,0,0
dry,12,0,0,0,0,0,0,0,0,0,6,0
fountain,0,0,0,0,0,0,1,0,0,0,0,0
wise,5,0,0,0,0,0,0,0,0,0,0,0
pretty,12,0,3,0,0,0,0,0,0,0,0,0
ordinary,6,0,0,0,0,0,0,0,0,0,0,0
think,0,0,0,0,0,0,0,0,0,0,164,0
inconvenient,3,0,0,0,0,0,0,0,0,0,0,0
annoyed,1,0,0,0,0,0,0,0,0,0,0,0
shelf,0,0,0,0,0,0,2,0,0,0,0,0
speak,0,0,0,0,0,0,0,0,0,0,40,0
hardly,0,0,9,0,0,0,0,0,0,0,0,0
cupboard,0,0,0,0,0,0,2,0,0,0,0,0
place,0,0,0,0,0,0,27,0,0,0,0,0
father,0,0,0,0,0,0,23,0,0,0,0,0
iron,0,0,0,0,0,0,12,0,0,0,0,0
work,0,0,0,0,0,0,13,0,0,0,6,0
roof,0,0,0,0,0,0,6,0,0,0,0,0
coping,0,0,0,0,0,0,1,0,0,0,0,0
like,4,155,0,0,0,0,1,0,0,0,38,0
architect,0,0,0,0,0,0,2,0,0,0,0,0
nightmare,0,0,0,0,0,0,3,0,0,0,0,0
deep,17,0,4,0,0,0,0,0,0,0,0,0
country,0,0,0,0,0,0,11,0,0,0,0,0
sight,0,0,0,0,0,0,9,0,0,0,0,0
year,0,0,0,0,0,0,20,0,0,0,0,0
go,0,0,0,0,0,0,0,0,0,0,198,0
seaside,0,0,0,0,0,0,5,0,0,0,0,0
day,1,0,0,0,0,0,134,0,0,0,0,0
excursion,0,0,0,0,0,0,1,0,0,0,0,0
train,0,0,0,0,0,0,1,0,0,0,0,0
sort,0,0,2,0,0,0,24,0,0,0,0,0
set,0,0,0,0,0,0,1,0,0,0,34,0
earthly,1,0,0,0,0,0,0,0,0,0,0,0
prison,0,0,0,0,0,0,7,0,0,0,0,0
especially,0,0,11,0,0,0,0,0,0,0,0,0
relation,0,0,0,0,0,0,2,0,0,0,0,0
rich,2,0,0,0,0,0,1,0,0,0,0,0
illustration,0,0,0,0,0,0,46,0,0,0,0,0
course,0,0,36,0,0,0,50,0,0,0,0,0
shop,0,0,0,0,0,0,15,0,0,0,0,0
theatre,0,0,0,0,0,0,2,0,0,0,0,0
entertainment,0,0,0,0,0,0,2,0,0,0,0,0
thing,0,0,0,0,0,0,145,0,0,0,0,0
people,0,0,0,0,0,0,48,0,0,0,0,0
poor,17,0,0,0,0,0,0,0,0,0,0,0
take,0,0,0,0,0,0,0,0,0,0,68,0
buy,0,0,0,0,0,0,0,0,0,0,27,0
nice,29,0,0,0,0,0,0,0,0,0,0,0
play,0,0,0,0,0,0,5,0,0,0,12,0
hurt,1,0,0,0,0,0,1,0,0,0,27,0
tree,0,0,0,0,0,0,18,0,0,0,0,0
sand,0,0,0,0,0,0,70,0,0,0,0,0
wood,0,0,0,0,0,0,13,0,0,0,0,0
water,0,0,0,0,0,0,56,0,0,0,0,0
wrong,11,0,1,0,0,0,0,0,0,0,0,0
shape,0,0,0,0,0,0,2,0,0,0,1,0
