word,ADJ,ADP,ADV,NOUN,NUM,SCONJ,VERB,X
opportunity,0,0,0,1,0,0,0,0
especially,0,0,4,0,0,0,0,0
consist,0,0,0,0,0,0,3,0
combine,0,0,0,0,0,0,2,0
boat,0,0,0,4,0,0,0,0
period,0,0,0,3,0,0,0,0
precede,0,0,0,0,0,0,1,0
similar,1,0,0,0,0,0,0,0
discipline,0,0,0,1,0,0,0,0
honor,0,0,0,3,0,0,1,0
bind,0,0,0,0,0,0,1,0
pledge,0,0,0,0,0,0,1,0
follow,0,0,0,0,0,0,2,0
certain,3,0,0,0,0,0,0,0
promise,0,0,0,0,0,0,2,0
switch,0,0,0,0,0,0,1,0
allegiance,0,0,0,2,0,0,0,0
swear,0,0,0,0,0,0,1,0
punishment,0,0,0,1,0,0,0,0
offence,0,0,0,1,0,0,0,0
lose,0,0,0,0,0,0,2,0
seat,0,0,0,1,0,0,0,0
great,3,0,0,0,0,0,0,0
feast,0,0,0,1,0,0,1,0
rank,0,0,0,1,0,0,0,0
determine,0,0,0,0,0,0,1,0
close,0,0,1,0,0,0,0,0
sit,0,0,0,0,0,0,1,0
occasion,0,0,0,1,0,0,0,0
festival,0,0,0,1,0,0,0,0
reenactor,0,0,0,1,0,0,0,0
form,0,0,0,0,0,0,2,0
wall,0,0,0,7,0,0,0,0
military,3,0,0,0,0,0,0,0
tactic,0,0,0,4,0,0,0,0
wield,0,0,0,0,0,0,2,0
successfully,0,0,1,0,0,0,0,0
device,0,0,0,1,0,0,0,0
ancient,3,0,0,0,0,0,0,0
maneuver,0,0,0,3,0,0,0,0
stand,0,0,0,0,0,0,1,0
body,0,0,0,1,0,0,0,0
overhead,0,0,2,0,0,0,0,0
move,0,0,0,0,0,0,3,0
forward,0,0,2,0,0,0,0,0
enemy,0,0,0,2,0,0,0,0
wedge,0,0,0,2,0,0,0,0
counteract,0,0,0,0,0,0,1,0
march,0,0,0,0,0,0,2,0
shape,0,0,0,1,0,0,0,0
hole,0,0,0,1,0,0,0,0
adversary,0,0,0,1,0,0,0,0
put,0,0,0,0,0,0,1,0
pressure,0,0,0,1,0,0,0,0
point,0,0,0,3,0,0,0,0
burg,0,0,0,1,0,0,0,0
small,1,0,0,0,0,0,0,0
number,0,0,0,4,0,0,0,0
sort,0,0,0,1,0,0,0,0
fortress,0,0,0,1,0,0,0,0
effective,1,0,0,0,0,0,0,0
deflect,0,0,0,0,0,0,1,0
overall,0,0,1,0,0,0,0,0
employ,0,0,0,0,0,0,4,0
instead,0,0,1,0,0,0,0,0
heroics,0,0,0,1,0,0,0,0
ferocity,0,0,0,1,0,0,0,0
