word,ADJ,ADP,ADV,AUX,DET,INTJ,NOUN,NUM,PRON,SCONJ,VERB,X
thing,0,0,0,0,0,0,84,0,0,0,0,0
certain,7,0,0,0,0,0,0,0,0,0,0,0
white,15,0,0,0,0,0,0,0,0,0,0,0
kitten,0,0,0,0,0,0,25,0,0,0,0,0
black,5,0,0,0,0,0,0,0,0,0,0,0
fault,0,0,0,0,0,0,8,0,0,0,0,0
entirely,0,0,3,0,0,0,0,0,0,0,0,0
have,0,0,0,0,0,0,0,0,0,0,9,0
face,0,0,0,0,0,0,22,0,0,0,1,0
wash,0,0,0,0,0,0,0,0,0,0,5,0
old,25,0,0,0,0,0,0,0,0,0,0,0
cat,0,0,0,0,0,0,3,0,0,0,0,0
quarter,0,0,0,0,0,0,1,0,0,0,0,0
hour,0,0,0,0,0,0,7,0,0,0,0,0
bear,0,0,0,0,0,0,0,0,0,0,1,0
pretty,4,0,5,0,0,0,0,0,0,0,0,0
consider,0,0,0,0,0,0,0,0,0,0,11,0
hand,0,0,0,0,0,0,71,0,0,0,5,0
mischief,0,0,0,0,0,0,3,0,0,0,0,0
way,0,0,0,0,0,0,67,0,0,0,0,0
child,0,0,0,0,0,0,17,0,0,0,0,0
hold,0,0,0,0,0,0,6,0,0,0,26,0
poor,22,0,0,0,0,0,0,0,0,0,0,0
ear,0,0,0,0,0,0,16,0,0,0,0,0
paw,0,0,0,0,0,0,8,0,0,0,0,0
rub,0,0,0,0,0,0,0,0,0,0,7,0
wrong,7,0,0,0,0,0,0,0,0,0,0,0
begin,0,0,0,0,0,0,0,0,0,0,86,0
nose,0,0,0,0,0,0,5,0,0,0,0,0
say,0,0,0,0,0,0,0,0,0,0,478,0
hard,6,0,2,0,0,0,0,0,0,0,0,0
work,0,0,0,0,0,0,5,0,0,0,8,0
lie,0,0,0,0,0,0,0,0,0,0,13,0
try,0,0,0,0,0,0,0,0,0,0,35,0
purr,0,0,0,0,0,0,0,0,0,0,7,0
doubt,0,0,2,0,0,0,0,0,0,0,1,0
feel,0,0,0,0,0,0,0,0,0,0,27,0
mean,1,0,0,0,0,0,1,0,0,0,42,0
good,40,0,2,0,0,6,2,0,0,0,0,0
finish,0,0,0,0,0,0,0,0,0,0,6,0
early,0,0,1,0,0,0,0,0,0,0,0,0
afternoon,0,0,0,0,0,0,3,0,0,0,0,0
sit,0,0,0,0,0,0,0,0,0,0,35,0
curl,0,0,0,0,0,0,0,0,0,0,3,0
corner,0,0,0,0,0,0,4,0,0,0,0,0
great,51,0,0,0,0,0,0,0,0,0,0,0
arm,0,0,0,0,0,0,21,0,0,0,0,0
chair,0,0,0,0,0,0,9,0,0,0,0,0
half,2,0,7,0,5,0,1,0,0,0,0,0
talk,0,0,0,0,0,0,2,0,0,0,35,0
asleep,4,0,0,0,0,0,0,0,0,0,0,0
grand,8,0,0,0,0,0,0,0,0,0,0,0
game,0,0,0,0,0,0,6,0,0,0,0,0
romp,0,0,0,0,0,0,1,0,0,0,0,0
ball,0,0,0,0,0,0,6,0,0,0,0,0
worsted,1,0,0,0,0,0,0,0,0,0,0,0
wind,0,0,0,0,0,0,5,0,0,0,2,0
roll,0,0,0,0,0,0,0,0,0,0,11,0
till,0,0,0,0,0,0,0,0,0,30,0,0
come,0,0,0,0,0,0,0,0,0,0,112,0
undone,2,0,0,0,0,0,0,0,0,0,0,0
spread,0,0,0,0,0,0,0,0,0,0,6,0
hearth,0,0,0,0,0,0,4,0,0,0,0,0
rug,0,0,0,0,0,0,4,0,0,0,0,0
knot,0,0,0,0,0,0,1,0,0,0,0,0
tangle,0,0,0,0,0,0,1,0,0,0,1,0
run,0,0,0,0,0,0,2,0,0,0,30,0
tail,0,0,0,0,0,0,2,0,0,0,0,0
middle,1,0,0,0,0,0,8,0,0,0,0,0
wicked,1,0,0,0,0,0,0,0,0,0,0,0
little,107,0,7,0,0,0,0,0,0,0,0,0
cry,0,0,0,0,0,0,0,0,0,0,65,0
catch,0,0,0,0,0,0,0,0,0,0,16,0
give,0,0,0,0,0,0,0,0,0,0,21,0
kiss,0,0,0,0,0,0,2,0,0,0,2,0
understand,0,0,0,0,0,0,0,0,0,0,10,0
disgrace,0,0,0,0,0,0,1,0,0,0,0,0
ought,0,0,0,19,0,0,0,0,0,0,1,0
teach,0,0,0,0,0,0,0,0,0,0,3,0
well,19,0,16,0,0,0,0,0,0,0,0,0
manner,0,0,0,0,0,0,7,0,0,0,0,0
know,0,0,0,0,0,0,0,0,0,0,137,0
add,0,0,0,0,0,0,0,0,0,0,21,0
look,0,0,0,0,0,0,6,0,0,0,126,0
reproachfully,0,0,1,0,0,0,0,0,0,0,0,0
speak,0,0,0,0,0,0,0,0,0,0,46,0
cross,1,0,0,0,0,0,0,0,0,0,5,0
voice,0,0,0,0,0,0,45,0,0,0,0,0
manage,0,0,0,0,0,0,0,0,0,0,19,0
scramble,0,0,0,0,0,0,1,0,0,0,6,0
take,0,0,0,0,0,0,0,0,0,0,45,0
worst,0,0,0,0,0,0,0,0,0,0,4,0
fast,2,0,24,0,0,0,0,0,0,0,0,0
time,0,0,0,0,0,0,84,0,0,0,0,0
demurely,0,0,1,0,0,0,0,0,0,0,0,0
knee,0,0,0,0,0,0,6,0,0,0,0,0
pretend,0,0,0,0,0,0,0,0,0,0,12,0
watch,0,0,0,0,0,0,2,0,0,0,20,0
progress,0,0,0,0,0,0,1,0,0,0,0,0
winding,0,0,0,0,0,0,1,0,0,0,0,0
put,0,0,0,0,0,0,0,0,0,0,14,0
gently,0,0,14,0,0,0,0,0,0,0,0,0
touch,0,0,0,0,0,0,0,0,0,0,5,0
glad,10,0,0,0,0,0,0,0,0,0,0,0
help,0,0,0,0,0,0,1,0,0,0,30,0
morrow,0,0,0,0,0,0,4,0,0,0,0,0
guess,0,0,0,0,0,0,0,0,0,0,9,0
window,0,0,0,0,0,0,7,0,0,0,0,0
make,0,0,0,0,0,0,0,0,0,0,13,0
tidy,3,0,0,0,0,0,0,0,0,0,0,0
boy,0,0,0,0,0,0,3,0,0,0,0,0
get,0,0,0,0,0,0,0,0,0,0,98,0
stick,0,0,0,0,0,0,4,0,0,0,5,0
bonfire,0,0,0,0,0,0,2,0,0,0,0,0
want,0,0,0,0,0,0,0,0,0,0,26,0
plenty,1,0,0,0,0,0,7,0,0,0,0,0
cold,6,0,0,0,0,0,0,0,0,0,0,0
snow,0,0,0,0,0,0,4,0,0,0,1,0
leave,0,0,0,0,0,0,6,0,0,0,23,0
mind,0,0,0,0,0,0,7,0,0,0,10,0
wound,0,0,0,0,0,0,0,0,0,0,1,0
turn,0,0,0,0,0,0,10,0,0,0,38,0
round,4,30,24,0,0,0,0,0,0,0,0,0
neck,0,0,0,0,0,0,10,0,0,0,0,0
lead,0,0,0,0,0,0,0,0,0,0,4,0
floor,0,0,0,0,0,0,3,0,0,0,0,0
yard,0,0,0,0,0,0,8,0,0,0,0,0
unwind,0,0,0,0,0,0,0,0,0,0,1,0
angry,5,0,0,0,0,0,0,0,0,0,0,0
go,0,0,0,0,0,0,0,0,0,0,123,0
soon,0,0,18,0,0,0,0,0,0,0,0,0
comfortably,0,0,3,0,0,0,0,0,0,0,0,0
settle,0,0,0,0,0,0,0,0,0,0,5,0
