word,ADJ,ADP,ADV,NOUN,NUM,SCONJ,VERB,X
solve,0,0,0,0,0,0,4,0
problem,0,0,0,17,0,0,0,0
difficult,1,0,0,0,0,0,0,0
paper,0,0,0,2,0,0,0,0
important,2,0,0,0,0,0,0,0
start,0,0,0,0,0,0,2,0
beginning,0,0,0,2,0,0,0,0
chapter,0,0,0,4,0,0,0,0
define,0,0,0,0,0,0,2,0
magnitude,0,0,0,4,0,0,0,0
relation,0,0,0,5,0,0,0,0
symbol,0,0,0,5,0,0,0,0
embrace,0,0,0,0,0,0,1,0
subject,0,0,0,7,0,0,1,0
arithmetic,1,0,0,20,0,0,0,0
probability,0,0,0,13,0,0,0,0
statistics,0,0,0,2,0,0,0,0
special,6,0,0,0,0,0,0,0
research,0,0,0,5,0,0,0,0
division,0,0,0,4,0,0,0,0
pure,3,0,0,0,0,0,0,0
applied,3,0,0,0,0,0,0,0
solely,0,0,1,0,0,0,0,0
theoretical,5,0,0,0,0,0,0,0
interest,0,0,0,8,0,0,0,0
tool,0,0,0,1,0,0,0,0
technique,0,0,0,7,0,0,0,0
specific,3,0,0,0,0,0,0,0
engineering,0,0,0,1,0,0,0,0
application,0,0,0,10,0,0,0,0
science,0,0,0,6,0,0,0,0
pervasive,1,0,0,0,0,0,0,0
life,0,0,0,2,0,0,0,0
bake,0,0,0,0,0,0,1,0
cake,0,0,0,1,0,0,0,0
build,0,0,0,0,0,0,3,0
house,0,0,0,2,0,0,0,0
involve,0,0,0,0,0,0,8,0
measure,0,0,0,2,0,0,3,0
precision,0,0,0,2,0,0,0,0
instrument,0,0,0,1,0,0,0,0
development,0,0,0,7,0,0,0,0
new,9,0,0,0,0,0,0,0
technology,0,0,0,1,0,0,0,0
technical,1,0,0,0,0,0,0,0
arise,0,0,0,0,0,0,8,0
practical,4,0,0,0,0,0,0,0
need,0,0,0,2,0,0,1,0
count,0,0,0,0,0,0,7,0
history,0,0,0,2,0,0,0,0
origin,0,0,0,1,0,0,0,0
recognition,0,0,0,1,0,0,0,0
dimension,0,0,0,1,0,0,0,0
property,0,0,0,12,0,0,0,0
early,6,0,3,0,0,0,0,0
primitive,1,0,0,0,0,0,0,0
form,0,0,0,8,0,0,3,0
counting,0,0,0,3,0,0,0,0
occur,0,0,0,0,0,0,2,0
notch,0,0,0,0,0,0,1,0
bone,0,0,0,1,0,0,0,0
score,0,0,0,0,0,0,1,0
piece,0,0,0,1,0,0,0,0
wood,0,0,0,1,0,0,0,0
stone,0,0,0,1,0,0,0,0
reveal,0,0,0,0,0,0,2,0
find,0,0,0,0,0,0,6,0
cave,0,0,0,2,0,0,0,0
wall,0,0,0,2,0,0,0,0
pottery,0,0,0,2,0,0,0,0
civilization,0,0,0,2,0,0,0,0
sophisticated,3,0,0,0,0,0,0,0
basic,4,0,0,0,0,0,0,0
knowledge,0,0,0,8,0,0,0,0
continuous,2,0,0,0,0,0,0,0
record,0,0,0,2,0,0,0,0
activity,0,0,0,2,0,0,0,0
survive,0,0,0,0,0,0,3,0
write,0,0,0,0,0,0,3,0
millennium,0,0,0,1,0,0,0,0
bce,0,0,0,5,0,0,0,0
egyptian,3,0,0,0,0,0,0,0
fundamental,4,0,0,0,0,0,0,0
surveying,0,0,0,2,0,0,0,0
testimony,0,0,0,1,0,0,0,0
document,0,0,0,2,0,0,0,0
year,0,0,0,7,0,0,0,0
later,0,0,7,0,0,0,0,0
well,1,0,3,0,0,0,0,0
source,0,0,0,1,0,0,0,0
current,1,0,0,0,0,0,0,0
papyrus,0,0,0,3,0,0,0,0
present,0,0,0,0,0,0,5,0
kind,0,0,0,1,0,0,0,0
salary,0,0,0,2,0,0,0,0
distribution,0,0,0,1,0,0,0,0
calculation,0,0,0,8,0,0,0,0
simple,4,0,0,0,0,0,0,0
geometric,8,0,0,0,0,0,0,0
surface,0,0,0,1,0,0,0,0
truncated,1,0,0,0,0,0,0,0
solution,0,0,0,9,0,0,0,0
firstand,1,0,0,0,0,0,0,0
second,4,0,0,1,0,0,0,0
degree,0,0,0,5,0,0,0,0
line,0,0,0,4,0,0,1,0
sixtieth,0,0,0,1,0,0,0,0
true,2,0,0,0,0,0,0,0
north,0,0,0,1,0,0,0,0
south,0,0,0,1,0,0,0,0
simplicity,0,0,0,1,0,0,0,0
binary,1,0,0,0,0,0,0,0
make,0,0,0,0,0,0,2,0
ideal,2,0,0,0,0,0,0,0
computing,0,0,0,1,0,0,0,0
base,0,0,0,1,0,0,3,0
group,0,0,0,8,0,0,0,0
relatively,0,0,2,0,0,0,0,0
widespread,2,0,0,0,0,0,0,0
probably,0,0,1,0,0,0,0,0
biological,1,0,0,0,0,0,0,0
reason,0,0,0,2,0,0,0,0
finger,0,0,0,2,0,0,0,0
hand,0,0,0,1,0,0,0,0
facilitate,0,0,0,0,0,0,3,0
natural,4,0,0,0,0,0,0,0
call,0,0,0,0,0,0,17,0
digit,0,0,0,1,0,0,0,0
latin,1,0,0,0,0,0,0,0
word,0,0,0,8,0,0,0,0
hieroglyph,0,0,0,1,0,0,0,0
stand,0,0,0,0,0,0,3,0
individual,1,0,0,0,0,0,0,0
unit,0,0,0,2,0,0,0,0
ten,0,0,0,1,0,0,0,0
hundred,0,0,0,2,0,0,0,0
thousand,0,0,0,1,0,0,0,0
high,5,0,0,0,0,0,0,0
power,0,0,0,4,0,0,0,0
possible,5,0,0,0,0,0,0,0
million,0,0,0,1,0,0,0,0
unlike,0,3,0,0,0,0,0,0
familiar,3,0,0,0,0,0,0,0
decimal,3,0,0,0,0,0,0,0
positional,3,0,0,0,0,0,0,0
additive,1,0,0,0,0,0,0,0
flexible,2,0,0,0,0,0,0,0
deal,0,0,0,0,0,0,7,0
succeed,0,0,0,0,0,0,3,0
keep,0,0,0,0,0,0,1,0
clay,0,0,0,1,0,0,0,0
tablet,0,0,0,4,0,0,0,0
remarkable,1,0,0,0,0,0,0,0
feature,0,0,0,1,0,0,0,0
babylonian,3,0,0,0,0,0,0,0
