word,ADJ,ADP,ADV,AUX,DET,INTJ,NOUN,NUM,PRON,VERB,X
box,0,0,0,0,0,0,6,0,0,1,0
cake,0,0,0,0,0,0,5,0,0,0,0
write,0,0,0,0,0,0,0,0,0,13,0
berry,0,0,0,0,0,0,1,0,0,0,0
make,0,0,0,0,0,0,0,0,0,12,0
grow,0,0,0,0,0,0,0,0,0,31,0
tall,7,0,0,0,0,0,0,0,0,0,0
creep,0,0,0,0,0,0,0,0,0,2,0
care,0,0,0,0,0,0,1,0,0,6,0
nibble,0,0,0,0,0,0,0,0,0,7,0
anxiously,0,0,2,0,0,0,0,0,0,0,0
hold,0,0,0,0,0,0,0,0,0,7,0
hand,0,0,0,0,0,0,25,0,0,5,0
change,0,0,0,0,0,0,3,0,0,12,0
remain,0,0,0,0,0,0,0,0,0,4,0
size,0,0,0,0,0,0,13,0,0,0,0
disappointed,2,0,0,0,0,0,0,0,0,0,0
finish,0,0,0,0,0,0,0,0,0,13,0
entire,1,0,0,0,0,0,0,0,0,0,0
curious,16,0,0,0,0,0,0,0,0,0,0
bye,0,0,0,0,0,1,0,0,0,0,0
stocking,0,0,0,0,0,0,1,0,0,0,0
shoe,0,0,0,0,0,0,2,0,0,0,0
able,1,0,0,0,0,0,0,0,0,0,0
anymore,0,0,5,0,0,0,0,0,0,0,0
kind,1,0,0,0,0,0,1,0,0,0,0
dreadful,3,0,0,0,0,0,0,0,0,0,0
new,3,0,0,0,0,0,0,0,0,0,0
pair,0,0,0,0,0,0,3,0,0,0,0
boot,0,0,0,0,0,0,1,0,0,0,0
strike,0,0,0,0,0,0,0,0,0,1,0
hurry,0,0,0,0,0,0,6,0,0,6,0
keyhole,0,0,0,0,0,0,1,0,0,0,0
hopeless,1,0,0,0,0,0,0,0,0,0,0
ought,0,0,0,4,0,0,0,0,0,0,0
ashamed,1,0,0,0,0,0,0,0,0,0,0
huff,0,0,0,0,0,0,0,0,0,1,0
moment,0,0,0,0,0,0,8,0,0,0,0
order,0,0,0,0,0,0,0,0,0,3,0
tear,0,0,0,0,0,0,6,0,0,0,0
shed,0,0,0,0,0,0,0,0,0,1,0
gallon,0,0,0,0,0,0,2,0,0,0,0
pool,0,0,0,0,0,0,7,0,0,0,0
surround,0,0,0,0,0,0,0,0,0,1,0
halfway,0,0,1,0,0,0,0,0,0,0,0
pattering,0,0,0,0,0,0,2,0,0,0,0
distance,0,0,0,0,0,0,4,0,0,0,0
quickly,0,0,12,0,0,0,0,0,0,0,0
dry,5,0,0,0,0,0,0,0,0,4,0
reappear,0,0,0,0,0,0,0,0,0,3,0
splendidly,0,0,1,0,0,0,0,0,0,0,0
dress,0,0,0,0,0,0,0,0,0,1,0
kid,0,0,0,0,0,0,3,0,0,0,0
glove,0,0,0,0,0,0,6,0,0,0,0
fan,0,0,0,0,0,0,6,0,0,1,0
trot,0,0,0,0,0,0,0,0,0,2,0
hurried,1,0,0,0,0,0,0,0,0,0,0
pace,0,0,0,0,0,0,3,0,0,0,0
duchess,0,0,0,0,0,0,3,0,0,0,0
mutter,0,0,0,0,0,0,0,0,0,7,0
keep,0,0,0,0,0,0,0,0,0,3,0
mad,7,0,0,0,0,0,0,0,0,0,0
choice,0,0,0,0,0,0,2,0,0,0,0
help,0,0,0,0,0,0,1,0,0,6,0
sir,0,0,0,0,0,0,1,0,0,0,0
voice,0,0,0,0,0,0,20,0,0,0,0
scare,0,0,0,0,0,0,0,0,0,3,0
belonging,0,0,0,0,0,0,1,0,0,0,0
