word,ADJ,ADP,ADV,AUX,DET,INTJ,NOUN,NUM,PRON,SCONJ,VERB,X
wake,0,0,0,0,0,0,0,0,0,0,24,0
find,0,0,0,0,0,0,0,0,0,0,153,0
lie,0,0,0,0,0,0,5,0,0,0,119,0
bed,0,0,0,0,0,0,10,0,0,0,0,0
think,0,0,0,0,0,0,0,0,0,0,174,0
sleep,0,0,0,0,0,0,29,0,0,0,31,0
late,13,0,8,0,0,0,0,0,0,0,0,0
long,109,0,142,0,0,0,0,0,0,0,2,0
unpleasant,3,0,0,0,0,0,0,0,0,0,0,0
dream,0,0,0,0,0,0,20,0,0,0,3,0
hover,0,0,0,0,0,0,0,0,0,0,1,0
edge,0,0,0,0,0,0,19,0,0,0,0,0
memory,0,0,0,0,0,0,32,0,0,0,0,0
ill,16,0,1,0,0,0,0,0,0,0,0,0
ceiling,0,0,0,0,0,0,2,0,0,0,0,0
look,0,0,0,0,0,0,7,0,0,0,217,0
strange,33,0,0,0,0,0,0,0,0,0,0,0
flat,14,0,0,0,0,0,1,0,0,0,0,0
dark,122,0,0,0,0,0,23,0,0,0,0,0
beam,0,0,0,0,0,0,3,0,0,0,0,0
richly,0,0,2,0,0,0,0,0,0,0,0,0
carve,0,0,0,0,0,0,0,0,0,0,6,0
little,98,0,15,0,0,0,0,0,0,0,0,0
patch,0,0,0,0,0,0,3,0,0,0,0,0
sunlight,0,0,0,0,0,0,13,0,0,0,0,0
wall,0,0,0,0,0,0,60,0,0,0,0,0
listen,0,0,0,0,0,0,0,0,0,0,30,0
sound,5,0,0,0,0,0,36,0,0,0,4,0
waterfall,0,0,0,0,0,0,3,0,0,0,0,0
time,0,0,0,0,0,0,134,0,0,0,0,0
say,0,0,0,0,0,0,0,0,0,0,807,0
aloud,0,0,11,0,0,0,0,0,0,0,0,0
house,0,0,0,0,0,0,28,0,0,0,1,0
morning,0,0,0,0,0,0,41,0,0,0,0,0
voice,0,0,0,0,0,0,79,0,0,0,1,0
fourth,3,0,0,0,0,0,0,0,0,0,0,0
want,0,0,0,0,0,0,0,0,0,0,30,0
know,0,0,0,0,0,0,0,0,0,0,232,0
cry,0,0,0,0,0,0,20,0,0,0,94,0
sit,0,0,0,0,0,0,0,0,0,0,92,0
old,97,0,0,0,0,0,0,0,0,0,0,0
wizard,0,0,0,0,0,0,29,0,0,0,0,0
chair,0,0,0,0,0,0,12,0,0,0,0,0
open,25,0,0,0,0,0,0,0,0,0,32,0
window,0,0,0,0,0,0,16,0,0,0,0,0
yes,0,0,0,0,0,41,0,0,0,0,0,0
lucky,2,0,0,0,0,0,0,0,0,0,0,0
absurd,2,0,0,0,0,0,0,0,0,0,0,0
thing,0,0,0,0,0,0,126,0,0,0,0,0
leave,0,0,0,0,0,0,47,0,0,0,98,0
home,0,0,11,0,0,0,18,0,0,0,0,0
feel,0,0,0,0,0,0,3,0,0,0,101,0
comfortable,2,0,0,0,0,0,0,0,0,0,0,0
peaceful,1,0,0,0,0,0,0,0,0,0,0,0
argue,0,0,0,0,0,0,0,0,0,0,3,0
case,0,0,0,0,0,0,10,0,0,0,0,0
well,12,0,25,0,0,0,4,0,0,0,0,0
