word,ADJ,ADP,ADV,AUX,DET,INTJ,NOUN,NUM,PRON,VERB,X
furious,3,0,0,0,0,0,0,0,0,0,0
confused,3,0,0,0,0,0,0,0,0,0,0
throw,0,0,0,0,0,0,0,0,0,5,0
start,0,0,0,0,0,0,0,0,0,6,0
gently,0,0,5,0,0,0,0,0,0,0,0
friendly,4,0,0,0,0,0,0,0,0,0,0
well,9,0,3,0,0,0,0,0,0,0,0
finish,0,0,0,0,0,0,0,0,0,1,0
cleaning,0,0,0,0,0,0,1,0,0,0,0
brother,0,0,0,0,0,0,3,0,0,0,0
sister,0,0,0,0,0,0,2,0,0,0,0
money,0,0,0,0,0,0,4,0,0,0,0
eat,0,0,0,0,0,0,0,0,0,10,0
good,15,0,0,0,0,0,1,0,0,0,0
ride,0,0,0,0,0,0,0,0,0,2,0
animal,0,0,0,0,0,0,8,0,0,0,0
interest,0,0,0,0,0,0,2,0,0,0,0
boy,0,0,0,0,0,0,30,0,0,0,0
breakfast,0,0,0,0,0,0,2,0,0,0,0
lucky,1,0,0,0,0,0,0,0,0,0,0
drink,0,0,0,0,0,0,0,0,0,1,0
tea,0,0,0,0,0,0,3,0,0,0,0
bread,0,0,0,0,0,0,2,0,0,0,0
coat,0,0,0,0,0,0,3,0,0,0,0
indoors,0,0,2,0,0,0,0,0,0,0,0
realize,0,0,0,0,0,0,0,0,0,5,0
hour,0,0,0,0,0,0,3,0,0,0,0
sheep,0,0,0,0,0,0,1,0,0,0,0
bury,0,0,0,0,0,0,0,0,0,6,0
key,0,0,0,0,0,0,13,0,0,0,0
bell,0,0,0,0,0,0,1,0,0,0,0
ring,0,0,0,0,0,0,0,0,0,1,0
downstairs,0,0,3,0,0,0,0,0,0,0,0
great,5,0,0,0,0,0,0,0,0,0,0
fruit,0,0,0,0,0,0,2,0,0,0,0
vegetable,3,0,0,0,0,0,0,0,0,0,0
dig,0,0,0,0,0,0,0,0,0,10,0
walk,0,0,0,0,0,0,0,0,0,20,0
ugly,3,0,0,0,0,0,0,0,0,0,0
winter,0,0,0,0,0,0,1,0,0,0,0
mystery,0,0,0,0,0,0,1,0,0,0,0
wife,0,0,0,0,0,0,2,0,0,0,0
suppose,0,0,0,0,0,0,0,0,0,2,0
robin,0,0,0,0,0,0,27,0,0,0,0
singe,0,0,0,0,0,0,0,0,0,3,0
secret,22,0,0,0,0,0,17,0,0,0,0
extra,1,0,0,0,0,0,0,0,0,0,0
gardener,0,0,0,0,0,0,4,0,0,0,0
near,0,5,1,0,0,0,0,0,0,0,0
person,0,0,0,0,0,0,1,0,0,0,0
nice,3,0,0,0,0,0,0,0,0,0,0
hop,0,0,0,0,0,0,0,0,0,8,0
strong,12,0,0,0,0,0,0,0,0,0,0
carefully,0,0,5,0,0,0,0,0,0,0,0
alike,1,0,0,0,0,0,0,0,0,0,0
loudly,0,0,2,0,0,0,0,0,0,0,0
whisper,0,0,0,0,0,0,0,0,0,11,0
soft,1,0,0,0,0,0,0,0,0,0,0
nicely,0,0,1,0,0,0,0,0,0,0,0
spade,0,0,0,0,0,0,5,0,0,0,0
business,0,0,0,0,0,0,1,0,0,0,0
find,0,0,0,0,0,0,0,0,0,14,0
goodbye,0,0,0,0,0,1,1,0,0,0,0
healthy,12,0,0,0,0,0,0,0,0,0,0
fun,0,0,0,0,0,0,2,0,0,0,0
excitedly,0,0,2,0,0,0,0,0,0,0,0
evening,0,0,0,0,0,0,4,0,0,0,0
comfortable,1,0,0,0,0,0,0,0,0,0,0
idea,0,0,0,0,0,0,2,0,0,0,0
head,0,0,0,0,0,0,6,0,0,0,0
read,0,0,0,0,0,0,0,0,0,2,0
branch,0,0,0,0,0,0,6,0,0,0,0
seat,0,0,0,0,0,0,1,0,0,0,0
sit,0,0,0,0,0,0,0,0,0,12,0
break,0,0,0,0,0,0,0,0,0,1,0
fall,0,0,0,0,0,0,0,0,0,4,0
badly,0,0,1,0,0,0,0,0,0,0,0
hurt,0,0,0,0,0,0,0,0,0,2,0
crying,0,0,0,0,0,0,3,0,0,0,0
clearly,0,0,1,0,0,0,0,0,0,0,0
usual,4,0,0,0,0,0,0,0,0,0,0
natural,2,0,0,0,0,0,0,0,0,0,0
rainy,1,0,0,0,0,0,0,0,0,0,0
decide,0,0,0,0,0,0,0,0,0,6,0
heavy,3,0,0,0,0,0,0,0,0,0,0
furniture,0,0,0,0,0,0,2,0,0,0,0
lunch,0,0,0,0,0,0,3,0,0,0,0
appear,0,0,0,0,0,0,0,0,0,1,0
hand,0,0,0,0,0,0,14,0,0,0,0
discover,0,0,0,0,0,0,0,0,0,4,0
enjoy,0,0,0,0,0,0,0,0,0,6,0
disappear,0,0,0,0,0,0,0,0,0,1,0
blue,2,0,0,0,0,0,1,0,0,0,0
happily,0,0,1,0,0,0,0,0,0,0,0
walking,0,0,0,0,0,0,1,0,0,0,0
cottage,0,0,0,0,0,0,2,0,0,0,0
plan,0,0,0,0,0,0,1,0,0,2,0
sensible,3,0,0,0,0,0,0,0,0,0,0
hardworking,1,0,0,0,0,0,0,0,0,0,0
housework,0,0,0,0,0,0,1,0,0,0,0
tomorrow,0,0,0,0,0,0,3,0,0,0,0
sunshine,0,0,0,0,0,0,3,0,0,0,0
change,0,0,0,0,0,0,3,0,0,0,0
weather,0,0,0,0,0,0,1,0,0,0,0
easy,2,0,0,0,0,0,0,0,0,0,0
grow,0,0,0,0,0,0,0,0,0,8,0
deep,0,0,1,0,0,0,0,0,0,0,0
green,5,0,0,0,0,0,0,0,0,0,0
shoot,0,0,0,0,0,0,8,0,0,0,0
plant,0,0,0,0,0,0,7,0,0,4,0
watch,0,0,0,0,0,0,0,0,0,8,0
dead,3,0,0,0,0,0,0,0,0,0,0
ago,0,0,3,0,0,0,0,0,0,0,0
wonderful,6,0,0,0,0,0,0,0,0,0,0
follow,0,0,0,0,0,0,0,0,0,4,0
please,0,0,0,0,0,0,0,0,0,1,0
excite,0,0,0,0,0,0,0,0,0,1,0
place,0,0,0,0,0,0,6,0,0,0,0
hole,0,0,0,0,0,0,4,0,0,0,0
pull,0,0,0,0,0,0,0,0,0,2,0
