word,ADJ,ADP,ADV,AUX,DET,INTJ,NOUN,NUM,PRON,SCONJ,VERB,X
day,0,0,0,0,0,0,51,0,0,0,0,0
start,0,0,0,0,0,0,2,0,0,0,15,0
early,6,0,2,0,0,0,0,0,0,0,0,0
hasten,0,0,0,0,0,0,0,0,0,0,2,0
forward,1,0,17,0,0,0,0,0,0,0,0,0
march,0,0,0,0,0,0,4,0,0,0,1,0
cross,0,0,0,0,0,0,2,0,0,0,11,0
road,0,0,0,0,0,0,15,0,0,0,0,0
speak,0,0,0,0,0,0,0,0,0,0,25,0
suffering,0,0,0,0,0,0,4,0,0,0,0,0
endure,0,0,0,0,0,0,0,0,0,0,2,0
return,0,0,0,0,0,0,8,0,0,0,39,0
uncle,0,0,0,0,0,0,199,0,0,0,0,0
bear,0,0,0,0,0,0,0,0,0,0,9,0
angry,4,0,0,0,0,0,0,0,0,0,0,0
impatience,0,0,0,0,0,0,6,0,0,0,0,0
man,0,0,0,0,0,0,62,0,0,0,0,0
oblige,0,0,0,0,0,0,0,0,0,0,10,0
weakness,0,0,0,0,0,0,3,0,0,0,0,0
resignation,0,0,0,0,0,0,3,0,0,0,0,0
passive,1,0,0,0,0,0,0,0,0,0,0,0
nature,0,0,0,0,0,0,14,0,0,0,0,0
confes,0,0,0,0,0,0,0,0,0,0,1,0
complaint,0,0,0,0,0,0,3,0,0,0,0,0
expression,0,0,0,0,0,0,1,0,0,0,0,0
despair,0,0,0,0,0,0,8,0,0,0,4,0
spirit,0,0,0,0,0,0,10,0,0,0,0,0
oppose,0,0,0,0,0,0,0,0,0,0,3,0
ill,2,0,1,0,0,0,0,0,0,0,0,0
fortune,0,0,0,0,0,0,2,0,0,0,0,0
foretell,0,0,0,0,0,0,0,0,0,0,1,0
water,0,0,0,0,0,0,87,0,0,0,0,0
fail,0,0,0,0,0,0,0,0,0,0,13,0
entirely,0,0,5,0,0,0,0,0,0,0,0,0
end,0,0,0,0,0,0,20,0,0,0,1,0
retrograde,2,0,0,0,0,0,0,0,0,0,0,0
fluid,0,0,0,0,0,0,6,0,0,0,0,0
aliment,0,0,0,0,0,0,1,0,0,0,0,0
gin,0,0,0,0,0,0,1,0,0,0,0,0
infernal,1,0,0,0,0,0,0,0,0,0,0,0
burn,0,0,0,0,0,0,0,0,0,0,15,0
throat,0,0,0,0,0,0,5,0,0,0,0,0
sight,0,0,0,0,0,0,16,0,0,0,0,0
find,0,0,0,0,0,0,0,0,0,0,48,0
temperature,0,0,0,0,0,0,9,0,0,0,0,0
air,0,0,0,0,0,0,38,0,0,0,0,0
stifling,2,0,0,0,0,0,0,0,0,0,0,0
fatigue,0,0,0,0,0,0,8,0,0,0,0,0
paralyse,0,0,0,0,0,0,0,0,0,0,1,0
limb,0,0,0,0,0,0,6,0,0,0,0,0
drop,0,0,0,0,0,0,5,0,0,0,9,0
motionless,8,0,0,0,0,0,0,0,0,0,0,0
halt,0,0,0,0,0,0,4,0,0,0,2,0
good,33,0,1,0,0,2,1,0,0,0,0,0
restore,0,0,0,0,0,0,0,0,0,0,6,0
see,0,0,0,0,0,0,0,0,0,0,37,0
struggle,0,0,0,0,0,0,2,0,0,0,7,0
painfully,0,0,4,0,0,0,0,0,0,0,0,0
excessive,2,0,0,0,0,0,0,0,0,0,0,0
torture,0,0,0,0,0,0,2,0,0,0,0,0
thirst,0,0,0,0,0,0,10,0,0,0,0,0
arrive,0,0,0,0,0,0,0,0,0,0,12,0
hand,0,0,0,0,0,0,49,0,0,0,0,0
knee,0,0,0,0,0,0,2,0,0,0,0,0
half,5,0,10,0,8,0,7,0,0,0,0,0
dead,7,0,0,0,0,0,0,0,0,0,0,0
junction,0,0,0,0,0,0,1,0,0,0,0,0
like,1,61,0,0,0,0,0,0,0,0,1,0
lifeless,3,0,0,0,0,0,0,0,0,0,0,0
lump,0,0,0,0,0,0,2,0,0,0,0,0
extend,0,0,0,0,0,0,0,0,0,0,3,0
lava,0,0,0,0,0,0,11,0,0,0,0,0
soil,0,0,0,0,0,0,15,0,0,0,0,0
morning,0,0,0,0,0,0,9,0,0,0,0,0
cling,0,0,0,0,0,0,0,0,0,0,4,0
wall,0,0,0,0,0,0,41,0,0,0,0,0
try,0,0,0,0,0,0,0,0,0,0,17,0
nibble,0,0,0,0,0,0,0,0,0,0,1,0
bit,0,0,0,0,0,0,11,0,0,0,0,0
biscuit,0,0,0,0,0,0,6,0,0,0,0,0
long,35,0,36,0,0,0,0,0,0,0,0,0
moan,0,0,0,0,0,0,1,0,0,0,0,0
escape,0,0,0,0,0,0,0,0,0,0,6,0
swollen,2,0,0,0,0,0,0,0,0,0,0,0
lip,0,0,0,0,0,0,16,0,0,0,0,0
time,0,0,0,0,0,0,71,0,0,0,0,0
approach,0,0,0,0,0,0,2,0,0,0,15,0
raise,0,0,0,0,0,0,0,0,0,0,6,0
arm,0,0,0,0,0,0,18,0,0,0,3,0
poor,9,0,0,0,0,0,0,0,0,0,0,0
boy,0,0,0,0,0,0,9,0,0,0,0,0
say,0,0,0,0,0,0,0,0,0,0,105,0
genuine,1,0,0,0,0,0,0,0,0,0,0,0
