word,ADJ,ADP,ADV,AUX,INTJ,NOUN,NUM,PRON,VERB
away,0,0,15,0,0,0,0,0,0
city,0,0,0,0,0,8,0,0,0
lose,0,0,0,0,0,0,0,0,2
right,4,0,1,0,0,1,0,0,0
reason,0,0,0,0,0,9,0,0,0
exhaust,0,0,0,0,0,0,0,0,1
meeting,0,0,0,0,0,4,0,0,0
fall,0,0,0,0,0,0,0,0,11
asleep,3,0,0,0,0,0,0,0,0
floor,0,0,0,0,0,2,0,0,0
quietly,0,0,8,0,0,0,0,0,0
patiently,0,0,1,0,0,0,0,0,0
return,0,0,0,0,0,2,0,0,9
clothe,0,0,0,0,0,5,0,0,0
obey,0,0,0,0,0,0,0,0,2
order,0,0,0,0,0,1,0,0,0
person,0,0,0,0,0,6,0,0,0
stand,0,0,0,0,0,0,0,0,18
doorway,0,0,0,0,0,1,0,0,0
dark,10,0,0,0,0,0,0,0,0
ugly,1,0,0,0,0,0,0,0,0
building,0,0,0,0,0,4,0,0,0
smell,0,0,0,0,0,0,0,0,1
dust,0,0,0,0,0,2,0,0,0
dusty,1,0,0,0,0,0,0,0,0
bank,0,0,0,0,0,8,0,0,0
morning,0,0,0,0,0,12,0,0,0
collect,0,0,0,0,0,0,0,0,1
important,6,0,0,0,0,0,0,0,0
trial,0,0,0,0,0,13,0,0,0
usually,0,0,3,0,0,0,0,0,0
criminal,0,0,0,0,0,1,0,0,0
dress,0,0,0,0,0,1,0,0,2
calm,8,0,0,0,0,0,0,0,0
doorman,0,0,0,0,0,3,0,0,0
spy,0,0,0,0,0,15,0,0,1
secret,5,0,0,0,0,2,0,0,0
information,0,0,0,0,0,1,0,0,0
army,0,0,0,0,0,2,0,0,0
guilty,2,0,0,0,0,0,0,0,0
enthusiastically,0,0,1,0,0,0,0,0,0
hang,0,0,0,0,0,0,0,0,3
crowd,0,0,0,0,0,20,0,0,0
gentleman,0,0,0,0,0,3,0,0,0
sad,10,0,0,0,0,0,0,0,0
begin,0,0,0,0,0,0,0,0,14
honest,2,0,0,0,0,0,0,0,0
proud,1,0,0,0,0,0,0,0,0
friend,0,0,0,0,0,29,0,0,0
plan,0,0,0,0,0,4,0,0,0
list,0,0,0,0,0,10,0,0,0
pay,0,0,0,0,0,0,0,0,8
trap,0,0,0,0,0,1,0,0,0
innocent,5,0,0,0,0,0,0,0,0
boat,0,0,0,0,0,1,0,0,0
kind,5,0,0,0,0,0,0,0,0
ship,0,0,0,0,0,2,0,0,0
finally,0,0,2,0,0,0,0,0,0
red,6,0,0,0,0,0,0,0,0
judge,0,0,0,0,0,10,0,0,0
town,0,0,0,0,0,3,0,0,0
soldier,0,0,0,0,0,5,0,0,0
lawyer,0,0,0,0,0,7,0,0,0
write,0,0,0,0,0,0,0,0,21
word,0,0,0,0,0,13,0,0,0
piece,0,0,0,0,0,5,0,0,0
give,0,0,0,0,0,0,0,0,10
sure,7,0,0,0,0,0,0,0,0
recognize,0,0,0,0,0,0,0,0,3
confident,2,0,0,0,0,0,0,0,0
point,0,0,0,0,0,0,0,0,2
court,0,0,0,0,0,2,0,0,0
similar,1,0,0,0,0,0,0,0,0
easy,1,0,0,0,0,0,0,0,0
find,0,0,0,0,0,0,0,0,21
argue,0,0,0,0,0,0,0,0,4
end,0,0,0,0,0,4,0,0,0
wake,0,0,0,0,0,0,0,0,2
hurry,0,0,0,0,0,0,0,0,8
assistant,0,0,0,0,0,1,0,0,0
fact,0,0,0,0,0,4,0,0,0
real,7,0,0,0,0,0,0,0,0
discover,0,0,0,0,0,0,0,0,2
detail,0,0,0,0,0,2,0,0,0
especially,0,0,2,0,0,0,0,0,0
study,0,0,0,0,0,0,0,0,1
read,0,0,0,0,0,0,0,0,5
clever,2,0,0,0,0,0,0,0,0
bright,2,0,0,0,0,0,0,0,0
straight,1,0,0,0,0,0,0,0,0
strong,10,0,0,0,0,0,0,0,0
love,0,0,0,0,0,14,0,0,15
help,0,0,0,0,0,5,0,0,23
expression,0,0,0,0,0,1,0,0,0
moment,0,0,0,0,0,9,0,0,0
dislike,0,0,0,0,0,2,0,0,0
fear,0,0,0,0,0,5,0,0,2
softly,0,0,6,0,0,0,0,0,0
shall,0,0,0,18,0,0,0,0,0
soon,0,0,17,0,0,0,0,0,0
drive,0,0,0,0,0,0,0,0,8
walk,0,0,0,0,0,0,0,0,13
let,0,0,0,0,0,0,0,0,15
worried,7,0,0,0,0,0,0,0,0
today,0,0,0,0,0,7,0,0,0
beautiful,7,0,0,0,0,0,0,0,0
woman,0,0,0,0,0,18,0,0,0
thank,0,0,0,0,0,1,0,0,4
allow,0,0,0,0,0,0,0,0,2
bill,0,0,0,0,0,1,0,0,0
bottle,0,0,0,0,0,2,0,0,0
drink,0,0,0,0,0,0,0,0,6
mirror,0,0,0,0,0,1,0,0,0
different,3,0,0,0,0,0,0,0,0
successful,4,0,0,0,0,0,0,0,0
friendless,1,0,0,0,0,0,0,0,0
cleverness,0,0,0,0,0,1,0,0,0
law,0,0,0,0,0,10,0,0,0
rich,5,0,0,0,0,0,0,0,0
place,0,0,0,0,0,10,0,0,1
way,0,0,0,0,0,13,0,0,0
quiet,6,0,0,0,0,0,0,0,0
quick,3,0,3,0,0,0,0,0,0
sharp,3,0,0,0,0,0,0,0,0
sight,0,0,0,0,0,2,0,0,0
alarming,1,0,0,0,0,0,0,0,0
everybody,0,0,0,0,0,0,0,3,0
hearted,2,0,0,0,0,0,0,0,0
unselfish,1,0,0,0,0,0,0,0,0
guard,0,0,0,0,0,7,0,0,2
darling,2,0,0,0,0,1,0,0,0
trouble,0,0,0,0,0,2,0,0,0
danger,0,0,0,0,0,11,0,0,0
comfortable,1,0,0,0,0,0,0,0,0
family,0,0,0,0,0,19,0,0,0
regularly,0,0,3,0,0,0,0,0,0
month,0,0,0,0,0,4,0,0,0
frequent,1,0,0,0,0,0,0,0,0
cross,1,0,0,0,0,0,0,0,1
hundred,0,0,0,0,0,2,0,0,0
high,3,0,0,0,0,0,0,0,0
opinion,0,0,0,0,0,1,0,0,0
brave,5,0,0,0,0,0,0,0,0
avoid,0,0,0,0,0,0,0,0,1
disappointed,1,0,0,0,0,0,0,0,0
hour,0,0,0,0,0,9,0,0,0
palace,0,0,0,0,0,1,0,0,0
corner,0,0,0,0,0,5,0,0,0
wheel,0,0,0,0,0,1,0,0,0
hit,0,0,0,0,0,0,0,0,2
scream,0,0,0,0,0,1,0,0,3
loudly,0,0,6,0,0,0,0,0,0
frighten,0,0,0,0,0,0,0,0,2
calmly,0,0,5,0,0,0,0,0,0
tall,3,0,0,0,0,0,0,0,0
pick,0,0,0,0,0,0,0,0,2
foot,0,0,0,0,0,3,0,0,0
terrible,10,0,0,0,0,0,0,0,0
impatiently,0,0,1,0,0,0,0,0,0
sorry,4,0,0,0,0,0,0,0,0
kill,0,0,0,0,0,0,0,0,10
stony,1,0,0,0,0,0,0,0,0
silent,5,0,0,0,0,0,0,0,0
bored,1,0,0,0,0,0,0,0,0
animal,0,0,0,0,0,2,0,0,0
coldly,0,0,4,0,0,0,0,0,0
hurt,0,0,0,0,0,0,0,0,1
throw,0,0,0,0,0,0,0,0,6
gold,1,0,0,0,0,1,0,0,0
coin,0,0,0,0,0,3,0,0,0
forward,0,0,7,0,0,0,0,0,0
quickly,0,0,11,0,0,0,0,0,0
pain,0,0,0,0,0,3,0,0,0
sensible,1,0,0,0,0,0,0,0,0
large,4,0,0,0,0,0,0,0,0
later,0,0,9,0,0,0,0,0,0
sun,0,0,0,0,0,1,0,0,0
village,0,0,0,0,0,17,0,0,0
castle,0,0,0,0,0,11,0,0,0
villager,0,0,0,0,0,2,0,0,0
square,0,0,0,0,0,3,0,0,0
hat,0,0,0,0,0,2,0,0,0
listen,0,0,0,0,0,0,0,0,12
pass,0,0,0,0,0,0,0,0,5
road,0,0,0,0,0,11,0,0,0
cover,0,0,0,0,0,0,0,0,1
official,1,0,0,0,0,10,0,0,0
nephew,0,0,0,0,0,4,0,0,0
dinner,0,0,0,0,0,1,0,0,0
enter,0,0,0,0,0,0,0,0,1
cold,5,0,0,0,0,0,0,0,0
polite,1,0,0,0,0,0,0,0,0
smile,0,0,0,0,0,3,0,0,2
problem,0,0,0,0,0,3,0,0,0
uncle,0,0,0,0,0,5,0,0,0
great,9,0,0,0,0,0,0,0,0
unfortunately,0,0,1,0,0,0,0,0,0
doubtless,0,0,1,0,0,0,0,0,0
possibly,0,0,1,0,0,0,0,0,0
hate,0,0,0,0,0,3,0,0,8
cruel,8,0,0,0,0,0,0,0,0
landowner,0,0,0,0,0,2,0,0,0
miserable,2,0,0,0,0,0,0,0,0
land,0,0,0,0,0,3,0,0,0
fond,1,0,0,0,0,0,0,0,0
safe,10,0,0,0,0,0,0,0,0
goodnight,0,0,0,0,1,0,0,0,0
sleep,0,0,0,0,0,0,0,0,3
bed,0,0,0,0,0,4,0,0,0
surround,0,0,0,0,0,0,0,0,1
nearby,1,0,1,0,0,0,0,0,0
dream,0,0,0,0,0,2,0,0,1
early,1,0,1,0,0,0,0,0,0
dreamer,0,0,0,0,0,1,0,0,0
awake,0,0,0,0,0,0,0,0,1
start,0,0,0,0,0,0,0,0,3
bell,0,0,0,0,0,2,0,0,0
ring,0,0,0,0,0,0,0,0,2
lie,0,0,0,0,0,0,0,0,6
stone,0,0,0,0,0,6,0,0,0
knife,0,0,0,0,0,7,0,0,0
push,0,0,0,0,0,0,0,0,3
heart,0,0,0,0,0,12,0,0,0
chest,0,0,0,0,0,2,0,0,0
grave,0,0,0,0,0,2,0,0,0
death,0,0,0,0,0,24,0,0,0
teacher,0,0,0,0,0,1,0,0,0
earn,0,0,0,0,0,0,0,0,2
living,0,0,0,0,0,2,0,0,0
sweet,1,0,0,0,0,0,0,0,0
gentle,3,0,0,0,0,0,0,0,0
feeling,0,0,0,0,0,4,0,0,0
summer,0,0,0,0,0,2,0,0,0
decide,0,0,0,0,0,0,0,0,8
body,0,0,0,0,0,4,0,0,0
mind,0,0,0,0,0,5,0,0,2
memory,0,0,0,0,0,4,0,0,0
welcome,0,0,0,0,0,0,0,0,1
warmly,0,0,1,0,0,0,0,0,0
silence,0,0,0,0,0,2,0,0,0
dear,15,0,0,0,0,1,0,0,0
dearly,0,0,1,0,0,0,0,0,0
world,0,0,0,0,0,2,0,0,0
sadly,0,0,5,0,0,0,0,0,0
separate,1,0,0,0,0,0,0,0,1
honestly,0,0,1,0,0,0,0,0,0
promise,0,0,0,0,0,2,0,0,9
accept,0,0,0,0,0,0,0,0,1
gratefully,0,0,3,0,0,0,0,0,0
ear,0,0,0,0,0,1,0,0,0
agree,0,0,0,0,0,0,0,0,3
marriage,0,0,0,0,0,6,0,0,0
bedroom,0,0,0,0,0,1,0,0,0
frightened,5,0,0,0,0,0,0,0,0
pale,6,0,0,0,0,0,0,0,0
shadow,0,0,0,0,0,2,0,0,0
visit,0,0,0,0,0,0,0,0,6
shy,1,0,0,0,0,0,0,0,0
probably,0,0,1,0,0,0,0,0,0
health,0,0,0,0,0,2,0,0,0
difficult,1,0,0,0,0,0,0,0,0
happy,11,0,0,0,0,0,0,0,0
trembling,2,0,0,0,0,0,0,0,0
badly,0,0,2,0,0,0,0,0,0
save,0,0,0,0,0,0,0,0,16
destroy,0,0,0,0,0,0,0,0,2
habit,0,0,0,0,0,1,0,0,0
hopeless,1,0,0,0,0,0,0,0,0
worth,1,0,0,0,0,0,0,0,0
goodbye,0,0,0,0,2,1,0,0,0
church,0,0,0,0,0,4,0,0,0
proudly,0,0,2,0,0,0,0,0,0
fondly,0,0,1,0,0,0,0,0,0
brother,0,0,0,0,0,22,0,0,0
steal,0,0,0,0,0,0,0,0,2
second,3,0,0,0,0,1,0,0,0
married,1,0,0,0,0,0,0,0,0
breakfast,0,0,0,0,0,1,0,0,0
week,0,0,0,0,0,2,0,0,0
natural,1,0,0,0,0,0,0,0,0
lost,1,0,0,0,0,0,0,0,0
worry,0,0,0,0,0,1,0,0,4
shoemaker,0,0,0,0,0,1,0,0,0
table,0,0,0,0,0,3,0,0,0
present,1,0,0,0,0,0,0,0,0
tenth,1,0,0,0,0,0,0,0,0
shoemaking,0,0,0,0,0,1,0,0,0
self,0,0,0,0,0,1,0,0,0
remain,0,0,0,0,0,0,0,0,1
rough,3,0,0,0,0,0,0,0,0
usual,3,0,0,0,0,0,0,0,0
stranger,0,0,0,0,0,11,0,0,0
repair,0,0,0,0,0,0,0,0,3
mender,0,0,0,0,0,3,0,0,0
continue,0,0,0,0,0,0,0,0,8
finish,0,0,0,0,0,0,0,0,5
name,0,0,0,0,0,3,0,0,0
murder,0,0,0,0,0,0,0,0,4
catch,0,0,0,0,0,0,0,0,1
fetch,0,0,0,0,0,0,0,0,1
water,0,0,0,0,0,1,0,0,0
play,0,0,0,0,0,0,0,0,1
carefully,0,0,9,0,0,0,0,0,0
report,0,0,0,0,0,0,0,0,1
police,0,0,0,0,0,2,0,0,0
black,2,0,0,0,0,0,0,0,0
tomorrow,0,0,0,0,0,6,0,0,0
tonight,0,0,0,0,0,4,0,0,0
prepare,0,0,0,0,0,0,0,0,2
crime,0,0,0,0,0,3,0,0,0
revenge,0,0,0,0,0,4,0,0,1
rose,0,0,0,0,0,1,0,0,0
business,0,0,0,0,0,3,0,0,0
husband,0,0,0,0,0,28,0,0,0
easily,0,0,1,0,0,0,0,0,0
recently,0,0,1,0,0,0,0,0,0
interesting,1,0,0,0,0,0,0,0,0
prefer,0,0,0,0,0,0,0,0,1
unknown,1,0,0,0,0,0,0,0,0
keep,0,0,0,0,0,0,0,0,4
add,0,0,0,0,0,0,0,0,1
storm,0,0,0,0,0,1,0,0,0
grow,0,0,0,0,0,0,0,0,2
loud,5,0,0,0,0,0,0,0,0
gun,0,0,0,0,0,6,0,0,0
stick,0,0,0,0,0,1,0,0,0
weapon,0,0,0,0,0,1,0,0,0
ready,4,0,0,0,0,0,0,0,0
fight,0,0,0,0,0,0,0,0,6
battle,0,0,0,0,0,2,0,0,0
citizen,0,0,0,0,0,15,0,0,0
wave,0,0,0,0,0,1,0,0,0
sea,0,0,0,0,0,2,0,0,0
shine,0,0,0,0,0,0,0,0,1
brightly,0,0,1,0,0,0,0,0,0
fire,0,0,0,0,0,2,0,0,0
smoke,0,0,0,0,0,4,0,0,0
climb,0,0,0,0,0,0,0,0,2
wall,0,0,0,0,0,4,0,0,0
thunder,0,0,0,0,0,1,0,0,0
echo,0,0,0,0,0,0,0,0,1
violent,1,0,0,0,0,0,0,0,0
flag,0,0,0,0,0,1,0,0,0
appear,0,0,0,0,0,0,0,0,1
gate,0,0,0,0,0,3,0,0,0
shoulder,0,0,0,0,0,1,0,0,0
heavy,3,0,0,0,0,0,0,0,0
low,2,0,0,0,0,0,0,0,0
search,0,0,0,0,0,1,0,0,1
furniture,0,0,0,0,0,1,0,0,0
hiding,0,0,0,0,0,1,0,0,0
officer,0,0,0,0,0,2,0,0,0
blood,0,0,0,0,0,2,0,0,0
fourteenth,1,0,0,0,0,0,0,0,0
break,0,0,0,0,0,0,0,0,1
country,0,0,0,0,0,2,0,0,0
idea,0,0,0,0,0,2,0,0,0
shake,0,0,0,0,0,0,0,0,3
wind,0,0,0,0,0,1,0,0,1
sky,0,0,0,0,0,3,0,0,0
yellow,1,0,0,0,0,0,0,0,0
flame,0,0,0,0,0,1,0,0,0
win,0,0,0,0,0,0,0,0,2
burn,0,0,0,0,0,0,0,0,2
noble,0,0,0,0,0,5,0,0,0
cut,0,0,0,0,0,0,0,0,3
machine,0,0,0,0,0,3,0,0,0
terror,0,0,0,0,0,2,0,0,0
escape,0,0,0,0,0,1,0,0,5
emigrant,0,0,0,0,0,10,0,0,0
wet,1,0,0,0,0,0,0,0,0
desk,0,0,0,0,0,2,0,0,0
arrival,0,0,0,0,0,1,0,0,0
centre,0,0,0,0,0,1,0,0,0
circle,0,0,0,0,0,1,0,0,0
mother,0,0,0,0,0,4,0,0,0
unchanged,1,0,0,0,0,0,0,0,0
favourite,0,0,0,0,0,1,0,0,0
persuade,0,0,0,0,0,0,0,0,1
weather,0,0,0,0,0,1,0,0,0
age,0,0,0,0,0,2,0,0,0
banker,0,0,0,0,0,2,0,0,0
nearly,0,0,1,0,0,0,0,0,0
eighty,0,0,0,0,0,0,1,0,0
exactly,0,0,3,0,0,0,0,0,0
experience,0,0,0,0,0,1,0,0,0
bone,0,0,0,0,0,1,0,0,0
wish,0,0,0,0,0,0,0,0,3
restlessly,0,0,1,0,0,0,0,0,0
feel,0,0,0,0,0,0,0,0,4
repeat,0,0,0,0,0,0,0,0,1
lovely,1,0,0,0,0,0,0,0,0
clerk,0,0,0,0,0,2,0,0,0
unopened,1,0,0,0,0,0,0,0,0
letter,0,0,0,0,0,9,0,0,0
wedding,0,0,0,0,0,1,0,0,0
arrest,0,0,0,0,0,0,0,0,3
beg,0,0,0,0,0,0,0,0,3
employ,0,0,0,0,0,0,0,0,1
clear,2,0,0,0,0,0,0,0,1
secretly,0,0,1,0,0,0,0,0,0
journey,0,0,0,0,0,2,0,0,0
traveller,0,0,0,0,0,2,0,0,0
freedom,0,0,0,0,0,3,0,0,0
realize,0,0,0,0,0,0,0,0,3
prove,0,0,0,0,0,0,0,0,2
safely,0,0,1,0,0,0,0,0,0
roughly,0,0,1,0,0,0,0,0,0
sharply,0,0,1,0,0,0,0,0,0
bar,0,0,0,0,0,1,0,0,0
bury,0,0,0,0,0,0,0,0,1
south,0,0,1,0,0,0,0,0,0
river,0,0,0,0,0,2,0,0,0
evening,0,0,0,0,0,2,0,0,0
grindstone,0,0,0,0,0,1,0,0,0
wild,2,0,0,0,0,0,0,0,0
sharpen,0,0,0,0,0,0,0,0,1
sword,0,0,0,0,0,3,0,0,0
axis,0,0,0,0,0,1,0,0,0
downstairs,0,0,3,0,0,0,0,0,0
suffer,0,0,0,0,0,0,0,0,5
bloody,1,0,0,0,0,0,0,0,0
happily,0,0,1,0,0,0,0,0,0
join,0,0,0,0,0,0,0,0,1
note,0,0,0,0,0,2,0,0,0
dearest,0,0,1,0,0,0,0,0,0
short,4,0,0,0,0,0,0,0,0
knitting,0,0,0,0,0,2,0,0,0
group,0,0,0,0,0,1,0,0,0
appoint,0,0,0,0,0,0,0,0,1
son,0,0,0,0,0,8,0,0,0
set,0,0,0,0,0,0,0,0,3
job,0,0,0,0,0,1,0,0,0
revolution,0,0,0,0,0,2,0,0,0
simple,1,0,0,0,0,0,0,0,0
truth,0,0,0,0,0,1,0,0,0
honesty,0,0,0,0,0,1,0,0,0
please,0,0,0,0,0,0,0,0,1
noisy,1,0,0,0,0,0,0,0,0
half,0,0,0,0,0,1,0,0,0
condemn,0,0,0,0,0,0,0,0,6
careful,3,0,0,0,0,0,0,0,0
advice,0,0,0,0,0,1,0,0,0
surely,0,0,1,0,0,0,0,0,0
meaning,0,0,0,0,0,1,0,0,0
effect,0,0,0,0,0,2,0,0,0
clearly,0,0,2,0,0,0,0,0,0
