word,ADJ,ADP,ADV,AUX,DET,INTJ,NOUN,NUM,PRON,SCONJ,VERB,X
ancient,11,0,0,0,0,0,0,0,0,0,0,0
city,0,0,0,0,0,0,16,0,0,0,0,0
certain,6,0,0,0,0,0,0,0,0,0,0,0
autumn,0,0,0,0,0,0,1,0,0,0,0,0
day,0,0,0,0,0,0,68,0,0,0,0,0
second,6,0,0,0,0,0,2,0,0,0,0,0
quarter,0,0,0,0,0,0,5,0,0,0,1,0
sixteenth,2,0,0,0,0,0,0,0,0,0,0,0
century,0,0,0,0,0,0,2,0,0,0,0,0
boy,0,0,0,0,0,0,60,0,0,0,0,0
bear,0,0,0,0,0,0,0,0,0,0,32,0
poor,64,0,0,0,0,0,0,0,0,0,0,0
family,0,0,0,0,0,0,13,0,0,0,0,0
want,0,0,0,0,0,0,2,0,0,0,3,0
english,14,0,0,0,0,0,0,0,0,0,0,0
child,0,0,0,0,0,0,31,0,0,0,0,0
rich,12,0,0,0,0,0,1,0,0,0,0,0
long,29,0,19,0,0,0,0,0,0,0,4,0
hope,0,0,0,0,0,0,8,0,0,0,4,0
pray,0,0,0,0,0,0,0,0,0,0,3,0
come,0,0,0,0,0,0,0,0,0,0,94,0
people,0,0,0,0,0,0,21,0,0,0,0,0
go,0,0,0,0,0,0,0,0,0,0,55,0
nearly,0,0,4,0,0,0,0,0,0,0,0,0
mad,32,0,0,0,0,0,0,0,0,0,0,0
joy,0,0,0,0,0,0,6,0,0,0,0,0
mere,2,0,0,0,0,0,0,0,0,0,0,0
acquaintance,0,0,0,0,0,0,2,0,0,0,0,0
hug,0,0,0,0,0,0,0,0,0,0,1,0
kiss,0,0,0,0,0,0,0,0,0,0,5,0
cry,0,0,0,0,0,0,8,0,0,0,18,0
everybody,0,0,0,0,0,0,0,0,4,0,0,0
take,0,0,0,0,0,0,0,0,0,0,39,0
holiday,0,0,0,0,0,0,3,0,0,0,0,0
high,14,0,6,0,0,0,0,0,0,0,0,0
low,15,0,6,0,0,0,0,0,0,0,0,0
feast,0,0,0,0,0,0,0,0,0,0,3,0
dance,0,0,0,0,0,0,0,0,0,0,6,0
sing,0,0,0,0,0,0,0,0,0,0,4,0
get,0,0,0,0,0,0,0,0,0,0,18,0
mellow,1,0,0,0,0,0,0,0,0,0,0,0
keep,0,0,0,0,0,0,0,0,0,0,7,0
night,0,0,0,0,0,0,24,0,0,0,0,0
sight,0,0,0,0,0,0,9,0,0,0,0,0
gay,2,0,0,0,0,0,0,0,0,0,0,0
banner,0,0,0,0,0,0,2,0,0,0,0,0
wave,0,0,0,0,0,0,1,0,0,0,2,0
balcony,0,0,0,0,0,0,1,0,0,0,0,0
housetop,0,0,0,0,0,0,1,0,0,0,0,0
splendid,7,0,0,0,0,0,0,0,0,0,0,0
pageant,0,0,0,0,0,0,4,0,0,0,0,0
march,0,0,0,0,0,0,2,0,0,0,6,0
great,49,0,0,0,0,0,0,0,0,0,0,0
bonfire,0,0,0,0,0,0,3,0,0,0,0,0
