word,ADJ,ADP,ADV,AUX,DET,INTJ,NOUN,NUM,PRON,VERB,X
moon,0,0,0,0,0,0,1,0,0,0,0
shine,0,0,0,0,0,0,0,0,0,4,0
thought,0,0,0,0,0,0,1,0,0,0,0
silence,0,0,0,0,0,0,2,0,0,0,0
speak,0,0,0,0,0,0,0,0,0,10,0
laugh,0,0,0,0,0,0,1,0,0,21,0
goodnight,0,0,0,0,0,3,0,0,0,0,0
sound,0,0,0,0,0,0,2,0,0,0,0
send,0,0,0,0,0,0,0,0,0,6,0
dream,0,0,0,0,0,0,1,0,0,5,0
rain,0,0,0,0,0,0,7,0,0,14,0
right,16,0,6,0,0,0,4,0,0,0,0
live,0,0,0,0,0,0,0,0,0,6,0
wet,17,0,0,0,0,0,0,0,0,0,0
lot,0,0,0,0,0,0,11,0,0,0,0
heavy,8,0,0,0,0,0,0,0,0,0,0
angry,21,0,0,0,0,0,0,0,0,0,0
heavily,0,0,2,0,0,0,0,0,0,0,0
difficult,9,0,0,0,0,0,0,0,0,0,0
weather,0,0,0,0,0,0,12,0,0,0,0
impossible,2,0,0,0,0,0,0,0,0,0,0
tie,0,0,0,0,0,0,0,0,0,6,0
rope,0,0,0,0,0,0,11,0,0,0,0
ground,0,0,0,0,0,0,5,0,0,0,0
destroy,0,0,0,0,0,0,0,0,0,1,0
answer,0,0,0,0,0,0,2,0,0,17,0
angrily,0,0,1,0,0,0,0,0,0,0,0
wrong,12,0,2,0,0,0,0,0,0,0,0
stupid,7,0,0,0,0,0,0,0,0,0,0
cry,0,0,0,0,0,0,1,0,0,14,0
shout,0,0,0,0,0,0,3,0,0,31,0
scream,0,0,0,0,0,0,0,0,0,2,0
fool,0,0,0,0,0,0,2,0,0,0,0
hear,0,0,0,0,0,0,0,0,0,13,0
suddenly,0,0,12,0,0,0,0,0,0,0,0
give,0,0,0,0,0,0,0,0,0,6,0
violent,1,0,0,0,0,0,0,0,0,0,0
way,0,0,0,0,0,0,19,0,0,0,0
run,0,0,0,0,0,0,0,0,0,20,0
arm,0,0,0,0,0,0,4,0,0,0,0
carry,0,0,0,0,0,0,0,0,0,4,0
rainwater,0,0,0,0,0,0,3,0,0,0,0
bread,0,0,0,0,0,0,5,0,0,0,0
soup,0,0,0,0,0,0,1,0,0,0,0
strong,3,0,0,0,0,0,0,0,0,0,0
interest,0,0,0,0,0,0,2,0,0,0,0
animal,0,0,0,0,0,0,1,0,0,0,0
happen,0,0,0,0,0,0,0,0,0,16,0
true,2,0,0,0,0,0,0,0,0,0,0
thief,0,0,0,0,0,0,1,0,0,0,0
murderer,0,0,0,0,0,0,3,0,0,0,0
thousand,0,0,0,0,0,0,1,1,0,0,0
kick,0,0,0,0,0,0,0,0,0,3,0
breathe,0,0,0,0,0,0,0,0,0,2,0
somebody,0,0,0,0,0,0,0,0,1,0,0
left,0,0,1,0,0,0,2,0,0,0,0
leg,0,0,0,0,0,0,10,0,0,0,0
near,1,12,2,0,0,0,0,0,0,0,0
dress,0,0,0,0,0,0,0,0,0,4,0
kill,0,0,0,0,0,0,0,0,0,7,0
see,0,0,0,0,0,0,0,0,0,26,0
yes,0,0,0,0,0,15,0,0,0,0,0
underneath,0,1,0,0,0,0,0,0,0,0,0
voice,0,0,0,0,0,0,8,0,0,0,0
catch,0,0,0,0,0,0,0,0,0,23,0
argue,0,0,0,0,0,0,0,0,0,3,0
whisper,0,0,0,0,0,0,1,0,0,0,0
pleased,4,0,0,0,0,0,0,0,0,0,0
peace,0,0,0,0,0,0,2,0,0,0,0
prefer,0,0,0,0,0,0,0,0,0,1,0
noise,0,0,0,0,0,0,4,0,0,0,0
behave,0,0,0,0,0,0,0,0,0,2,0
old,22,0,0,0,0,0,0,0,0,0,0
lady,0,0,0,0,0,0,6,0,0,0,0
gentleman,0,0,0,0,0,0,1,0,0,0,0
tear,0,0,0,0,0,0,1,0,0,0,0
eye,0,0,0,0,0,0,5,0,0,0,0
long,11,0,3,0,0,0,0,0,0,0,0
year,0,0,0,0,0,0,6,0,0,0,0
chicken,0,0,0,0,0,0,2,0,0,0,0
pay,0,0,0,0,0,0,0,0,0,3,0
fourteen,0,0,0,0,0,0,0,3,0,0,0
woman,0,0,0,0,0,0,10,0,0,0,0
cat,0,0,0,0,0,0,21,0,0,0,0
call,0,0,0,0,0,0,0,0,0,12,0
piece,0,0,0,0,0,0,19,0,0,0,0
paper,0,0,0,0,0,0,3,0,0,0,0
write,0,0,0,0,0,0,0,0,0,5,0
pencil,0,0,0,0,0,0,2,0,0,0,0
list,0,0,0,0,0,0,5,0,0,0,0
everybody,0,0,0,0,0,0,0,0,12,0,0
house,0,0,0,0,0,0,13,0,0,0,0
job,0,0,0,0,0,0,7,0,0,0,0
picture,0,0,0,0,0,0,9,0,0,0,0
shall,0,0,0,2,0,0,0,0,0,0,0
coat,0,0,0,0,0,0,7,0,0,0,0
girl,0,0,0,0,0,0,7,0,0,0,0
nail,0,0,0,0,0,0,6,0,0,0,0
big,18,0,0,0,0,0,0,0,0,0,0
ought,0,0,0,2,0,0,0,0,0,0,0
hammer,0,0,0,0,0,0,7,0,0,0,0
ruler,0,0,0,0,0,0,1,0,0,0,0
ladder,0,0,0,0,0,0,2,0,0,0,0
kitchen,0,0,0,0,0,0,1,0,0,0,0
chair,0,0,0,0,0,0,7,0,0,0,0
stay,0,0,0,0,0,0,0,0,0,15,0
hold,0,0,0,0,0,0,3,0,0,9,0
lift,0,0,0,0,0,0,0,0,0,1,0
drop,0,0,0,0,0,0,0,0,0,7,0
cut,0,0,0,0,0,0,0,0,0,2,0
finger,0,0,0,0,0,0,2,0,0,0,0
dance,0,0,0,0,0,0,0,0,0,3,0
later,0,0,17,0,0,0,0,0,0,0,0
new,4,0,0,0,0,0,0,0,0,0,0
fourth,2,0,0,0,0,0,0,0,0,0,0
fifth,1,0,0,0,0,0,0,0,0,0,0
pass,0,0,0,0,0,0,0,0,0,11,0
lose,0,0,0,0,0,0,0,0,0,6,0
seven,0,0,0,0,0,0,0,6,0,0,0
wall,0,0,0,0,0,0,4,0,0,0,0
piano,0,0,0,0,0,0,2,0,0,0,0
body,0,0,0,0,0,0,2,0,0,0,0
music,0,0,0,0,0,0,1,0,0,0,0
word,0,0,0,0,0,0,9,0,0,0,0
please,0,0,0,0,0,0,0,0,0,1,0
child,0,0,0,0,0,0,1,0,0,0,0
calmly,0,0,1,0,0,0,0,0,0,0,0
arrange,0,0,0,0,0,0,0,0,0,2,0
spend,0,0,0,0,0,0,0,0,0,12,0
mother,0,0,0,0,0,0,2,0,0,0,0
midnight,0,0,0,0,0,0,3,0,0,0,0
straight,1,0,2,0,0,0,0,0,0,0,0
tired,7,0,0,0,0,0,0,0,0,0,0
proudly,0,0,1,0,0,0,0,0,0,0,0
cover,0,0,0,0,0,0,17,0,0,0,0
lovely,5,0,0,0,0,0,0,0,0,0,0
comfortable,2,0,0,0,0,0,0,0,0,0,0
easy,7,0,0,0,0,0,0,0,0,0,0
clothe,0,0,0,0,0,0,10,0,0,0,0
believe,0,0,0,0,0,0,0,0,0,4,0
discover,0,0,0,0,0,0,0,0,0,3,0
breakfast,0,0,0,0,0,0,11,0,0,0,0
egg,0,0,0,0,0,0,9,0,0,0,0
meat,0,0,0,0,0,0,7,0,0,0,0
tea,0,0,0,0,0,0,10,0,0,0,0
butter,0,0,0,0,0,0,7,0,0,0,0
dinner,0,0,0,0,0,0,2,0,0,0,0
tomato,0,0,0,0,0,0,4,0,0,0,0
fruit,0,0,0,0,0,0,5,0,0,0,0
chocolate,0,0,0,0,0,0,1,0,0,0,0
bottle,0,0,0,0,0,0,3,0,0,0,0
whisky,0,0,0,0,0,0,6,0,0,0,0
glad,1,0,0,0,0,0,0,0,0,0,0
pack,0,0,0,0,0,0,0,0,0,12,0
suitcase,0,0,0,0,0,0,10,0,0,0,0
basket,0,0,0,0,0,0,12,0,0,0,0
lid,0,0,0,0,0,0,2,0,0,0,0
pan,0,0,0,0,0,0,11,0,0,0,0
window,0,0,0,0,0,0,5,0,0,0,0
middle,0,0,0,0,0,0,10,0,0,0,0
floor,0,0,0,0,0,0,3,0,0,0,0
packing,0,0,0,0,0,0,3,0,0,0,0
well,4,0,4,0,0,0,0,0,0,0,0
organize,0,0,0,0,0,0,0,0,0,3,0
quickly,0,0,10,0,0,0,0,0,0,0,0
armchair,0,0,0,0,0,0,3,0,0,0,0
foot,0,0,0,0,0,0,7,0,0,0,0
watch,0,0,0,0,0,0,10,0,0,9,0
finish,0,0,0,0,0,0,0,0,0,13,0
boot,0,0,0,0,0,0,7,0,0,0,0
open,3,0,0,0,0,0,0,0,0,3,0
toothbrush,0,0,0,0,0,0,4,0,0,0,0
inside,0,7,0,0,0,0,0,0,0,0,0
soap,0,0,0,0,0,0,2,0,0,0,0
care,0,0,0,0,0,0,3,0,0,3,0
throw,0,0,0,0,0,0,0,0,0,11,0
past,0,15,3,0,0,0,0,0,0,0,0
holiday,0,0,0,0,0,0,9,0,0,0,0
plate,0,0,0,0,0,0,3,0,0,0,0
cup,0,0,0,0,0,0,3,0,0,0,0
etc,0,0,0,0,0,0,0,0,0,0,1
soon,0,0,5,0,0,0,0,0,0,0,0
exciting,6,0,0,0,0,0,0,0,0,0,0
break,0,0,0,0,0,0,0,0,0,5,0
pick,0,0,0,0,0,0,0,0,0,6,0
teaspoon,0,0,0,0,0,0,2,0,0,0,0
step,0,0,0,0,0,0,0,0,0,2,0
annoy,0,0,0,0,0,0,0,0,0,2,0
excited,2,0,0,0,0,0,0,0,0,0,0
soft,1,0,0,0,0,0,0,0,0,0,0
shoe,0,0,0,0,0,0,3,0,0,0,0
teapot,0,0,0,0,0,0,3,0,0,0,0
stick,0,0,0,0,0,0,0,0,0,1,0
trouser,0,0,0,0,0,0,6,0,0,0,0
montmorency,0,0,0,0,0,0,2,0,0,0,0
sugar,0,0,0,0,0,0,1,0,0,0,0
pretend,0,0,0,0,0,0,0,0,0,5,0
orange,0,0,0,0,0,0,2,0,0,0,0
rat,0,0,0,0,0,0,3,0,0,0,0
complete,0,0,0,0,0,0,0,0,0,1,0
nearly,0,0,6,0,0,0,0,0,0,0,0
sir,0,0,0,0,0,0,3,0,0,0,0
jump,0,0,0,0,0,0,0,0,0,5,0
make,0,0,0,0,0,0,0,0,0,4,0
awake,5,0,0,0,0,0,0,0,0,0,0
bedclothe,0,0,0,0,0,0,1,0,0,0,0
ear,0,0,0,0,0,0,3,0,0,0,0
fat,2,0,0,0,0,0,0,0,0,0,0
quarter,0,0,0,0,0,0,5,0,0,0,0
downstairs,0,0,2,0,0,0,0,0,0,0,0
finally,0,0,8,0,0,0,0,0,0,0,0
today,0,0,0,0,0,0,3,0,0,0,0
interesting,10,0,0,0,0,0,0,0,0,0,0
report,0,0,0,0,0,0,4,0,0,0,0
thunder,0,0,0,0,0,0,2,0,0,0,0
east,0,0,0,0,0,0,1,0,0,0,0
wind,0,0,0,0,0,0,5,0,0,0,0
yesterday,0,0,0,0,0,0,2,0,0,0,0
autumn,0,0,0,0,0,0,1,0,0,0,0
cloud,0,0,0,0,0,0,1,0,0,0,0
sky,0,0,0,0,0,0,2,0,0,0,0
hot,7,0,0,0,0,0,0,0,0,0,0
sunny,3,0,0,0,0,0,0,0,0,0,0
home,0,0,2,0,0,0,0,0,0,0,0
bright,1,0,0,0,0,0,0,0,0,0,0
luggage,0,0,0,0,0,0,2,0,0,0,0
road,0,0,0,0,0,0,10,0,0,0,0
taxi,0,0,0,0,0,0,7,0,0,0,0
usually,0,0,6,0,0,0,0,0,0,0,0
minute,0,0,0,0,0,0,23,0,0,0,0
crowd,0,0,0,0,0,0,5,0,0,0,0
small,1,0,0,0,0,0,0,0,0,0,0
bag,0,0,0,0,0,0,6,0,0,0,0
blanket,0,0,0,0,0,0,1,0,0,0,0
brown,2,0,0,0,0,0,0,0,0,0,0
umbrella,0,0,0,0,0,0,5,0,0,0,0
raincoat,0,0,0,0,0,0,2,0,0,0,0
arrive,0,0,0,0,0,0,0,0,0,4,0
travel,0,0,0,0,0,0,0,0,0,5,0
accident,0,0,0,0,0,0,5,0,0,0,0
backwards,0,0,3,0,0,0,0,0,0,0,0
maze,0,0,0,0,0,0,9,0,0,0,0
story,0,0,0,0,0,0,10,0,0,0,0
study,0,0,0,0,0,0,2,0,0,1,0
lunch,0,0,0,0,0,0,9,0,0,0,0
turning,0,0,0,0,0,0,1,0,0,0,0
family,0,0,0,0,0,0,3,0,0,0,0
baby,0,0,0,0,0,0,3,0,0,0,0
continue,0,0,0,0,0,0,0,0,0,14,0
kilometre,0,0,0,0,0,0,1,0,0,0,0
early,1,0,10,0,0,0,0,0,0,0,0
entrance,0,0,0,0,0,0,1,0,0,0,0
centre,0,0,0,0,0,0,4,0,0,0,0
dangerous,2,0,0,0,0,0,0,0,0,0,0
grateful,3,0,0,0,0,0,0,0,0,0,0
keeper,0,0,0,0,0,0,6,0,0,0,0
climb,0,0,0,0,0,0,0,0,0,4,0
lost,1,0,0,0,0,0,0,0,0,0,0
hedge,0,0,0,0,0,0,1,0,0,0,0
appear,0,0,0,0,0,0,0,0,0,3,0
lock,0,0,0,0,0,0,27,0,0,1,0
busy,2,0,0,0,0,0,0,0,0,0,0
wear,0,0,0,0,0,0,0,0,0,3,0
brightly,0,0,2,0,0,0,0,0,0,0,0
colour,0,0,0,0,0,0,2,0,0,1,0
yellow,0,0,0,0,0,0,1,0,0,0,0
blue,0,0,0,0,0,0,1,0,0,0,0
green,1,0,0,0,0,0,0,0,0,0,0
white,0,0,0,0,0,0,1,0,0,0,0
red,5,0,0,0,0,0,0,0,0,0,0
pink,1,0,0,0,0,0,0,0,0,0,0
church,0,0,0,0,0,0,5,0,0,0,0
refuse,0,0,0,0,0,0,0,0,0,4,0
visit,0,0,0,0,0,0,0,0,0,3,0
love,0,0,0,0,0,0,1,0,0,4,0
forward,0,0,2,0,0,0,0,0,0,0,0
remind,0,0,0,0,0,0,0,0,0,2,0
tow,0,0,0,0,0,0,0,0,0,14,0
bit,0,0,0,0,0,0,10,0,0,0,0
money,0,0,0,0,0,0,2,0,0,0,0
cheque,0,0,0,0,0,0,1,0,0,0,0
pub,0,0,0,0,0,0,5,0,0,0,0
nearby,0,0,1,0,0,0,0,0,0,0,0
die,0,0,0,0,0,0,0,0,0,7,0
thirst,0,0,0,0,0,0,1,0,0,0,0
seat,0,0,0,0,0,0,3,0,0,0,0
bend,0,0,0,0,0,0,0,0,0,4,0
lower,0,0,2,0,0,0,0,0,0,0,0
steer,0,0,0,0,0,0,0,0,0,3,0
sharply,0,0,1,0,0,0,0,0,0,0,0
bump,0,0,0,0,0,0,0,0,0,1,0
case,0,0,0,0,0,0,4,0,0,0,0
pretty,7,0,0,0,0,0,0,0,0,0,0
grass,0,0,0,0,0,0,9,0,0,0,0
excellent,3,0,0,0,0,0,0,0,0,0,0
meal,0,0,0,0,0,0,12,0,0,0,0
reach,0,0,0,0,0,0,0,0,0,8,0
soldier,0,0,0,0,0,0,1,0,0,0,0
cap,0,0,0,0,0,0,3,0,0,0,0
luckily,0,0,1,0,0,0,0,0,0,0,0
forget,0,0,0,0,0,0,0,0,0,3,0
coloured,1,0,0,0,0,0,0,0,0,0,0
gate,0,0,0,0,0,0,2,0,0,0,0
bark,0,0,0,0,0,0,1,0,0,3,0
madly,0,0,1,0,0,0,0,0,0,0,0
wildly,0,0,3,0,0,0,0,0,0,0,0
yell,0,0,0,0,0,0,0,0,0,2,0
annoyed,2,0,0,0,0,0,0,0,0,0,0
cruel,1,0,0,0,0,0,0,0,0,0,0
prepare,0,0,0,0,0,0,0,0,0,6,0
notice,0,0,0,0,0,0,0,0,0,7,0
probably,0,0,3,0,0,0,0,0,0,0,0
sad,6,0,0,0,0,0,0,0,0,0,0
untie,0,0,0,0,0,0,0,0,0,1,0
neck,0,0,0,0,0,0,1,0,0,0,0
fast,0,0,5,0,0,0,0,0,0,0,0
surprise,0,0,0,0,0,0,0,0,0,1,0
aground,0,0,1,0,0,0,0,0,0,0,0
shallow,1,0,0,0,0,0,0,0,0,0,0
push,0,0,0,0,0,0,0,0,0,6,0
deep,2,0,0,0,0,0,0,0,0,0,0
loudly,0,0,5,0,0,0,0,0,0,0,0
nicely,0,0,1,0,0,0,0,0,0,0,0
hat,0,0,0,0,0,0,9,0,0,0,0
comb,0,0,0,0,0,0,1,0,0,0,0
cow,0,0,0,0,0,0,2,0,0,0,0
chase,0,0,0,0,0,0,0,0,0,2,0
