word,ADJ,ADP,ADV,AUX,DET,INTJ,NOUN,NUM,PRON,SCONJ,VERB,X
look,0,0,0,0,0,0,3,0,0,0,164,0
shelter,0,0,0,0,0,0,2,0,0,0,0,0
cloak,0,0,0,0,0,0,24,0,0,0,4,0
wonder,0,0,0,0,0,0,18,0,0,0,22,0
awake,4,0,0,0,0,0,0,0,0,0,9,0
sleep,0,0,0,0,0,0,7,0,0,0,21,0
swift,22,0,1,0,0,0,0,0,0,0,0,0
move,0,0,0,0,0,0,0,0,0,0,17,0
dream,0,0,0,0,0,0,14,0,0,0,5,0
wrap,0,0,0,0,0,0,0,0,0,0,5,0
long,72,0,94,0,0,0,0,0,0,0,2,0
great,291,0,1,0,0,0,0,0,0,0,0,0
ride,0,0,0,0,0,0,8,0,0,0,175,0
begin,0,0,0,0,0,0,0,0,0,0,39,0
dark,78,0,1,0,0,0,12,0,0,0,0,0
world,0,0,0,0,0,0,32,0,0,0,0,0
rush,0,0,0,0,0,0,2,0,0,0,3,0
wind,0,0,0,0,0,0,50,0,0,0,13,0
sing,0,0,0,0,0,0,0,0,0,0,15,0
loudly,0,0,2,0,0,0,0,0,0,0,0,0
ear,0,0,0,0,0,0,11,0,0,0,0,0
wheel,0,0,0,0,0,0,1,0,0,0,5,0
star,0,0,0,0,0,0,18,0,0,0,0,0
away,0,3,129,0,0,0,0,0,0,0,0,0
right,11,0,5,0,0,0,7,0,0,0,0,0
vast,15,0,0,0,0,0,0,0,0,0,0,0
shadow,0,0,0,0,0,0,80,0,0,0,0,0
sky,0,0,0,0,0,0,26,0,0,0,0,0
mountain,0,0,0,0,0,0,50,0,0,0,0,0
march,0,0,0,0,0,0,7,0,0,0,18,0
past,3,5,2,0,0,0,1,0,0,0,0,0
sleepily,0,0,1,0,0,0,0,0,0,0,0,0
try,0,0,0,0,0,0,0,0,0,0,8,0
reckon,0,0,0,0,0,0,0,0,0,0,8,0
time,0,0,0,0,0,0,111,0,0,0,1,0
stage,0,0,0,0,0,0,2,0,0,0,0,0
journey,0,0,0,0,0,0,18,0,0,0,3,0
memory,0,0,0,0,0,0,18,0,0,0,0,0
drowsy,2,0,0,0,0,0,0,0,0,0,0,0
uncertain,1,0,0,0,0,0,0,0,0,0,0,0
terrible,11,0,0,0,0,0,0,0,0,0,0,0
speed,0,0,0,0,0,0,19,0,0,0,4,0
halt,0,0,0,0,0,0,2,0,0,0,22,0
dawn,0,0,0,0,0,0,14,0,0,0,0,0
see,0,0,0,0,0,0,0,0,0,0,151,0
pale,16,0,0,0,0,0,0,0,0,0,0,0
gleam,0,0,0,0,0,0,10,0,0,0,12,0
gold,0,0,0,0,0,0,12,0,0,0,0,0
come,0,0,0,0,0,0,0,0,0,0,516,0
silent,41,0,0,0,0,0,0,0,0,0,0,0
town,0,0,0,0,0,0,3,0,0,0,0,0
house,0,0,0,0,0,0,52,0,0,0,4,0
hill,0,0,0,0,0,0,61,0,0,0,0,0
hardly,0,0,10,0,0,0,0,0,0,0,0,0
reach,0,0,0,0,0,0,4,0,0,0,24,0
winged,10,0,0,0,0,0,0,0,0,0,0,0
pass,0,0,0,0,0,0,9,0,0,0,144,0
man,0,0,0,0,0,0,354,0,0,0,4,0
wilt,0,0,0,1,0,0,0,0,0,0,2,0
fear,0,0,0,0,0,0,55,0,0,0,38,0
speak,0,0,0,0,0,0,0,0,0,0,128,0
soft,9,0,1,0,0,0,0,0,0,0,0,0
word,0,0,0,0,0,0,77,0,0,0,0,0
corner,0,0,0,0,0,0,3,0,0,0,0,0
tired,6,0,0,0,0,0,0,0,0,0,0,0
uneasy,3,0,0,0,0,0,0,0,0,0,0,0
dimly,0,0,5,0,0,0,0,0,0,0,0,0
aware,8,0,0,0,0,0,0,0,0,0,0,0
coming,0,0,0,0,0,0,21,0,0,0,0,0
going,0,0,0,0,0,0,3,0,0,0,0,0
talk,0,0,0,0,0,0,3,0,0,0,19,0
give,0,0,0,0,0,0,0,0,0,0,46,0
order,0,0,0,0,0,0,12,0,0,0,7,0
night,0,0,0,0,0,0,83,0,0,0,0,0
second,5,0,0,0,0,0,2,0,0,0,0,0
hideous,9,0,0,0,0,0,0,0,0,0,0,0
wake,0,0,0,0,0,0,0,0,0,0,9,0
fully,0,0,3,0,0,0,0,0,0,0,0,0
shiver,0,0,0,0,0,0,0,0,0,0,5,0
noise,0,0,0,0,0,0,9,0,0,0,0,0
fill,0,0,0,0,0,0,1,0,0,0,19,0
menacing,1,0,0,0,0,0,0,0,0,0,0,0
voice,0,0,0,0,0,0,60,0,0,0,0,0
light,8,0,2,0,0,0,56,0,0,0,9,0
kindle,0,0,0,0,0,0,0,0,0,0,8,0
blaze,0,0,0,0,0,0,2,0,0,0,3,0
yellow,1,0,0,0,0,0,0,0,0,0,0,0
fire,0,0,0,0,0,0,67,0,0,0,0,0
barrier,0,0,0,0,0,0,2,0,0,0,0,0
cower,0,0,0,0,0,0,0,0,0,0,4,0
afraid,10,0,0,0,0,0,0,0,0,0,0,0
moment,0,0,0,0,0,0,30,0,0,0,0,0
dreadful,9,0,0,0,0,0,0,0,0,0,0,0
country,0,0,0,0,0,0,9,0,0,0,0,0
bear,0,0,0,0,0,0,0,0,0,0,89,0
rub,0,0,0,0,0,0,0,0,0,0,2,0
eye,0,0,0,0,0,0,95,0,0,0,1,0
moon,0,0,0,0,0,0,7,0,0,0,0,0
rise,0,0,0,0,0,0,0,0,0,0,55,0
eastern,6,0,0,0,0,0,0,0,0,0,0,0
old,101,0,0,0,0,0,0,0,0,0,0,0
hour,0,0,0,0,0,0,73,0,0,0,0,0
stir,0,0,0,0,0,0,1,0,0,0,11,0
ask,0,0,0,0,0,0,0,0,0,0,40,0
realm,0,0,0,0,0,0,13,0,0,0,0,0
wizard,0,0,0,0,0,0,12,0,0,0,0,0
answer,0,0,0,0,0,0,16,0,0,0,64,0
land,0,0,0,0,0,0,53,0,0,0,0,0
silence,0,0,0,0,0,0,19,0,0,0,0,0
cry,0,0,0,0,0,0,33,0,0,0,92,0
suddenly,0,0,59,0,0,0,0,0,0,0,0,0
clutch,0,0,0,0,0,0,1,0,0,0,4,0
red,23,0,0,0,0,0,5,0,0,0,1,0
dragon,0,0,0,0,0,0,1,0,0,0,0,0
aloud,0,0,15,0,0,0,0,0,0,0,0,0
horse,0,0,0,0,0,0,75,0,0,0,1,0
hasten,0,0,0,0,0,0,0,0,0,0,11,0
short,22,0,0,0,0,0,0,0,0,0,0,0
beacon,0,0,0,0,0,0,9,0,0,0,0,0
alight,0,0,1,0,0,0,0,0,0,0,0,0
call,0,0,0,0,0,0,1,0,0,0,42,0
aid,0,0,0,0,0,0,10,0,0,0,5,0
war,0,0,0,0,0,0,67,0,0,0,1,0
flame,0,0,0,0,0,0,20,0,0,0,4,0
west,1,0,6,0,0,0,10,0,0,0,0,0
border,0,0,0,0,0,0,8,0,0,0,0,0
pause,0,0,0,0,0,0,0,0,0,0,7,0
stride,0,0,0,0,0,0,1,0,0,0,11,0
slow,11,0,2,0,0,0,0,0,0,0,2,0
walk,0,0,0,0,0,0,3,0,0,0,46,0
lift,0,0,0,0,0,0,0,0,0,0,27,0
head,0,0,0,0,0,0,54,0,0,0,0,0
neigh,0,0,0,0,0,0,1,0,0,0,2,0
darkness,0,0,0,0,0,0,49,0,0,0,0,0
presently,0,0,18,0,0,0,0,0,0,0,0,0
thudding,0,0,0,0,0,0,1,0,0,0,0,0
hoof,0,0,0,0,0,0,6,0,0,0,0,0
hear,0,0,0,0,0,0,0,0,0,0,102,0
rider,0,0,0,0,0,0,70,0,0,0,0,0
sweep,0,0,0,0,0,0,1,0,0,0,10,0
like,7,131,0,0,0,0,0,0,0,0,10,0
fly,0,0,0,0,0,0,2,0,0,0,18,0
ghost,0,0,0,0,0,0,4,0,0,0,0,0
vanish,0,0,0,0,0,0,0,0,0,0,11,0
gather,0,0,0,0,0,0,0,0,0,0,33,0
spring,0,0,0,0,0,0,5,0,0,0,24,0
flow,0,0,0,0,0,0,0,0,0,0,16,0
roar,0,0,0,0,0,0,0,0,0,0,6,0
pay,0,0,0,0,0,0,0,0,0,0,5,0
little,77,0,7,0,0,0,0,0,0,0,0,0
attention,0,0,0,0,0,0,1,0,0,0,0,0
tell,0,0,0,0,0,0,0,0,0,0,68,0
custom,0,0,0,0,0,0,3,0,0,0,0,0
build,0,0,0,0,0,0,0,0,0,0,11,0
top,0,0,0,0,0,0,2,0,0,0,0,0
outlying,1,0,0,0,0,0,0,0,0,0,0,0
range,0,0,0,0,0,0,2,0,0,0,1,0
maintain,0,0,0,0,0,0,0,0,0,0,1,0
post,0,0,0,0,0,0,7,0,0,0,0,0
point,0,0,0,0,0,0,15,0,0,0,2,0
fresh,5,0,0,0,0,0,0,0,0,0,0,0
readiness,0,0,0,0,0,0,2,0,0,0,0,0
errand,0,0,0,0,0,0,29,0,0,0,0,0
