word,ADJ,ADP,ADV,AUX,INTJ,NOUN,NUM,PRON,VERB
read,0,0,0,0,0,0,0,0,5
bear,0,0,0,0,0,0,0,0,3
town,0,0,0,0,0,6,0,0,0
parent,0,0,0,0,0,3,0,0,0
love,0,0,0,0,0,14,0,0,28
learn,0,0,0,0,0,0,0,0,20
example,0,0,0,0,0,1,0,0,0
patient,1,0,0,0,0,0,0,0,0
important,5,0,0,0,0,0,0,0,0
thing,0,0,0,0,0,20,0,0,0
world,0,0,0,0,0,10,0,0,0
mother,0,0,0,0,0,13,0,0,0
hope,0,0,0,0,0,5,0,0,6
daughter,0,0,0,0,0,2,0,0,0
year,0,0,0,0,0,7,0,0,0
child,0,0,0,0,0,16,0,0,0
find,0,0,0,0,0,0,0,0,26
sister,0,0,0,0,0,2,0,0,0
family,0,0,0,0,0,30,0,0,0
poor,5,0,0,0,0,0,0,0,0
thin,5,0,0,0,0,0,0,0,0
hungry,3,0,0,0,0,0,0,0,0
little,7,0,0,0,0,0,0,0,0
girl,0,0,0,0,0,9,0,0,0
golden,1,0,0,0,0,0,0,0,0
hair,0,0,0,0,0,3,0,0,0
blue,1,0,0,0,0,0,0,0,0
want,0,0,0,0,0,0,0,0,38
grow,0,0,0,0,0,0,0,0,2
old,19,0,0,0,0,0,0,0,0
time,0,0,0,0,0,21,0,0,0
later,0,0,8,0,0,0,0,0,0
son,0,0,0,0,0,3,0,0,0
young,14,0,0,0,0,0,0,0,0
woman,0,0,0,0,0,15,0,0,0
call,0,0,0,0,0,0,0,0,4
live,0,0,0,0,0,0,0,0,12
house,0,0,0,0,0,23,0,0,0
happily,0,0,1,0,0,0,0,0,0
school,0,0,0,0,0,2,0,0,0
meet,0,0,0,0,0,0,0,0,6
fine,1,0,0,0,0,0,0,0,0
person,0,0,0,0,0,6,0,0,0
clever,2,0,0,0,0,0,0,0,0
visitor,0,0,0,0,0,1,0,0,0
study,0,0,0,0,0,0,0,0,4
hard,2,0,6,0,0,0,0,0,0
know,0,0,0,0,0,0,0,0,46
secret,0,0,0,0,0,7,0,0,0
life,0,0,0,0,0,21,0,0,0
book,0,0,0,0,0,5,0,0,0
happen,0,0,0,0,0,0,0,0,10
add,0,0,0,0,0,0,0,0,4
new,2,0,0,0,0,0,0,0,0
idea,0,0,0,0,0,2,0,0,0
holiday,0,0,0,0,0,2,0,0,0
wild,5,0,0,0,0,0,0,0,0
frightening,2,0,0,0,0,0,0,0,0
thunder,0,0,0,0,0,1,0,0,0
lightning,0,0,0,0,0,12,0,0,0
metre,0,0,0,0,0,4,0,0,0
tree,0,0,0,0,0,6,0,0,0
fork,0,0,0,0,0,1,0,0,0
hit,0,0,0,0,0,0,0,0,3
leave,0,0,0,0,0,0,0,0,32
black,2,0,0,0,0,0,0,0,0
wood,0,0,0,0,0,4,0,0,0
destroy,0,0,0,0,0,0,0,0,10
electricity,0,0,0,0,0,8,0,0,0
begin,0,0,0,0,0,0,0,0,21
terrible,14,0,0,0,0,0,0,0,0
power,0,0,0,0,0,2,0,0,0
seventeen,0,0,0,0,0,0,1,0,0
happy,20,0,0,0,0,0,0,0,0
sad,12,0,0,0,0,0,0,0,0
ill,9,0,0,0,0,0,0,0,0
die,0,0,0,0,0,0,0,0,21
room,0,0,0,0,0,12,0,0,0
hold,0,0,0,0,0,0,0,0,5
marry,0,0,0,0,0,0,0,0,9
place,0,0,0,0,0,13,0,0,0
dear,10,0,0,0,0,1,0,0,0
dearly,0,0,2,0,0,0,0,0,0
brave,1,0,0,0,0,0,0,0,0
sweet,1,0,0,0,0,0,0,0,0
smile,0,0,0,0,0,2,0,0,3
give,0,0,0,0,0,0,0,0,9
happiness,0,0,0,0,0,10,0,0,0
unhappy,8,0,0,0,0,0,0,0,0
death,0,0,0,0,0,21,0,0,0
university,0,0,0,0,0,7,0,0,0
good,15,0,0,0,0,1,0,0,0
friend,0,0,0,0,0,17,0,0,0
let,0,0,0,0,0,0,0,0,12
teacher,0,0,0,0,0,1,0,0,0
scientist,0,0,0,0,0,7,0,0,0
wonderful,3,0,0,0,0,0,0,0,0
student,0,0,0,0,0,1,0,0,0
start,0,0,0,0,0,0,0,0,8
end,0,0,0,0,0,5,0,0,5
tomorrow,0,0,0,0,0,1,0,0,0
discover,0,0,0,0,0,0,0,0,7
intelligent,1,0,0,0,0,0,0,0,0
people,0,0,0,0,0,34,0,0,0
professor,0,0,0,0,0,3,0,0,0
think,0,0,0,0,0,0,0,0,26
remember,0,0,0,0,0,0,0,0,8
use,0,0,0,0,0,0,0,0,4
decide,0,0,0,0,0,0,0,0,17
realize,0,0,0,0,0,0,0,0,9
interested,1,0,0,0,0,0,0,0,0
home,0,0,11,0,0,1,0,0,0
letter,0,0,0,0,0,8,0,0,0
short,3,0,0,0,0,0,0,0,0
build,0,0,0,0,0,0,0,0,5
scientific,2,0,0,0,0,0,0,0,0
machine,0,0,0,0,0,10,0,0,0
well,2,0,1,0,0,0,0,0,0
answer,0,0,0,0,0,3,0,0,6
question,0,0,0,0,0,6,0,0,0
possible,3,0,0,0,0,0,0,0,0
watch,0,0,0,0,0,0,0,0,10
body,0,0,0,0,0,22,0,0,0
warm,4,0,0,0,0,0,0,0,0
hospital,0,0,0,0,0,1,0,0,0
month,0,0,0,0,0,11,0,0,0
dark,6,0,0,0,0,1,0,0,0
sure,9,0,0,0,0,0,0,0,0
alive,7,0,0,0,0,0,0,0,0
sleep,0,0,0,0,0,5,0,0,4
eat,0,0,0,0,0,0,0,0,3
food,0,0,0,0,0,6,0,0,0
stop,0,0,0,0,0,0,0,0,8
understand,0,0,0,0,0,0,0,0,8
busy,1,0,0,0,0,0,0,0,0
wait,0,0,0,0,0,0,0,0,9
laboratory,0,0,0,0,0,17,0,0,0
flat,0,0,0,0,0,5,0,0,0
stay,0,0,0,0,0,0,0,0,11
inside,0,1,1,0,0,0,0,0,0
building,0,0,0,0,0,2,0,0,0
week,0,0,0,0,0,2,0,0,0
tall,3,0,0,0,0,0,0,0,0
city,0,0,0,0,0,2,0,0,0
send,0,0,0,0,0,0,0,0,3
forget,0,0,0,0,0,0,0,0,5
mistake,0,0,0,0,0,1,0,0,0
make,0,0,0,0,0,0,0,0,2
buy,0,0,0,0,0,0,0,0,3
steal,0,0,0,0,0,0,0,0,4
human,1,0,0,0,0,0,0,0,0
slowly,0,0,6,0,0,0,0,0,0
anybody,0,0,0,0,0,0,0,5,0
enter,0,0,0,0,0,0,0,0,4
awful,9,0,0,0,0,0,0,0,0
afraid,6,0,0,0,0,0,0,0,0
beautiful,11,0,0,0,0,0,0,0,0
face,0,0,0,0,0,14,0,0,0
creature,0,0,0,0,0,19,0,0,0
horrible,7,0,0,0,0,0,0,0,0
skin,0,0,0,0,0,2,0,0,0
yellow,6,0,0,0,0,0,0,0,0
long,5,0,3,0,0,0,0,0,0
white,3,0,0,0,0,0,0,0,0
tooth,0,0,0,0,0,1,0,0,0
rest,0,0,0,0,0,3,0,0,1
ugly,3,0,0,0,0,0,0,0,0
leg,0,0,0,0,0,2,0,0,0
arm,0,0,0,0,0,12,0,0,0
right,4,0,0,0,0,0,0,0,0
difficult,3,0,0,0,0,0,0,0,0
join,0,0,0,0,0,0,0,0,6
half,0,0,0,0,0,3,0,0,0
wire,0,0,0,0,0,3,0,0,0
cloud,0,0,0,0,0,1,0,0,0
sky,0,0,0,0,0,3,0,0,0
immediately,0,0,4,0,0,0,0,0,0
travel,0,0,0,0,0,0,0,0,7
minute,0,0,0,0,0,3,0,0,0
terribly,0,0,2,0,0,0,0,0,0
escape,0,0,0,0,0,0,0,0,7
lock,0,0,0,0,0,0,0,0,1
door,0,0,0,0,0,4,0,0,0
fill,0,0,0,0,0,0,0,0,3
fear,0,0,0,0,0,6,0,0,0
lie,0,0,0,0,0,0,0,0,12
bed,0,0,0,0,0,8,0,0,0
fall,0,0,0,0,0,0,0,0,8
asleep,3,0,1,0,0,0,0,0,0
dream,0,0,0,0,0,3,0,0,2
wake,0,0,0,0,0,0,0,0,5
create,0,0,0,0,0,0,0,0,4
mouth,0,0,0,0,0,1,0,0,0
open,2,0,0,0,0,0,0,0,2
strange,2,0,0,0,0,0,0,0,0
sound,0,0,0,0,0,1,0,0,0
reach,0,0,0,0,0,0,0,0,10
touch,0,0,0,0,0,0,0,0,1
jump,0,0,0,0,0,0,0,0,6
downstairs,0,0,1,0,0,0,0,0,0
garden,0,0,0,0,0,1,0,0,0
notice,0,0,0,0,0,0,0,0,3
station,0,0,0,0,0,3,0,0,0
train,0,0,0,0,0,3,0,0,0
arrive,0,0,0,0,0,0,0,0,7
passenger,0,0,0,0,0,1,0,0,0
shake,0,0,0,0,0,0,0,0,1
warmly,0,0,1,0,0,0,0,0,0
lucky,1,0,0,0,0,0,0,0,0
chance,0,0,0,0,0,1,0,0,0
father,0,0,0,0,0,29,0,0,0
worried,2,0,0,0,0,0,0,0,0
visit,0,0,0,0,0,0,0,0,4
news,0,0,0,0,0,6,0,0,0
agree,0,0,0,0,0,0,0,0,3
shall,0,0,0,20,0,0,0,0,0
able,5,0,0,0,0,0,0,0,0
spend,0,0,0,0,0,0,0,0,4
lot,0,0,0,0,0,2,0,0,0
hear,0,0,0,0,0,0,0,0,11
outside,0,4,1,0,0,0,0,0,0
cook,0,0,0,0,0,0,0,0,2
meal,0,0,0,0,0,1,0,0,0
laugh,0,0,0,0,0,2,0,0,2
matter,0,0,0,0,0,1,0,0,0
cry,0,0,0,0,0,0,0,0,9
wildly,0,0,1,0,0,0,0,0,0
save,0,0,0,0,0,0,0,0,8
fight,0,0,0,0,0,3,0,0,7
floor,0,0,0,0,0,3,0,0,0
doctor,0,0,0,0,0,1,0,0,0
care,0,0,0,0,0,1,0,0,0
pack,0,0,0,0,0,0,0,0,1
clothe,0,0,0,0,0,1,0,0,0
luggage,0,0,0,0,0,1,0,0,0
ready,4,0,0,0,0,0,0,0,0
feel,0,0,0,0,0,0,0,0,13
postman,0,0,0,0,0,1,0,0,0
brother,0,0,0,0,0,7,0,0,0
murder,0,0,0,0,0,8,0,0,8
play,0,0,0,0,0,0,0,0,1
hide,0,0,0,0,0,0,0,0,5
search,0,0,0,0,0,0,0,0,7
grass,0,0,0,0,0,1,0,0,0
mark,0,0,0,0,0,4,0,0,0
finger,0,0,0,0,0,4,0,0,0
neck,0,0,0,0,0,7,0,0,0
murderer,0,0,0,0,0,11,0,0,0
strangle,0,0,0,0,0,0,0,0,2
wear,0,0,0,0,0,0,0,0,2
gold,3,0,0,0,0,2,0,0,0
chain,0,0,0,0,0,7,0,0,0
picture,0,0,0,0,0,2,0,0,0
hurry,0,0,0,0,0,0,0,0,1
journey,0,0,0,0,0,3,0,0,0
late,2,0,1,0,0,0,0,0,0
village,0,0,0,0,0,5,0,0,0
early,1,0,2,0,0,0,0,0,0
break,0,0,0,0,0,0,0,0,6
light,0,0,0,0,0,0,0,0,3
police,0,0,0,0,0,11,0,0,0
post,0,0,0,0,0,1,0,0,0
easily,0,0,4,0,0,0,0,0,0
sadly,0,0,1,0,0,0,0,0,0
kind,9,0,0,0,0,1,0,0,0
boy,0,0,0,0,0,4,0,0,0
rain,0,0,0,0,0,2,0,0,0
climb,0,0,0,0,0,0,0,0,1
monster,0,0,0,0,0,47,0,0,0
illness,0,0,0,0,0,1,0,0,0
bad,1,0,0,0,0,0,0,0,0
arrest,0,0,0,0,0,0,0,0,2
coat,0,0,0,0,0,3,0,0,0
pocket,0,0,0,0,0,2,0,0,0
free,5,0,0,0,0,0,0,0,0
trial,0,0,0,0,0,2,0,0,0
wrong,2,0,0,0,0,1,0,0,0
number,0,0,0,0,0,3,0,0,0
fact,0,0,0,0,0,1,0,0,0
explain,0,0,0,0,0,0,0,0,2
judge,0,0,0,0,0,6,0,0,0
punishment,0,0,0,0,0,1,0,0,0
argue,0,0,0,0,0,0,0,0,2
change,0,0,0,0,0,0,0,0,1
order,0,0,0,0,0,2,0,0,0
get,0,0,0,0,0,0,0,0,4
prison,0,0,0,0,0,3,0,0,0
quietly,0,0,1,0,0,0,0,0,0
speak,0,0,0,0,0,0,0,0,10
calmly,0,0,1,0,0,0,0,0,0
kindly,0,0,1,0,0,0,0,0,0
kill,0,0,0,0,0,0,0,0,21
forward,0,0,5,0,0,0,0,0,0
peace,0,0,0,0,0,3,0,0,0
gentleness,0,0,0,0,0,2,0,0,0
unhappiness,0,0,0,0,0,5,0,0,0
bring,0,0,0,0,0,0,0,0,4
sadness,0,0,0,0,0,4,0,0,0
misery,0,0,0,0,0,3,0,0,0
boat,0,0,0,0,0,10,0,0,0
probably,0,0,1,0,0,0,0,0,0
safe,6,0,0,0,0,0,0,0,0
hate,0,0,0,0,0,5,0,0,9
beauty,0,0,0,0,0,1,0,0,0
calm,2,0,0,0,0,0,0,0,0
rock,0,0,0,0,0,1,0,0,0
horror,0,0,0,0,0,2,0,0,0
deep,3,0,0,0,0,0,0,0,0
evil,9,0,0,0,0,5,0,0,0
gentle,1,0,0,0,0,0,0,0,0
king,0,0,0,0,0,1,0,0,0
creator,0,0,0,0,0,4,0,0,0
enemy,0,0,0,0,0,2,0,0,0
listen,0,0,0,0,0,0,0,0,5
true,2,0,0,0,0,0,0,0,0
hut,0,0,0,0,0,12,0,0,0
fire,0,0,0,0,0,8,0,0,2
country,0,0,0,0,0,3,0,0,0
thirsty,1,0,0,0,0,0,0,0,0
fruit,0,0,0,0,0,2,0,0,0
river,0,0,0,0,0,6,0,0,0
drink,0,0,0,0,0,0,0,0,1
ear,0,0,0,0,0,1,0,0,0
snow,0,0,0,0,0,2,0,0,0
course,0,0,1,0,0,0,0,0,0
foot,0,0,0,0,0,3,0,0,0
breakfast,0,0,0,0,0,2,0,0,0
loudly,0,0,2,0,0,0,0,0,0
field,0,0,0,0,0,1,0,0,0
scream,0,0,0,0,0,4,0,0,3
trouble,0,0,0,0,0,1,0,0,0
throw,0,0,0,0,0,0,0,0,4
stone,0,0,0,0,0,3,0,0,0
badly,0,0,1,0,0,0,0,0,0
hurt,0,0,0,0,0,0,0,0,11
wall,0,0,0,0,0,2,0,0,0
wish,0,0,0,0,0,2,0,0,5
hole,0,0,0,0,0,2,0,0,0
blind,3,0,0,0,0,0,0,0,0
extra,1,0,0,0,0,0,0,0,0
plate,0,0,0,0,0,1,0,0,0
way,0,0,0,0,0,3,0,0,0
cut,0,0,0,0,0,0,0,0,3
firewood,0,0,0,0,0,1,0,0,0
secretly,0,0,1,0,0,0,0,0,0
please,0,0,0,0,0,0,0,0,2
noise,0,0,0,0,0,4,0,0,0
word,0,0,0,0,0,6,0,0,0
bread,0,0,0,0,0,1,0,0,0
name,0,0,0,0,0,1,0,0,0
water,0,0,0,0,0,5,0,0,0
frightened,2,0,0,0,0,0,0,0,0
frighten,0,0,0,0,0,0,0,0,3
continue,0,0,0,0,0,0,0,0,3
job,0,0,0,0,0,1,0,0,0
surprised,1,0,0,0,0,0,0,0,0
summer,0,0,0,0,0,1,0,0,0
lady,0,0,0,0,0,1,0,0,0
horseback,0,0,0,0,0,1,0,0,0
ride,0,0,0,0,0,0,0,0,1
knock,0,0,0,0,0,0,0,0,2
language,0,0,0,0,0,1,0,0,0
teach,0,0,0,0,0,0,0,0,2
meaning,0,0,0,0,0,1,0,0,0
past,0,0,0,0,0,1,0,0,0
money,0,0,0,0,0,5,0,0,0
lose,0,0,0,0,0,0,0,0,6
land,0,0,0,0,0,4,0,0,1
promise,0,0,0,0,0,4,0,0,8
introduce,0,0,0,0,0,0,0,0,1
traveller,0,0,0,0,0,1,0,0,0
tired,2,0,0,0,0,0,0,0,0
heart,0,0,0,0,0,5,0,0,0
instead,0,0,1,0,0,0,0,0,0
enjoy,0,0,0,0,0,0,0,0,3
return,0,0,0,0,0,0,0,0,8
ground,0,0,0,0,0,2,0,0,0
heavy,3,0,0,0,0,0,0,0,0
stick,0,0,0,0,0,1,0,0,0
lift,0,0,0,0,0,0,0,0,1
silently,0,0,1,0,0,0,0,0,0
angry,2,0,0,0,0,0,0,0,0
belong,0,0,0,0,0,0,0,0,2
pick,0,0,0,0,0,0,0,0,1
bag,0,0,0,0,0,5,0,0,0
address,0,0,0,0,0,1,0,0,0
pain,0,0,0,0,0,10,0,0,0
gun,0,0,0,0,0,4,0,0,0
bullet,0,0,0,0,0,3,0,0,0
blood,0,0,0,0,0,1,0,0,0
hiding,0,0,0,0,0,2,0,0,0
punish,0,0,0,0,0,0,0,0,1
bright,1,0,0,0,0,0,0,0,0
pretty,2,0,0,0,0,0,0,0,0
finish,0,0,0,0,0,0,0,0,3
miserable,5,0,0,0,0,0,0,0,0
wife,0,0,0,0,0,5,0,0,0
sorry,3,0,0,0,0,0,0,0,0
turn,0,0,0,0,0,0,0,0,1
pale,1,0,0,0,0,0,0,0,0
successfully,0,0,1,0,0,0,0,0,0
english,2,0,0,0,0,0,0,0,0
useful,2,0,0,0,0,0,0,0,0
reply,0,0,0,0,0,0,0,0,2
invite,0,0,0,0,0,0,0,0,1
plan,0,0,0,0,0,1,0,0,4
island,0,0,0,0,0,6,0,0,0
coast,0,0,0,0,0,1,0,0,0
lonely,1,0,0,0,0,0,0,0,0
large,4,0,0,0,0,0,0,0,0
builder,0,0,0,0,0,1,0,0,0
show,0,0,0,0,0,0,0,0,2
wonder,0,0,0,0,0,0,0,0,1
thousand,0,0,0,0,0,0,1,0,0
window,0,0,0,0,0,5,0,0,0
moonlight,0,0,0,0,0,1,0,0,0
table,0,0,0,0,0,1,0,0,0
sharp,1,0,0,0,0,0,0,0,0
knife,0,0,0,0,0,2,0,0,0
loud,3,0,0,0,0,0,0,0,0
lost,1,0,0,0,0,0,0,0,0
feeling,0,0,0,0,0,2,0,0,0
wedding,0,0,0,0,0,7,0,0,0
quickly,0,0,1,0,0,0,0,0,0
sail,0,0,0,0,0,0,0,0,3
danger,0,0,0,0,0,3,0,0,0
receive,0,0,0,0,0,0,0,0,1
clear,0,0,0,0,0,0,0,0,1
following,1,0,0,0,0,0,0,0,0
middle,0,0,0,0,0,1,0,0,0
wind,0,0,0,0,0,2,0,0,0
drive,0,0,0,0,0,0,0,0,1
south,0,0,0,0,0,1,0,0,0
beach,0,0,0,0,0,4,0,0,0
crowd,0,0,0,0,0,1,0,0,0
unfriendly,1,0,0,0,0,0,0,0,0
worry,0,0,0,0,0,0,0,0,2
easy,1,0,0,0,0,0,0,0,0
fishing,0,0,0,0,0,1,0,0,0
madness,0,0,0,0,0,4,0,0,0
health,0,0,0,0,0,1,0,0,0
ago,0,0,1,0,0,0,0,0,0
somebody,0,0,0,0,0,0,0,1,0
mad,1,0,0,0,0,0,0,0,0
hotel,0,0,0,0,0,7,0,0,0
dearest,1,0,0,0,0,0,0,0,0
reason,0,0,0,0,0,1,0,0,0
close,2,0,4,0,0,0,0,0,0
party,0,0,0,0,0,2,0,0,0
goodbye,0,0,0,0,1,1,0,0,0
honeymoon,0,0,0,0,0,1,0,0,0
lake,0,0,0,0,0,5,0,0,0
keep,0,0,0,0,0,0,0,0,1
shadow,0,0,0,0,0,1,0,0,0
corner,0,0,0,0,0,1,0,0,0
doorway,0,0,0,0,0,1,0,0,0
staircase,0,0,0,0,0,1,0,0,0
miss,0,0,0,0,0,0,0,0,1
shot,0,0,0,0,0,1,0,0,0
edge,0,0,0,0,0,1,0,0,0
thought,0,0,0,0,0,1,0,0,0
real,1,0,0,0,0,0,0,0,0
dangerous,1,0,0,0,0,0,0,0,0
ring,0,0,0,0,0,0,0,0,1
silent,1,0,0,0,0,0,0,0,0
voice,0,0,0,0,0,3,0,0,0
message,0,0,0,0,0,2,0,0,0
awake,1,0,0,0,0,0,0,0,0
kindness,0,0,0,0,0,1,0,0,0
one,0,0,0,0,0,1,0,0,0
final,1,0,0,0,0,0,0,0,0
note,0,0,0,0,0,1,0,0,0
lay,0,0,0,0,0,0,0,0,1
cabin,0,0,0,0,0,4,0,0,0
forgive,0,0,0,0,0,0,0,0,2
fair,1,0,0,0,0,0,0,0,0
friendship,0,0,0,0,0,1,0,0,0
shoot,0,0,0,0,0,0,0,0,1
darkness,0,0,0,0,0,1,0,0,0
