word,ADJ,ADP,ADV,NOUN,NUM,SCONJ,VERB,X
addition,0,0,0,2,0,0,0,0
acupuncture,0,0,0,1,0,0,0,0
traditional,3,0,0,0,0,0,0,0
meditation,0,0,0,1,0,0,0,0
promote,0,0,0,0,0,0,2,0
breakup,0,0,0,1,0,0,0,0
tradition,0,0,0,3,0,0,0,0
university,0,0,0,1,0,0,0,0
active,2,0,0,0,0,0,0,0
end,0,0,0,4,0,0,0,0
credit,0,0,0,0,0,0,2,0
distinguish,0,0,0,0,0,0,1,0
contagious,3,0,0,0,0,0,0,0
viral,1,0,0,0,0,0,0,0
smallpox,0,0,0,14,0,0,0,0
measles,0,0,0,1,0,0,0,0
important,7,0,0,0,0,0,0,0
beginning,0,0,0,2,0,0,0,0
monumental,1,0,0,0,0,0,0,0
volume,0,0,0,1,0,0,0,0
encyclopedia,0,0,0,1,0,0,0,0
therapeutic,1,0,0,0,0,0,0,0
instruction,0,0,0,1,0,0,0,0
consider,0,0,0,0,0,0,1,0
absolute,1,0,0,0,0,0,0,0
authority,0,0,0,1,0,0,0,0
eastern,1,0,0,0,0,0,0,0
achievement,0,0,0,1,0,0,0,0
islamic,4,0,0,0,0,0,0,0
accept,0,0,0,0,0,0,1,0
regardless,0,0,1,0,0,0,0,0
financial,1,0,0,0,0,0,0,0
status,0,0,0,1,0,0,0,0
serve,0,0,0,0,0,0,1,0
treatment,0,0,0,3,0,0,0,0
recuperation,0,0,0,1,0,0,0,0
ill,3,0,0,0,0,0,0,0
safe,1,0,0,0,0,0,0,0
haven,0,0,0,1,0,0,0,0
mentally,0,0,1,0,0,0,0,0
shelter,0,0,0,1,0,0,0,0
elderly,1,0,0,0,0,0,0,0
phlebotomy,0,0,0,1,0,0,0,0
thousand,0,0,0,2,1,0,0,0
ago,0,0,2,0,0,0,0,0
reference,0,0,0,1,0,0,0,0
later,0,0,5,0,0,0,0,0
culture,0,0,0,1,0,0,0,0
element,0,0,0,1,0,0,0,0
advocate,0,0,0,0,0,0,1,0
set,0,0,0,1,0,0,0,0
strict,1,0,0,0,0,0,0,0
guideline,0,0,0,1,0,0,0,0
moon,0,0,0,1,0,0,0,0
wind,0,0,0,1,0,0,0,0
blow,0,0,0,0,0,0,1,0
south,1,0,0,1,0,0,0,0
australian,1,0,0,0,0,0,0,0
aboriginal,1,0,0,0,0,0,0,0
relief,0,0,0,2,0,0,0,0
traveler,0,0,0,1,0,0,0,0
bleed,0,0,0,0,0,0,3,0
remove,0,0,0,0,0,0,7,0
impurity,0,0,0,1,0,0,0,0
recent,1,0,0,0,0,0,0,0
manage,0,0,0,0,0,0,1,0
outbreak,0,0,0,4,0,0,0,0
military,1,0,0,0,0,0,0,0
spread,0,0,0,3,0,0,5,0
infectious,5,0,0,0,0,0,0,0
tool,0,0,0,6,0,0,0,0
sharp,2,0,0,0,0,0,0,0
stone,0,0,0,1,0,0,0,0
tooth,0,0,0,1,0,0,0,0
quill,0,0,0,1,0,0,0,0
thorn,0,0,0,1,0,0,0,0
lancet,0,0,0,1,0,0,0,0
double,2,0,0,0,0,0,0,0
edged,1,0,0,0,0,0,0,0
introduce,0,0,0,0,0,0,2,0
fifteenth,2,0,0,0,0,0,0,0
hollow,1,0,0,0,0,0,0,0
tube,0,0,0,6,0,0,0,0
suck,0,0,0,0,0,0,1,0
leech,0,0,0,1,0,0,0,0
debate,0,0,0,1,0,0,0,0
value,0,0,0,2,0,0,0,0
amount,0,0,0,1,0,0,0,0
seventeenth,2,0,0,0,0,0,0,0
oppose,0,0,0,0,0,0,1,0
report,0,0,0,1,0,0,1,0
harmful,2,0,0,0,0,0,0,0
helpful,1,0,0,0,0,0,0,0
cholera,0,0,0,4,0,0,0,0
epidemic,1,0,0,1,0,0,0,0
reportedly,0,0,1,0,0,0,0,0
increase,0,0,0,0,0,0,2,0
mortality,0,0,0,2,0,0,0,0
dehydrate,0,0,0,0,0,0,1,0
southern,1,0,0,0,0,0,0,0
fall,0,0,0,1,0,0,0,0
rise,0,0,0,4,0,0,0,0
return,0,0,0,2,0,0,1,0
view,0,0,0,1,0,0,1,0
infirmity,0,0,0,1,0,0,0,0
cloud,0,0,0,0,0,0,1,0
superstition,0,0,0,1,0,0,0,0
belief,0,0,0,2,0,0,0,0
thought,0,0,0,2,0,0,0,0
peasant,0,0,0,6,0,0,0,0
difficult,1,0,0,0,0,0,0,0
lord,0,0,0,4,0,0,0,0
official,0,0,0,2,0,0,0,0
home,0,0,0,3,0,0,0,0
incubator,0,0,0,1,0,0,0,0
damp,1,0,0,0,0,0,0,0
dirty,1,0,0,0,0,0,0,0
leaky,1,0,0,0,0,0,0,0
roof,0,0,0,1,0,0,0,0
drafty,2,0,0,0,0,0,0,0
window,0,0,0,1,0,0,0,0
muddy,1,0,0,0,0,0,0,0
floor,0,0,0,1,0,0,0,0
teem,0,0,0,0,0,0,1,0
family,0,0,0,2,0,0,0,0
house,0,0,0,2,0,0,3,0
pig,0,0,0,1,0,0,0,0
chicken,0,0,0,2,0,0,0,0
inside,0,5,1,0,0,0,0,0
exacerbate,0,0,0,0,0,0,1,0
unsanitary,1,0,0,0,0,0,0,0
condition,0,0,0,3,0,0,0,0
village,0,0,0,2,0,0,0,0
beset,1,0,0,0,0,0,0,0
famine,0,0,0,1,0,0,0,0
plague,0,0,0,5,0,0,1,0
local,4,0,0,0,0,0,0,0
mainly,0,0,1,0,0,0,0,0
folk,0,0,0,2,0,0,0,0
remedy,0,0,0,4,0,0,0,0
grand,1,0,0,0,0,0,0,0
comfortable,1,0,0,0,0,0,0,0
manor,0,0,0,2,0,0,0,0
cold,1,0,0,0,0,0,0,0
unlike,0,1,0,0,0,0,0,0
household,0,0,0,1,0,0,0,0
modicum,0,0,0,1,0,0,0,0
employ,0,0,0,0,0,0,1,0
private,1,0,0,0,0,0,0,0
reside,0,0,0,0,0,0,1,0
presence,0,0,0,3,0,0,0,0
learning,0,0,0,1,0,0,0,0
institution,0,0,0,2,0,0,0,0
european,2,0,0,0,0,0,0,0
progress,0,0,0,4,0,0,1,0
slowly,0,0,1,0,0,0,0,0
analyze,0,0,0,0,0,0,1,0
symptom,0,0,0,2,0,0,0,0
examine,0,0,0,0,0,0,2,0
waste,0,0,0,1,0,0,0,0
matter,0,0,0,2,0,0,0,0
prescribe,0,0,0,0,0,0,3,0
sleep,0,0,0,1,0,0,0,0
bath,0,0,0,1,0,0,0,0
administer,0,0,0,0,0,0,3,0
emetic,0,0,0,1,0,0,0,0
induce,0,0,0,0,0,0,1,0
vomit,0,0,0,0,0,0,1,0
laxative,0,0,0,1,0,0,0,0
surgeon,0,0,0,6,0,0,0,0
fracture,0,0,0,1,0,0,0,0
dislocation,0,0,0,1,0,0,0,0
repair,0,0,0,0,0,0,1,0
hernia,0,0,0,1,0,0,0,0
amputation,0,0,0,1,0,0,0,0
alcohol,0,0,0,2,0,0,0,0
deaden,0,0,0,0,0,0,1,0
childbirth,0,0,0,1,0,0,0,0
midwife,0,0,0,1,0,0,0,0
folklore,0,0,0,1,0,0,0,0
successful,4,0,0,0,0,0,0,0
false,1,0,0,0,0,0,0,0
drill,0,0,0,0,0,0,1,0
hole,0,0,0,1,0,0,0,0
reality,0,0,0,1,0,0,0,0
dark,1,0,0,0,0,0,0,0
age,0,0,0,4,0,0,0,0
greatly,0,0,4,0,0,0,0,0
impede,0,0,0,0,0,0,1,0
sin,0,0,0,1,0,0,0,0
say,0,0,0,0,0,0,1,0
require,0,0,0,0,0,0,1,0
prayer,0,0,0,1,0,0,0,0
repentance,0,0,0,1,0,0,0,0
saint,0,0,0,1,0,0,0,0
associate,0,0,0,0,0,0,1,0
miraculous,1,0,0,0,0,0,0,0
chorea,0,0,0,1,0,0,0,0
dance,0,0,0,1,0,0,0,0
erysipela,0,0,0,1,0,0,0,0
hold,0,0,0,0,0,0,2,0
sacred,1,0,0,0,0,0,0,0
forbid,0,0,0,0,0,0,1,0
play,0,0,0,0,0,0,1,0
infirmary,0,0,0,1,0,0,0,0
attach,0,0,0,0,0,0,2,0
abbey,0,0,0,1,0,0,0,0
priory,0,0,0,1,0,0,0,0
convent,0,0,0,1,0,0,0,0
nurse,0,0,0,1,0,0,0,0
member,0,0,0,1,0,0,0,0
combine,0,0,0,0,0,0,2,0
wealthy,1,0,0,0,0,0,0,0
patron,0,0,0,1,0,0,0,0
devote,0,0,0,0,0,0,1,0
consist,0,0,0,0,0,0,2,0
potion,0,0,0,1,0,0,0,0
pray,0,0,0,0,0,0,1,0
