word,ADJ,ADP,ADV,DET,NOUN,NUM,SCONJ,VERB,X
meet,0,0,0,0,0,0,0,6,0
sailing,0,0,0,0,2,0,0,0,0
boat,0,0,0,0,3,0,0,0,0
windmill,0,0,0,0,1,0,0,0,0
crush,0,0,0,0,0,0,0,2,0
grain,0,0,0,0,3,0,0,0,0
advantage,0,0,0,0,3,0,0,0,0
warmth,0,0,0,0,1,0,0,0,0
pipe,0,0,0,0,0,0,0,2,0
spring,0,0,0,0,2,0,0,1,0
roman,1,0,0,0,0,0,0,0,0
era,0,0,0,0,1,0,0,0,0
waterwheel,0,0,0,0,1,0,0,0,0
shape,0,0,0,0,1,0,0,1,0
iron,0,0,0,0,3,0,0,0,0
saw,0,0,0,0,1,0,0,0,0
ancient,2,0,0,0,0,0,0,0,0
civilization,0,0,0,0,1,0,0,0,0
float,0,0,0,0,0,0,0,1,0
surface,0,0,0,0,4,0,0,0,0
lake,0,0,0,0,1,0,0,0,0
medicine,0,0,0,0,1,0,0,0,0
pump,0,0,0,0,4,0,0,9,0
shallow,1,0,0,0,0,0,0,0,0
well,3,0,1,0,1,0,0,0,0
seawater,0,0,0,0,1,0,0,0,0
salt,0,0,0,0,2,0,0,0,0
channel,0,0,0,0,0,0,0,2,0
turn,0,0,0,0,0,0,0,4,0
wooden,1,0,0,0,0,0,0,0,0
wheel,0,0,0,0,1,0,0,0,0
grind,0,0,0,0,0,0,0,1,0
engineer,0,0,0,0,2,0,0,0,0
bridge,0,0,0,0,1,0,0,1,0
industrial,2,0,0,0,0,0,0,0,0
sixteenth,1,0,0,0,0,0,0,0,0
seventeenth,1,0,0,0,0,0,0,0,0
european,1,0,0,0,0,0,0,0,0
explorer,0,0,0,0,1,0,0,0,0
propel,0,0,0,0,0,0,0,1,0
ship,0,0,0,0,2,0,0,0,0
land,0,0,0,0,6,0,0,0,0
sail,0,0,0,0,0,0,0,1,0
age,0,0,0,0,4,0,0,0,0
significantly,0,0,1,0,0,0,0,0,0
eighteenth,1,0,0,0,0,0,0,0,0
nineteenth,2,0,0,0,0,0,0,0,0
textile,0,0,0,0,3,0,0,0,0
pottery,0,0,0,0,1,0,0,0,0
steel,0,0,0,0,1,0,0,0,0
traditionally,0,0,1,0,0,0,0,0,0
workshop,0,0,0,0,1,0,0,0,0
factory,0,0,0,0,7,0,0,0,0
mass,1,0,0,0,1,0,0,0,0
forest,0,0,0,0,23,0,0,0,0
cut,0,0,0,0,0,0,0,6,0
hard,1,0,1,0,0,0,0,0,0
mine,0,0,0,0,3,0,0,0,0
constantly,0,0,1,0,0,0,0,0,0
fill,0,0,0,0,0,0,0,2,0
groundwater,0,0,0,0,1,0,0,0,0
engraving,0,0,0,0,1,0,0,0,0
boy,0,0,0,0,1,0,0,0,0
describe,0,0,0,0,0,0,0,2,0
daily,1,0,0,0,0,0,0,0,0
life,0,0,0,0,7,0,0,0,0
pit,0,0,0,0,1,0,0,0,0
man,0,0,0,0,2,0,0,0,0
dry,1,0,0,0,0,0,0,2,0
oblige,0,0,0,0,0,0,0,1,0
cover,0,0,0,0,0,0,0,2,0
frequently,0,0,2,0,0,0,0,0,0
leg,0,0,0,0,1,0,0,0,0
pay,0,0,0,0,0,0,0,1,0
penny,0,0,0,0,1,0,0,0,0
holiday,0,0,0,0,1,0,0,0,0
morning,0,0,0,0,1,0,0,0,0
seven,0,0,0,0,0,1,0,0,0
steam,0,0,0,0,10,0,0,0,0
ahead,0,0,2,0,0,0,0,0,0
invent,0,0,0,0,0,0,0,1,0
engine,0,0,0,0,5,0,0,0,0
technological,3,0,0,0,0,0,0,0,0
wonder,0,0,0,0,2,0,0,0,0
develop,0,0,0,0,0,0,0,9,0
solution,0,0,0,0,6,0,0,0,0
attach,0,0,0,0,0,0,0,1,0
miner,0,0,0,0,1,0,0,0,0
dig,0,0,0,0,0,0,0,1,0
deeply,0,0,1,0,0,0,0,0,0
search,0,0,0,0,2,0,0,0,0
quickly,0,0,3,0,0,0,0,0,0
locomotive,0,0,0,0,3,0,0,0,0
steamboat,0,0,0,0,1,0,0,0,0
railway,0,0,0,0,2,0,0,0,0
method,0,0,0,0,1,0,0,0,0
raw,1,0,0,0,0,0,0,0,0
material,0,0,0,0,2,0,0,0,0
cheaply,0,0,1,0,0,0,0,0,0
industry,0,0,0,0,8,0,0,0,0
forge,0,0,0,0,0,0,0,1,0
popularity,0,0,0,0,1,0,0,0,0
pull,0,0,0,0,0,0,0,2,0
railroad,0,0,0,0,1,0,0,0,0
stand,0,0,0,0,0,0,0,3,0
ready,1,0,0,0,0,0,0,0,0
leave,0,0,0,0,0,0,0,3,0
official,1,0,0,0,0,0,0,0,0
darkness,0,0,0,0,1,0,0,0,0
near,0,4,0,0,0,0,0,0,0
found,0,0,0,0,0,0,0,1,0
distribution,0,0,0,0,3,0,0,0,0
send,0,0,0,0,0,0,0,3,0
dramatically,0,0,1,0,0,0,0,0,0
twentieth,3,0,0,0,0,0,0,0,0
motor,0,0,0,0,2,0,0,0,0
away,0,0,1,0,0,0,0,0,0
draw,0,0,0,0,0,0,0,2,0
horse,0,0,0,0,2,0,0,0,0
past,1,0,0,0,3,0,0,0,0
streetcar,0,0,0,0,2,0,0,0,0
kerosene,0,0,0,0,2,0,0,0,0
drawback,0,0,0,0,1,0,0,0,0
conductor,0,0,0,0,1,0,0,0,0
name,0,0,0,0,0,0,0,1,0
extraordinary,1,0,0,0,0,0,0,0,0
drill,0,0,0,0,1,0,0,3,0
crude,2,0,0,0,0,0,0,0,0
ground,0,0,0,0,5,0,0,0,0
manage,0,0,0,0,0,0,0,2,0
study,0,0,0,0,1,0,0,2,0
reveal,0,0,0,0,0,0,0,2,0
useful,1,0,0,0,0,0,0,0,0
product,0,0,0,0,3,0,0,0,0
gasoline,0,0,0,0,3,0,0,0,0
hugely,0,0,1,0,0,0,0,0,0
automobile,0,0,0,0,1,0,0,0,0
gradually,0,0,2,0,0,0,0,0,0
panic,0,0,0,0,1,0,0,0,0
rich,3,0,0,0,0,0,0,0,0
export,0,0,0,0,1,0,0,0,0
angry,1,0,0,0,0,0,0,0,0
involvement,0,0,0,0,1,0,0,0,0
arab,1,0,0,0,0,0,0,0,0
result,0,0,0,0,4,0,0,4,0
company,0,0,0,0,10,0,0,0,0
price,0,0,0,0,2,0,0,0,0
massively,0,0,1,0,0,0,0,0,0
invasion,0,0,0,0,1,0,0,0,0
event,0,0,0,0,4,0,0,0,0
prompt,0,0,0,0,0,0,0,1,0
government,0,0,0,0,13,0,0,0,0
conceive,0,0,0,0,0,0,0,1,0
idea,0,0,0,0,5,0,0,0,0
wear,0,0,0,0,0,0,0,1,0
hat,0,0,0,0,1,0,0,0,0
original,1,0,0,0,0,0,0,0,0
rig,0,0,0,0,1,0,0,0,0
inventor,0,0,0,0,3,0,0,0,0
entrepreneur,0,0,0,0,1,0,0,0,0
interested,1,0,0,0,0,0,0,0,0
fruit,0,0,0,0,5,0,0,0,0
sumach,0,0,0,0,1,0,0,0,0
road,0,0,0,0,4,0,0,0,0
apple,0,0,0,0,1,0,0,0,0
weed,0,0,0,0,1,0,0,0,0
sawdust,0,0,0,0,1,0,0,0,0
bit,0,0,0,0,1,0,0,0,0
vegetable,0,0,0,0,3,0,0,0,0
matter,0,0,0,0,4,0,0,0,0
ferment,0,0,0,0,0,0,0,1,0
alcohol,0,0,0,0,1,0,0,0,0
acre,0,0,0,0,2,0,0,0,0
potato,0,0,0,0,5,0,0,0,0
machinery,0,0,0,0,1,0,0,0,0
necessary,1,0,0,0,0,0,0,0,0
cultivate,0,0,0,0,0,0,0,1,0
field,0,0,0,0,5,0,0,0,0
founder,0,0,0,0,1,0,0,0,0
quote,0,0,0,0,0,0,0,1,0
scientist,0,0,0,0,19,0,0,0,0
destroy,0,0,0,0,0,0,0,4,0
amazing,1,0,0,0,0,0,0,0,0
finding,0,0,0,0,1,0,0,0,0
physicist,0,0,0,0,2,0,0,0,0
structure,0,0,0,0,1,0,0,0,0
lead,0,0,0,0,1,0,0,5,0
late,1,0,1,0,0,0,0,0,0
enter,0,0,0,0,0,0,0,3,0
conduct,0,0,0,0,0,0,0,1,0
test,0,0,0,0,1,0,0,0,0
atomic,1,0,0,0,0,0,0,0,0
bomb,0,0,0,0,1,0,0,0,0
commercial,1,0,0,0,0,0,0,0,0
operation,0,0,0,0,1,0,0,0,0
accident,0,0,0,0,2,0,0,0,0
occur,0,0,0,0,0,0,0,3,0
disaster,0,0,0,0,2,0,0,0,0
reactor,0,0,0,0,4,0,0,0,0
explode,0,0,0,0,0,0,0,1,0
radiation,0,0,0,0,1,0,0,0,0
plume,0,0,0,0,1,0,0,0,0
cloud,0,0,0,0,2,0,0,0,0
include,0,0,0,0,0,0,0,11,0
stop,0,0,0,0,0,0,0,6,0
strengthen,0,0,0,0,0,0,0,1,0
safety,0,0,0,0,1,0,0,0,0
hazard,0,0,0,0,1,0,0,0,0
disposal,0,0,0,0,2,0,0,0,0
radioactive,2,0,0,0,0,0,0,0,0
environmentalist,0,0,0,0,6,0,0,0,0
relatively,0,0,1,0,0,0,0,0,0
forward,0,0,1,0,0,0,0,0,0
research,0,0,0,0,0,0,0,2,0
internal,2,0,0,0,0,0,0,0,0
french,1,0,0,0,0,0,0,0,0
mathematic,0,0,0,0,1,0,0,0,0
teacher,0,0,0,0,2,0,0,0,0
concerned,1,0,0,0,0,0,0,0,0
deplete,0,0,0,0,0,0,0,1,0
thousand,0,0,0,0,2,0,0,0,0
tidal,4,0,0,0,0,0,0,0,0
dot,0,0,0,0,0,0,0,1,0
peanut,0,0,0,0,1,0,0,0,0
bio,1,0,0,0,0,0,0,0,0
diesel,1,0,0,0,2,0,0,0,0
great,3,0,0,0,0,0,0,0,0
ignore,0,0,0,0,0,0,0,1,0
delay,0,0,0,0,0,0,0,2,0
readily,0,0,2,0,0,0,0,0,0
available,3,0,0,0,0,0,0,0,0
crisis,0,0,0,0,3,0,0,0,0
businesspeople,0,0,0,0,1,0,0,0,0
eventually,0,0,3,0,0,0,0,0,0
satisfy,0,0,0,0,0,0,0,1,0
prodigious,1,0,0,0,0,0,0,0,0
expansion,0,0,0,0,1,0,0,0,0
undoubtedly,0,0,1,0,0,0,0,0,0
american,4,0,0,0,0,0,0,0,0
flourish,0,0,0,0,0,0,0,1,0
put,0,0,0,0,0,0,0,1,0
air,0,0,0,0,8,0,0,1,0
record,1,0,0,0,2,0,0,0,0
business,0,0,0,0,6,0,0,0,0
opinion,0,0,0,0,4,0,0,0,0
depletion,0,0,0,0,1,0,0,0,0
pollution,0,0,0,0,7,0,0,0,0
try,0,0,0,0,0,0,0,7,0
technology,0,0,0,0,10,0,0,0,0
efficient,6,0,0,0,0,0,0,0,0
reliable,3,0,0,0,0,0,0,0,0
reliance,0,0,0,0,1,0,0,0,0
feature,0,0,0,0,0,0,0,1,0
short,3,0,0,0,0,0,0,0,0
blip,0,0,0,0,1,0,0,0,0
history,0,0,0,0,1,0,0,0,0
humanity,0,0,0,0,1,0,0,0,0
atmosphere,0,0,0,0,15,0,0,0,0
massive,4,0,0,0,0,0,0,0,0
carbon,0,0,0,0,50,0,0,0,0
dioxide,0,0,0,0,14,0,0,0,0
activity,0,0,0,0,6,0,0,0,0
set,0,0,0,0,0,0,0,2,0
employ,0,0,0,0,0,0,0,1,0
global,25,0,0,0,0,0,0,0,0
warming,0,0,0,0,19,0,0,0,0
conclude,0,0,0,0,0,0,0,1,0
certain,1,0,0,0,0,0,0,0,0
impact,0,0,0,0,13,0,0,0,0
refugee,0,0,0,0,2,0,0,0,0
inhabitant,0,0,0,0,1,0,0,0,0
battle,0,0,0,0,0,0,0,1,0
wave,0,0,0,0,3,0,0,0,0
crash,0,0,0,0,0,0,0,1,0
struggle,0,0,0,0,0,0,0,2,0
protect,0,0,0,0,0,0,0,4,0
coconut,0,0,0,0,1,0,0,0,0
palm,0,0,0,0,2,0,0,0,0
destruction,0,0,0,0,2,0,0,0,0
surge,0,0,0,0,1,0,0,0,0
frequent,3,0,0,0,0,0,0,0,0
evacuate,0,0,0,0,0,0,0,1,0
island,0,0,0,0,3,0,0,0,0
nearby,0,0,1,0,0,0,0,0,0
likely,4,0,0,0,0,0,0,0,0
completely,0,0,3,0,0,0,0,0,0
submerge,0,0,0,0,0,0,0,3,0
beneath,0,2,0,0,0,0,0,0,0
vapor,0,0,0,0,1,0,0,0,0
rainfall,0,0,0,0,5,0,0,0,0
evenly,0,0,1,0,0,0,0,0,0
experience,0,0,0,0,0,0,0,3,0
