word,ADJ,ADP,ADV,NOUN,NUM,SCONJ,VERB,X
rest,0,0,0,0,0,0,1,0
rate,0,0,0,6,0,0,0,0
inch,0,0,0,1,0,0,0,0
year,0,0,0,10,0,0,0,0
process,0,0,0,5,0,0,0,0
know,0,0,0,0,0,0,4,0
tectonics,0,0,0,1,0,0,0,0
tectonic,2,0,0,0,0,0,0,0
earthquake,0,0,0,1,0,0,0,0
volcano,0,0,0,6,0,0,0,0
happen,0,0,0,0,0,0,1,0
cause,0,0,0,1,0,0,5,0
motion,0,0,0,2,0,0,0,0
completely,0,0,1,0,0,0,0,0
understand,0,0,0,0,0,0,1,0
major,1,0,0,0,0,0,0,0
factor,0,0,0,4,0,0,0,0
appear,0,0,0,0,0,0,1,0
convection,0,0,0,1,0,0,0,0
cell,0,0,0,2,0,0,0,0
churn,0,0,0,0,0,0,1,0
current,1,0,0,2,0,0,0,0
cold,4,0,0,0,0,0,0,0
sink,0,0,0,0,0,0,1,0
circular,1,0,0,0,0,0,0,0
common,1,0,0,0,0,0,0,0
pattern,0,0,0,1,0,0,0,0
circulation,0,0,0,2,0,0,0,0
see,0,0,0,0,0,0,1,0
boil,0,0,0,0,0,0,2,0
redistribute,0,0,0,0,0,0,1,0
diagram,0,0,0,3,0,0,0,0
relationship,0,0,0,1,0,0,0,0
magma,0,0,0,12,0,0,0,0
decrease,0,0,0,2,0,0,3,0
erupt,0,0,0,0,0,0,3,0
crack,0,0,0,2,0,0,0,0
overflow,0,0,0,0,0,0,1,0
usually,0,0,4,0,0,0,0,0
steam,0,0,0,35,0,0,0,0
geophysical,1,0,0,0,0,0,0,0
research,0,0,0,1,0,0,0,0
suggest,0,0,0,0,0,0,1,0
base,0,0,0,2,0,0,0,0
move,0,0,0,0,0,0,3,0
upward,1,0,1,0,0,0,0,0
chamber,0,0,0,3,0,0,0,0
low,12,0,0,0,0,0,0,0
probably,0,0,3,0,0,0,0,0
weaken,0,0,0,0,0,0,1,0
surround,0,0,0,0,0,0,2,0
movement,0,0,0,1,0,0,0,0
expand,0,0,0,0,0,0,1,0
chemical,2,0,0,0,0,0,0,0
reaction,0,0,0,1,0,0,0,0
dissolve,0,0,0,0,0,0,1,0
channelway,0,0,0,1,0,0,0,0
extrude,0,0,0,0,0,0,1,0
vent,0,0,0,2,0,0,0,0
late,2,0,0,0,0,0,0,0
stage,0,0,0,1,0,0,0,0
circulate,0,0,0,0,0,0,3,0
groundwater,0,0,0,11,0,0,0,0
issue,0,0,0,0,0,0,1,0
substantially,0,0,1,0,0,0,0,0
air,0,0,0,12,0,0,0,0
discharge,0,0,0,1,0,0,2,0
shallow,3,0,0,0,0,0,0,0
intrusion,0,0,0,1,0,0,0,0
related,1,0,0,0,0,0,0,0
case,0,0,0,4,0,0,0,0
think,0,0,0,0,0,0,1,0
carry,0,0,0,0,0,0,1,0
part,0,0,0,3,0,0,0,0
spout,0,0,0,0,0,0,1,0
intermittent,1,0,0,0,0,0,0,0
jet,0,0,0,2,0,0,0,0
great,2,0,0,0,0,0,0,0
force,0,0,0,1,0,0,1,0
wide,1,0,0,0,0,0,0,0
belt,0,0,0,1,0,0,0,0
extend,0,0,0,0,0,0,1,0
northeastward,0,0,1,0,0,0,0,0
central,3,0,0,0,0,0,0,0
sea,0,0,0,1,0,0,0,0
spectacular,1,0,0,0,0,0,0,0
eruption,0,0,0,6,0,0,0,0
throw,0,0,0,0,0,0,1,0
famous,2,0,0,0,0,0,0,0
interval,0,0,0,1,0,0,0,0
minute,0,0,0,2,0,0,0,0
last,0,0,0,0,0,0,1,0
gallon,0,0,0,1,0,0,0,0
liter,0,0,0,1,0,0,0,0
fountainlike,1,0,0,0,0,0,0,0
column,0,0,0,2,0,0,0,0
height,0,0,0,2,0,0,0,0
foot,0,0,0,6,0,0,0,0
exceed,0,0,0,0,0,0,2,0
tie,0,0,0,0,0,0,1,0
seep,0,0,0,0,0,0,1,0
fracture,0,0,0,1,0,0,0,0
underground,2,0,3,0,0,0,0,0
superheat,0,0,0,0,0,0,1,0
pressurize,0,0,0,0,0,0,2,0
behave,0,0,0,0,0,0,1,0
exactly,0,0,1,0,0,0,0,0
difficult,1,0,0,0,0,0,0,0
study,0,0,0,0,0,0,1,0
passage,0,0,0,1,0,0,0,0
structure,0,0,0,1,0,0,0,0
crooked,2,0,0,0,0,0,0,0
tubelike,1,0,0,0,0,0,0,0
opening,0,0,0,1,0,0,0,0
lead,0,0,0,0,0,0,3,0
ground,0,0,0,15,0,0,0,0
small,4,0,0,0,0,0,0,0
cavern,0,0,0,3,0,0,0,0
connect,0,0,0,0,0,0,2,0
tube,0,0,0,5,0,0,0,0
partially,0,0,2,0,0,0,0,0
fill,0,0,0,0,0,0,1,0
heated,2,0,0,0,0,0,0,0
trap,0,0,0,0,0,0,2,0
continue,0,0,0,0,0,0,4,0
boiling,0,0,0,1,0,0,0,0
point,0,0,0,2,0,0,0,0
develop,0,0,0,0,0,0,3,0
eject,0,0,0,0,0,0,2,0
expulsion,0,0,0,1,0,0,0,0
initial,2,0,0,0,0,0,0,0
upsurge,0,0,0,1,0,0,0,0
reduce,0,0,0,0,0,0,1,0
superheate,0,0,0,0,0,0,3,0
reduction,0,0,0,2,0,0,0,0
remain,0,0,0,0,0,0,2,0
explosively,0,0,1,0,0,0,0,0
drive,0,0,0,0,0,0,5,0
storage,0,0,0,1,0,0,0,0
radioactivity,0,0,0,2,0,0,0,0
certain,1,0,0,0,0,0,0,0
matter,0,0,0,2,0,0,0,0
atom,0,0,0,6,0,0,0,0
stable,5,0,0,0,0,0,0,0
change,0,0,0,6,0,0,4,0
tiny,2,0,0,0,0,0,0,0
subatomic,1,0,0,0,0,0,0,0
particle,0,0,0,3,0,0,0,0
fly,0,0,0,0,0,0,1,0
naturally,0,0,2,0,0,0,0,0
little,3,0,0,0,0,0,0,0
bit,0,0,0,1,0,0,0,0
give,0,0,0,0,0,0,2,0
take,0,0,0,0,0,0,2,0
greatly,0,0,1,0,0,0,0,0
second,0,0,0,1,0,0,0,0
million,0,0,0,1,0,0,0,0
measure,0,0,0,1,0,0,0,0
half,1,0,0,1,0,0,0,0
life,0,0,0,1,0,0,0,0
refer,0,0,0,0,0,0,1,0
require,0,0,0,0,0,0,3,0
group,0,0,0,1,0,0,0,0
closely,0,0,1,0,0,0,0,0
relate,0,0,0,0,0,0,1,0
active,2,0,0,0,0,0,0,0
especially,0,0,3,0,0,0,0,0
period,0,0,0,2,0,0,0,0
relative,1,0,0,0,0,0,0,0
quiet,0,0,0,1,0,0,0,0
vapor,0,0,0,5,0,0,0,0
get,0,0,0,0,0,0,1,0
