word,level
old,A1
man,A1
fish,A2
skiff,BEYOND
go,B1
eighty,A1
day,A1
take,A1
boy,A1
parent,A1
tell,A1
definitely,A2
finally,A2
salao,BEYOND
bad,A1
form,A1
unlucky,BEYOND
order,A1
boat,A1
catch,B2
good,A2
week,A1
sad,A1
come,A1
help,A1
carry,A1
coil,BEYOND
line,B2
gaff,BEYOND
harpoon,BEYOND
sail,B1
furl,BEYOND
mast,BEYOND
patch,C1
flour,B1
sack,C1
look,A2
like,B1
flag,B1
permanent,B2
defeat,B2
thin,A2
gaunt,BEYOND
deep,B1
wrinkle,BEYOND
neck,A2
brown,A1
blotch,BEYOND
benevolent,BEYOND
skin,A2
cancer,B2
sun,A1
bring,A1
reflection,C1
tropic,BEYOND
sea,A1
cheek,B2
run,A2
side,A2
face,B1
hand,B1
crease,BEYOND
scar,BEYOND
handle,B2
heavy,A2
cord,BEYOND
fresh,A2
erosion,BEYOND
fishless,BEYOND
desert,B2
eye,A1
color,BEYOND
cheerful,B1
undefeated,BEYOND
say,C1
climb,B1
bank,B1
haul,BEYOND
money,A1
teach,A1
love,A1
lucky,A2
stay,A2
remember,A1
seven,A1
big,A1
one,A1
know,A1
leave,B2
doubt,B1
papa,BEYOND
obey,B2
normal,B1
faith,B2
yes,A1
offer,A2
beer,A1
stuff,B1
home,A2
fisherman,BEYOND
sit,A1
fun,A2
angry,A1
speak,A1
politely,BEYOND
current,B1
depth,B2
drift,C1
steady,B2
weather,A1
see,A1
successful,A2
butcher,BEYOND
marlin,BEYOND
lay,B1
length,B1
plank,BEYOND
stagger,BEYOND
end,A1
house,B2
wait,A2
ice,A1
truck,A2
market,B1
shark,BEYOND
factory,A2
cove,BEYOND
hoist,BEYOND
block,B1
tackle,C1
liver,C1
remove,A2
fin,BEYOND
cut,B1
hide,A2
flesh,C1
strip,C1
salting,BEYOND
wind,B2
east,A1
smell,A2
harbour,B2
today,A1
faint,BEYOND
edge,B1
odour,BEYOND
back,B2
north,A1
drop,B1
pleasant,B1
sunny,BEYOND
hold,B2
glass,A1
think,A1
year,A1
ago,A1
sardine,BEYOND
tomorrow,A1
play,A1
baseball,A2
row,B1
throw,A2
net,C1
serve,A2
way,B2
buy,A1
nearly,A2
kill,A2
green,A1
tear,B2
piece,A1
tail,B1
slapping,BEYOND
banging,BEYOND
thwart,BEYOND
breaking,BEYOND
noise,A2
clubbing,BEYOND
bow,C1
wet,A2
coiled,BEYOND
feel,B2
shiver,BEYOND
club,A1
chop,B2
tree,A1
sweet,A2
blood,A2
burned,BEYOND
confident,B1
loving,BEYOND
gamble,BEYOND
father,A1
mother,A1
bait,BEYOND
salt,A1
box,A1
let,A1
hope,A2
confidence,B2
freshen,BEYOND
breeze,BEYOND
rise,B1
agree,A1
steal,A2
thank,A1
simple,A2
wonder,B1
attain,C1
humility,BEYOND
disgraceful,BEYOND
loss,B1
true,A1
pride,B2
ask,A1
far,B1
shift,B1
want,A1
light,A2
try,B2
work,A1
hook,C1
truly,B2
aid,B2
bird,A1
dolphin,BEYOND
blind,B2
strange,A2
turtle,BEYOND
e,BEYOND
strong,A1
