word,level
emerge,B2
world,A1
thriving,BEYOND
nation,B1
future,A2
bright,A2
hour,A1
summer,A1
sun,A1
volume,B2
reader,A1
learn,A1
country,A1
successful,A2
locate,B1
baltic,BEYOND
sea,A1
attach,B1
count,B1
island,A1
geographic,BEYOND
territory,B2
include,A1
large,A1
square,A2
mile,A1
nordic,BEYOND
land,A2
crush,C1
level,B1
weight,A2
glacier,BEYOND
leave,B2
rocky,BEYOND
soil,B1
peat,BEYOND
bog,BEYOND
marsh,BEYOND
lake,A2
jagged,BEYOND
coastline,BEYOND
predominant,BEYOND
geologic,BEYOND
feature,B1
today,A1
travel,A1
bicycle,A1
popular,A1
relatively,B2
flat,A2
high,B2
point,B1
foot,A1
metre,A1
home,A2
rule,B1
ruler,A1
real,A1
governmental,BEYOND
power,B2
hold,B2
parliament,B2
taxis,BEYOND
pay,A2
social,A2
welfare,B2
service,A2
value,B1
public,A2
health,A1
program,B1
pension,B2
economy,B1
revolve,BEYOND
industry,A2
trade,B1
manufacturing,B2
item,A2
produce,B2
clothing,A2
furniture,A2
electronic,A2
windmill,BEYOND
culturally,BEYOND
contribution,B2
art,A1
science,A1
fairy,BEYOND
tale,B2
scribe,BEYOND
arguably,C1
famous,A1
danish,BEYOND
export,B1
realm,C1
authorship,BEYOND
notable,C1
composer,B2
film,A2
director,A2
respectively,C1
physicist,BEYOND
renowned,C1
philosopher,C1
sign,A2
human,A2
life,A1
know,A1
date,B2
far,B1
bce,BEYOND
early,A1
believe,A1
panoply,BEYOND
norse,BEYOND
god,A2
thunder,BEYOND
love,A1
goddess,BEYOND
century,A1
claim,B1
unify,C1
convert,B2
accord,BEYOND
inscribe,BEYOND
gravestone,BEYOND
reign,C1
occur,B1
era,B2
addition,B1
merchant,C1
explorer,BEYOND
notorious,C1
plundering,BEYOND
conquest,BEYOND
settle,B2
eastern,B1
call,A1
temporarily,B2
unite,B2
southern,B1
part,A1
alliance,C1
begin,A1
crumble,BEYOND
year,A1
resistance,C1
contend,C1
punish,B1
opposition,B2
finally,A2
defeat,B2
regent,BEYOND
