word,level
european,BEYOND
era,B2
new,A1
ideal,B2
end,A1
struggle,B2
survive,B1
plague,BEYOND
war,A2
famine,BEYOND
weaken,C1
region,A2
century,A1
late,A1
recover,B2
sufficiently,B2
position,B2
forward,B2
artistically,BEYOND
change,A1
political,B1
religious,B1
social,A2
thought,A2
reflect,B1
artwork,B2
borrow,A2
heavily,B1
ancient,A2
western,B1
civilization,B2
art,A1
unique,B2
realism,BEYOND
use,A2
technique,B1
endure,C1
beauty,B1
major,A2
artist,A1
time,B2
consider,A2
master,B2
work,A1
continue,A2
admire,B1
revere,BEYOND
study,A1
copy,A2
day,A1
painter,A2
explore,B1
progress,B2
world,A1
move,B1
craft,C1
intent,C1
purpose,A2
period,A1
artistic,B2
rebirth,BEYOND
scholar,B2
name,A1
begin,A1
spread,B1
continent,A2
painting,A1
decidedly,BEYOND
humanistic,BEYOND
bent,B2
portrait,B1
common,A1
versus,C1
noble,C1
individual,A2
town,A1
village,A1
reside,C1
focus,A2
long,A1
mere,C1
craftsman,BEYOND
intellectual,C1
creative,A2
technician,BEYOND
know,A1
define,B1
boundary,C1
vary,B2
divide,B1
early,A1
high,B2
classic,B2
mannerist,BEYOND
centre,B1
chiefly,BEYOND
unify,C1
humanist,BEYOND
approach,B2
employ,A2
variety,A2
style,A1
subject,B2
matter,A2
ground,A2
earthly,BEYOND
term,B2
highlight,B1
humanity,C1
figure,B2
sacred,C1
scene,A2
present,A2
static,BEYOND
remote,B1
object,B2
worship,C1
dominican,BEYOND
friar,BEYOND
credit,B2
initiate,C1
genre,B2
sacra,BEYOND
conversazione,BEYOND
saint,C1
donor,C1
surround,B2
depict,C1
single,A2
panel,B2
altarpiece,BEYOND
conversation,A1
serve,A2
example,A1
touch,B1
pervade,BEYOND
devotional,BEYOND
thank,A1
largely,B2
writing,A1
italian,BEYOND
architect,A2
perspective,B2
incorporate,B2
linear,C1
convergence,BEYOND
provide,A2
illusion,B2
depth,B2
distance,A2
spatial,BEYOND
relationship,A2
rise,B1
manipulate,C1
light,A2
shadow,B2
geometric,BEYOND
line,B2
set,B1
proportion,B2
draw,A1
viewer,B1
eye,A1
specific,A2
direction,A2
create,A1
dimensional,BEYOND
effect,A2
especially,A2
adroit,BEYOND
practitioner,C1
famous,A1
piece,A1
include,A1
multiple,B2
popular,A1
father,A1
pioneer,C1
point,B1
appear,A2
extremely,A2
realistic,B2
career,A1
brief,B2
cover,B1
span,C1
entrance,B1
guild,BEYOND
death,A2
year,A1
later,A2
way,B2
epitome,BEYOND
emphasis,B2
simplicity,BEYOND
humanism,BEYOND
impact,B1
feel,B2
lifetime,B2
contemporary,B2
show,A1
influence,B1
sculptural,BEYOND
quality,A2
young,B1
add,A1
colour,A1
palette,BEYOND
movement,A2
depiction,BEYOND
detailed,B2
musculature,BEYOND
flow,B1
fabric,B2
caption,BEYOND
self,B2
city,A1
rival,B2
achievement,B1
concept,B2
stamp,A2
fresco,BEYOND
lower,B2
innovation,B2
give,A1
certain,A2
monumentality,BEYOND
increase,A2
height,A2
university,A1
host,B1
heighten,C1
interest,A1
thing,A1
classical,A2
brother,A1
law,A2
combine,B1
let,A1
medium,B1
dictate,C1
tempera,BEYOND
oil,A2
paint,A1
great,A1
ability,A2
experiment,B1
shading,BEYOND
allow,A2
refine,BEYOND
fall,A2
natural,A1
particular,A2
mood,B1
number,A2
experimental,C1
coalesce,BEYOND
produce,B2
note,B1
calm,B1
harmonious,BEYOND
accomplishment,C1
embody,C1
renaissance,BEYOND
breadth,BEYOND
activity,A1
spend,A1
service,A2
duke,BEYOND
engineer,A2
slow,B1
dry,A2
deal,B1
manipulation,C1
characteristic,B2
subtle,C1
sfumato,BEYOND
vast,B2
knowledge,A2
engineering,B1
translate,B1
explicit,C1
feeling,A1
masterful,BEYOND
focal,BEYOND
despite,B1
drama,A2
swirl,BEYOND
return,A1
native,B1
inspire,B2
recognizable,BEYOND
form,A1
decade,B1
primarily,B2
sculptor,BEYOND
last,A2
call,A1
spectacular,B2
ceiling,B1
duress,BEYOND
square,A2
foot,A1
masterpiece,BEYOND
minimal,C1
assistance,B2
lay,B1
plaster,BEYOND
mix,B1
hand,B1
biblical,BEYOND
learn,A1
immerse,BEYOND
right,A1
live,B1
well,C1
known,BEYOND
idealized,BEYOND
pattern,A2
stylistically,BEYOND
sculpture,B1
textured,BEYOND
landscape,B2
foreground,BEYOND
pastoral,BEYOND
splendour,BEYOND
function,B1
decorative,BEYOND
background,A2
dramatic,B2
impending,BEYOND
storm,A2
contain,A2
inherent,C1
setting,B1
cut,B1
short,A1
sudden,B1
successor,C1
venetian,BEYOND
saturated,BEYOND
varied,C1
texture,C1
mythological,BEYOND
distinctly,BEYOND
sensual,BEYOND
see,A1
turn,A1
carry,A1
theme,B1
ubiquity,BEYOND
wear,A1
thin,A2
reject,B1
pleasing,BEYOND
emotional,B2
counter,C1
mark,A2
balance,B1
expressive,BEYOND
favour,B1
hew,BEYOND
substance,B1
convoluted,BEYOND
contrived,BEYOND
pose,B2
florentine,BEYOND
purposefully,BEYOND
inject,C1
visual,B2
disharmony,BEYOND
means,B2
express,A2
unrest,BEYOND
instill,BEYOND
sense,B2
confusion,B2
embrace,B2
element,B1
roman,BEYOND
bold,B2
rebellion,C1
counterpart,C1
unusual,A2
standard,B1
principally,BEYOND
portraiture,BEYOND
distort,C1
elongate,BEYOND
limb,C1
neck,A2
imbue,BEYOND
transcend,BEYOND
disproportionate,BEYOND
feature,B1
