word,level
planet,A2
solar,B2
system,A2
call,A1
outer,B2
large,A1
inner,B2
deep,B1
gaseous,BEYOND
atmosphere,B1
nickname,BEYOND
gas,A2
giant,B1
outstanding,B2
representative,B2
group,A1
know,A1
jovian,BEYOND
like,B1
solid,B1
surface,B1
consist,B1
mainly,B1
liquid,B1
hydrogen,C1
helium,BEYOND
melt,B2
ice,A1
molten,BEYOND
rock,C1
twice,A1
dense,C1
water,B1
fact,A1
density,C1
low,B2
float,B2
form,A1
temperature,A2
high,B2
allow,A2
abundant,BEYOND
volatile,BEYOND
substance,B1
comparatively,BEYOND
freezing,BEYOND
carbon,B2
dioxide,BEYOND
ammonia,BEYOND
condense,BEYOND
remain,B1
small,A1
rocky,BEYOND
body,A1
contrast,B1
rich,A1
distance,A2
astronomer,BEYOND
dub,C1
snow,A1
line,B2
minimum,B2
radius,BEYOND
accretion,BEYOND
icy,BEYOND
planetesimal,BEYOND
produce,B2
object,B2
masse,BEYOND
time,B2
sufficient,B2
cause,A2
gravitational,BEYOND
collapse,B2
surround,B2
dust,B1
nebula,BEYOND
grow,A1
composition,C1
approach,B2
dominant,B2
element,B1
magnetic,C1
field,A2
ring,B1
moon,A2
likely,A2
discover,A2
respective,C1
direction,A2
orbit,BEYOND
extremely,A2
diverse,B2
represent,B1
wide,A2
range,B1
environment,A2
wrack,BEYOND
intense,B2
volcanism,BEYOND
exhibit,B2
primitive,BEYOND
move,B1
retrograde,BEYOND
opposite,A1
feature,B1
plume,BEYOND
material,B2
rise,B1
tenuous,BEYOND
book,A2
explore,B1
characteristic,B2
massive,B2
fit,C1
inside,A2
fifth,A1
world,A1
extreme,B2
complex,B1
weather,A1
pattern,A2
include,A1
orange,A1
red,A1
oval,BEYOND
long,A1
last,A2
storm,A2
big,A1
bright,A2
night,A1
sky,A2
brilliant,A2
easily,A2
visible,B2
unaided,BEYOND
eye,A1
nontwinkling,BEYOND
point,B1
light,A2
gird,BEYOND
extraordinary,B2
compose,B2
dusty,BEYOND
chunk,C1
arguably,C1
sublime,BEYOND
seventh,BEYOND
dazzle,BEYOND
blue,A1
green,A1
methane,BEYOND
wind,B2
strong,A1
eighth,BEYOND
diameter,BEYOND
stormy,BEYOND
windswept,BEYOND
vivid,BEYOND
hue,BEYOND
highly,B1
active,A2
surprising,A2
receive,A2
little,A2
sunlight,BEYOND
power,B2
unique,B2
exotic,B2
scientist,A1
gain,B2
ability,A2
distant,B2
neighbour,A1
well,C1
understanding,A2
history,A1
formation,B2
ancient,A2
name,A1
roman,BEYOND
ruler,A1
god,A2
heaven,B2
idea,A1
true,A1
dimension,C1
appropriate,B2
combine,B1
take,A1
nearly,A2
year,A1
rotate,C1
hour,A1
fast,A1
colourful,B2
cloud,A2
band,A1
see,A1
telescope,BEYOND
narrow,B2
speculate,B2
hide,A2
ocean,A2
warm,B1
possibly,B1
kind,B1
life,A1
beneath,C1
crust,BEYOND
give,A1
proportion,B2
huge,A2
mass,B2
traditional,A2
assume,B2
condensation,BEYOND
primordial,BEYOND
hypothesis,B2
imply,B2
present,A2
occur,B1
recent,A2
evidence,A2
indicate,B1
elemental,BEYOND
differ,B2
value,B1
caption,BEYOND
view,B1
composite,BEYOND
image,A2
current,B1
model,B2
origin,B2
suggest,A2
instead,A2
core,B2
result,B1
develop,A2
release,B1
increase,A2
capable,B2
attract,B1
accumulate,C1
envelope,B2
constitute,C1
fluid,C1
mantle,BEYOND
mix,B1
outgas,BEYOND
