word,level
child,A1
name,A1
story,A1
happen,A1
send,A1
away,A1
war,A2
air,A1
raid,C1
house,B2
old,A1
live,B1
heart,A2
country,A1
mile,A1
near,A1
railway,A2
station,A1
post,A1
office,A1
wife,A1
large,A1
housekeeper,BEYOND
call,A1
servant,B1
come,A1
man,A1
shaggy,BEYOND
white,A1
hair,A1
grow,A1
face,B1
head,B1
like,B1
evening,A1
meet,A1
door,A1
odd,B1
looking,BEYOND
young,B1
little,A2
afraid,A1
want,A1
laugh,A1
pretend,B1
blow,B2
nose,A1
hide,A2
soon,A1
say,C1
goodnight,BEYOND
go,B1
upstairs,A2
night,A1
boy,A1
talk,A2
fall,A2
foot,A1
mistake,B2
perfectly,B1
splendid,BEYOND
chap,BEYOND
let,A1
think,A1
dear,A2
tired,A1
bad,A1
tempered,BEYOND
time,B2
bed,A1
try,B2
well,C1
sure,A2
row,B1
hear,A1
tell,A1
sort,B1
mind,A2
dining,BEYOND
room,A1
stair,A2
passage,B2
noise,A2
suddenly,A2
far,B1
thought,A2
long,A1
lead,B1
begin,A1
feel,B2
creepy,BEYOND
bird,A1
silly,B1
owl,BEYOND
wonderful,A1
place,B1
shall,A2
explore,B1
tomorrow,A1
find,A1
mountain,A1
wood,A2
eagle,BEYOND
stag,BEYOND
hawk,BEYOND
badger,BEYOND
fox,BEYOND
rabbit,BEYOND
morning,A1
steady,B2
rain,A1
thick,A2
look,A2
window,A1
stream,B2
garden,A1
course,A1
finish,A2
breakfast,A1
set,B1
apart,B1
low,B2
direction,A2
stop,A1
grumble,BEYOND
clear,B1
hour,A1
meantime,C1
pretty,A1
wireless,BEYOND
lot,A1
book,A2
agree,A1
adventure,A2
end,A1
unexpected,B2
spare,C1
bedroom,A1
expect,A2
picture,B2
suit,B1
armour,BEYOND
hang,B1
green,A1
harp,BEYOND
corner,A2
step,B2
kind,B1
hall,A2
balcony,BEYOND
series,A2
line,B2
big,A1
church,A2
shortly,B2
wardrobe,BEYOND
glass,A1
dead,A2
bluebottle,BEYOND
sill,BEYOND
troop,B2
stay,A2
worthwhile,C1
lock,A2
surprise,A2
open,A1
easily,A2
mothball,BEYOND
drop,B1
inside,A2
see,A1
coat,A1
fur,B1
smell,A2
immediately,A2
get,A1
rub,B2
leave,B2
know,A1
foolish,BEYOND
shut,A2
oneself,BEYOND
second,A2
dark,A2
keep,A1
arm,C1
stretch,B2
bump,BEYOND
take,A1
woodwork,BEYOND
tip,B1
finger,A2
simply,B1
enormous,A2
push,B1
soft,A2
fold,B1
aside,B2
notice,A2
crunch,BEYOND
wonder,B1
stoop,BEYOND
hand,B1
instead,A2
hard,A1
smooth,B1
floor,A1
powdery,BEYOND
extremely,A2
cold,A1
queer,BEYOND
moment,A1
rough,B1
prickly,BEYOND
branch,B1
tree,A1
exclaim,BEYOND
light,A2
ahead,B1
inch,B2
ought,B1
way,B2
later,A2
stand,B2
middle,A2
snow,A1
snowflake,BEYOND
frightened,B1
inquisitive,BEYOND
excited,A1
shoulder,A2
trunk,BEYOND
doorway,BEYOND
catch,B2
glimpse,C1
thing,A1
daylight,BEYOND
wrong,B1
walk,A1
forward,B2
minute,C1
reach,B2
lamp,A2
pitter,BEYOND
patter,BEYOND
strange,A2
person,A1
tall,A1
carry,A1
umbrella,A1
waist,BEYOND
upwards,B2
leg,A1
shape,B2
goat,A1
glossy,BEYOND
black,A1
hoof,BEYOND
tail,B1
neatly,BEYOND
hold,B2
trail,C1
red,A1
woollen,BEYOND
muffler,BEYOND
round,B2
neck,A2
skin,A2
reddish,BEYOND
pleasant,B1
short,A1
pointed,B2
beard,BEYOND
curly,A2
stick,B1
horn,C1
forehead,BEYOND
brown,A1
paper,A1
parcel,BEYOND
shopping,A1
give,A1
start,A2
goodness,B2
gracious,BEYOND
good,A2
busy,A1
pick,B2
reply,A2
bow,C1
excuse,B2
right,A1
understand,A1
forgive,B2
girl,A1
fact,A1
human,A2
puzzled,BEYOND
stupid,A2
delighted,B2
intend,B1
remember,A1
allow,A2
introduce,A1
pleased,A2
ask,A1
land,A2
lie,B1
lamppost,BEYOND
great,A1
castle,A2
eastern,B1
sea,A1
melancholy,BEYOND
voice,A2
work,A1
geography,A1
doubt,B1
late,A1
summer,A1
winter,A1
daughter,A1
eternal,C1
reign,C1
bright,A2
city,A1
tea,A1
thank,A1
roar,BEYOND
fire,B1
toast,BEYOND
sardine,BEYOND
cake,A1
able,A2
creature,B2
life,A1
ground,A2
rock,C1
hill,A2
small,A1
valley,A2
turn,A1
straight,A2
unusually,BEYOND
entrance,B1
cave,B2
blink,BEYOND
flame,B2
piece,A1
neat,B2
pair,A1
tong,BEYOND
kettle,BEYOND
nice,A1
dry,A2
clean,A1
stone,A2
carpet,A2
chair,B2
friend,A1
table,A1
dresser,BEYOND
mantelpiece,BEYOND
faun,BEYOND
grey,A1
wall,A1
shelf,B1
title,B2
study,A1
popular,A1
legend,B2
myth,B2
egg,A1
lightly,BEYOND
boil,A2
butter,A1
honey,BEYOND
sugar,A1
top,C1
eat,A1
tale,B2
forest,A2
midnight,A1
dance,A1
hunting,B2
party,A1
milkwhite,BEYOND
wish,A2
feast,BEYOND
treasure,B2
seek,B2
wild,A2
deep,B1
mine,B1
cavern,BEYOND
beneath,C1
fat,A2
donkey,A1
visit,A1
run,A2
wine,A1
water,B1
jollification,BEYOND
week,A1
add,A1
gloomily,BEYOND
cheer,B2
case,A2
flute,BEYOND
straw,BEYOND
play,A1
tune,B2
cry,B2
sleep,A2
shake,B1
sorry,A1
love,A1
home,A2
mean,A1
lay,B1
sorrowfully,BEYOND
jump,A2
matter,A2
eye,A1
fill,A1
tear,B2
trickle,BEYOND
cheek,B2
cover,B1
howl,BEYOND
distress,C1
continue,A2
sob,BEYOND
break,A1
lend,A2
handkerchief,BEYOND
merely,C1
wring,BEYOND
wet,A2
use,A2
presently,C1
damp,BEYOND
patch,C1
bawl,BEYOND
ear,A1
ashamed,B2
earth,A2
suppose,A2
beginning,A1
world,A1
father,A1
service,A2
pay,A2
thumb,B2
make,B2
awful,A2
groan,BEYOND
kidnapper,BEYOND
believe,A1
poor,A1
innocent,B1
harm,B2
friendly,A1
invite,A2
sake,C1
lull,BEYOND
asleep,A2
slowly,A2
truthful,BEYOND
order,A1
wait,A2
till,B1
cut,B1
saw,BEYOND
pluck,BEYOND
wave,B1
wand,BEYOND
beautiful,A1
cloven,BEYOND
horrid,BEYOND
solid,B1
wretched,BEYOND
horse,A1
extra,B1
specially,BEYOND
angry,A1
statue,B1
horrible,B1
throne,BEYOND
quietly,A2
spy,C1
journey,A1
steal,A2
quickly,A1
speak,A1
word,A1
relieve,B2
distance,A2
yes,A1
quick,A1
heartily,BEYOND
hope,A2
dreadful,BEYOND
trouble,B2
account,B1
farewell,BEYOND
faroff,BEYOND
brush,A2
past,A2
wooden,A2
board,B1
tightly,BEYOND
pant,BEYOND
breath,B1
shout,A2
repeat,B1
amazement,BEYOND
people,A1
stare,B2
batty,BEYOND
tap,B2
answer,A1
ago,A1
fun,A2
magic,B1
rush,B2
fling,BEYOND
goose,BEYOND
put,A1
pull,B1
ordinary,A2
hook,C1
rap,BEYOND
knuckle,BEYOND
jolly,BEYOND
hoax,BEYOND
admit,B1
half,A2
truly,B2
different,A1
honestly,BEYOND
promise,A2
bit,A2
joke,A2
hardly,B1
burst,C1
day,A1
miserable,B2
bring,A1
unhappy,A2
eld,BEYOND
one,A1
spiteful,BEYOND
occasion,B1
sneer,BEYOND
jeer,BEYOND
new,A1
cupboard,A2
delightful,BEYOND
weather,A1
fine,C1
bathe,BEYOND
fish,A2
climb,B1
heather,BEYOND
properly,B1
enjoy,A1
afternoon,A1
sign,A2
decide,A1
scatter,BEYOND
business,A1
dream,A2
complicated,B2
hiding,BEYOND
outside,A2
close,B1
vanish,C1
particularly,B1
tease,BEYOND
imaginary,B1
usual,A2
darkness,B2
silence,B2
quiet,A1
forget,A1
surprised,A2
grope,BEYOND
wildly,BEYOND
curious,B2
sound,C1
