word,level
innocent,B1
believe,A1
year,A1
stay,A2
prison,A2
read,A1
life,A1
suddenly,A2
door,A1
open,A1
today,A1
like,B1
book,A2
beautiful,A1
day,A1
forget,A1
hate,B1
know,A1
thing,A1
thief,A2
everybody,A1
man,A1
answer,A1
eat,A1
quiet,A1
hungry,A1
angry,A1
guard,B1
right,A1
escape,B1
want,A1
bird,A1
free,B2
wait,A2
minute,C1
get,A1
idea,A1
photograph,A2
show,A1
country,A1
near,A1
yes,A1
tomorrow,A1
leave,B2
good,A2
morning,A1
eye,A1
quick,A1
sound,C1
alarm,B1
look,A2
catch,B2
find,A1
bring,A1
hear,A1
sir,A2
away,A1
cell,B2
tonight,A1
understand,A1
happy,A1
trouble,B2
go,B1
kill,A2
careful,A2
fall,A2
nearly,A2
easy,A1
afraid,A1
high,B2
run,A2
jump,A2
stop,A1
fast,A1
long,A1
way,B2
help,A1
ouch,BEYOND
hurt,B2
ditch,BEYOND
turn,A1
light,A2
safe,A2
animal,A1
think,A1
foot,A1
water,B1
shoe,A1
tired,A1
wood,A2
far,B1
anymore,BEYOND
dog,A1
hide,A2
later,A2
come,A1
sleep,A2
dark,A2
soon,A1
nice,A1
need,B1
bicycle,A1
sorry,A1
bye,A1
cycle,A2
hour,A1
watch,A1
work,A1
shush,BEYOND
snore,BEYOND
shut,A2
noise,A2
farmer,A1
clothe,BEYOND
different,A1
hey,A1
wife,A1
close,B1
plane,A1
land,A2
airport,A1
arrive,A1
fence,B1
climb,B1
electric,A2
tree,A1
big,A1
lot,A1
room,A1
pizza,BEYOND
milk,A1
course,A1
half,A2
stomach,A2
box,A1
time,B2
lie,B1
cold,A1
floor,A1
wrong,B1
bad,A1
alive,A2
sun,A1
shine,B1
sing,A1
people,A1
window,A1
see,A1
mole,BEYOND
make,B2
tunnel,B2
