word,level
say,C1
wound,B2
procurator,BEYOND
wife,A1
prudent,BEYOND
lad,C1
young,B1
consequently,B2
appear,A2
believe,A1
vainglorious,BEYOND
musketeer,BEYOND
tell,A1
convince,B1
friendship,B1
hold,B2
surprised,A2
secret,A2
feel,B2
sort,B1
mental,B1
superiority,BEYOND
life,A1
know,A1
well,C1
suppose,A2
project,B2
intrigue,BEYOND
future,A2
determined,B1
friend,A1
instrument,A2
fortune,B2
sorry,A1
get,A1
grasp,C1
invisible,C1
string,B1
reckon,B2
move,B1
journey,A1
profound,C1
sadness,BEYOND
weigh,B1
heart,A2
think,A1
pretty,A1
pay,A2
price,B2
devotedness,BEYOND
let,A1
hasten,BEYOND
possess,B2
man,A1
regret,B2
happiness,B1
miss,BEYOND
fear,B1
entertain,B1
misfortune,BEYOND
befall,BEYOND
poor,A1
woman,A1
doubt,B1
victim,B1
cardinal,BEYOND
vengeance,BEYOND
terrible,A1
find,A1
grace,C1
eye,A1
minister,B2
reveal,B2
captain,B1
home,A2
make,B2
time,B2
pass,B1
quickly,A1
shorten,BEYOND
thought,A2
absorb,B2
faculty,C1
organization,A2
external,B2
existence,B2
resemble,C1
sleep,A2
dream,A2
influence,B1
long,A1
measure,B1
space,A1
distance,A2
depart,B2
place,B1
arrive,A1
interval,B2
remain,B1
memory,A2
vague,C1
mist,BEYOND
thousand,A1
confused,B1
image,A2
tree,A1
mountain,A1
landscape,B2
lose,A1
prey,C1
hallucination,BEYOND
travel,A1
pace,B2
horse,A1
please,A2
league,B2
separate,B1
able,A2
remember,A1
arrival,B1
village,A1
thing,A1
meet,A1
road,A1
return,A1
shake,B1
head,B1
perceive,B2
cabaret,BEYOND
leave,B2
put,A1
trot,BEYOND
shortly,B2
pull,B1
door,A1
host,B1
hostess,BEYOND
receive,A2
physiognomist,BEYOND
take,A1
glance,C1
plump,BEYOND
cheerful,B1
countenance,BEYOND
mistress,BEYOND
occasion,B1
dissemble,BEYOND
bless,C1
joyous,BEYOND
physiognomy,BEYOND
good,A2
dame,BEYOND
ask,A1
oblige,C1
dozen,B2
day,A1
ago,A1
handsome,BEYOND
year,A1
old,A1
mild,B1
amiable,BEYOND
wounded,BEYOND
shoulder,A2
monsieur,BEYOND
dear,A2
spring,B1
throw,A2
bridle,BEYOND
restore,B2
embrace,B2
hurry,B1
pardon,A1
moment,A1
lady,A2
jesus,BEYOND
mean,A1
curate,BEYOND
superior,C1
heaven,B2
cry,B2
fellow,B2
bad,A1
contrary,C1
illness,A2
touch,B1
determine,B1
order,A1
forget,A1
insist,B2
see,A1
right,A1
hand,B1
staircase,BEYOND
courtyard,BEYOND
knock,B1
number,A2
second,A2
floor,A1
walk,A1
direction,A2
indicate,B1
exterior,BEYOND
yard,B1
fashioned,BEYOND
tavern,BEYOND
sojourn,BEYOND
abbe,BEYOND
defile,BEYOND
chamber,C1
guard,B1
garden,A1
station,A1
corridor,B2
bar,B2
passage,B2
intrepidity,BEYOND
trial,B2
near,A1
result,B1
ambitious,B1
fact,A1
serve,A2
churchman,BEYOND
await,C1
impatience,BEYOND
aside,B2
uniform,A2
assume,B2
cassock,BEYOND
daily,B1
renew,C1
promise,A2
delay,B2
keep,A1
service,A2
soul,B2
constant,B2
jeopardy,BEYOND
height,A2
joy,B2
probability,B2
master,B2
retract,BEYOND
union,B1
physical,A2
pain,A2
moral,B2
uneasiness,BEYOND
produce,B2
effect,A2
desire,B2
suffer,B1
body,A1
mind,A2
length,B1
fix,B2
religion,B1
consider,A2
warning,B1
double,B1
accident,A2
happen,A1
sudden,B1
disappearance,BEYOND
easily,A2
understand,A1
present,A2
disposition,BEYOND
disagreeable,BEYOND
cast,B2
vortex,BEYOND
mundane,BEYOND
affair,B2
carry,A1
away,A1
resolve,B2
defend,B2
bravely,BEYOND
betray,C1
inn,BEYOND
absent,C1
endeavor,BEYOND
prove,B1
newcomer,BEYOND
indiscretion,BEYOND
disturb,B2
pious,BEYOND
conference,A2
commence,C1
morning,A1
terminate,C1
night,A1
little,A2
heed,BEYOND
eloquent,BEYOND
discourse,C1
support,A2
polemic,BEYOND
discussion,A2
valet,BEYOND
simply,B1
way,B2
turn,A1
handle,B2
open,A1
go,B1
black,A1
gown,BEYOND
envelop,BEYOND
round,B2
flat,A2
cap,B1
unlike,B1
seat,B2
oblong,BEYOND
table,A1
cover,B1
roll,B1
paper,A1
enormous,A2
volume,B2
folio,BEYOND
left,A1
curtain,B1
half,A2
draw,A1
admit,B1
mysterious,B2
light,A2
calculate,B2
beatific,BEYOND
reverie,BEYOND
object,B2
generally,B1
strike,B2
enter,A2
room,A1
particularly,B1
disappear,A2
enchantment,BEYOND
sight,B1
bring,A1
idea,A1
world,A1
lay,B1
sword,C1
pistol,BEYOND
plumed,BEYOND
hat,A1
embroidery,BEYOND
lace,BEYOND
kind,B1
stead,BEYOND
obscure,BEYOND
corner,A2
discipline,B2
cord,BEYOND
suspend,B2
nail,B1
wall,A1
noise,A2
lift,A2
behold,BEYOND
great,A1
astonishment,BEYOND
completely,A2
detach,BEYOND
glad,B1
delighted,B2
sure,A2
speak,A1
afraid,A1
mistake,B2
apartment,A1
error,A2
seize,C1
company,A1
gentleman,B1
dangerously,BEYOND
ill,A2
guess,A1
meaning,A1
dart,BEYOND
threatening,BEYOND
continue,A2
lead,B1
confess,B2
color,BEYOND
imperceptibly,BEYOND
swear,B2
proof,B2
permit,B2
declare,B2
rejoice,BEYOND
safe,A2
sound,C1
come,A1
escape,B1
danger,A2
unction,BEYOND
point,B1
address,B2
ecclesiastic,BEYOND
praise,B2
reply,A2
bow,C1
fail,A2
reverence,BEYOND
salutation,BEYOND
assist,B1
intelligence,B1
argue,A2
certain,A2
theological,BEYOND
question,A2
interested,A1
shall,A2
opinion,A1
swordsman,BEYOND
weight,A2
begin,A1
uneasy,BEYOND
satisfied,B2
knowledge,A2
valuable,B1
thesis,B2
ought,B1
dogmatic,BEYOND
didactic,BEYOND
examination,B2
precede,B2
ordination,BEYOND
requisite,BEYOND
successively,BEYOND
gaze,C1
stupefied,BEYOND
person,A1
graceful,BEYOND
position,B2
easy,A1
chair,B2
bed,A1
complacently,BEYOND
examine,B1
white,A1
air,A1
cause,A2
blood,A2
descend,C1
hear,A1
desirous,BEYOND
ideal,B2
reason,A1
propose,B2
follow,A1
subject,B2
treat,B1
matter,A2
magnificent,B2
manus,BEYOND
benedicendo,BEYOND
clericis,BEYOND
inferioribus,BEYOND
necessaria,BEYOND
est,BEYOND
erudition,BEYOND
acquaint,BEYOND
evince,BEYOND
interest,A1
quotation,B1
allusion,BEYOND
gift,A2
pretend,B1
resume,C1
perfectly,B1
indispensable,BEYOND
priest,B1
inferior,BEYOND
bestow,BEYOND
benediction,BEYOND
admirable,BEYOND
repeat,B1
strong,A1
respect,B1
carefully,A2
watch,A1
step,B2
word,A1
like,B1
echo,C1
insensible,BEYOND
enthusiasm,B2
yes,A1
require,B1
study,A1
scripture,BEYOND
learned,BEYOND
humility,BEYOND
duty,B1
mount,B2
king,A2
neglect,C1
ease,C1
choice,A2
hard,A1
metaphysic,BEYOND
philosophy,B2
tired,A1
exordium,BEYOND
sake,C1
quemadmodum,BEYOND
inter,BEYOND
coelorum,BEYOND
immnsitatem,BEYOND
gape,BEYOND
split,B2
jaw,BEYOND
father,A1
enjoy,A1
conversation,A1
fatigue,BEYOND
reading,A1
confuse,B1
certainly,A2
greatly,B2
delight,B2
look,A2
gratitude,BEYOND
derive,B2
gloss,BEYOND
servant,B1
arm,C1
beat,B2
enemy,B1
imponite,BEYOND
manu,BEYOND
manum,BEYOND
gesture,B2
successor,C1
porrige,BEYOND
digitos,BEYOND
finger,A2
certe,BEYOND
pleased,A2
tone,B2
subtle,C1
cross,A2
proper,B1
example,A1
represent,B1
divine,C1
power,B2
rest,A2
ordines,BEYOND
inferiore,BEYOND
ecclesiastical,BEYOND
hierarchy,C1
holy,B2
archangel,BEYOND
angel,C1
humble,C1
clerk,B2
deacon,BEYOND
sacristan,BEYOND
water,B1
sprinkler,BEYOND
infinite,BEYOND
blessing,C1
simplify,BEYOND
size,A2
bend,B1
beneath,C1
tremble,BEYOND
justice,B2
beauty,B1
overwhelming,C1
choose,A1
text,A2
inutile,BEYOND
desiderium,BEYOND
oblatione,BEYOND
unsuitable,BEYOND
offering,C1
stop,A1
closely,B2
heresy,BEYOND
proposition,C1
heresiarch,BEYOND
book,A2
soon,A1
later,A2
burn,B2
executioner,BEYOND
care,A2
incline,BEYOND
false,A1
doctrine,C1
sorrowfully,BEYOND
approach,B2
famous,A1
free,B2
mortal,BEYOND
rock,C1
face,B1
insinuation,BEYOND
amazed,B1
shower,A1
argument,A2
pour,B1
allow,A2
offer,A2
listen,A1
dilemma,C1
devil,C1
conclusion,B1
unhappy,A2
add,A1
groan,BEYOND
implore,BEYOND
bewildered,BEYOND
madhouse,BEYOND
mad,B1
force,B1
tongue,B1
comprehend,BEYOND
language,A1
employ,A2
politeness,BEYOND
mingle,BEYOND
pronounce,A2
sentence,B2
orthodox,BEYOND
raise,A2
pray,B1
grant,B2
act,B1
disgusted,BEYOND
start,A2
departure,B1
syllogism,BEYOND
want,A1
attraction,B1
quit,B1
sacrifice,C1
positively,BEYOND
unto,BEYOND
true,A1
antagonist,BEYOND
pinch,BEYOND
ear,A1
red,A1
rub,B2
rondeau,BEYOND
show,A1
compliment,BEYOND
disdainfully,BEYOND
mechanically,BEYOND
change,A1
religious,B1
theology,C1
verse,C1
diffidence,BEYOND
exempt,BEYOND
shade,B2
hypocrisy,BEYOND
vous,BEYOND
qui,BEYOND
pleurez,BEYOND
passe,BEYOND
plein,BEYOND
charmes,BEYOND
trainez,BEYOND
des,BEYOND
jours,BEYOND
infortunes,BEYOND
tous,BEYOND
vos,BEYOND
malheurs,BEYOND
verront,BEYOND
termines,BEYOND
quand,BEYOND
dieu,BEYOND
seul,BEYOND
offrirez,BEYOND
larmes,BEYOND
weep,BEYOND
pleasure,B1
flee,C1
drag,B2
woe,BEYOND
melt,B2
tear,B2
shed,C1
persist,C1
beware,BEYOND
profane,BEYOND
taste,A2
style,A1
severus,BEYOND
sit,A1
clericorum,BEYOND
verbo,BEYOND
sermon,BEYOND
clear,B1
hastily,BEYOND
