word,level
ask,A1
write,A1
know,A1
story,A1
right,A1
start,A2
boy,A1
begin,A1
time,B2
father,A1
own,A2
inn,BEYOND
remember,A1
clearly,A2
day,A1
old,A1
seaman,BEYOND
come,A1
stay,A2
arrive,A1
sea,A1
chest,B1
tall,A1
strong,A1
man,A1
cut,B1
cheek,B2
sing,A1
song,A1
walk,A1
door,A1
dead,A2
bottle,A1
rum,BEYOND
call,A1
glass,A1
stand,B2
outside,A2
drink,A1
look,A2
cliff,B2
wild,A2
lonely,B1
place,B1
like,B1
people,A1
tell,A1
say,C1
bit,A2
throw,A2
gold,A2
coin,B1
spend,A1
silent,B1
cove,BEYOND
evening,A1
sit,A1
corner,A2
room,A1
water,B1
speak,A1
customer,A1
drunk,B1
terrible,A1
criminal,B1
life,A1
quiet,A1
farming,A2
captain,B1
frighten,B1
soon,A1
learn,A1
leave,B2
seamen,BEYOND
go,B1
road,A1
think,A1
want,A1
friend,A1
kind,B1
understand,A1
different,A1
reason,A1
watch,A1
leg,A1
let,A1
moment,A1
appear,A2
promise,A2
silver,A2
month,A1
dream,A2
legged,BEYOND
night,A1
week,A1
sick,A1
afraid,A1
late,A1
afternoon,A1
see,A1
dinner,A1
mother,A1
smoke,A2
pipe,B1
notice,A2
difference,A1
doctor,A1
white,A1
hair,A1
pleasant,B1
way,B2
dirty,A1
heavy,A2
red,A1
faced,BEYOND
devil,C1
kill,A2
rest,A2
angrily,BEYOND
talk,A2
gardener,BEYOND
take,A1
beat,B2
table,A1
hand,B1
silence,B2
voice,A2
die,A1
away,A1
continue,A2
swear,B2
softly,BEYOND
sir,A2
yes,A1
thing,A1
reply,A2
world,A1
free,B2
scoundrel,BEYOND
jump,A2
foot,A1
knife,A2
move,B1
calm,B1
clear,B1
hear,A1
shall,A2
death,A2
law,A2
follow,A1
battle,B1
weapon,B1
dog,A1
ride,A2
horse,A1
morning,A1
get,A1
early,A1
beach,A1
cold,A1
winter,A1
sun,A1
low,B2
sky,A2
upstairs,A2
ill,A2
year,A1
long,A1
hard,A1
spring,B1
ready,A1
breakfast,A1
suddenly,A2
open,A1
step,B2
inside,A2
wear,A1
sailor,B1
short,A1
sword,C1
finger,A2
left,A1
fetch,BEYOND
near,A1
stranger,B1
smile,A2
face,B1
wait,A2
cat,A1
mouse,A1
sure,A2
pleased,A2
pull,B1
turn,A1
quickly,A1
colour,A1
stare,B2
loud,A2
end,A1
shout,A2
catch,B2
sound,C1
crash,B2
run,A2
blood,A2
shoulder,A2
second,A2
disappear,A2
sight,B1
quick,A1
bring,A1
realize,A2
feel,B2
fall,A2
hurry,B1
find,A1
floor,A1
noise,A2
downstairs,A2
lift,A2
head,B1
eye,A1
close,B1
heart,A2
nearly,A2
try,B2
help,A1
bed,A1
later,A2
cool,B1
person,A1
worth,B1
pay,A2
money,A1
owe,B2
grateful,B1
lie,B1
cry,B2
black,A1
spot,B1
bad,A1
crowd,A2
officer,A2
local,B1
judge,B1
crew,B2
ship,B2
message,A1
half,A2
little,A2
sleep,A2
thought,A2
worry,B1
eat,A1
food,A1
usual,A2
busy,A1
stop,A1
visit,A1
neighbour,A1
burial,C1
arrange,A2
foggy,BEYOND
blind,B2
stick,B1
poor,A1
good,A2
young,B1
hold,B2
soft,A2
eyeless,BEYOND
bite,B1
bone,A2
violently,BEYOND
break,A1
arm,C1
cruel,B1
frightened,B1
violence,B2
obey,B2
question,A2
fear,B1
pass,B1
tap,B2
round,B2
neck,A2
strange,A2
piece,A1
paper,A1
blacken,BEYOND
doubt,B1
writing,A1
till,B1
tonight,A1
clock,A1
remind,B1
decide,A1
village,A1
hide,A2
return,A1
bravely,BEYOND
key,B1
certainly,A2
string,B1
letter,A1
paint,A1
fine,C1
pistol,BEYOND
tobacco,C1
underneath,BEYOND
tie,A2
cloth,B1
bag,A1
honest,B1
woman,A1
count,B1
big,A1
french,BEYOND
spanish,BEYOND
doubloon,BEYOND
slow,B1
work,A1
english,BEYOND
guinea,BEYOND
need,B1
fill,A1
tapping,BEYOND
frozen,B1
knock,B1
breathe,B1
slowly,A2
hill,A2
pick,B2
dark,A2
moon,A2
breathlessly,BEYOND
refuse,A2
small,A1
bridge,A2
tremble,BEYOND
seven,A1
past,A2
middle,A2
silently,BEYOND
climb,B1
grass,A2
happen,A1
stair,A2
search,A2
rider,BEYOND
thunder,BEYOND
darkness,B2
field,A2
wildly,BEYOND
scream,B2
wrong,B1
straight,A2
save,A2
fail,A2
ring,B1
high,B2
nearby,B2
town,A1
report,A2
pirate,C1
chase,B2
finish,A2
house,B2
smash,C1
safe,A2
ought,B1
squire,BEYOND
home,A2
fire,B1
give,A1
listen,A1
deep,B1
interest,A1
quietly,A2
pocket,A2
coat,A1
suppose,A2
heard,BEYOND
sail,B1
course,A1
show,A1
treasure,B2
great,A1
enthusiasm,B2
prepare,A1
book,A2
list,A1
steal,A2
map,B2
island,A1
centre,B1
mark,A2
name,A1
add,A1
crosse,BEYOND
north,A1
south,A1
west,A1
cross,A2
word,A1
tree,A1
spyglass,BEYOND
delight,B2
tomorrow,A1
cabin,B2
admiral,BEYOND
patient,B2
hour,A1
study,A1
address,B2
send,A1
copy,A2
buy,A1
well,C1
suitable,B1
voyage,BEYOND
mean,A1
read,A1
meet,A1
enemy,B1
difficulty,B1
fortune,B2
accident,A2
conversation,A1
keep,A1
lose,A1
health,A1
shore,B2
cook,A2
sorry,A1
employ,A2
immediately,A2
fight,A2
country,A1
discover,A2
tough,B2
imagine,A1
wonderful,A1
enjoy,A1
goodbye,A1
excellent,A2
sad,A1
journey,A1
company,A1
complete,A1
note,B1
bright,A2
enter,A2
knee,A2
crutch,BEYOND
clean,A1
surprised,A2
loudly,A2
new,A1
recognize,A2
care,A2
carefully,A2
angry,A1
believe,A1
matter,A2
interesting,A1
companion,C1
agree,A1
board,B1
boat,A1
friendly,A1
everybody,A1
possibly,B1
employer,A2
argue,A2
explain,A1
secret,A2
order,A1
gentleman,B1
fair,A2
usually,A1
allow,A2
choose,A1
true,A1
put,A1
powder,B1
talking,BEYOND
exact,A2
mutiny,BEYOND
manage,A2
act,B1
aboard,BEYOND
monkey,A2
coldly,BEYOND
supper,BEYOND
light,A2
tired,A1
deck,B2
join,A1
exciting,A1
singe,BEYOND
wind,B2
land,A2
describe,A1
detail,B2
business,A1
please,A2
mystery,B1
laugh,A1
rough,B1
overboard,BEYOND
useful,A1
careful,A2
experienced,B1
able,A2
kitchen,A1
pin,B1
parrot,BEYOND
cage,BEYOND
famous,A1
hope,A2
happy,A1
surprising,A2
plenty,B1
barrel,C1
apple,A1
expect,A2
gently,BEYOND
asleep,A2
shake,B1
dozen,B2
depend,A2
thousand,A1
bank,B1
live,B1
doubtful,BEYOND
dangerously,BEYOND
hundred,A1
pound,A1
instead,A2
penny,A2
trip,B2
clever,A2
job,A1
class,A1
thirsty,A1
horror,B1
rise,B1
important,A1
fog,BEYOND
east,A1
anchor,C1
row,B1
thank,A1
news,A1
possible,A1
warm,B1
shine,B1
plan,A1
sign,A2
rope,B1
probably,A1
mile,A1
eastern,B1
coast,A2
hot,A1
hate,B1
drop,B1
receive,A2
gentle,B1
sheep,A1
gun,A2
tiring,BEYOND
ashore,BEYOND
mad,B1
idea,A1
control,A2
metre,A1
push,B1
bush,B2
wet,A2
ground,A2
sand,B1
branch,B1
thick,A2
distant,B2
warn,B1
lot,A1
brave,B1
lead,B1
shouting,BEYOND
horrible,B1
broken,A2
air,A1
hit,A2
twice,A1
dig,B2
body,A1
swim,B1
mist,BEYOND
bird,A1
danger,A2
stone,A2
steep,B2
figure,B2
speed,B2
animal,A1
answer,A1
skin,A2
burn,B2
clothe,BEYOND
shipwreck,BEYOND
maroon,BEYOND
punishment,B1
goat,A1
fish,A2
desperate,B2
real,A1
cheese,A1
prevent,A2
lower,B2
whisper,B2
rich,A1
crazy,A2
repeat,B1
leader,A2
trouble,B2
generous,B1
escape,B1
guess,A1
ago,A1
spade,BEYOND
axe,BEYOND
rock,C1
fighting,B1
wooden,A2
hole,A2
wide,A2
fence,B1
opening,B2
easily,A2
flag,B1
fly,A2
likely,A2
win,B1
stockade,BEYOND
unpleasant,B1
surprise,A2
boom,C1
shot,B2
firing,BEYOND
bay,C1
axis,BEYOND
welcome,A2
happily,A2
worried,A2
honesty,B2
defend,B2
rescue,B2
window,A1
medicine,A2
persuade,B1
forget,A1
shoot,C1
dry,A2
badly,A2
wound,B2
wake,A1
wall,A1
wave,B1
cloud,A2
peace,A2
desert,B2
willing,B2
safely,BEYOND
reach,B2
pretend,B1
trial,B2
bullet,B2
anger,B2
somebody,A1
lucky,A2
one,A1
side,A2
check,A2
minute,C1
group,A1
wood,A2
cap,B1
mouth,A1
wounded,BEYOND
smoking,A2
carry,A1
dangerous,A1
necessary,A2
noon,C1
hat,A1
shadow,B2
smell,A2
excuse,B2
unwounded,BEYOND
guard,B1
secretly,BEYOND
bread,A1
edge,B1
cover,B1
far,B1
blackness,BEYOND
difficult,A1
sudden,B1
fast,A1
final,A2
wonder,B1
lock,A2
helpless,BEYOND
daylight,BEYOND
safer,BEYOND
smooth,B1
drunken,BEYOND
pain,A2
handkerchief,BEYOND
bleed,C1
ahead,B1
success,A1
meal,A1
mate,B2
pause,B2
wine,A1
mind,A2
shoe,A1
hurt,B2
use,A2
luck,A2
aim,B1
roll,B1
load,B2
tooth,A1
beaten,BEYOND
sharp,B1
movement,A2
mast,BEYOND
iron,B1
blow,B2
waist,BEYOND
blame,B2
deserting,BEYOND
large,A1
habit,A2
build,A1
prisoner,B1
yesterday,A1
bargain,B2
arrest,B1
piracy,BEYOND
forward,B2
calmly,BEYOND
follower,BEYOND
mistake,B2
trap,B2
alive,A2
chance,A2
glad,B1
fever,B2
pretty,A1
explode,B1
accuse,B2
separate,B1
stupid,A2
disappointed,B1
change,A1
advice,A1
storm,A2
game,A1
river,A1
aloud,BEYOND
human,A2
skeleton,BEYOND
clothing,A2
natural,A1
perfectly,B1
point,B1
opposite,A1
pointer,BEYOND
compass,BEYOND
line,B2
child,A1
effect,A2
play,A1
ghost,B1
fix,B2
quarter,A1
echo,C1
exactly,A2
deadly,B2
warning,B1
throat,B1
murderer,BEYOND
grow,A1
remain,B1
raise,A2
crack,B2
gunshot,BEYOND
thirty,A1
beginning,A1
cave,B2
useless,B2
landing,B2
desertion,BEYOND
differently,A2
fresh,A2
bar,B2
cost,A1
seventeen,A1
murder,B1
number,A2
sunny,BEYOND
port,B1
view,B1
handed,BEYOND
price,B2
sensibly,BEYOND
owner,A2
beg,B2
gatekeeper,BEYOND
frightening,B1
