word,level
hole,A2
ground,A2
live,B1
hobbit,BEYOND
nasty,B2
dirty,A1
wet,A2
fill,A1
end,A1
worm,B2
oozy,BEYOND
smell,A2
dry,A2
bare,C1
sandy,BEYOND
sit,A1
eat,A1
mean,A1
comfort,B2
perfectly,B1
round,B2
door,A1
like,B1
porthole,BEYOND
paint,A1
green,A1
shiny,B1
yellow,A1
brass,BEYOND
knob,BEYOND
exact,A2
middle,A2
open,A1
tube,B1
shape,B2
hall,A2
tunnel,B2
comfortable,A2
smoke,A2
panel,B2
wall,A1
floor,A1
tile,BEYOND
carpet,A2
provide,A2
polished,BEYOND
chair,B2
lot,A1
peg,BEYOND
hat,A1
coat,A1
fond,B2
visitor,A1
wind,B2
go,B1
fairly,B1
straight,A2
hill,A2
people,A1
mile,A1
call,A1
little,A2
upstairs,A2
bedroom,A1
bathroom,A1
cellar,BEYOND
pantry,BEYOND
wardrobe,BEYOND
room,A1
devote,B2
clothe,BEYOND
kitchen,A1
dining,BEYOND
passage,B2
good,A2
left,A1
hand,B1
one,A1
window,A1
deep,B1
set,B1
look,A2
garden,A1
meadow,BEYOND
slope,B2
river,A1
neighbourhood,B1
time,B2
mind,A2
consider,A2
respectable,BEYOND
rich,A1
adventure,A2
unexpected,B2
tell,A1
question,A2
bother,B1
ask,A1
story,A1
find,A1
say,C1
thing,A1
altogether,B2
lose,A1
neighbour,A1
respect,B1
gain,B2
mother,A1
particular,A2
suppose,A2
need,B1
description,A1
nowadays,B2
rare,B1
shy,B1
half,A2
height,A2
small,A1
bearded,BEYOND
beard,BEYOND
magic,B1
ordinary,A2
everyday,A2
sort,B1
help,A1
disappear,A2
quietly,A2
quickly,A1
large,A1
stupid,A2
folk,B1
come,A1
blunder,BEYOND
make,B2
noise,A2
elephant,A1
hear,A1
incline,BEYOND
fat,A2
stomach,A2
dress,A1
bright,A2
colour,A1
chiefly,BEYOND
wear,A1
shoe,A1
foot,A1
grow,A1
natural,A1
leathery,BEYOND
sol,BEYOND
thick,A2
warm,B1
brown,A1
hair,A1
stuff,B1
head,B1
curly,A2
long,A1
clever,A2
finger,A2
natured,BEYOND
face,B1
laugh,A1
fruity,BEYOND
especially,A2
dinner,A1
twice,A1
day,A1
know,A1
famous,A1
remarkable,B2
daughter,A1
run,A2
family,A1
ago,A1
ancestor,B2
take,A1
fairy,BEYOND
wife,A1
course,A1
absurd,C1
certainly,A2
entirely,B2
hobbitlike,BEYOND
member,A1
clan,BEYOND
discreetly,BEYOND
hush,BEYOND
fact,A1
remain,B1
undoubtedly,C1
father,A1
build,A1
luxurious,BEYOND
partly,B2
money,A1
probable,B2
son,A1
behave,A2
exactly,A2
second,A2
edition,B2
solid,B1
get,A1
bit,A2
queer,BEYOND
wait,A2
chance,A2
arrive,A1
year,A1
old,A1
beautiful,A1
describe,A1
apparently,B2
settle,B2
immovably,BEYOND
curious,B2
morning,A1
quiet,A1
world,A1
numerous,B2
prosperous,BEYOND
stand,B2
breakfast,A1
enormous,A2
wooden,A2
pipe,B1
reach,B2
nearly,A2
woolly,BEYOND
toe,B1
neatly,BEYOND
brush,A2
quarter,A1
prepare,A1
tale,B2
sprout,BEYOND
place,B1
extraordinary,B2
fashion,A2
way,B2
age,B1
friend,A1
die,A1
forget,A1
away,A1
business,A1
boy,A1
girl,A1
unsuspecting,BEYOND
see,A1
man,A1
