word,level
long,A1
ago,A1
subject,B2
great,A1
speculation,B2
ancient,A2
astronomer,BEYOND
think,A1
center,BEYOND
universe,B2
likewise,B2
sort,B1
assumption,B2
satellite,B2
interesting,A1
belief,B1
moonlight,BEYOND
capable,B2
drive,A2
person,A1
crazy,A2
telescope,BEYOND
go,B1
actually,A2
folk,B1
believe,A1
bring,A1
weird,B2
people,A1
plenty,B1
solid,B1
evidence,A2
prove,B1
real,A1
natural,A1
effect,A2
instance,B2
gravitational,BEYOND
pull,B1
phase,B2
influence,B1
ocean,A2
tide,C1
additional,B2
fact,A1
discover,A2
year,A1
result,B1
research,A2
nature,A2
book,A2
know,A1
planet,A2
solar,B2
system,A2
mainly,B1
scientist,A1
advantage,A2
live,B1
advent,BEYOND
helpful,A2
technology,A2
computer,A1
manage,A2
find,A1
way,B2
figure,B2
certain,A2
characteristic,B2
include,A1
size,A2
shape,B2
movement,A2
measure,B1
shadow,B2
length,B1
factor,A2
distance,A2
city,A1
obtain,B2
rough,B1
estimate,B2
circumference,BEYOND
physical,A2
structure,B2
test,A1
observe,B2
surface,B1
layer,B1
crust,BEYOND
material,B2
deep,B1
mantle,BEYOND
work,A1
formula,C1
tell,A1
happen,A1
core,B2
study,A1
atmosphere,B1
envelope,B2
gas,A2
surround,B2
array,C1
technique,B1
tool,A2
radar,C1
tether,BEYOND
balloon,B2
carry,A1
sophisticated,B2
instrument,A2
manned,BEYOND
space,A1
mission,B2
provide,A2
information,A1
testing,B2
rock,C1
reveal,B2
age,B1
composition,C1
rocket,B2
math,BEYOND
observation,B2
simple,A2
deduction,BEYOND
guesstimate,BEYOND
measurement,B2
exploration,B2
experimentation,BEYOND
answer,A1
question,A2
dispel,BEYOND
myth,B2
concern,B2
mystery,B1
solve,A2
evolve,B2
moon,A2
home,A2
life,A1
share,B1
property,B1
history,A1
allow,A2
support,A2
near,A1
environment,A2
liquid,B1
water,B1
essential,B1
form,A1
abundance,C1
salty,BEYOND
cover,B1
third,A2
addition,B1
oxygen,B2
rich,A1
unique,B2
surprising,A2
large,A1
amount,B2
exist,A2
thing,A1
constantly,B2
supply,B1
green,A1
plant,A2
carbon,B2
