word,level
story,A1
history,A1
think,A1
tale,B2
pity,B2
thousand,A1
year,A1
worth,B1
domination,BEYOND
notably,C1
occasional,C1
bloody,BEYOND
slaughter,BEYOND
debasement,BEYOND
inhabitant,B2
struggle,B2
battle,B1
occur,B1
religious,B1
line,B2
roman,BEYOND
good,A2
conscience,C1
recommend,A2
sacrifice,C1
scarcity,BEYOND
warfare,C1
woe,BEYOND
deprivation,BEYOND
conduit,BEYOND
artistic,B2
outpouring,BEYOND
true,A1
hardship,BEYOND
come,A1
great,A1
art,A1
resolve,B2
sole,C1
cause,A2
irish,BEYOND
artistry,BEYOND
rocky,BEYOND
undoubtedly,C1
contribute,B2
country,A1
rich,A1
singular,BEYOND
culture,A1
aside,B2
outside,A2
invader,BEYOND
privation,BEYOND
hit,A2
island,A1
ground,A2
form,A1
extensive,B2
extreme,B2
shortage,B2
food,A1
century,A1
mid,BEYOND
famine,BEYOND
lead,B1
widespread,B2
emigration,BEYOND
mammoth,BEYOND
proportion,B2
million,A1
people,A1
leave,B2
home,A2
blight,BEYOND
main,A1
source,A2
potato,A1
carry,A1
separate,B1
political,B1
entity,C1
book,A2
take,A1
reader,A1
multifaceted,BEYOND
tour,B1
southern,B1
western,B1
square,A2
mile,A1
kilometre,A1
half,A2
size,A2
state,B1
population,A2
primarily,B2
celtic,BEYOND
stock,B2
ethnicity,BEYOND
unlike,B1
hop,BEYOND
conquer,C1
genetic,B2
marker,B2
bit,A2
go,B1
probably,A1
time,B2
explain,A1
facet,BEYOND
nomenclature,BEYOND
tend,B1
confuse,B1
area,A1
constitute,C1
figure,B2
refer,A2
kind,B1
conglomerate,BEYOND
consist,B1
capital,A1
technically,BEYOND
erroneously,BEYOND
believe,A1
early,A1
identify,A2
include,A1
republic,C1
section,A1
explore,B1
certainly,A2
complete,A1
government,A2
economy,B1
identity,B1
fact,A1
existence,B2
independent,A2
relatively,B2
recent,A2
thing,A1
know,A1
begin,A1
hunter,BEYOND
fisher,BEYOND
arrive,A1
bce,BEYOND
later,A2
folk,B1
farming,A2
knowledge,A2
show,A1
follow,A1
skilled,B2
bronze,BEYOND
working,A2
cut,B1
arrival,B1
central,B1
european,BEYOND
ironworking,BEYOND
allow,A2
dominate,B2
group,A1
nearly,A2
beginning,A1
way,B2
famously,BEYOND
missionary,BEYOND
mark,A2
fairly,B1
external,B2
control,A2
marauding,BEYOND
english,BEYOND
rule,B1
learn,A1
benign,BEYOND
absentee,BEYOND
landlord,C1
iron,B1
fisted,BEYOND
protestant,BEYOND
find,A1
deprive,C1
land,A2
right,A1
vote,B1
intermarry,BEYOND
voice,A2
grow,A1
whisper,B2
clarion,BEYOND
dissent,BEYOND
unrest,BEYOND
overlord,BEYOND
continue,A2
jewel,BEYOND
crown,C1
bejewelled,BEYOND
coronet,BEYOND
unto,BEYOND
brink,BEYOND
civil,B2
war,A2
break,A1
bring,A1
end,A1
temporarily,B2
internecine,BEYOND
well,C1
previously,B1
spar,BEYOND
enemy,B1
join,A1
force,B1
introduce,A1
common,A1
foe,BEYOND
case,A2
temporary,B2
bipartisanship,BEYOND
side,A2
ensue,C1
momentous,BEYOND
reprisal,BEYOND
rebellion,C1
cooperative,C1
conciliatory,BEYOND
effort,B1
send,A1
clear,B1
pressing,BEYOND
message,A1
feat,C1
earnest,BEYOND
establish,B2
anglo,BEYOND
write,A1
new,A1
national,B2
constitution,C1
dub,C1
gaelic,BEYOND
final,A2
step,B2
independence,B2
set,B1
president,A2
elect,B2
popular,A1
seven,A1
post,A1
ceremonial,BEYOND
real,A1
executive,B2
power,B2
reside,C1
office,A1
taoiseach,BEYOND
prime,B2
minister,B2
legislative,C1
branch,B1
decade,B1
member,A1
adopt,B2
currency,B1
border,B1
volitional,BEYOND
remember,A1
grand,B2
place,B1
large,A1
life,A1
image,A2
profile,A2
consider,A2
host,B1
iconic,BEYOND
writer,A1
visual,B2
artist,A1
painter,A2
filmmaker,BEYOND
musician,A2
event,A1
plant,A2
shamrock,BEYOND
animal,A1
snake,A1
product,A1
beer,A1
crystal,C1
poetry,B1
limerick,BEYOND
