word,level
early,A1
explorer,BEYOND
sail,B1
map,B2
day,A1
limit,B1
know,A1
civilization,B2
result,B1
world,A1
large,A1
habitable,BEYOND
land,A2
masse,BEYOND
discover,A2
circumnavigate,BEYOND
educate,B1
people,A1
time,B2
reasonable,B2
outline,B2
planet,A2
look,A2
like,B1
late,A1
fill,A1
subsequent,B2
period,A1
new,A1
wholly,C1
unknown,B2
explore,B1
potential,B2
place,B1
mystery,B1
search,A2
survey,B2
learn,A1
area,A1
fertile,BEYOND
navigable,BEYOND
river,A1
valuable,B1
natural,A1
resource,B1
effort,B1
help,A1
determine,B1
hundred,A1
million,A1
live,B1
today,A1
history,A1
owe,B2
great,A1
debt,B2
intrepid,BEYOND
soul,B2
motive,C1
method,A2
noble,C1
wealth,B2
conquest,BEYOND
country,A1
serve,A2
little,A2
regard,B2
right,A1
life,A1
native,B1
find,A1
make,B2
complicated,B2
example,A1
last,A2
founder,B2
old,A1
city,A1
nonetheless,C1
brutal,C1
military,B2
commander,B2
instance,B2
slaughter,BEYOND
vanquish,BEYOND
enemy,B1
steep,B2
price,B2
pay,A2
european,BEYOND
supremacy,BEYOND
entitle,C1
create,A1
dutch,BEYOND
cartographer,BEYOND
renaissance,BEYOND
establish,B2
foothold,BEYOND
colonial,C1
empire,B2
intent,C1
further,B1
trade,B1
venture,C1
mixed,B2
agreement,B1
foster,C1
relationship,A2
nation,B1
introduce,A1
slave,B2
give,A1
rise,B1
predatory,BEYOND
class,A1
sea,A1
privateer,BEYOND
essentially,B2
pirate,C1
sanction,C1
license,C1
prey,C1
ship,B2
exchange,B1
board,B1
consider,A2
hero,A2
rogue,BEYOND
depend,A2
point,B1
view,B1
achieve,A2
legendary,C1
status,B2
case,A2
century,A1
rule,B1
contemporary,B2
fortune,B2
plunder,BEYOND
possession,A2
spectacular,B2
fashion,A2
ocean,A2
southern,B1
tip,B1
ultimately,B2
second,A2
captain,B1
globe,B2
take,A1
advantage,A2
element,B1
surprise,A2
enrich,C1
strike,B2
blow,B2
adversary,BEYOND
prior,B2
voyage,BEYOND
spanish,BEYOND
western,B1
expedition,B1
small,A1
succeed,A2
raid,C1
unsuspecting,BEYOND
settlement,C1
coast,A2
exploit,B2
factor,A2
elevate,C1
tension,B2
prepare,A1
invade,B2
massive,B2
fleet,C1
forever,B1
link,A2
defeat,B2
role,A2
victory,B2
lead,B1
damage,B1
advance,B2
attempt,B2
invasion,B2
career,A1
prominent,C1
era,B2
walk,A1
thin,A2
line,B2
ruthless,BEYOND
national,B2
feat,C1
west,A1
south,A1
reach,B2
unusual,A2
journey,A1
long,A1
dangerous,A1
begin,A1
seek,B2
alternate,BEYOND
route,A2
idea,A1
north,A1
american,BEYOND
landmass,BEYOND
fast,A1
objective,B2
particular,A2
interest,A1
northern,B1
direct,B1
access,B1
prove,B1
elusive,BEYOND
despite,B1
dismiss,B2
complete,A1
failure,B2
navigation,B2
precise,B2
charting,BEYOND
seaway,BEYOND
science,A1
exploration,B2
consistent,B2
intellectual,C1
discovery,A2
follow,A1
change,A1
way,B2
determined,B1
navigator,BEYOND
power,B2
eye,A1
settle,B2
colonize,BEYOND
recent,A2
increasingly,B2
sailor,B1
claim,B1
story,A1
race,B1
territory,B2
noteworthy,BEYOND
colonizer,BEYOND
administrative,C1
skill,A1
instrumental,C1
survival,B2
beginning,A1
encounter,B2
legend,B2
fact,A1
distinguish,B2
try,B2
cultivate,C1
constructive,BEYOND
tribe,B2
simply,B1
force,B1
adventurer,BEYOND
turn,A1
attention,A2
east,A1
instead,A2
missionary,BEYOND
work,A1
emerge,B2
motivation,B2
alongside,B2
territorial,BEYOND
thoroughly,B2
expand,B1
extensive,B2
holding,BEYOND
include,A1
part,A1
reason,A1
conduct,B2
behalf,C1
grant,B2
trading,B2
monopoly,C1
region,A2
government,A2
function,B1
facto,BEYOND
navy,BEYOND
base,B1
firm,B2
presence,B2
inland,BEYOND
upper,B2
later,A2
sieur,BEYOND
continue,A2
initial,B2
french,BEYOND
expansion,B2
primarily,B2
drive,A2
strong,A1
bring,A1
approach,B2
involve,A2
forge,C1
understanding,A2
form,A1
alliance,C1
indian,BEYOND
enlist,BEYOND
fight,A2
english,BEYOND
rival,B2
hostile,C1
religious,B1
come,A1
group,A1
dissent,BEYOND
freedom,B2
have,A2
spend,A1
imprison,C1
publicize,BEYOND
controversial,B2
belief,B1
found,B2
governor,B2
constitution,C1
provision,C1
passage,B2
future,A2
amendment,C1
mean,A1
significant,B2
foundation,B2
emanate,BEYOND
flag,B1
strait,BEYOND
bear,B2
alaskan,BEYOND
coastline,BEYOND
purchase,B2
press,B1
interior,C1
continent,A2
remain,B1
vast,B2
expanse,BEYOND
individual,A2
tackle,C1
challenge,B1
island,A1
detailed,B2
chart,B2
vaguely,BEYOND
activity,A1
spot,B1
icy,BEYOND
yield,C1
geographic,BEYOND
navigational,BEYOND
information,A1
broad,B2
scientific,B1
benefit,B1
command,B2
mission,B2
botanist,BEYOND
astronomer,BEYOND
practical,B1
note,B1
recognize,A2
naval,C1
systematically,BEYOND
avoid,A2
outbreak,C1
scurvy,BEYOND
crew,B2
accomplish,B2
insist,B2
specially,BEYOND
design,A1
diet,A1
lime,A1
citrus,BEYOND
fruit,A1
feature,B1
scientist,A1
regularly,B1
join,A1
keep,A1
spirit,B1
treasure,B2
knowledge,A2
detail,B2
record,A2
focus,A2
previously,B1
visit,A1
briefly,B2
type,B1
clear,B1
increase,A2
travel,A1
eventually,B1
thing,A1
tale,B2
adventure,A2
book,A2
popular,A1
man,A1
fuel,B1
purpose,A2
permanent,B2
house,B2
convict,C1
deport,BEYOND
prison,A2
colony,B2
feel,B2
rid,B2
problem,A1
send,A1
halfway,C1
remote,B1
location,B1
cover,B1
literal,BEYOND
sense,B2
add,A1
far,B1
go,B1
vague,C1
blotch,BEYOND
blank,A2
space,A1
clearly,A2
define,B1
shape,B2
recognizable,BEYOND
wide,A2
variety,A2
custom,B1
fur,B1
trader,BEYOND
different,A1
modern,A1
standard,B1
shocking,B2
act,B1
behave,A2
greedy,BEYOND
