word,level
brave,B1
good,A2
man,A1
people,A1
love,A1
go,B1
away,A1
brother,A1
work,A1
pay,A2
taxis,BEYOND
house,B2
animal,A1
live,B1
near,A1
town,A1
big,A1
thief,A2
help,A1
home,A2
money,A1
afraid,A1
traitor,BEYOND
find,A1
bring,A1
die,A1
get,A1
marry,A2
today,A1
castle,A2
tell,A1
want,A1
kill,A2
hide,A2
outlaw,BEYOND
bad,A1
hungry,A1
rich,A1
forest,A2
stop,A1
day,A1
walk,A1
wait,A2
come,A1
fight,A2
crack,B2
hit,A2
time,B2
laugh,A1
hand,B1
water,B1
splash,BEYOND
look,A2
sorry,A1
think,A1
change,A1
summer,A1
friend,A1
river,A1
carry,A1
fat,A2
anybody,A2
wake,A1
everybody,A1
like,B1
young,B1
boy,A1
hunt,B1
deer,BEYOND
watch,A1
hang,B1
tomorrow,A1
family,A1
food,A1
son,A1
early,A1
morning,A1
window,A1
suddenly,A2
run,A2
win,B1
yes,A1
idea,A1
later,A2
shooting,B2
contest,B2
winner,A2
silver,A2
arrow,B2
interesting,A1
catch,B2
know,A1
bow,C1
shoot,C1
target,B2
centre,B1
old,A1
beard,BEYOND
badly,A2
slow,B1
visit,A1
listen,A1
daughter,A1
understand,A1
thing,A1
see,A1
sit,A1
tree,A1
true,A1
sword,C1
child,A1
clang,BEYOND
year,A1
stay,A2
week,A1
right,A1
