word,level
introduction,A2
statistic,B1
probability,B2
useful,A1
branch,B1
math,BEYOND
statistics,BEYOND
gathering,C1
analysis,B1
interpretation,B2
presentation,B1
numerical,BEYOND
datum,BEYOND
mathematical,C1
study,A1
chance,A2
event,A1
occur,B1
real,A1
world,A1
application,B1
discovery,A2
fascinating,B1
lead,B1
wonderful,A1
invention,A2
human,A2
actually,A2
use,A2
people,A1
idea,A1
place,B1
example,A1
major,A2
league,B2
baseball,A2
team,A1
suddenly,A2
begin,A1
win,B1
game,A1
hire,B1
statistician,BEYOND
find,A1
important,A1
follow,A1
old,A1
result,B1
disaster,A2
inspiring,BEYOND
recent,A2
development,B1
youth,B1
basketball,A2
provide,A2
glimpse,C1
power,B2
dad,A1
recently,A2
coach,B1
daughter,A1
strangely,BEYOND
dribble,BEYOND
shoot,C1
ball,A1
matter,A2
state,B1
championship,B2
discover,A2
high,B2
correlation,C1
defense,BEYOND
success,A1
focus,A2
purely,B2
girl,A1
score,A2
basket,B2
steal,A2
get,A1
easy,A1
layup,BEYOND
opponent,B2
confused,B1
frustrate,BEYOND
lose,A1
unusual,A2
approach,B2
professional,B2
sport,A1
play,A1
particularly,B1
big,A1
role,A2
work,A1
fan,A2
recite,BEYOND
favorite,BEYOND
player,A1
stat,BEYOND
imagine,A1
want,A1
clue,B1
possible,A1
situation,A1
likely,A2
turn,A1
dangerous,A1
instance,B2
astronaut,BEYOND
send,A1
space,A1
later,A2
report,A2
wonder,B1
fry,B1
light,A2
energy,A2
stray,BEYOND
outside,A2
spaceship,BEYOND
walk,A1
scientist,A1
figure,B2
thing,A1
like,B1
expect,A2
ray,C1
meteorite,BEYOND
random,B2
danger,A2
force,B1
mathematician,BEYOND
problem,A1
avoid,A2
program,B1
successful,A2
accident,A2
reduce,A2
chapter,B1
statistical,C1
data,A2
watch,A1
television,A1
browse,BEYOND
internet,A1
read,A1
book,A2
newspaper,A1
magazine,A1
help,A1
aware,B1
term,B2
different,A1
way,B2
plural,BEYOND
refer,A2
highway,B2
cause,A2
singular,BEYOND
mean,A1
method,A2
body,A1
principle,B2
develop,A2
collect,A2
analyze,BEYOND
present,A2
interpret,B2
large,A1
masse,BEYOND
appear,A2
claim,B1
advertiser,BEYOND
prediction,B1
election,B1
opinion,A1
poll,C1
cost,A1
living,B1
index,B2
business,A1
trend,B1
cycle,A2
science,A1
depend,A2
extent,B2
interpreting,BEYOND
basis,B1
decision,A2
field,A2
government,A2
industry,A2
education,A2
average,B1
person,A1
base,B1
personal,A1
information,A1
supply,B1
pie,A1
chart,B2
businessman,A2
common,A1
display,B2
investigation,B2
single,A2
sentence,B2
weather,A1
forecasting,BEYOND
form,A1
table,A1
show,A1
pictorially,BEYOND
graph,BEYOND
usually,A1
following,B1
consult,B2
exist,A2
source,A2
material,B2
periodical,BEYOND
agency,B2
research,A2
bureaus,BEYOND
set,B1
survey,B2
firsthand,BEYOND
individual,A2
organization,A2
conduct,B2
scientific,B1
experiment,B1
measure,B1
count,B1
control,A2
condition,A2
basic,B1
accurate,B2
representative,B2
comprehensive,B2
treatment,B1
improve,A1
validity,C1
accuracy,B2
raw,B2
population,A2
ordinarily,BEYOND
number,A2
specific,A2
speak,A1
automobile,BEYOND
salary,A2
ballot,C1
blood,A2
pressure,B1
characteristic,B2
call,A1
universe,B2
entire,B2
group,A1
item,A2
class,A1
consider,A2
gather,B1
observation,B2
case,A2
infinite,BEYOND
time,B2
head,B1
penny,A2
toss,C1
limit,B1
throw,A2
billion,A2
exhaust,BEYOND
trial,B2
employee,A2
visit,A1
household,B2
answer,A1
census,BEYOND
question,A2
statistically,BEYOND
change,A1
american,BEYOND
life,A1
finite,BEYOND
long,A1
unit,A2
year,A1
gigantic,BEYOND
costly,C1
undertaking,BEYOND
sample,B1
relatively,B2
small,A1
measurement,B2
generalization,BEYOND
select,B2
conclusion,B1
