word,level
introduction,A2
art,A1
means,B2
organize,A2
experience,B1
ordered,BEYOND
form,A1
translate,B1
sculpture,B1
song,A1
painting,A1
poem,B1
come,A1
life,A1
consciousness,C1
people,A1
truly,B2
say,C1
sharing,BEYOND
take,A1
place,B1
work,A1
fully,B2
realize,A2
properly,B1
regard,B2
language,A1
understand,A1
artist,A1
require,B1
little,A2
effort,B1
look,A2
like,B1
listen,A1
music,A1
rewarding,BEYOND
sense,B2
alert,C1
quality,A2
purpose,A2
bring,A1
learn,A1
record,A2
human,A2
early,A1
time,B2
day,A1
range,B1
war,A2
worship,C1
simple,A2
joy,B2
see,A1
touch,B1
suspend,B2
shape,B2
design,A1
wind,B2
marble,BEYOND
god,A2
mobile,A2
find,A1
need,B1
play,A1
prayer,B1
desire,B2
commemorate,BEYOND
deed,C1
nation,B1
individual,A2
monument,B2
historic,B1
moment,A1
french,BEYOND
dignity,C1
courage,B2
express,A2
figure,B2
trial,B2
triumph,C1
year,A1
depict,C1
masterpiece,BEYOND
outside,A2
gate,A2
heavily,B1
invade,B2
port,B1
town,A1
lead,B1
king,A2
lay,B1
siege,BEYOND
starve,B2
submission,C1
term,B2
surrender,C1
man,A1
halter,BEYOND
neck,A2
deliver,B1
key,B1
caption,BEYOND
poignant,BEYOND
tragic,B2
heroic,BEYOND
execute,C1
bronze,BEYOND
locate,B1
near,A1
hall,A2
fate,C1
clear,B1
pay,A2
penalty,B2
resistance,C1
hostage,C1
assure,B2
safety,B1
rest,A2
memory,A2
volunteer,B1
rich,A1
burgher,BEYOND
grateful,B1
order,A1
statue,B1
idea,A1
move,B1
incident,B2
decide,A1
add,A1
accompany,B2
leader,A2
begin,A1
give,A1
finally,A2
cast,B2
determination,B2
poise,BEYOND
hold,B2
city,A1
rope,B1
prescribe,C1
conqueror,BEYOND
companion,C1
head,B1
bury,B1
hand,B1
right,A1
exemplify,BEYOND
great,A1
contrast,B1
feeling,A1
group,A1
achieve,A2
dramatic,B2
power,B2
compose,B2
different,A1
single,A2
unified,BEYOND
pair,A1
differ,B2
tie,A2
rhythmic,BEYOND
movement,A2
space,A1
varied,C1
try,B2
deal,B1
essentially,B2
purposeful,BEYOND
relationship,A2
volume,B2
detail,B2
ability,A2
convey,B2
facial,BEYOND
expression,A2
cut,B1
hollow,B2
face,B1
deeply,B2
strong,A1
shadow,B2
textured,BEYOND
surface,B1
catch,B2
subtle,C1
variation,B2
light,A2
heighten,C1
irregular,BEYOND
departure,B1
cold,A1
impersonal,BEYOND
smoothness,BEYOND
classical,A2
tradition,A2
profound,C1
drama,A2
tremendous,C1
influence,B1
sculptor,BEYOND
help,A1
determine,B1
trend,B1
modern,A1
rely,B2
proper,B1
study,A1
plane,A1
masse,BEYOND
turn,A1
shade,B2
create,A1
solidity,BEYOND
dimension,C1
texture,C1
character,A2
strive,C1
finished,BEYOND
originally,B1
sculpt,BEYOND
weakly,BEYOND
strongly,B1
source,A2
high,B2
low,B2
completely,A2
change,A1
appearance,A2
undo,BEYOND
destroy,A2
effectiveness,C1
creation,B2
depend,A2
painter,A2
ask,A1
picture,B2
receive,A2
uniform,A2
sufficient,B2
viewing,BEYOND
roundness,BEYOND
alter,B2
external,B2
control,A2
lighting,B2
night,A1
outdoors,B1
skill,A1
significant,B2
respect,B1
flat,A2
view,B1
round,B2
variety,A2
angle,B2
consequently,B2
rhythm,B2
possible,A1
point,B1
endow,BEYOND
interest,A1
impossible,A2
definition,B1
artistic,B2
hard,A1
plastic,A2
material,B2
dimensional,BEYOND
object,B2
embody,C1
freestanding,BEYOND
relief,B2
environment,A2
tableaux,BEYOND
context,A2
envelop,BEYOND
spectator,B2
enormous,A2
medium,B1
include,A1
clay,BEYOND
wax,BEYOND
stone,A2
metal,A2
fabric,B2
glass,A1
wood,A2
plaster,BEYOND
rubber,B2
random,B2
carve,C1
model,B2
mold,BEYOND
weld,BEYOND
sew,BEYOND
assemble,C1
combine,B1
fix,B2
apply,A2
permanently,B2
circumscribed,BEYOND
category,B1
set,B1
activity,A1
grow,A1
continually,C1
extend,B2
evolve,B2
new,A1
kind,B1
scope,C1
wide,A2
second,A2
half,A2
century,A1
decade,B1
fluid,C1
state,B1
visual,B2
predict,A2
future,A2
extension,B2
likely,A2
certain,A2
feature,B1
previous,B1
consider,A2
essential,B1
present,A2
long,A1
important,A1
representation,C1
representational,BEYOND
imitate,BEYOND
inanimate,BEYOND
game,A1
utensil,BEYOND
book,A2
nonrepresentational,BEYOND
accept,A2
functional,C1
furniture,A2
pot,B1
building,A1
expressive,BEYOND
beautiful,A1
way,B2
nonfunctional,BEYOND
produce,B2
primarily,B2
solid,B1
mass,B2
true,A1
negative,B2
element,B1
void,BEYOND
extent,B2
integral,C1
role,A2
secondary,B1
focus,A2
attention,A2
shift,B1
spatial,BEYOND
aspect,B2
dominant,B2
generally,B1
branch,B1
grant,B2
past,A2
component,B2
constant,B2
size,A2
exception,B2
item,A2
monumental,BEYOND
weather,A1
vane,BEYOND
relatively,B2
recent,A2
development,B1
kinetic,BEYOND
immobility,BEYOND
immutability,BEYOND
confine,C1
traditional,A2
forming,BEYOND
process,B2
carving,BEYOND
modeling,BEYOND
natural,A1
ivory,BEYOND
bone,A2
use,A2
method,A2
manufacture,B2
serve,A2
identify,A2
special,A1
technique,B1
probably,A1
thing,A1
remain,B1
emerge,B2
central,B1
abiding,BEYOND
concern,B2
especially,A2
concerned,B2
separate,B1
detached,BEYOND
independent,A2
existence,B2
body,A1
chair,B2
independence,B2
project,B2
attach,B1
background,A2
matrix,BEYOND
actual,B2
dimensionality,BEYOND
limit,B1
comparison,B1
conjure,BEYOND
illusion,B2
purely,B2
optical,C1
mean,A1
invest,B1
atmosphere,B1
reality,B1
vivid,BEYOND
physical,A2
presence,B2
deny,B2
pictorial,BEYOND
tangible,BEYOND
visible,B2
appeal,B2
directly,B1
tactile,BEYOND
sensibility,BEYOND
visually,BEYOND
impaired,BEYOND
congenitally,BEYOND
blind,B2
appreciate,B1
fact,A1
argue,A2
critic,B2
root,B2
sculptural,BEYOND
trace,C1
pleasure,B1
fondle,BEYOND
perceive,B2
have,A2
geometric,BEYOND
property,B1
strike,B2
observer,B2
delicate,C1
aggressive,B2
flowing,BEYOND
taut,BEYOND
relaxed,B1
dynamic,C1
soft,A2
exploit,B2
able,A2
image,A2
subject,B2
matter,A2
expressiveness,BEYOND
mutually,BEYOND
reinforce,B2
mere,C1
presentation,B1
communicate,A2
powerful,B1
aesthetic,C1
raw,B2
speak,A1
realm,C1
draw,A1
exist,A2
endless,C1
pure,B2
invention,A2
vast,B2
emotion,B1
tender,C1
violent,B1
ecstatic,BEYOND
being,B2
intimately,BEYOND
involve,A2
birth,A2
world,A1
structural,C1
develop,A2
emotional,B2
response,A2
combination,B2
understanding,A2
sensitive,B2
call,A1
cultivate,C1
refine,BEYOND
comprehensive,B2
reader,A1
tool,A2
style,A1
practice,A1
accomplished,BEYOND
substantially,C1
contribute,B2
creative,A2
fine,C1
