word,level
detect,B2
merging,BEYOND
black,A1
hole,A2
depict,C1
image,A2
astronomy,BEYOND
field,A2
study,A1
physical,A2
science,A1
people,A1
name,A1
familiar,B1
teenager,A1
personal,A1
characteristic,B2
common,A1
intelligent,A2
individual,A2
actively,BEYOND
pursue,B2
education,A2
support,A2
interest,A1
curious,B2
natural,A1
world,A1
persistent,C1
look,A2
answer,A1
satisfy,B2
curiosity,C1
believe,A1
think,A1
outside,A2
box,A1
have,A2
scientist,A1
exact,A2
gain,B2
knowledge,A2
observe,B2
event,A1
use,A2
observation,B2
identify,A2
question,A2
phenomenon,B2
develop,A2
possible,A1
explanation,A2
call,A1
hypothesis,B2
test,A1
idea,A1
important,A1
way,B2
gather,B1
datum,BEYOND
challenge,B1
scientific,B1
theory,B1
base,B1
large,A1
body,A1
evidence,A2
aspect,B2
inorganic,BEYOND
nonliving,BEYOND
organic,B2
living,B1
realm,C1
biological,B2
usually,A1
specialize,B2
major,A2
area,A1
physics,A2
chemistry,A2
earth,A2
book,A2
depth,B2
historical,B1
development,B1
discipline,B2
physicist,BEYOND
primarily,B2
astronomer,BEYOND
chemist,BEYOND
training,A2
modern,A1
devote,B2
life,A1
originate,C1
century,A1
amalgam,BEYOND
combination,B2
previous,B1
mechanic,B2
motion,B2
optic,BEYOND
light,A2
property,B1
acoustic,BEYOND
sound,C1
electricity,A2
magnetism,BEYOND
heat,A2
matter,A2
absorb,B2
boundary,C1
frequently,B1
blur,BEYOND
concern,B2
largely,B2
structure,B2
behavior,BEYOND
atom,BEYOND
component,B2
focus,A2
type,B1
interact,B2
change,A1
different,A1
substance,B1
tend,B1
interested,A1
specific,A2
element,B1
compound,B2
general,A2
share,B1
entire,B2
universe,B2
include,A1
origin,B2
evolution,B2
cosmology,BEYOND
object,B2
planet,A2
galaxy,BEYOND
nebula,BEYOND
multitude,BEYOND
extraordinary,B2
entity,C1
celestial,BEYOND
solid,B1
host,B1
remarkable,B2
legendary,C1
show,A1
far,B1
originally,B1
billion,A2
extend,B2
stretch,B2
distance,A2
practically,BEYOND
incomprehensible,BEYOND
old,A1
frontier,BEYOND
conquer,C1
phenomenally,BEYOND
birth,A2
antiquity,BEYOND
chapter,B1
follow,A1
project,B2
future,A2
ultimately,B2
derive,B2
rationalistic,BEYOND
materialism,BEYOND
emerge,B2
classical,A2
outgrowth,BEYOND
magical,C1
mythical,BEYOND
view,B1
greek,BEYOND
philosopher,C1
bce,BEYOND
abandon,B2
animism,BEYOND
poet,B1
explain,A1
term,B2
ordinarily,BEYOND
observable,BEYOND
process,B2
early,A1
pose,B2
broad,B2
underlie,BEYOND
order,A1
chaos,C1
variety,A2
account,B1
relation,B1
form,A1
philosophy,B2
provide,A2
framework,B2
year,A1
western,B1
egyptian,BEYOND
influential,C1
time,B2
reckoning,BEYOND
main,A1
last,A2
contribution,B2
civil,B2
calendar,BEYOND
day,A1
consist,B1
month,A1
additional,B2
festival,A1
end,A1
play,A1
role,A2
history,A1
allow,A2
calculate,B2
number,A2
set,B1
babylonian,BEYOND
date,B2
constitute,C1
systematic,C1
treatment,B1
contrast,B1
accurate,B2
prediction,B1
astronomical,BEYOND
especially,A2
appearance,A2
new,A1
zodiac,BEYOND
reference,B1
complex,B1
system,A2
arithmetic,BEYOND
progression,BEYOND
method,A2
approximation,BEYOND
able,A2
predict,A2
point,B1
literature,B1
geometric,BEYOND
model,B2
mass,B2
collect,A2
mathematical,C1
late,A1
flowering,BEYOND
responsible,B1
cosmos,BEYOND
fundamentally,B2
hold,B2
discover,A2
harmony,C1
contemplate,C1
regular,A2
heaven,B2
postulate,BEYOND
central,B1
fire,B1
heavenly,BEYOND
revolve,BEYOND
construct,B2
solar,B2
subsequent,B2
character,A2
comment,B1
attribute,C1
report,A2
instruct,C1
save,A2
uniform,A2
circular,BEYOND
urge,B2
predictively,BEYOND
result,B1
regard,B2
true,A1
description,A1
machinery,C1
simply,B1
tool,A2
planetary,BEYOND
position,B2
print,B2
surround,B2
fix,B2
star,A2
sphere,C1
abode,BEYOND
rise,B1
homocentric,BEYOND
represent,B1
nest,C1
concentric,BEYOND
combine,B1
produce,B2
success,A1
require,B1
modify,B2
student,A1
add,A1
improve,A1
formulate,C1
adopt,B2
actual,B2
aristotelian,BEYOND
like,B1
onion,A1
series,A2
center,BEYOND
unify,C1
unroll,BEYOND
give,A1
transmit,B2
inner,B2
roman,BEYOND
pillar,BEYOND
arch,BEYOND
relief,B2
sculpture,B1
suggest,A2
rotation,C1
correctly,A2
connect,A2
movement,A2
fail,A2
brightness,BEYOND
bound,B2
elongation,BEYOND
attempt,B2
solve,A2
problem,A1
turn,A1
place,B1
addition,B1
daily,B1
rotate,C1
axis,BEYOND
little,A2
impact,B1
apparently,B2
forth,C1
heliocentric,BEYOND
similar,A1
propound,BEYOND
flourished,BEYOND
extensive,B2
theoretical,C1
observational,BEYOND
impressive,B1
work,A1
successful,A2
predecessor,C1
primary,B1
conceptual,BEYOND
eccentric,BEYOND
circle,A2
device,A2
irregularity,BEYOND
inequality,C1
prove,B1
mathematically,BEYOND
equivalent,B2
figure,B2
epicycle,BEYOND
deferent,BEYOND
proof,B2
probably,A1
illustration,B2
sit,A1
armillary,BEYOND
invent,A2
right,A1
representation,C1
sign,A2
night,A1
sky,A2
know,A1
precession,BEYOND
equinox,BEYOND
significant,B2
gradual,BEYOND
apparent,B2
increase,A2
longitude,BEYOND
equinoctial,BEYOND
equator,BEYOND
cross,A2
ecliptic,BEYOND
north,A1
pole,C1
define,B1
move,B1
relative,B1
vicinity,BEYOND
effect,A2
ascribe,BEYOND
rotational,BEYOND
trace,C1
conical,BEYOND
path,B1
orbital,BEYOND
plane,A1
apply,A2
compile,C1
elaborate,C1
generally,B1
fit,C1
available,A2
good,A2
degree,A2
accuracy,B2
vehicle,A2
essentially,B2
mold,BEYOND
millennium,BEYOND
half,A2
encyclopedia,BEYOND
completely,A2
comprehensive,B2
treatise,BEYOND
come,A1
serve,A2
basic,B1
guide,A2
