word,level
troop,B2
vagabond,BEYOND
turn,A1
early,A1
dawn,C1
set,B1
forward,B2
march,C1
lower,B2
sky,A2
overhead,BEYOND
sloppy,BEYOND
ground,A2
foot,A1
winter,A1
chill,BEYOND
air,A1
gaiety,BEYOND
go,B1
company,A1
sullen,BEYOND
silent,B1
irritable,BEYOND
petulant,BEYOND
gentle,B1
humoured,BEYOND
thirsty,A1
charge,B1
brief,B2
instruction,A2
command,B2
away,A1
let,A1
warn,B1
rough,B1
lad,C1
weather,A1
grow,A1
mild,B1
cloud,A2
lift,A2
somewhat,B2
cease,C1
shiver,BEYOND
spirit,B1
begin,A1
improve,A1
cheerful,B1
finally,A2
chaff,BEYOND
insult,C1
passenger,A2
highway,B2
show,A1
awake,BEYOND
appreciation,C1
life,A1
joy,B2
dread,BEYOND
sort,B1
hold,B2
apparent,B2
fact,A1
everybody,A1
give,A1
road,A1
take,A1
ribald,BEYOND
insolence,BEYOND
meekly,BEYOND
venture,C1
talk,A2
snatch,BEYOND
linen,BEYOND
hedge,BEYOND
occasionally,B2
view,B1
owner,A2
protest,B1
grateful,B1
invade,B2
small,A1
farmhouse,BEYOND
home,A2
tremble,BEYOND
farmer,A1
people,A1
sweep,B2
larder,BEYOND
clean,A1
furnish,BEYOND
breakfast,A1
chuck,BEYOND
housewife,BEYOND
daughter,A1
chin,BEYOND
whilst,C1
receive,A2
food,A1
hand,B1
coarse,BEYOND
jest,BEYOND
accompany,B2
insulting,BEYOND
epithet,BEYOND
burst,C1
horse,A1
laughter,A2
throw,A2
bone,A2
vegetable,A1
son,A1
keep,A1
dodge,BEYOND
time,B2
applaud,C1
uproariously,BEYOND
good,A2
hit,A2
end,A1
butter,A1
head,B1
resent,BEYOND
familiarity,BEYOND
leave,B2
threaten,B2
come,A1
burn,B2
house,B2
family,A1
report,A2
doing,BEYOND
get,A1
ear,A1
authority,B1
noon,C1
long,A1
weary,BEYOND
tramp,BEYOND
gang,B2
halt,C1
outskirt,BEYOND
considerable,B2
village,A1
hour,A1
allow,A2
rest,A2
crew,B2
scatter,BEYOND
abroad,A2
enter,A2
different,A1
point,B1
ply,BEYOND
trade,B1
send,A1
wander,B2
hither,BEYOND
thither,BEYOND
watch,A1
opportunity,A2
stroke,B2
business,A1
find,A1
say,C1
nought,BEYOND
steal,A2
paltry,BEYOND
place,B1
wherefore,BEYOND
beg,B2
forsooth,BEYOND
follow,A1
thy,BEYOND
befit,BEYOND
thee,BEYOND
exclaim,BEYOND
eye,A1
king,A2
surprise,A2
hast,BEYOND
thou,BEYOND
reform,C1
dost,BEYOND
mean,A1
street,A1
idiot,C1
spare,C1
compliment,BEYOND
stock,B2
father,A1
day,A1
mayhap,BEYOND
lie,B1
peradventure,BEYOND
bold,B2
scoff,BEYOND
yes,A1
play,A1
merry,BEYOND
game,A1
madman,BEYOND
far,B1
mate,B2
use,A2
amusement,BEYOND
hurt,B2
tell,A1
scorch,BEYOND
finely,BEYOND
save,A2
thyself,BEYOND
trouble,B2
like,B1
truth,B1
admire,B1
judgment,BEYOND
racking,BEYOND
basting,BEYOND
plenty,B1
enow,BEYOND
way,B2
invite,A2
truce,BEYOND
matter,A2
believe,A1
doubt,B1
doth,BEYOND
occasion,B1
wise,B2
man,A1
waste,B1
commodity,C1
sith,BEYOND
humour,B2
begging,BEYOND
wherewithal,BEYOND
shall,A2
busy,A1
rob,B2
kitchen,A1
impatiently,BEYOND
folly,BEYOND
reply,A2
temper,BEYOND
harkee,BEYOND
decoy,BEYOND
refuse,A2
think,A1
contemptuously,BEYOND
interrupt,B2
peace,A2
kindly,BEYOND
face,B1
fall,A2
fit,C1
stranger,B1
run,A2
wail,BEYOND
knee,A2
weep,BEYOND
cry,B2
devil,C1
misery,C1
belly,BEYOND
sir,A2
poor,A1
afflicted,BEYOND
brother,A1
friendless,BEYOND
cast,B2
merciful,BEYOND
pitiful,BEYOND
look,A2
