word,level
caption,BEYOND
map,B2
feature,B1
give,A1
location,B1
neighbour,A1
noteworthy,BEYOND
seafaring,BEYOND
tradition,A2
easy,A1
country,A1
able,A2
exert,C1
great,A1
influence,B1
world,A1
large,A1
nestle,BEYOND
southwestern,BEYOND
edge,B1
european,BEYOND
continent,A2
unique,B2
position,B2
explore,B1
new,A1
land,A2
adventurer,BEYOND
peninsula,BEYOND
set,B1
sail,B1
southward,BEYOND
west,A1
spread,B1
culture,A1
respective,C1
homeland,C1
way,B2
colonization,BEYOND
territorial,BEYOND
claim,B1
book,A2
offer,A2
twofold,BEYOND
study,A1
depth,B2
analysis,B1
state,B1
today,A1
detail,B2
language,A1
nation,B1
element,B1
share,B1
hundred,A1
million,A1
people,A1
touch,B1
iberian,BEYOND
exploration,B2
conquest,BEYOND
age,B1
additionally,B2
comprehensive,B2
portuguese,BEYOND
spanish,BEYOND
history,A1
reveal,B2
widespread,B2
come,A1
place,B1
small,A1
strategically,BEYOND
take,A1
western,B1
coast,A2
geography,A1
climate,A2
encompass,C1
northern,B1
mediterranean,BEYOND
cold,A1
mountainous,BEYOND
dominate,B2
north,A1
interior,C1
south,A1
warm,B1
plain,B2
coastal,C1
region,A2
despite,B1
diverse,B2
landscape,B2
population,A2
homogeneous,BEYOND
percent,BEYOND
roman,BEYOND
catholic,BEYOND
virtually,BEYOND
speak,A1
similar,A1
distinct,B2
evolve,B2
differently,A2
case,A2
experience,B1
period,A1
economic,B1
instability,BEYOND
century,A1
recent,A2
growing,BEYOND
pain,A2
well,C1
understand,A1
consider,A2
emerge,B2
authoritarian,BEYOND
rule,B1
spend,A1
decade,B1
establish,B2
democratic,B2
free,B2
market,B1
institution,B2
important,A1
transition,B2
away,A1
live,B1
rural,B2
area,A1
urban,B2
lifestyle,A2
challenge,B1
late,A1
episode,B1
rife,BEYOND
change,A1
fortune,B2
early,A1
year,A1
target,B2
series,A2
foreign,A2
settlement,C1
invasion,B2
time,B2
gain,B2
control,A2
second,A2
bce,BEYOND
celtic,BEYOND
phoenician,BEYOND
carthaginian,BEYOND
settler,B2
foothold,BEYOND
turn,A1
follow,A1
germanic,BEYOND
muslim,BEYOND
invader,BEYOND
subsequently,B2
hand,B1
variety,A2
compete,A2
local,B1
faction,C1
national,B2
identity,B1
semblance,BEYOND
royal,B1
succession,C1
begin,A1
coalesce,BEYOND
house,B2
dynasty,BEYOND
independence,B2
ruler,A1
secure,B2
leadership,B2
stabilize,C1
look,A2
extend,B2
reach,B2
outward,BEYOND
central,B1
figure,B2
prince,B1
encourage,B1
navigation,B2
increasingly,B2
ambitious,B1
mission,B2
empire,B2
building,A1
exploit,B2
see,A1
key,B1
trading,B2
route,A2
outpost,BEYOND
end,A1
occupy,B2
union,B1
successor,C1
situation,A1
abrupt,BEYOND
assistance,B2
nemesis,BEYOND
build,A1
strong,A1
movement,A2
drive,A2
instal,BEYOND
duke,BEYOND
king,A2
profit,B1
greatly,B2
mining,C1
precious,B2
metal,A2
diamond,B1
trade,B1
close,B1
tie,A2
play,A1
big,A1
role,A2
instrumental,C1
repel,BEYOND
leave,B2
monarchy,BEYOND
weakened,BEYOND
condition,A2
family,A1
force,B1
exile,C1
steadily,B2
worsen,BEYOND
overthrow,BEYOND
favor,BEYOND
republic,C1
prove,B1
highly,B1
unstable,BEYOND
turbulent,BEYOND
rapidly,B2
government,A2
military,B2
coup,C1
dictatorship,BEYOND
exist,A2
brief,B2
chaotic,BEYOND
political,B1
include,A1
flirtation,BEYOND
socialism,BEYOND
communism,BEYOND
divest,BEYOND
remnant,BEYOND
colonial,C1
gradually,B2
form,A1
totalitarian,BEYOND
hope,A2
democracy,B2
ongoing,B2
orderly,BEYOND
economy,B1
institutional,C1
structure,B2
thrive,C1
system,A2
type,B1
roughly,B2
size,A2
geographically,BEYOND
varied,C1
snow,A1
cap,B1
mountain,A1
desert,B2
broad,B2
plateau,BEYOND
agricultural,C1
expanse,BEYOND
sunny,BEYOND
citrus,BEYOND
farm,A2
culturally,BEYOND
wide,A2
range,B1
pass,B1
cultural,B1
diversity,B2
reflect,B1
regional,B2
dialect,BEYOND
addition,B1
official,B1
castilian,BEYOND
specific,A2
religion,B1
common,A1
thread,C1
dominant,B2
faith,B2
beach,A1
abundance,C1
striking,C1
architecture,A2
favorite,BEYOND
tourist,A1
destination,B1
number,A2
visitor,A1
exceed,B2
resident,B2
make,B2
tourism,A2
component,B2
life,A1
reason,A1
visit,A1
passion,B1
good,A2
food,A1
wine,A1
art,A1
spaniard,BEYOND
mark,A2
stage,B2
artistic,B2
field,A2
literature,B1
writer,A1
painter,A2
top,C1
impressive,B1
list,A1
famous,A1
artist,A1
monetary,BEYOND
support,A2
receive,A2
face,B1
grant,B2
deal,B1
autonomy,C1
different,A1
impediment,BEYOND
coordinate,C1
program,B1
honor,BEYOND
custom,B1
business,A1
long,A1
break,A1
hour,A1
middle,A2
afternoon,A1
asset,B2
product,A1
certainly,A2
lack,B1
drama,A2
like,B1
introduction,A2
particular,A2
dominance,C1
struggle,B2
christian,BEYOND
territory,B2
remain,B1
largely,B2
divide,B1
major,A2
province,C1
unite,B2
marriage,B1
join,A1
eastern,B1
portion,B2
consolidate,C1
combine,B1
kingdom,C1
work,A1
systematically,BEYOND
succeed,A2
bring,A1
powerful,B1
class,A1
nobility,BEYOND
line,B2
advance,B2
progression,BEYOND
unify,C1
unfortunately,A2
responsible,B1
notorious,C1
significant,B2
jewish,BEYOND
tension,B2
minority,B2
majority,B2
grow,A1
divisive,BEYOND
sentiment,C1
rampant,BEYOND
institute,B2
court,B1
inquisition,BEYOND
design,A1
ferret,BEYOND
suppose,A2
heretic,BEYOND
wrest,BEYOND
wealth,B2
power,B2
convert,B2
suspect,B2
process,B2
diminish,C1
execution,C1
conversion,C1
reduce,A2
southern,B1
combination,B2
expulsion,BEYOND
retake,BEYOND
perfect,A1
geographic,BEYOND
launching,BEYOND
point,B1
naval,C1
controversial,B2
legacy,C1
reign,C1
famously,BEYOND
back,B2
expedition,B1
lead,B1
discovery,A2
establishment,C1
colony,B2
violent,B1
conflict,B2
brutal,C1
repression,BEYOND
native,B1
shape,B2
modern,A1
expand,B1
overseas,B2
intertwine,BEYOND
embroil,BEYOND
war,A2
especially,A2
destruction,B2
attempt,B2
attack,A2
help,A1
weaken,C1
financially,BEYOND
militarily,BEYOND
politically,BEYOND
pattern,A2
decline,B2
continue,A2
start,A2
link,A2
revolution,B2
govern,B2
internal,B2
upheaval,BEYOND
factor,A2
loss,B1
possession,A2
rival,B2
far,B1
cry,B2
global,B1
death,A2
dictator,C1
seize,C1
restore,B2
descendent,BEYOND
promptly,BEYOND
reform,C1
constitutional,C1
ceremonial,BEYOND
growth,B1
participate,B1
currency,B1
euro,A1
hard,A1
hit,A2
