word,level
year,A1
signalise,BEYOND
remarkable,B2
incident,B2
mysterious,B2
puzzling,BEYOND
phenomenon,B2
doubtless,BEYOND
forget,A1
mention,B1
rumour,C1
agitate,BEYOND
maritime,BEYOND
population,A2
excite,BEYOND
public,A2
mind,A2
interior,C1
continent,A2
seafare,BEYOND
man,A1
particularly,B1
excited,A1
merchant,C1
common,A1
sailor,B1
captain,B1
vessel,C1
skipper,BEYOND
naval,C1
officer,A2
country,A1
government,A2
deeply,B2
interested,A1
matter,A2
time,B2
past,A2
meet,A1
enormous,A2
thing,A1
long,A1
object,B2
spindle,BEYOND
shaped,B2
occasionally,B2
phosphorescent,BEYOND
infinitely,BEYOND
large,A1
rapid,B2
movement,A2
whale,BEYOND
fact,A1
relate,B1
apparition,BEYOND
enter,A2
log,C1
book,A2
agree,A1
respect,B1
shape,B2
creature,B2
question,A2
untiring,BEYOND
rapidity,BEYOND
surprising,A2
power,B2
locomotion,BEYOND
peculiar,C1
life,A1
endow,BEYOND
surpass,BEYOND
size,A2
hitherto,BEYOND
classify,B2
science,A1
take,A1
consideration,B2
mean,A1
observation,B2
diver,BEYOND
reject,B1
timid,BEYOND
estimate,B2
assign,B2
length,B1
foot,A1
equally,B1
exaggerated,BEYOND
opinion,A1
set,B1
mile,A1
width,C1
fairly,B1
conclude,B1
greatly,B2
dimension,C1
admit,B1
learned,BEYOND
one,A1
day,A1
exist,A2
undeniable,BEYOND
tendency,B2
dispose,C1
human,A2
favour,B1
marvellous,BEYOND
understand,A1
excitement,B1
produce,B2
entire,B2
world,A1
supernatural,BEYOND
class,A1
list,A1
fable,BEYOND
idea,A1
steamer,BEYOND
move,B1
mass,B2
east,A1
coast,A2
think,A1
presence,B2
unknown,B2
sandbank,BEYOND
prepare,A1
determine,B1
exact,A2
position,B2
column,A2
water,B1
project,B2
shoot,C1
hissing,BEYOND
noise,A2
air,A1
submit,B2
intermittent,BEYOND
eruption,BEYOND
geyser,BEYOND
aquatic,BEYOND
mammal,BEYOND
till,B1
throw,A2
blow,B2
hole,A2
mix,B1
vapour,BEYOND
similar,A1
observe,B2
extraordinary,B2
transport,B1
place,B1
velocity,BEYOND
interval,B2
different,A1
point,B1
chart,B2
separate,B1
distance,A2
seven,A1
nautical,BEYOND
league,B2
later,A2
thousand,A1
far,B1
sail,B1
windward,BEYOND
portion,B2
lie,B1
respectively,C1
signal,B1
monster,B2
lat,BEYOND
simultaneous,BEYOND
justified,BEYOND
minimum,B2
small,A1
measure,B1
frequent,B2
part,A1
sea,A1
round,B2
aleutian,BEYOND
island,A1
exceed,B2
yard,B1
attain,C1
great,A1
resort,B2
fashion,A2
sing,A1
cafe,A1
ridicule,BEYOND
paper,A1
represent,B1
stage,B2
kind,B1
story,A1
circulate,C1
appear,A2
caricature,BEYOND
gigantic,BEYOND
imaginary,B1
white,A1
terrible,A1
sub,BEYOND
arctic,BEYOND
region,A2
immense,C1
kraken,BEYOND
tentacle,BEYOND
entangle,BEYOND
ship,B2
ton,B2
hurry,B1
abyss,BEYOND
ocean,A2
legend,B2
ancient,A2
revive,C1
burst,C1
forth,C1
unending,BEYOND
argument,A2
believer,BEYOND
unbeliever,BEYOND
society,A2
wise,B2
scientific,B1
journal,B1
inflame,BEYOND
editor,B1
quarrel,BEYOND
spill,B2
ink,B2
memorable,B2
campaign,B1
draw,A1
blood,A2
serpent,BEYOND
come,A1
direct,B1
personality,A2
month,A1
bury,B1
new,A1
bring,A1
problem,A1
solve,A2
real,A1
danger,A2
seriously,B1
avoid,A2
rock,C1
reef,BEYOND
indefinite,BEYOND
shifting,BEYOND
proportion,B2
find,A1
night,A1
strike,B2
starboard,BEYOND
quarter,A1
mark,A2
combine,B1
effort,B1
wind,B2
horse,A1
go,B1
rate,B2
thirteen,A1
knot,BEYOND
superior,C1
strength,B1
hull,BEYOND
break,A1
shock,B2
passenger,A2
home,A2
accident,A2
happen,A1
morning,A1
deck,B2
examine,B1
careful,A2
attention,A2
see,A1
strong,A1
eddy,BEYOND
cable,B2
distant,B2
surface,B1
violently,BEYOND
bearing,BEYOND
exactly,A2
continue,A2
route,A2
apparent,B2
damage,B1
submerged,BEYOND
wreck,BEYOND
tell,A1
examination,B2
undergo,B2
repair,B1
keel,BEYOND
grave,BEYOND
like,B1
week,A1
enact,C1
circumstance,B2
thank,A1
nationality,BEYOND
victim,B1
reputation,B2
company,A1
belong,A2
extensively,B2
beautiful,A1
breeze,BEYOND
favourable,C1
line,B2
speed,B2
half,A2
seventeen,A1
minute,C1
afternoon,A1
whilst,C1
assemble,C1
lunch,A1
saloon,BEYOND
slight,B2
feel,B2
little,A2
aft,BEYOND
port,B1
paddle,BEYOND
seemingly,C1
sharp,B1
penetrating,BEYOND
blunt,BEYOND
alarmed,BEYOND
shout,A2
carpenter,BEYOND
watch,A1
rush,B2
bridge,A2
exclaim,BEYOND
sink,B1
frightened,B1
hasten,BEYOND
reassure,C1
imminent,C1
divide,B1
compartment,BEYOND
partition,BEYOND
brave,B1
impunity,BEYOND
leak,C1
immediately,A2
hold,B2
pour,B1
fifth,A1
influx,BEYOND
prove,B1
force,B1
considerable,B2
fortunately,A2
boiler,BEYOND
fire,B1
extinguish,BEYOND
order,A1
engine,A2
stop,A1
ascertain,BEYOND
extent,B2
injury,A2
discover,A2
existence,B2
diameter,BEYOND
oblige,C1
course,A1
delay,B2
cause,A2
uneasiness,BEYOND
basin,BEYOND
engineer,A2
visit,A1
dry,A2
dock,BEYOND
scarcely,BEYOND
believe,A1
possible,A1
regular,A2
rent,B1
form,A1
isosceles,BEYOND
triangle,BEYOND
broken,A2
iron,B1
plate,A2
perfectly,B1
defined,BEYOND
neatly,BEYOND
punch,C1
clear,B1
instrument,A2
perforation,BEYOND
stamp,A2
have,A2
drive,A2
prodigious,BEYOND
pierce,BEYOND
inch,B2
thick,A2
withdraw,B2
backward,BEYOND
motion,B2
result,B1
torrent,BEYOND
moment,A1
unlucky,BEYOND
casualty,C1
account,B1
rest,A2
responsibility,B1
shipwreck,BEYOND
unfortunately,A2
loss,B1
annually,B2
record,A2
number,A2
sailing,A2
steam,B2
suppose,A2
totally,B1
lose,A1
absence,C1
news,A1
amount,B2
justly,BEYOND
unjustly,BEYOND
accuse,B2
disappearance,BEYOND
communication,B1
dangerous,A1
demand,B2
sharply,BEYOND
price,B2
relieve,B2
formidable,BEYOND
cetacean,BEYOND
member,A1
family,A1
period,A1
event,A1
return,A1
research,A2
disagreeable,BEYOND
territory,B2
virtue,C1
office,A1
french,BEYOND
attach,B1
expedition,B1
arrive,A1
end,A1
laden,BEYOND
precious,B2
collection,B1
departure,B1
fix,B2
occupy,B2
mineralogical,BEYOND
botanical,BEYOND
zoological,BEYOND
rich,A1
subject,B2
read,A1
reread,BEYOND
american,BEYOND
european,BEYOND
nearer,BEYOND
conclusion,B1
mystery,B1
puzzle,B2
impossibility,BEYOND
jump,A2
extreme,B2
doubt,B1
incredulous,BEYOND
invite,A2
finger,A2
wound,B2
arrival,B1
height,A2
theory,B1
float,B2
unapproachable,BEYOND
support,A2
competent,C1
judgment,BEYOND
abandon,B2
shoal,BEYOND
machine,A1
stomach,A2
change,A1
astonishing,B2
give,A1
remain,B1
solution,A2
create,A1
distinct,B2
party,A1
colossal,BEYOND
submarine,BEYOND
motive,C1
plausible,BEYOND
stand,B2
inquiry,BEYOND
private,B1
gentleman,B1
command,B2
likely,A2
build,A1
construction,B2
keep,A1
secret,A2
certainly,A2
possess,B2
destructive,C1
disastrous,C1
ingenuity,BEYOND
multiply,B2
weapon,B1
war,A2
knowledge,A2
state,B1
try,B2
work,A1
fall,A2
declaration,C1
interest,A1
transatlantic,BEYOND
suffer,B1
veracity,BEYOND
boat,A1
escape,B1
eye,A1
difficult,A1
act,B1
persistently,BEYOND
powerful,B1
rival,B2
impossible,A2
person,A1
honour,B2
consult,B2
publish,A2
quarto,BEYOND
volume,B2
entitle,C1
highly,B1
approve,B2
learn,A1
gain,B2
special,A1
obscure,BEYOND
branch,B1
natural,A1
advice,A1
ask,A1
deny,B2
reality,B1
confine,C1
decide,A1
negative,B2
soon,A1
corner,A2
explain,A1
discuss,A1
politically,BEYOND
scientifically,BEYOND
extract,C1
carefully,A2
study,A1
article,A1
run,A2
follow,A1
suggestion,A2
necessary,A2
marine,C1
animal,A1
depth,B2
entirely,B2
sounding,BEYOND
reach,B2
pass,B1
remote,B1
being,B2
live,B1
beneath,C1
organisation,BEYOND
conjecture,BEYOND
modify,B2
dilemma,C1
know,A1
variety,A2
people,A1
planet,A2
deep,B1
conformable,BEYOND
reason,A1
fish,A2
specie,BEYOND
inhabit,BEYOND
strata,BEYOND
inaccessible,BEYOND
sort,B1
upper,B2
level,B1
contrary,C1
necessarily,B1
seek,B2
case,A2
narwhal,BEYOND
unicorn,BEYOND
increase,A2
fivefold,BEYOND
tenfold,BEYOND
proportionate,BEYOND
lengthen,BEYOND
obtain,B2
require,B1
arm,C1
ivory,BEYOND
sword,C1
halberd,BEYOND
accord,BEYOND
expression,A2
certain,A2
naturalist,BEYOND
principal,C1
tusk,BEYOND
hardness,BEYOND
steel,B2
body,A1
attack,A2
success,A1
trouble,B2
bottom,A2
gimlet,BEYOND
barrel,C1
defensive,C1
base,B1
launch,B2
hour,A1
capable,B2
catastrophe,BEYOND
information,A1
shall,A2
maintain,B2
spur,BEYOND
armoured,BEYOND
frigate,BEYOND
ram,BEYOND
massiveness,BEYOND
perceive,B2
experience,B1
bound,B2
possibility,A2
word,A1
cowardly,BEYOND
wish,A2
shelter,B2
dignity,C1
professor,A2
laughter,A2
laugh,A1
reserve,B2
way,B2
effect,A2
warmly,BEYOND
procure,BEYOND
high,B2
rally,C1
partisan,BEYOND
propose,B2
liberty,C1
imagination,B2
delight,B2
grand,B2
conception,C1
precisely,B2
good,A2
vehicle,A2
medium,B1
giant,B1
terrestrial,BEYOND
elephant,A1
rhinoceros,BEYOND
develop,A2
industrial,B2
commercial,B1
treat,B1
chiefly,BEYOND
view,B1
devote,B2
insurance,B2
threaten,B2
raise,A2
premium,C1
unanimous,BEYOND
pronounce,A2
field,A2
preparation,B2
destine,BEYOND
pursue,B2
commission,B2
arsenal,BEYOND
open,A1
arming,BEYOND
hear,A1
speak,A1
plot,B1
weave,C1
talk,A2
jester,BEYOND
pretend,B1
slender,BEYOND
fly,A2
telegram,BEYOND
passage,B2
make,B2
provide,A2
fishing,A2
apparatus,C1
impatience,BEYOND
grow,A1
apace,BEYOND
revictualle,BEYOND
stock,B2
coal,B1
leave,B2
pier,BEYOND
receive,A2
letter,A1
consent,C1
join,A1
pleasure,B1
enterprise,C1
cabin,B2
disposal,C1
cordially,BEYOND
second,A2
attempt,B2
honourable,BEYOND
true,A1
vocation,BEYOND
sole,C1
chase,B2
disturbing,C1
purge,BEYOND
fatiguing,BEYOND
journey,A1
weary,BEYOND
repose,BEYOND
aspire,C1
friend,A1
lodging,BEYOND
dear,A2
forgot,BEYOND
accept,A2
hesitation,BEYOND
offer,A2
road,A1
lead,B1
amiable,BEYOND
worthy,C1
allow,A2
catch,B2
particular,A2
benefit,B1
antipode,BEYOND
call,A1
impatient,B2
voice,A2
servant,B1
devoted,BEYOND
flemish,BEYOND
boy,A1
accompany,B2
travel,A1
liking,BEYOND
quiet,A1
nature,A2
principle,B2
zealous,BEYOND
habit,A2
evince,BEYOND
disturbance,BEYOND
surprise,A2
quick,A1
hand,B1
apt,BEYOND
service,A2
despite,B1
conseil,BEYOND
complain,A2
fatigue,BEYOND
objection,C1
pack,B1
portmanteau,BEYOND
away,A1
health,A1
defy,C1
sickness,BEYOND
solid,B1
muscle,B1
nerve,B2
moral,B2
thirty,A1
old,A1
age,B1
master,B2
excuse,B2
say,C1
fault,B2
ceremonious,BEYOND
degree,A2
provoke,C1
begin,A1
feverish,BEYOND
sure,A2
rule,B1
convenient,B1
prolong,BEYOND
hazardous,BEYOND
pursuit,B2
easily,A2
nutshell,BEYOND
reflection,C1
impassive,BEYOND
sir,A2
yes,A1
reply,A2
quietly,A2
instant,B2
lock,A2
trunk,BEYOND
travelling,BEYOND
utensil,BEYOND
coat,A1
shirt,A1
count,B1
haste,BEYOND
hotel,A1
answer,A1
evasively,BEYOND
curve,B2
proper,B1
coolly,BEYOND
famous,A1
glorious,C1
mission,B2
capricious,BEYOND
get,A1
pretty,A1
wide,A2
awake,BEYOND
luggage,BEYOND
board,B1
conduct,B2
poop,BEYOND
look,A2
welcome,A2
ready,A1
bow,C1
desire,B2
choose,A1
equip,B2
destination,B1
fit,C1
pressure,B1
atmosphere,B1
nearly,A2
eighteen,A1
insufficient,C1
grapple,BEYOND
arrangement,A2
correspond,C1
quality,A2
satisfied,B2
gunroom,BEYOND
hermit,BEYOND
crab,BEYOND
shell,B1
whelk,BEYOND
stow,BEYOND
conveniently,BEYOND
remount,BEYOND
survey,B2
mooring,BEYOND
cast,B2
loose,B2
miss,BEYOND
incredible,A2
recital,BEYOND
suspicion,C1
scour,BEYOND
sight,B1
send,A1
ahead,B1
cry,B2
seaman,BEYOND
soul,B2
dispute,C1
woman,A1
leviathan,BEYOND
faith,B2
swear,B2
rid,B2
kill,A2
share,B1
chief,B2
chat,A2
calculate,B2
chance,A2
meeting,A1
narrowly,BEYOND
vast,B2
voluntarily,BEYOND
cros,BEYOND
tree,A1
curse,BEYOND
berth,BEYOND
sun,A1
describe,A1
daily,B1
rigging,BEYOND
crowd,A2
burn,B2
heat,A2
render,C1
unbearable,BEYOND
breast,B2
suspect,B2
well,C1
harpoon,BEYOND
hoist,BEYOND
despatch,BEYOND
eager,C1
sum,B2
dollar,A1
apart,B1
judge,B1
protest,B1
indifference,BEYOND
keeping,BEYOND
general,A2
enthusiasm,B2
whaler,BEYOND
barbed,BEYOND
arrow,B2
blunderbuss,BEYOND
explosive,C1
ball,A1
duck,A1
gun,A2
forecastle,BEYOND
perfection,BEYOND
breech,BEYOND
load,B2
narrow,B2
bore,BEYOND
model,B2
origin,B2
ease,C1
conical,BEYOND
projectile,BEYOND
pound,A1
want,A1
destruction,B2
prince,B1
harpooner,BEYOND
uncommon,BEYOND
quickness,BEYOND
equal,B1
occupation,B2
skill,A1
coolness,BEYOND
audacity,BEYOND
cunning,BEYOND
stroke,B2
tall,A1
strongly,B1
built,BEYOND
taciturn,BEYOND
violent,B1
passionate,B2
contradict,BEYOND
attract,B1
boldness,BEYOND
singular,BEYOND
face,B1
communicative,BEYOND
opportunity,A2
language,A1
use,A2
canadian,BEYOND
province,C1
originally,B1
tribe,B2
hardy,BEYOND
fisherman,BEYOND
town,A1
acquire,B2
taste,A2
love,A1
adventure,A2
polar,BEYOND
combat,C1
poetry,B1
epic,BEYOND
poem,B1
listen,A1
singe,BEYOND
portray,C1
companion,C1
unite,B2
unchangeable,BEYOND
friendship,B1
bear,B2
cement,BEYOND
amidst,BEYOND
dwell,BEYOND
memory,A2
universal,B2
conviction,C1
duty,B1
press,B1
magnificent,B2
evening,A1
abreast,BEYOND
leeward,BEYOND
cross,A2
tropic,BEYOND
south,A1
plough,BEYOND
seat,B2
naturally,B1
conversation,A1
failure,B2
let,A1
closely,B2
convince,B1
