word,level
little,A2
thin,A2
face,B1
body,A1
yellow,A1
hair,A1
hang,B1
limp,BEYOND
dull,B2
skin,A2
faintly,BEYOND
wear,A1
tight,B1
sour,BEYOND
expression,A2
time,B2
bear,B2
squall,BEYOND
ugly,B1
pretty,A1
mother,A1
take,A1
look,A2
say,C1
keep,A1
sight,B1
hand,B1
servant,B1
rarely,B1
year,A1
life,A1
change,A1
frightfully,BEYOND
hot,A1
morning,A1
awake,BEYOND
feel,B2
cross,A2
sit,A1
snap,C1
nursemaid,BEYOND
strange,A2
stand,B2
bed,A1
demand,B2
send,A1
stranger,B1
frightened,B1
stammer,BEYOND
sorry,A1
come,A1
shriek,BEYOND
slap,C1
kick,B1
woman,A1
try,B2
help,A1
dress,A1
leave,B2
room,A1
quickly,A1
storm,A2
house,B2
tell,A1
merely,C1
hurry,B1
away,A1
spot,B1
finally,A2
wander,B2
garden,A1
begin,A1
play,A1
near,A1
veranda,BEYOND
pretend,B1
make,B2
flower,A1
pick,B2
blossom,BEYOND
tall,A1
hibiscus,BEYOND
hedge,BEYOND
stick,B1
red,A1
heap,BEYOND
dirt,B1
hear,A1
fair,A2
young,B1
officer,A2
speak,A1
low,B2
voice,A2
stare,B2
get,A1
glimpse,C1
slim,BEYOND
person,A1
lovely,A2
clothe,BEYOND
laugh,A1
smile,A2
eye,A1
large,A1
scared,A2
bad,A1
ask,A1
awfully,BEYOND
man,A1
tremble,BEYOND
ought,B1
go,B1
hill,A2
week,A1
ago,A1
wring,BEYOND
stay,A2
silly,B1
dinner,A1
party,A1
cry,B2
fool,B2
puzzle,B2
mean,A1
wailing,BEYOND
ring,B1
quarter,A1
clutch,BEYOND
arm,C1
shiver,BEYOND
grow,A1
wild,A2
die,A1
sickness,BEYOND
break,A1
know,A1
gasp,BEYOND
turn,A1
run,A2
heel,B2
eventually,B1
explain,A1
terrible,A1
kill,A2
people,A1
household,B2
sound,C1
confusion,B2
hide,A2
nursery,C1
soon,A1
completely,A2
forget,A1
bring,A1
food,A1
news,A1
creep,C1
dining,BEYOND
find,A1
table,A1
set,B1
eat,A1
fruit,A1
biscuit,A2
sleep,A2
hour,A1
remember,A1
awaken,BEYOND
silent,B1
wail,BEYOND
rush,B2
past,A2
door,A1
maybe,A1
think,A1
cool,B1
drink,A1
rustle,BEYOND
see,A1
small,A1
harmless,BEYOND
snake,A1
crawl,C1
matting,BEYOND
floor,A1
queer,BEYOND
quiet,A1
slip,B2
watch,A1
suddenly,A2
footstep,BEYOND
outside,A2
close,B1
desolation,BEYOND
child,A1
glare,BEYOND
open,A1
startled,BEYOND
jump,A2
mercy,C1
place,B1
like,B1
frown,BEYOND
fall,A2
asleep,A2
sick,A1
second,A2
crowd,A2
actually,A2
poor,A1
kid,A2
kind,B1
looking,BEYOND
learn,A1
father,A1
dead,A2
alive,A2
flee,C1
world,A1
live,B1
english,BEYOND
clergyman,BEYOND
nearby,B2
shabby,BEYOND
quarrel,BEYOND
constantly,B2
clean,A1
spend,A1
snarl,BEYOND
tease,BEYOND
relieve,B2
uncle,A1
discover,A2
son,A1
talk,A2
big,A1
old,A1
country,A1
let,A1
hunchback,BEYOND
horrid,BEYOND
believe,A1
finger,A2
ear,A1
listen,A1
dance,A1
sing,A1
contrary,C1
confirm,B1
long,A1
voyage,BEYOND
care,A2
wife,A1
throw,A2
tantrum,BEYOND
happy,A1
meet,A1
cold,A1
speech,A2
trip,B2
gloomy,BEYOND
new,A1
caretaker,BEYOND
stout,BEYOND
cheek,B2
sharp,B1
black,A1
purple,A1
silk,B2
mantle,BEYOND
fringe,BEYOND
bonnet,BEYOND
velvet,BEYOND
move,B1
head,B1
housekeeper,BEYOND
nod,C1
coldly,BEYOND
disagreeable,BEYOND
common,A1
walk,A1
bit,A2
apart,B1
railway,A2
carriage,C1
silently,BEYOND
gloved,BEYOND
fold,B1
lap,C1
hat,A1
suppose,A2
odd,B1
grand,B2
park,A1
interested,A1
stop,A1
matter,A2
right,A1
trouble,B2
crooked,BEYOND
marry,A2
widen,C1
sweet,A2
thing,A1
give,A1
clearly,A2
warm,B1
subject,B2
show,A1
interest,A1
involuntary,BEYOND
love,A1
idea,A1
aunt,A1
fairy,BEYOND
tale,B2
cheerful,B1
yes,A1
poke,BEYOND
window,A1
rain,A1
pane,BEYOND
dark,A2
train,A2
station,A1
shake,B1
drive,A2
ahead,B1
stationmaster,BEYOND
good,A2
natured,BEYOND
way,B2
road,A1
platform,A2
neatly,BEYOND
footman,BEYOND
climb,B1
aboard,BEYOND
waterproof,BEYOND
coat,A1
shine,B1
drip,BEYOND
seat,B2
comfortable,A2
cushioned,BEYOND
corner,A2
curious,B2
lamp,A2
cast,B2
ray,C1
light,A2
distance,A2
tiny,B1
village,A1
high,B2
tree,A1
horse,A1
slowly,A2
uphill,BEYOND
fact,A1
darkness,B2
press,B1
moor,BEYOND
sure,A2
great,A1
expanse,BEYOND
spread,B1
wind,B2
sea,A1
field,A2
mountain,A1
mile,A1
land,A2
murmur,BEYOND
blow,B2
bush,B2
plenty,B1
whisper,B2
pass,B1
gate,A2
estate,B2
vault,BEYOND
reach,B2
clear,B1
hugely,BEYOND
build,A1
ramble,BEYOND
round,B2
stone,A2
court,B1
halt,C1
entrance,B1
lost,A2
huge,A2
size,A2
neat,B2
want,A1
lead,B1
broad,B2
staircase,BEYOND
corridor,B2
fire,B1
supper,BEYOND
housemaid,BEYOND
kneel,BEYOND
hearth,BEYOND
rug,A1
rake,BEYOND
cinder,BEYOND
noisily,BEYOND
lie,B1
moment,A1
stretch,B2
endless,C1
point,B1
answer,A1
grin,C1
simply,B1
hate,B1
polish,BEYOND
grate,BEYOND
cheerfully,BEYOND
aye,BEYOND
spring,B1
cheery,BEYOND
equal,B1
decide,A1
likely,A2
girl,A1
reply,A2
missus,BEYOND
certain,A2
job,A1
master,B2
friend,A1
wait,A2
need,B1
surprise,A2
wave,B1
frustration,C1
oddness,BEYOND
burst,C1
tear,B2
beg,B2
pardon,A1
friendly,A1
tone,B2
calm,B1
sob,BEYOND
sniffle,BEYOND
breakfast,A1
surprised,A2
soft,A2
white,A1
wool,B1
sad,A1
agree,A1
work,A1
doll,A1
insist,B2
changing,BEYOND
chatter,BEYOND
family,A1
brother,A1
sister,A1
especially,A2
interesting,A1
pony,BEYOND
call,A1
pet,A2
thought,A2
wonderful,A1
follow,A1
pup,BEYOND
ride,A2
barely,B2
hungry,A1
indignant,BEYOND
waste,B1
toast,BEYOND
marmalade,BEYOND
finish,A2
wrap,B2
appetite,C1
glance,C1
hold,B2
toy,A2
book,A2
creature,B2
mention,B1
direct,B1
lock,A2
favorite,BEYOND
sadly,A2
shut,A2
bury,B1
key,B1
inside,A2
curiosity,C1
wake,A1
secret,A2
path,B1
wonder,B1
section,A1
vegetable,A1
lifeless,BEYOND
winter,A1
presently,C1
spade,BEYOND
wall,A1
surly,BEYOND
fiercely,BEYOND
kitchen,A1
grunt,BEYOND
far,B1
enclose,BEYOND
bird,A1
perch,BEYOND
bright,A2
chest,B1
song,A1
cheeky,BEYOND
beggar,BEYOND
gruff,BEYOND
slight,B2
early,A1
season,A2
tame,BEYOND
robin,BEYOND
redbreast,BEYOND
chuckle,BEYOND
folk,B1
pleased,A2
fly,A2
peck,BEYOND
ground,A2
foot,A1
plain,B2
boot,A1
gesture,B2
ruffle,BEYOND
feather,B2
business,A1
shoulder,A2
bye,A1
day,A1
exactly,A2
chat,A2
entirely,B2
porridge,BEYOND
air,A1
approval,B2
appear,A2
search,A2
mysterious,B2
meal,A1
story,A1
lively,B2
fun,A2
cottage,B1
have,A2
audience,A2
linger,C1
wuthere,BEYOND
night,A1
hollow,B2
shudder,BEYOND
sort,B1
roar,BEYOND
mix,B1
loud,A2
scullery,BEYOND
maid,BEYOND
toothache,BEYOND
reason,A1
rage,C1
afraid,A1
grumpy,BEYOND
twist,C1
indoors,B1
fine,C1
furniture,A2
fill,A1
painting,A1
shelf,B1
ivory,BEYOND
elephant,A1
cushion,BEYOND
hole,A2
peer,B2
mouse,A1
nest,C1
tend,B1
baby,A1
draw,A1
pause,B2
crying,BEYOND
upright,BEYOND
rainstorm,BEYOND
end,A1
gray,A1
mist,BEYOND
cloud,A2
sweep,B2
deep,B1
blue,A1
sky,A2
arch,BEYOND
dream,A2
blaze,BEYOND
bottomless,BEYOND
lake,A2
springtime,BEYOND
beautiful,A1
wistfully,BEYOND
stoutly,BEYOND
stiff,B2
thoughtfully,BEYOND
spirit,B1
afternoon,A1
washing,A2
baking,BEYOND
enjoy,A1
thoroughly,B2
fountain,BEYOND
count,B1
carefully,A2
well,C1
gardener,BEYOND
smell,A2
sniff,BEYOND
green,A1
spike,BEYOND
earth,A2
crocus,BEYOND
snowdrop,BEYOND
daffydowndilly,BEYOND
wet,A2
fast,A1
higher,BEYOND
push,B1
uncurl,BEYOND
leaf,B1
chirp,BEYOND
twitter,BEYOND
bare,C1
left,A1
hop,BEYOND
dog,A1
dig,B2
mole,BEYOND
rusty,BEYOND
pocket,A2
ivydrape,BEYOND
ivy,BEYOND
baffling,BEYOND
howsoever,BEYOND
thickly,BEYOND
glossy,BEYOND
delight,B2
home,A2
million,A1
question,A2
deal,B1
dare,B2
camel,BEYOND
word,A1
delighted,B2
solemnly,BEYOND
nearly,A2
start,A2
got,BEYOND
worry,B1
cheer,B2
return,A1
present,A2
peddler,BEYOND
skipping,BEYOND
rope,B1
handle,B2
strong,A1
curiously,BEYOND
middle,A2
skip,C1
portrait,B1
fat,A2
practice,A1
chair,B2
excitement,B1
thank,A1
race,B1
clever,A2
orchard,BEYOND
halfway,C1
sway,BEYOND
branch,B1
yesterday,A1
today,A1
