word,level
earth,A2
science,A1
seek,B2
understand,A1
physical,A2
feature,B1
develop,A2
turn,A1
use,A2
knowledge,A2
benefit,B1
human,A2
comprise,B2
field,A2
study,A1
concern,B2
solid,B1
water,B1
air,A1
envelop,BEYOND
include,A1
geologic,BEYOND
hydrologic,BEYOND
atmospheric,BEYOND
respectively,C1
broad,B2
aim,B1
present,A2
past,A2
evolution,B2
possible,A1
humankind,BEYOND
scientist,A1
observe,B2
describe,A1
classify,B2
generate,B2
hypothesis,B2
explain,A1
check,A2
oppose,B2
idea,A1
relative,B1
validity,C1
way,B2
plausible,BEYOND
acceptable,B2
long,A1
last,A2
environment,A2
live,B1
immediate,B1
surface,B1
ground,A2
beneath,C1
early,A1
involved,B1
practicality,BEYOND
life,A1
theory,B1
survival,B2
depend,A2
ability,A2
obtain,B2
metal,A2
produce,B2
alloy,BEYOND
bronze,BEYOND
copper,C1
tin,B1
tool,A2
find,A1
adequate,B2
supply,B1
establish,B2
dwelling,BEYOND
site,A2
forecast,B2
weather,A1
far,B1
great,A1
bearing,BEYOND
time,B2
today,A1
situation,A1
foundation,B2
main,A1
component,B2
modern,A1
rapid,B2
development,B1
century,A1
half,A2
give,A1
rise,B1
immense,C1
number,A2
specialization,BEYOND
subdiscipline,BEYOND
result,B1
usually,A1
know,A1
deal,B1
small,A1
area,A1
little,A2
aspect,B2
entire,B2
accordingly,C1
important,A1
layperson,BEYOND
researcher,BEYOND
alike,C1
aware,B1
complex,B1
interlink,BEYOND
network,A2
discipline,B2
marvelous,BEYOND
complexity,C1
breakdown,C1
able,A2
choose,A1
part,A1
subject,B2
interest,A1
worth,B1
emphasize,B2
common,A1
division,B2
object,B2
inaccessible,BEYOND
rock,C1
oil,A2
reservoir,BEYOND
depth,B2
masse,BEYOND
circulate,C1
vast,B2
height,A2
good,A2
dimensional,BEYOND
perspective,B2
second,A2
responsible,B1
evolve,B2
million,A1
year,A1
example,A1
chemical,B1
condition,A2
billion,A2
ago,A1
ocean,A2
form,A1
composition,C1
change,A1
atmosphere,B1
finally,A2
begin,A1
subdivision,BEYOND
different,A1
approach,B2
divide,B1
subfield,BEYOND
variety,A2
merging,BEYOND
adaptable,BEYOND
problem,A1
key,B1
training,A2
appreciation,C1
multi,BEYOND
disciplinary,BEYOND
nature,A2
origin,B2
lie,B1
myth,B2
legend,B2
distant,B2
creation,B2
story,A1
come,A1
exist,A2
trace,C1
babylonian,BEYOND
epic,BEYOND
bce,BEYOND
retell,BEYOND
chapter,B1
biblical,BEYOND
book,A2
prove,B1
influential,C1
cast,B2
history,A1
widely,B2
accept,A2
ancient,A2
culture,A1
scientific,B1
religious,B1
truth,B1
later,A2
countless,C1
observation,B2
natural,A1
phenomenon,B2
examine,B1
slow,B1
largely,B2
advance,B2
restrict,B2
society,A2
tolerate,C1
support,A2
geology,BEYOND
shape,B2
material,B2
process,B2
act,B1
geologist,BEYOND
primarily,B2
derive,B2
outer,B2
incorporate,B2
physics,A2
chemistry,A2
biology,A2
geological,BEYOND
geophysics,BEYOND
geochemistry,BEYOND
geochronology,BEYOND
paleontology,BEYOND
enable,B2
well,C1
working,A2
date,B2
millennium,BEYOND
old,A1
treatise,BEYOND
mineral,B2
lapidibus,BEYOND
stone,A2
write,A1
greek,BEYOND
philosopher,C1
probably,A1
thousand,A1
remain,B1
work,A1
refer,A2
seventy,A1
achievement,B1
attempt,B2
classification,C1
system,A2
chinese,BEYOND
writing,A1
mineralogy,BEYOND
distinguish,B2
distinction,C1
basis,B1
color,BEYOND
property,B1
belief,B1
die,A1
ore,BEYOND
deposit,C1
advanced,B1
brief,B2
suggest,A2
groundwater,BEYOND
flow,B1
crack,B2
peripatetic,BEYOND
student,A1
force,B1
retire,B1
head,B1
academy,C1
found,B2
pupil,B2
auditor,BEYOND
high,B2
point,B1
walk,A1
teach,A1
school,A1
call,A1
mean,A1
lead,B1
research,A2
dissect,BEYOND
animal,A1
habit,A2
insect,A2
new,A1
hamper,BEYOND
lack,B1
instrument,A2
correct,A1
conclusion,B1
fully,B2
embrace,B2
philosophy,B2
metaphysics,BEYOND
physiology,BEYOND
zoology,BEYOND
botany,BEYOND
ethic,B2
politic,BEYOND
general,A2
tendency,B2
strengthen,B2
systematic,C1
unity,B2
phyton,BEYOND
historia,BEYOND
inquiry,BEYOND
plant,A2
peri,BEYOND
aition,BEYOND
growth,B1
account,B1
earthquake,B1
volcanic,BEYOND
eruption,BEYOND
valuable,B1
historical,B1
record,A2
tell,A1
cause,A2
event,A1
hold,B2
explosion,B1
irregular,BEYOND
motion,B2
hot,A1
wind,B2
underground,A2
occasionally,B2
burst,C1
forth,C1
activity,A1
classical,A2
medieval,C1
volcano,BEYOND
bring,A1
relate,B1
movement,A2
fluid,C1
planet,A2
stream,B2
compress,BEYOND
hide,A2
cavern,BEYOND
roof,A2
weak,A2
collapse,B2
city,A1
castle,A2
fall,A2
chasm,BEYOND
strong,A1
merely,C1
tremble,BEYOND
shake,B1
accord,BEYOND
action,A1
follow,A1
outburst,BEYOND
accompany,B2
fire,B1
brimstone,BEYOND
hell,B2
mathematician,BEYOND
astronomer,BEYOND
geographer,BEYOND
invent,A2
seismoscope,BEYOND
seismic,BEYOND
vibration,BEYOND
indicate,B1
shaking,BEYOND
occur,B1
cylindrical,BEYOND
dragon,BEYOND
arrange,A2
upper,B2
circumference,BEYOND
ball,A1
mouth,A1
frog,A2
directly,B1
drop,B1
catch,B2
sound,C1
civilization,B2
keep,A1
faithful,BEYOND
major,A2
quake,BEYOND
capable,B2
detect,B2
distance,A2
seismograph,BEYOND
seashell,BEYOND
embed,C1
hard,A1
mountain,A1
arouse,BEYOND
curiosity,C1
naturalist,BEYOND
eventually,B1
set,B1
controversy,B2
fossil,B2
continue,A2
seventeenth,BEYOND
flourished,BEYOND
credit,B2
writer,A1
midst,C1
say,C1
believe,A1
relic,BEYOND
catastrophic,BEYOND
mix,B1
sea,A1
settle,B2
bury,B1
organism,BEYOND
dry,A2
mud,B1
view,B1
father,A1
petrified,BEYOND
wood,A2
scholar,B2
ninth,BEYOND
claim,B1
fossilize,BEYOND
evidence,A2
climate,A2
kind,B1
attract,B1
attention,A2
spiriferoid,BEYOND
brachiopod,BEYOND
swallow,B2
cephalopod,BEYOND
crab,BEYOND
bone,A2
tooth,A1
reptile,BEYOND
bird,A1
mammal,BEYOND
commonly,B2
collect,A2
simply,B1
medicinal,BEYOND
purpose,A2
recognize,A2
marine,C1
invertebrate,BEYOND
imply,B2
historically,BEYOND
stratum,BEYOND
conclude,B1
region,A2
encompass,C1
shoreline,BEYOND
landscape,B2
position,B2
land,A2
erosion,BEYOND
sediment,BEYOND
repeatedly,BEYOND
erode,BEYOND
historian,B2
correctly,A2
northward,BEYOND
bulge,BEYOND
carry,A1
