word,level
know,A1
read,A1
book,A2
matter,A2
tell,A1
truth,B1
mainly,B1
thing,A1
stretch,B2
see,A1
anybody,A2
lie,B1
time,B2
widow,C1
maybe,A1
true,A1
stretcher,BEYOND
say,C1
way,B2
wind,B2
find,A1
money,A1
robber,BEYOND
hide,A2
cave,B2
rich,A1
get,A1
thousand,A1
dollar,A1
apiece,BEYOND
gold,A2
awful,A2
sight,B1
pile,B2
take,A1
interest,A1
fetch,BEYOND
day,A1
year,A1
round,B2
body,A1
son,A1
allow,A2
sivilize,BEYOND
rough,B1
live,B1
house,B2
consider,A2
dismal,BEYOND
regular,A2
decent,B2
stand,B2
long,A1
light,A2
old,A1
rag,BEYOND
sugar,A1
hogshead,BEYOND
free,B2
satisfied,B2
hunt,B1
go,B1
start,A2
band,A1
join,A1
respectable,BEYOND
cry,B2
call,A1
poor,A1
lost,A2
lamb,BEYOND
lot,A1
name,A1
mean,A1
harm,B2
new,A1
clothe,BEYOND
sweat,BEYOND
feel,B2
cramp,BEYOND
commence,C1
ring,B1
bell,B1
supper,BEYOND
come,A1
table,A1
right,A1
eat,A1
wait,A2
tuck,BEYOND
head,B1
grumble,BEYOND
little,A2
victual,BEYOND
cook,A2
barrel,C1
odd,B1
end,A1
different,A1
mix,B1
juice,A1
kind,B1
swap,BEYOND
well,C1
learn,A1
let,A1
dead,A2
considerable,B2
care,A2
stock,B2
people,A1
pretty,A1
soon,A1
want,A1
smoke,A2
ask,A1
practice,A1
clean,A1
try,B2
bother,B1
kin,BEYOND
use,A2
power,B2
fault,B2
good,A2
snuff,BEYOND
course,A1
sister,A1
tolerable,BEYOND
slim,BEYOND
maid,BEYOND
goggle,BEYOND
set,B1
spelling,A1
work,A1
middling,BEYOND
hard,A1
hour,A1
ease,C1
stood,BEYOND
deadly,B2
dull,B2
fidgety,BEYOND
foot,A1
scrunch,BEYOND
like,B1
straight,A2
gap,A2
behave,A2
bad,A1
place,B1
wish,A2
mad,B1
somewheres,BEYOND
change,A1
particular,A2
wicked,BEYOND
world,A1
advantage,A2
