word,level
voyage,BEYOND
mile,A1
perilous,BEYOND
venture,C1
craft,C1
ton,B2
season,A2
year,A1
chinese,BEYOND
sea,A1
usually,A1
boisterous,BEYOND
subject,B2
terrible,A1
gale,BEYOND
wind,B2
especially,A2
equinox,BEYOND
early,A1
clearly,A2
master,B2
advantage,A2
carry,A1
passenger,A2
pay,A2
certain,A2
sum,B2
day,A1
rash,BEYOND
attempt,B2
imprudent,BEYOND
reach,B2
believe,A1
ride,A2
wave,B1
like,B1
seagull,BEYOND
wrong,B1
late,A1
pass,B1
capricious,BEYOND
channel,B1
impel,BEYOND
favourable,C1
conduct,B2
admirably,BEYOND
need,B1
pilot,A2
say,C1
get,A1
open,A1
advise,B1
use,A2
possible,A1
speed,B2
trust,B2
honour,B2
sail,B1
let,A1
pole,C1
add,A1
go,B1
port,B1
trade,B1
confide,BEYOND
body,A1
erect,C1
leg,A1
wide,A2
apart,B1
stand,B2
sailor,B1
gaze,C1
stagger,BEYOND
swell,BEYOND
water,B1
young,B1
woman,A1
seat,B2
aft,BEYOND
profoundly,BEYOND
affect,A2
look,A2
ocean,A2
darken,BEYOND
twilight,BEYOND
frail,BEYOND
vessel,C1
head,B1
rustle,BEYOND
white,A1
great,A1
wing,B1
boat,A1
forward,B2
fly,A2
air,A1
night,A1
come,A1
moon,A2
enter,A2
quarter,A1
insufficient,C1
light,A2
soon,A1
die,A1
mist,BEYOND
horizon,C1
cloud,A2
rise,B1
east,A1
overcast,BEYOND
heaven,B2
hang,B1
necessary,A2
crowd,A2
bind,C1
landward,BEYOND
collision,C1
uncommon,BEYOND
occurrence,C1
shock,B2
shatter,C1
gallant,BEYOND
little,A2
bow,C1
give,A1
meditation,C1
keep,A1
fellow,B2
traveller,A2
know,A1
taciturn,BEYOND
taste,A2
talk,A2
man,A1
favour,B1
accept,A2
think,A1
future,A2
stop,A1
vast,B2
extent,B2
ensure,B2
impunity,BEYOND
safety,B1
plan,A1
appear,A2
simple,A2
world,A1
instead,A2
directly,B1
common,A1
villain,BEYOND
traverse,BEYOND
globe,B2
gain,B2
american,BEYOND
continent,A2
surely,B1
throw,A2
police,A1
track,B2
quietly,A2
enjoy,A1
fortune,B2
steal,A2
bank,B1
abandon,B2
time,B2
secure,B2
extradition,BEYOND
lose,A1
sight,B1
hour,A1
duty,B1
fulfil,B2
end,A1
event,A1
thing,A1
thankful,BEYOND
important,A1
confidence,B2
impart,BEYOND
servant,B1
speech,A2
strangely,BEYOND
disappear,A2
matter,A2
point,B1
view,B1
impossible,A2
mistake,B2
embark,C1
moment,A1
opinion,A1
regret,B2
loss,B1
worthy,C1
owe,B2
find,A1
thither,BEYOND
easy,A1
ascertain,BEYOND
board,B1
brisk,BEYOND
breeze,BEYOND
arise,B2
prudent,BEYOND
reef,BEYOND
carefully,A2
examine,B1
remain,B1
rigged,BEYOND
bear,B2
draw,A1
deal,B1
prepare,A1
high,B2
case,A2
descend,C1
cabin,B2
midnight,A1
have,A2
precede,B2
lie,B1
cot,BEYOND
crew,B2
deck,B2
sunrise,BEYOND
log,C1
indicate,B1
mean,A1
accomplish,B2
capacity,B2
hold,B2
chance,A2
coast,A2
current,B1
irregular,BEYOND
profile,A2
visible,B2
clearing,BEYOND
distant,B2
land,A2
fortunate,B2
circumstance,B2
suffer,B1
small,A1
tonnage,BEYOND
heavy,A2
surge,C1
subside,BEYOND
noon,C1
set,B1
south,A1
west,A1
take,A1
freshen,BEYOND
anew,BEYOND
happily,A2
unaffected,BEYOND
roughness,BEYOND
eat,A1
good,A2
appetite,C1
invite,A2
share,B1
repast,BEYOND
secret,A2
chagrin,BEYOND
travel,A1
expense,B2
live,B1
provision,C1
palatable,BEYOND
oblige,C1
meal,A1
sir,A2
scorch,BEYOND
lip,B1
control,A2
avoid,A2
collar,BEYOND
gentleman,B1
kind,B1
passage,B2
admit,B1
expend,BEYOND
freely,B2
ask,A1
speak,A1
reply,A2
insist,B2
repeat,B1
tone,B2
general,A2
stifled,BEYOND
feeling,A1
ensconce,BEYOND
mouth,A1
rest,A2
progress,B2
famously,BEYOND
hope,A2
assure,B2
respond,A2
count,B1
work,A1
earnest,BEYOND
inspire,B2
reward,B2
sheet,A2
tighten,C1
vigorously,BEYOND
hoist,BEYOND
lurch,BEYOND
charge,B1
helm,BEYOND
desperately,B2
contest,B2
royal,B1
yacht,BEYOND
regatta,BEYOND
evening,A1
show,A1
able,A2
record,A2
delay,B2
journal,B1
misadventure,BEYOND
overtake,BEYOND
leave,B2
seriously,B1
journey,A1
separate,B1
island,A1
cross,A2
rough,B1
strait,BEYOND
eddy,BEYOND
form,A1
counter,C1
chop,B2
break,A1
course,A1
whilst,C1
difficult,A1
daybreak,BEYOND
begin,A1
blow,B2
hard,A1
predict,A2
barometer,BEYOND
announce,B1
speedy,BEYOND
change,A1
mercury,BEYOND
fall,A2
capriciously,BEYOND
raise,A2
long,A1
tempest,BEYOND
sun,A1
red,A1
midst,C1
phosphorescent,BEYOND
scintillation,BEYOND
threatening,BEYOND
aspect,B2
mutter,BEYOND
indistinctly,BEYOND
tooth,A1
low,B2
voice,A2
shall,A2
squall,BEYOND
north,A1
typhoon,BEYOND
glad,B1
way,B2
suspicion,C1
confirm,B1
advanced,B1
accord,BEYOND
famous,A1
meteorologist,BEYOND
away,A1
luminous,BEYOND
cascade,BEYOND
electric,A2
flame,B2
winter,A1
fear,B1
burst,C1
violence,B2
precaution,BEYOND
advance,B2
mast,BEYOND
dispense,BEYOND
hand,B1
single,A2
triangular,BEYOND
strong,A1
canvas,C1
storm,A2
jib,BEYOND
wait,A2
request,B1
imprisonment,C1
narrow,B2
space,A1
bounce,C1
far,B1
pleasant,B1
consent,C1
rain,A1
bit,A2
lift,A2
feather,B2
idea,A1
scarcely,BEYOND
compare,A1
locomotive,BEYOND
steam,B2
truth,B1
scud,BEYOND
northward,BEYOND
monstrous,BEYOND
preserve,B2
fortunately,A2
equal,B1
theirs,B1
submerge,BEYOND
mountain,A1
adroit,BEYOND
management,B1
save,A2
bathe,BEYOND
spray,BEYOND
submit,B2
philosophically,BEYOND
curse,BEYOND
doubt,B1
eye,A1
fasten,B1
protector,BEYOND
coolness,BEYOND
amaze,BEYOND
bravely,BEYOND
weather,A1
programme,A1
veer,BEYOND
trough,BEYOND
shake,B1
roll,B1
terribly,B2
strike,B2
fearful,BEYOND
increase,A2
see,A1
approach,B2
darkness,B2
rising,BEYOND
dark,A2
misgiving,BEYOND
awhile,BEYOND
slacken,BEYOND
consultation,C1
return,A1
tranquilly,BEYOND
comprehend,BEYOND
realise,BEYOND
determination,B2
tenacity,BEYOND
cry,B2
yes,A1
right,A1
steadily,B2
miracle,C1
founder,B2
twice,A1
constantly,B2
watch,A1
exhausted,BEYOND
utter,BEYOND
complaint,B1
rush,B2
protect,A2
reappear,BEYOND
rage,C1
undiminished,BEYOND
fury,BEYOND
bound,B2
mountainous,BEYOND
crush,C1
solidly,BEYOND
build,A1
sign,A2
calm,B1
distinct,B2
brief,B2
terrific,C1
thoroughly,B2
exhaust,BEYOND
repose,BEYOND
comparatively,BEYOND
quiet,A1
morning,A1
dawn,C1
espy,BEYOND
assert,C1
wish,A2
miss,BEYOND
steamer,BEYOND
thirty,A1
destination,B1
grow,A1
decidedly,BEYOND
distance,A2
except,B1
feel,B2
heart,A2
beat,B2
impatience,BEYOND
average,B1
smooth,B1
fine,C1
catch,B2
fickle,BEYOND
zephyr,BEYOND
aid,B2
situate,BEYOND
stream,B2
seven,A1
swear,B2
angry,A1
oath,BEYOND
pound,A1
evidently,BEYOND
escape,B1
perfectly,B1
tranquil,BEYOND
stake,C1
black,A1
funnel,BEYOND
crown,C1
wreath,BEYOND
smoke,A2
edge,B1
appoint,C1
confound,BEYOND
push,B1
rudder,BEYOND
desperate,B2
jerk,BEYOND
signal,B1
brass,BEYOND
cannon,BEYOND
make,B2
fog,BEYOND
load,B2
muzzle,BEYOND
apply,A2
hot,A1
coal,B1
touchhole,BEYOND
flag,B1
run,A2
half,A2
distress,C1
perceive,B2
succour,BEYOND
fire,B1
booming,BEYOND
resound,BEYOND
past,A2
direct,B1
large,A1
cargo,C1
fill,A1
state,B1
room,A1
rear,C1
unoccupied,BEYOND
engage,B2
stupefied,BEYOND
staggering,BEYOND
gait,BEYOND
disordered,BEYOND
hair,A1
emerge,B2
second,A2
totter,BEYOND
happen,A1
follow,A1
shortly,B2
opium,BEYOND
den,BEYOND
waiter,A1
unconscious,B2
bed,A1
reserve,B2
smoker,BEYOND
later,A2
pursue,B2
dream,A2
fix,B2
poor,A1
awake,BEYOND
struggle,B2
stupefying,BEYOND
