word,level
monkey,A2
trial,B2
support,A2
state,B1
ban,B1
teaching,A2
evolution,B2
lawyer,A2
famously,BEYOND
decry,BEYOND
claim,B1
human,A2
being,B2
descend,C1
american,BEYOND
course,A1
evolutionary,C1
theory,B1
suggest,A2
live,B1
specie,BEYOND
million,A1
year,A1
ago,A1
share,B1
common,A1
ancestor,B2
political,B1
battle,B1
teach,A1
continue,A2
question,A2
ape,BEYOND
wide,A2
variety,A2
fall,A2
taxonomically,BEYOND
order,A1
book,A2
meet,A1
member,A1
explore,B1
unique,B2
development,B1
branch,B1
family,A1
tree,A1
distinct,B2
primate,BEYOND
fact,A1
diverse,B2
mammal,BEYOND
encompass,C1
creature,B2
lemur,BEYOND
lorise,BEYOND
tarsier,BEYOND
familiar,B1
make,B2
different,A1
animal,A1
relate,B1
trait,B2
flat,A2
nail,B1
finger,A2
toe,B1
claw,BEYOND
hoof,BEYOND
possess,B2
specialized,C1
nerve,B2
ending,A2
hand,B1
foot,A1
increase,A2
tactile,BEYOND
sensitivity,C1
big,A1
separate,B1
suitable,B1
grasp,C1
opposable,BEYOND
thumb,B2
compare,A1
terrestrial,BEYOND
brain,A2
large,A1
proportion,B2
body,A1
weight,A2
structure,B2
visual,B2
perception,B2
tooth,A1
relatively,B2
easy,A1
recognize,A2
fossil,B2
remain,B1
belong,A2
old,A1
date,B2
beginning,A1
approximately,B1
adaptation,C1
likely,A2
dweller,BEYOND
predator,C1
possibly,B1
insect,A2
eater,BEYOND
determination,B2
base,B1
presence,B2
forward,B2
face,B1
orientation,C1
eye,A1
modern,A1
evolve,B2
thrive,C1
environment,A2
size,A2
range,B1
tiny,B1
gram,BEYOND
ounce,BEYOND
mouse,A1
pound,A1
gorilla,BEYOND
travel,A1
leap,C1
swinge,BEYOND
walk,A1
leg,A1
consistently,B2
practice,A1
bipedalism,BEYOND
non,BEYOND
widely,B2
distribute,B2
tropical,B2
region,A2
adapt,B2
life,A1
temperate,BEYOND
consider,A2
endangered,BEYOND
loss,B1
habitat,B2
particularly,B1
acute,C1
less,A2
extent,B2
generally,B1
extended,BEYOND
developmental,BEYOND
cycle,A2
juvenile,BEYOND
care,A2
adult,A2
long,A1
period,A1
learn,A1
skill,A1
necessary,A2
survive,B1
integrate,B2
complex,B1
social,A2
community,A2
group,A1
omnivorous,BEYOND
eat,A1
leave,B2
stem,C1
tuber,BEYOND
fruit,A1
vegetable,A1
bird,A1
egg,A1
crustacean,BEYOND
snake,A1
lizard,A1
small,A1
variability,BEYOND
behavior,BEYOND
ability,A2
circumstance,B2
help,A1
ten,A1
primitive,BEYOND
close,B1
humanity,C1
nocturnal,BEYOND
characterize,C1
reflective,BEYOND
like,B1
typically,B1
bushy,BEYOND
tail,B1
inch,B2
indri,BEYOND
grow,A1
early,A1
true,A1
today,A1
island,A1
african,BEYOND
coast,A2
endanger,BEYOND
aye,BEYOND
critically,B2
asian,BEYOND
forest,A2
properly,B1
habit,A2
similar,A1
arboreal,BEYOND
feed,B2
closely,B2
related,B1
potto,BEYOND
unlike,B1
angwantibo,BEYOND
high,B2
find,A1
measure,B1
figure,B2
exclude,B2
twice,A1
entirely,B2
carnivorous,BEYOND
resemble,C1
placenta,BEYOND
dry,A2
hair,A1
cover,B1
nose,A1
example,A1
anatomical,BEYOND
feature,B1
nearly,A2
third,A2
nub,BEYOND
distinguish,B2
slender,BEYOND
narrow,B2
chested,BEYOND
spend,A1
majority,B2
time,B2
treetop,BEYOND
diurnal,BEYOND
active,A2
day,A1
night,A1
divide,B1
note,B1
primarily,B2
far,B1
north,A1
southern,B1
prehensile,BEYOND
appear,A2
include,A1
spider,A2
howler,BEYOND
squirrel,BEYOND
capuchin,BEYOND
marmoset,BEYOND
tamarin,BEYOND
lesser,C1
know,A1
saki,BEYOND
uakari,BEYOND
titi,BEYOND
woolly,BEYOND
bright,A2
spot,B1
conservation,B2
involve,A2
recovery,B2
golden,B2
lion,A1
captive,BEYOND
breeding,BEYOND
reintroduction,BEYOND
native,B1
single,A2
classification,C1
comprise,B2
genus,BEYOND
diversity,B2
appearance,A2
species,B2
occur,B1
baboon,BEYOND
langur,BEYOND
colobus,BEYOND
macaque,BEYOND
guenon,BEYOND
mandrill,BEYOND
savanna,BEYOND
rocky,BEYOND
coastline,BEYOND
cold,A1
mountain,A1
capable,B2
sit,A1
upright,BEYOND
free,B2
use,A2
curiosity,C1
intelligence,B1
tool,A2
obtain,B2
food,A1
show,A1
experience,B1
carry,A1
lesson,A1
new,A1
task,A2
highly,B1
troop,B2
female,A2
unrelated,BEYOND
male,A2
sex,B1
mature,C1
young,B1
behave,A2
complete,A1
lack,B1
gibbon,BEYOND
chimpanzee,BEYOND
bonobo,BEYOND
orangutan,BEYOND
call,A1
great,A1
distinction,C1
reflect,B1
hominid,BEYOND
level,B1
experiment,B1
mirror,A2
communicate,A2
sign,A2
language,A1
reason,A1
abstractly,BEYOND
construct,B2
simple,A2
oppose,B2
simply,B1
object,B2
stand,B2
erect,C1
occasionally,B2
predominant,BEYOND
form,A1
locomotion,BEYOND
ground,A2
quadrupedal,BEYOND
knuckle,BEYOND
walking,BEYOND
morphologically,BEYOND
lower,B2
vertebra,BEYOND
remainder,C1
fuse,BEYOND
tailbone,BEYOND
addition,B1
flexible,B2
wrist,B2
backdrop,C1
immediate,B1
recent,A2
record,A2
hominin,BEYOND
lineage,BEYOND
famous,A1
specimen,C1
skeleton,BEYOND
visible,B2
characteristic,B2
posture,BEYOND
bipedal,BEYOND
later,A2
significantly,B2
relation,B1
demonstrate,B2
number,A2
sophisticated,B2
behavioral,BEYOND
emergence,C1
erectus,BEYOND
rudolfensis,BEYOND
estimate,B2
disperse,BEYOND
quickly,A1
begin,A1
recently,A2
indicate,B1
height,A2
build,A1
artifact,BEYOND
bone,A2
stone,A2
cook,A2
fire,B1
diet,A1
meat,A1
matter,A2
clearly,A2
mastery,BEYOND
important,A1
present,A2
determine,B1
direct,B1
sapiens,BEYOND
clear,B1
supplant,BEYOND
dominant,B2
abundant,BEYOND
evidence,A2
limestone,BEYOND
cave,B2
southwest,BEYOND
prominent,C1
brow,BEYOND
ridge,BEYOND
broad,B2
chest,B1
shoulder,A2
muscular,BEYOND
upper,B2
limb,C1
strong,A1
fatigue,BEYOND
resistant,BEYOND
scientist,A1
decode,BEYOND
genome,BEYOND
identify,A2
genetic,B2
profile,A2
certainly,A2
overlap,BEYOND
geography,A1
interbreeding,BEYOND
comparison,B1
neanderthal,BEYOND
dna,BEYOND
percentage,B1
makeup,BEYOND
european,BEYOND
extraction,BEYOND
derive,B2
ancient,A2
gene,B2
hypothesis,B2
arise,B2
population,A2
spread,B1
area,A1
populate,BEYOND
inhabit,BEYOND
planet,A2
discovery,A2
skeletal,BEYOND
diminutive,BEYOND
individual,A2
dub,C1
floresiensis,BEYOND
compelling,C1
unconfirmed,BEYOND
story,A1
relative,B1
study,A1
way,B2
understand,A1
truly,B2
mean,A1
zoology,BEYOND
rodent,BEYOND
bat,C1
notable,C1
variation,B2
anatomic,BEYOND
functional,C1
ancestry,BEYOND
fissure,BEYOND
sulcus,BEYOND
second,A2
digit,BEYOND
hallux,BEYOND
diverge,BEYOND
pincer,BEYOND
similarly,B1
dextrous,BEYOND
catarrhine,BEYOND
have,A2
opossum,BEYOND
possession,A2
corpuscle,BEYOND
placental,BEYOND
dermatoglyphic,BEYOND
skin,A2
responsible,B1
fingerprint,BEYOND
field,A2
means,B2
restrict,B2
general,A2
see,A1
propose,B2
insectivorous,BEYOND
optic,BEYOND
fibre,C1
cross,A2
decussate,BEYOND
signal,B1
interpret,B2
opposite,A1
percent,BEYOND
distinguishable,BEYOND
low,B2
rounded,BEYOND
molar,BEYOND
premolar,BEYOND
cusp,BEYOND
contrast,B1
pointed,B2
elaborate,C1
fossilized,BEYOND
especially,A2
platyrrhine,BEYOND
thoroughly,B2
partly,B2
achieve,A2
remarkable,B2
adaptive,BEYOND
microcebus,BEYOND
weigh,B1
massive,B2
vary,B2
occupy,B2
major,A2
vegetational,BEYOND
zone,BEYOND
woodland,BEYOND
grassland,BEYOND
produce,B2
resident,B2
appropriate,B2
bodily,BEYOND
inhabitant,B2
explanation,A2
difference,A1
precise,B2
pattern,A2
govern,B2
overt,BEYOND
move,B1
floor,A1
canopy,BEYOND
instance,B2
particular,A2
function,B1
principally,BEYOND
dictate,C1
hind,BEYOND
arm,C1
swinging,BEYOND
brachiation,BEYOND
forelimb,BEYOND
type,B1
movement,A2
quadrupedalism,BEYOND
equally,B1
biome,BEYOND
substantially,C1
demand,B2
living,B1
possibility,A2
limited,B2
discount,B1
category,B1
theme,B1
digitigrade,BEYOND
gait,BEYOND
subfamily,BEYOND
successful,A2
colonizer,BEYOND
nonarboreal,BEYOND
structural,C1
result,B1
locomotor,BEYOND
detail,B2
section,A1
prove,B1
extensive,B2
homogeneous,BEYOND
realm,C1
behaviour,A2
taxon,BEYOND
discriminant,BEYOND
say,C1
judge,B1
term,B2
usual,A2
criterion,B2
territorial,BEYOND
depart,B2
ancestral,BEYOND
farthest,BEYOND
manner,A2
sense,B2
word,A1
delineate,BEYOND
accomplish,B2
hold,B2
process,B2
developed,BEYOND
siamang,BEYOND
anatomically,BEYOND
length,B1
hooklike,BEYOND
mobility,C1
joint,B2
south,A1
semibrachiator,BEYOND
run,A2
swing,C1
brachiator,BEYOND
researcher,BEYOND
believe,A1
protobrachiator,BEYOND
try,B2
brachiate,BEYOND
characteristically,BEYOND
curved,B2
walker,BEYOND
nonhuman,BEYOND
distribution,B2
latitude,BEYOND
belt,A2
lie,B1
considerable,B2
vertical,B2
gelada,BEYOND
elevation,BEYOND
metre,A1
pass,B1
altitude,BEYOND
valley,A2
northern,B1
durukuli,BEYOND
montane,BEYOND
predominantly,C1
extend,B2
outside,A2
tropic,BEYOND
barbary,BEYOND
macaca,BEYOND
sylvanus,BEYOND
actually,A2
middle,A2
century,A1
tibetan,BEYOND
warm,B1
coastal,C1
province,C1
japanese,BEYOND
snow,A1
month,A1
tolerable,BEYOND
hot,A1
spring,B1
bubble,B1
pool,A1
volcanic,BEYOND
finally,A2
western,B1
chinese,BEYOND
snub,BEYOND
nosed,BEYOND
black,A1
confine,C1
case,A2
temperature,A2
drop,B1
barely,B2
