word,level
caption,BEYOND
ruin,B2
palace,A2
build,A1
century,A1
island,A1
coast,A2
southern,B1
story,A1
begin,A1
mighty,BEYOND
waterway,BEYOND
originate,C1
highland,BEYOND
northeastern,BEYOND
snake,A1
dense,C1
equatorial,BEYOND
rainforest,BEYOND
surround,B2
forest,A2
patch,C1
savanna,BEYOND
mangrove,BEYOND
thicket,BEYOND
line,B2
bank,B1
estuary,BEYOND
lagoon,BEYOND
delta,BEYOND
region,A2
east,A1
basin,BEYOND
modern,A1
know,A1
fossil,B2
remain,B1
hominin,BEYOND
member,A1
human,A2
lineage,BEYOND
discover,A2
long,A1
uninterrupted,BEYOND
record,A2
evolution,B2
span,C1
million,A1
year,A1
area,A1
yield,C1
archaeological,BEYOND
development,B1
stone,A2
tool,A2
industry,A2
old,A1
population,A2
primarily,B2
hand,B1
axis,BEYOND
gradually,B2
sophisticated,B2
early,A1
probably,A1
organize,A2
small,A1
scatter,BEYOND
band,A1
nomadic,BEYOND
hunter,BEYOND
gatherer,BEYOND
ago,A1
settle,B2
river,A1
hone,BEYOND
fishing,A2
skill,A1
sow,BEYOND
wild,A2
grain,B1
fertile,BEYOND
lakeside,BEYOND
soil,B1
northern,B1
border,B1
emerge,B2
food,A1
produce,B2
world,A1
agricultural,C1
revolution,B2
create,A1
settled,BEYOND
lifestyle,A2
turn,A1
lead,B1
trade,B1
intermarriage,BEYOND
different,A1
people,A1
new,A1
language,A1
spread,B1
iron,B1
weapon,B1
implement,B2
superior,C1
previously,B1
wood,A2
object,B2
master,B2
bestow,BEYOND
nearly,A2
religious,B1
reverence,BEYOND
highly,B1
value,B1
copper,C1
treasure,B2
shiny,B1
metal,A2
jewelry,BEYOND
inlay,BEYOND
knife,A2
handle,B2
beautiful,A1
main,A1
zone,BEYOND
work,A1
watershed,BEYOND
eastern,B1
southwestern,BEYOND
site,A2
thousand,A1
mile,A1
demand,B2
stimulate,B2
regional,B2
especially,A2
strong,A1
millennium,BEYOND
end,A1
extend,B2
addition,B1
central,B1
african,BEYOND
production,B1
exchange,B1
huge,A2
amount,B2
salt,A1
textile,BEYOND
dry,A2
fish,A2
type,B1
being,B2
deeply,B2
scar,BEYOND
expose,B2
islamic,BEYOND
trader,BEYOND
christian,BEYOND
have,A2
impact,B1
portuguese,BEYOND
experiment,B1
colonial,C1
plantation,BEYOND
need,B1
slave,B2
centre,B1
great,A1
originally,B1
go,B1
destination,B1
locally,BEYOND
gold,A2
mine,B1
ship,B2
later,A2
slaver,BEYOND
join,A1
hemorrhaging,BEYOND
extreme,B2
recover,B2
arrival,B1
trading,B2
opportunity,A2
elephant,A1
ivory,BEYOND
scramble,BEYOND
intensify,C1
thank,A1
grow,A1
prosperity,C1
want,A1
piano,A1
key,B1
billiard,BEYOND
ball,A1
disrupt,C1
life,A1
like,B1
merchant,C1
prince,B1
brutal,C1
method,A2
kidnapping,BEYOND
murder,B1
obtain,B2
european,BEYOND
overlord,BEYOND
soon,A1
mimic,BEYOND
cruel,B1
practice,A1
rubber,B2
finance,B2
complete,A1
takeover,BEYOND
power,B2
launch,B2
era,B2
colonialism,BEYOND
pioneer,C1
colonizer,BEYOND
belgian,BEYOND
establish,B2
heart,A2
reign,C1
vicious,C1
adult,A2
child,A1
alike,C1
experience,B1
beating,BEYOND
lashing,BEYOND
amputation,BEYOND
meet,A1
gather,B1
quota,C1
western,B1
part,A1
natural,A1
resource,B1
include,A1
timber,C1
diamond,B1
critical,B2
rule,B1
allow,A2
similar,A1
force,B1
labour,B2
colony,B2
profitable,C1
naturally,B1
leave,B2
mark,A2
missionary,BEYOND
church,A2
provide,A2
service,A2
ignore,B1
colonize,BEYOND
government,A2
health,A1
care,A2
physician,C1
theologian,BEYOND
hospital,A1
french,BEYOND
bring,A1
set,B1
bare,C1
bone,A2
system,A2
education,A2
communication,B1
university,A1
institution,B2
primary,B1
welfare,B2
option,A2
particularly,B1
remote,B1
abruptly,BEYOND
rise,B1
black,A1
nationalism,BEYOND
convince,B1
grant,B2
independence,B2
welcome,A2
necessarily,B1
peace,A2
country,A1
society,A2
shape,B2
comprise,B2
sub,BEYOND
saharan,BEYOND
stretch,B2
north,A1
south,A1
landlocked,BEYOND
ethnic,B2
group,A1
inhabit,BEYOND
tropical,B2
rainfall,BEYOND
temperature,A2
vary,B2
elevation,BEYOND
high,B2
receive,A2
plentiful,BEYOND
low,B2
far,B1
large,A1
occupy,B2
picture,B2
elusive,BEYOND
intermingle,BEYOND
split,B2
territory,B2
mention,B1
home,A2
history,A1
recent,A2
muslim,BEYOND
call,A1
offshore,BEYOND
export,B1
rhinoceros,BEYOND
horn,C1
tortoiseshell,BEYOND
coconut,A1
oil,A2
item,A2
import,B1
pottery,BEYOND
chinese,BEYOND
porcelain,BEYOND
tanzanian,BEYOND
suggest,A2
extensive,B2
pre,BEYOND
settlement,C1
important,A1
coastal,C1
city,A1
migrant,BEYOND
arrive,A1
empire,B2
eventually,B1
take,A1
state,B1
intensely,BEYOND
independent,A2
vast,B2
change,A1
occur,B1
military,B2
quickly,A1
overwhelm,C1
divide,B1
poorly,BEYOND
defend,B2
dominate,B2
lucrative,BEYOND
route,A2
cement,BEYOND
sack,C1
interested,A1
control,A2
ambergris,BEYOND
coral,BEYOND
ironware,BEYOND
bead,BEYOND
cotton,B1
silk,B2
individual,A2
foster,C1
bond,B2
speak,A1
come,A1
threaten,B2
local,B1
rebellion,C1
foreign,A2
invader,BEYOND
persian,BEYOND
omani,BEYOND
attack,A2
holding,BEYOND
attention,A2
drive,A2
