word,level
tropical,B2
island,A1
sweeping,BEYOND
beach,A1
lush,BEYOND
landscape,B2
majestic,BEYOND
mountain,A1
late,A1
eruption,BEYOND
volcano,BEYOND
part,A1
ugly,B1
nightmare,B2
huge,A2
gas,A2
cloud,A2
fiery,BEYOND
rock,C1
spew,BEYOND
high,B2
air,A1
glow,BEYOND
lava,BEYOND
snake,A1
mountainside,BEYOND
shower,A1
ash,C1
drape,BEYOND
home,A2
field,A2
ghostly,BEYOND
gray,A1
later,A2
search,A2
rescue,B2
team,A1
hunt,B1
survivor,B2
find,A1
body,A1
charred,BEYOND
catch,B2
mid,BEYOND
flight,A1
end,A1
hundred,A1
people,A1
kill,A2
powerful,B1
illustration,B2
scientist,A1
focus,A2
study,A1
plate,A2
tectonic,BEYOND
tectonics,BEYOND
modern,A1
theory,B1
movement,A2
outer,B2
shell,B1
lithosphere,BEYOND
consist,B1
planet,A2
rocky,BEYOND
surface,B1
layer,B1
call,A1
crust,BEYOND
solid,B1
outermost,BEYOND
mantle,BEYOND
beneath,C1
break,A1
dozen,B2
large,A1
small,A1
one,A1
float,B2
hot,A1
partially,C1
molten,BEYOND
asthenosphere,BEYOND
slowly,A2
churn,BEYOND
drive,A2
radioactive,BEYOND
heating,B1
core,B2
churning,BEYOND
cause,A2
rate,B2
inch,B2
centimeter,BEYOND
year,A1
thick,A2
smoke,A2
rise,B1
edge,B1
interact,B2
way,B2
converge,BEYOND
diverge,BEYOND
slip,B2
past,A2
oceanic,BEYOND
come,A1
old,A1
dense,C1
slide,B2
young,B1
meet,A1
continental,BEYOND
underneath,BEYOND
place,B1
spread,B1
apart,B1
middle,A2
ocean,A2
long,A1
ridge,BEYOND
form,A1
magma,BEYOND
fill,A1
gap,A2
create,A1
new,A1
seafloor,BEYOND
continent,A2
trough,BEYOND
rift,BEYOND
valley,A2
extensive,B2
boundary,C1
instead,A2
fracture,BEYOND
transform,B2
fault,B2
stick,B1
buildup,BEYOND
pressure,B1
release,B1
earthquake,B1
sudden,B1
violent,B1
shaking,BEYOND
approximately,B1
percent,BEYOND
world,A1
occur,B1
belt,A2
circle,A2
trace,C1
site,A2
vent,BEYOND
erupt,B2
commonly,B2
material,B2
prevalent,BEYOND
type,B1
stratovolcano,BEYOND
steep,B2
cone,BEYOND
shaped,B2
fragment,B2
harden,BEYOND
classic,B2
example,A1
shield,BEYOND
common,A1
typical,A2
dome,BEYOND
accumulation,C1
broad,B2
flow,B1
building,A1
fundamental,B2
phenomenon,B2
science,A1
explain,A1
provide,A2
invaluable,BEYOND
insight,B2
process,B2
shape,B2
face,B1
million,A1
understand,A1
immediate,B1
tangible,BEYOND
benefit,B1
instance,B2
expert,A2
technology,A2
try,B2
predict,A2
