word,level
say,C1
breakfast,A1
table,A1
morning,A1
ask,A1
everybody,A1
country,A1
talk,A2
case,A2
know,A1
interested,A1
read,A1
newspaper,A1
walk,A1
room,A1
speak,A1
hour,A1
thing,A1
yesterday,A1
answer,A1
question,A2
mystery,B1
happen,A1
kill,A2
police,A1
find,A1
horse,A1
big,A1
race,B1
week,A1
famous,A1
racehorse,BEYOND
trainer,A2
year,A1
favourite,A1
win,B1
night,A1
disappear,A2
need,B1
help,A1
like,B1
come,A1
dear,A2
course,A1
catch,B2
train,A2
later,A2
midday,BEYOND
new,A1
think,A1
yes,A1
understand,A1
day,A1
look,A2
carefully,A2
important,A1
letter,A1
owner,A2
cry,B2
easy,A1
hide,A2
long,A1
building,A1
tree,A1
wrong,B1
old,A1
killer,BEYOND
let,A1
winner,A2
happy,A1
man,A1
rich,A1
racegoer,BEYOND
nearly,A2
people,A1
bet,B2
lot,A1
money,A1
lose,A1
different,A1
right,A1
run,A2
watch,A1
place,B1
good,A2
wonderful,A1
work,A1
training,A2
stable,B2
boy,A1
sit,A1
sleep,A2
bad,A1
wife,A1
child,A1
live,B1
mean,A1
house,B2
metre,A1
town,A1
kilometre,A1
west,A1
east,A1
stables,BEYOND
hill,A2
listen,A1
want,A1
remember,A1
twice,A1
paper,A1
tell,A1
take,A1
begin,A1
note,B1
evening,A1
lock,A2
usual,A2
time,B2
dinner,A1
stay,A2
past,A2
servant,B1
girl,A1
call,A1
carry,A1
hot,A1
meat,A1
curry,BEYOND
see,A1
tall,A1
grey,A1
suit,B1
hat,A1
red,A1
black,A1
scarf,BEYOND
stick,B1
feel,B2
afraid,A1
envelope,B2
pocket,A2
beautiful,A1
dress,A1
small,A1
open,A1
window,A1
ready,A1
stranger,B1
hear,A1
well,C1
put,A1
pyland,BEYOND
get,A1
dog,A1
thirty,A1
little,A2
head,B1
arm,C1
inside,A2
minute,C1
door,A1
round,B2
go,B1
bed,A1
matter,A2
stop,A1
rain,A1
wait,A2
leave,B2
seven,A1
wake,A1
husband,A1
quickly,A1
unlock,BEYOND
chair,B2
dead,A2
sleeper,BEYOND
woman,A1
coat,A1
cut,B1
leg,A1
break,A1
hand,B1
knife,A2
blood,A2
left,A1
opium,BEYOND
track,B2
mud,B1
body,A1
hit,A2
person,A1
away,A1
news,A1
easily,A2
make,B2
betting,BEYOND
book,A2
number,A2
thousand,A1
pound,A1
second,A2
late,A1
dark,A2
change,A1
story,A1
wet,A2
mmm,BEYOND
interesting,A1
give,A1
hard,A1
arrive,A1
moment,A1
follow,A1
fight,A2
moor,BEYOND
locked,BEYOND
station,A1
meet,A1
slow,B1
move,B1
blue,A1
eye,A1
quick,A1
pleased,A2
poor,A1
way,B2
daylight,BEYOND
soon,A1
brown,A1
smile,A2
friend,A1
friendly,A1
upstairs,A2
ground,A2
box,A1
match,A1
piece,A1
candle,B2
thin,A2
strange,A2
doctor,A1
use,A2
usually,A1
outside,A2
hospital,A1
bedroom,A1
bill,B2
inspector,B2
food,A1
maker,BEYOND
send,A1
expensive,A1
lady,A2
light,A2
detective,A2
month,A1
ago,A1
garden,A1
party,A1
sir,A2
white,A1
flower,A1
sorry,A1
bag,A1
shoe,A1
horseshoe,BEYOND
centimetre,BEYOND
hello,A1
suddenly,A2
stand,B2
foot,A1
today,A1
laugh,A1
angrily,BEYOND
thank,A1
slowly,A2
sunlight,BEYOND
autumn,A1
colour,A1
yellow,A1
forget,A1
animal,A1
killing,B1
cold,A1
nice,A1
warm,B1
water,B1
far,B1
river,A1
angry,A1
face,B1
visitor,A1
true,A1
shall,A2
gate,A2
quietly,A2
sure,A2
goodbye,A1
road,A1
policeman,A1
muddy,BEYOND
early,A1
bring,A1
safe,A2
plan,A1
life,A1
finish,A2
learn,A1
lesson,A1
visit,A1
midnight,A1
stare,B2
difficult,A1
promise,A2
turn,A1
photograph,A2
sheep,A1
lame,BEYOND
carriage,C1
incident,B2
drive,A2
coldly,BEYOND
somebody,A1
beginning,A1
excited,A1
racing,B1
nose,A1
strong,A1
shh,BEYOND
fast,A1
exciting,A1
surely,B1
fourth,A1
tired,A1
eighty,A1
keep,A1
excite,BEYOND
taste,A2
eat,A1
happily,A2
middle,A2
bark,BEYOND
aha,BEYOND
dishonest,B2
tendon,BEYOND
careful,A2
noise,A2
world,A1
kick,B1
practise,A1
south,A1
