word,level
late,A1
afternoon,A1
chilly,BEYOND
day,A1
gentleman,B1
sit,A1
wine,A1
furnish,BEYOND
dining,BEYOND
parlor,BEYOND
town,A1
servant,B1
present,A2
chair,B2
closely,B2
approach,B2
discuss,A1
subject,B2
great,A1
earnestness,BEYOND
convenience,B2
sake,C1
say,C1
hitherto,BEYOND
party,A1
critically,B2
examine,B1
strictly,B2
speak,A1
come,A1
specie,BEYOND
short,A1
thick,A2
set,B1
man,A1
coarse,BEYOND
commonplace,BEYOND
feature,B1
swaggering,BEYOND
air,A1
pretension,BEYOND
mark,A2
low,B2
try,B2
elbow,B2
way,B2
upward,BEYOND
world,A1
dress,A1
gaudy,BEYOND
vest,BEYOND
color,BEYOND
blue,A1
neckerchief,BEYOND
bedroppe,BEYOND
gayly,BEYOND
yellow,A1
spot,B1
arrange,A2
flaunting,BEYOND
tie,A2
keeping,BEYOND
general,A2
hand,B1
large,A1
plentifully,BEYOND
bedeck,BEYOND
ring,B1
wear,A1
heavy,A2
gold,A2
watch,A1
chain,B1
bundle,BEYOND
seal,C1
portentous,BEYOND
size,A2
variety,A2
attach,B1
ardor,BEYOND
conversation,A1
habit,A2
flourish,C1
jingle,BEYOND
evident,B2
satisfaction,B2
free,B2
easy,A1
defiance,BEYOND
garnish,BEYOND
convenient,B1
interval,B2
profane,BEYOND
expression,A2
desire,B2
graphic,B2
account,B1
shall,A2
induce,C1
transcribe,BEYOND
companion,C1
appearance,A2
arrangement,A2
house,B2
housekeeping,BEYOND
indicate,B1
opulent,BEYOND
circumstance,B2
state,B1
midst,C1
earnest,BEYOND
matter,A2
trade,B1
positively,BEYOND
hold,B2
glass,A1
eye,A1
light,A2
fact,A1
uncommon,BEYOND
fellow,B2
certainly,A2
worth,B1
sum,B2
honest,B1
capable,B2
manage,A2
farm,A2
like,B1
clock,A1
mean,A1
nigger,BEYOND
help,A1
brandy,BEYOND
good,A2
steady,B2
sensible,B1
pious,BEYOND
get,A1
religion,B1
camp,A2
meeting,A1
year,A1
ago,A1
believe,A1
trust,B2
let,A1
round,B2
country,A1
find,A1
true,A1
square,A2
folk,B1
candid,BEYOND
yer,BEYOND
lot,A1
take,A1
meetin,BEYOND
hear,A1
critter,BEYOND
pray,B1
gentle,B1
quiet,A1
fetch,BEYOND
buy,A1
cheap,B1
blige,BEYOND
sell,A1
realize,A2
yes,A1
consider,A2
valeyable,BEYOND
thing,A1
genuine,B2
article,A1
mistake,B2
real,A1
rejoin,BEYOND
fall,A2
business,A1
bring,A1
home,A2
dollar,A1
think,A1
know,A1
cheat,B1
sure,A2
track,B2
master,B2
tell,A1
sorry,A1
ought,B1
cover,B1
balance,B1
debt,B2
conscience,C1
afford,B1
little,A2
swear,B2
trader,BEYOND
jocularly,BEYOND
ready,A1
reason,A1
friend,A1
leetle,BEYOND
hard,A1
sigh,C1
contemplatively,BEYOND
pour,B1
uneasy,BEYOND
silence,B2
boy,A1
gal,BEYOND
throw,A2
spare,C1
truth,B1
necessity,B2
make,B2
willing,B2
part,A1
door,A1
open,A1
small,A1
quadroon,BEYOND
age,B1
enter,A2
room,A1
remarkably,B2
beautiful,A1
engaging,C1
black,A1
hair,A1
fine,C1
floss,BEYOND
silk,B2
hang,B1
glossy,BEYOND
curl,BEYOND
dimpled,BEYOND
face,B1
pair,A1
dark,A2
fire,B1
softness,BEYOND
look,A2
beneath,C1
rich,A1
long,A1
lash,BEYOND
peer,B2
curiously,BEYOND
