word,level
live,B1
floor,A1
remember,A1
move,B1
lot,A1
time,B2
get,A1
sister,A1
house,B2
pay,A2
rent,B1
anybody,A2
share,B1
yard,B1
people,A1
downstairs,A2
careful,A2
noise,A2
landlord,C1
bang,BEYOND
ceiling,B1
broom,BEYOND
think,A1
leave,B2
flat,A2
quick,A1
water,B1
pipe,B1
break,A1
fix,B2
old,A1
fast,A1
washroom,BEYOND
door,A1
carry,A1
milk,A1
gallon,C1
look,A2
far,B1
away,A1
town,A1
tell,A1
day,A1
real,A1
year,A1
run,A2
work,A1
inside,A2
stair,A2
hallway,BEYOND
like,B1
basement,B2
take,A1
bath,A1
everybody,A1
white,A1
tree,A1
great,A1
big,A1
grass,A2
grow,A1
fence,B1
talk,A2
hold,B2
lottery,B2
ticket,A1
dream,A2
story,A1
go,B1
bed,A1
way,B2
small,A1
red,A1
tight,B1
step,B2
window,A1
breath,B1
brick,B2
crumble,BEYOND
place,B1
swollen,BEYOND
push,B1
hard,A1
little,A2
elm,BEYOND
city,A1
plant,A2
curb,BEYOND
garage,B1
car,A1
building,A1
ordinary,A2
bedroom,A1
nun,BEYOND
school,A1
pass,B1
see,A1
play,A1
laundromat,BEYOND
board,B1
rob,B2
owner,A2
paint,A1
wood,A2
yes,A1
open,A1
lose,A1
business,A1
ask,A1
say,C1
point,B1
peel,BEYOND
wooden,A2
bar,B2
nail,B1
fall,A2
feel,B2
nod,C1
know,A1
mama,BEYOND
temporary,B2
thing,A1
family,A1
different,A1
hair,A1
air,A1
lazy,A2
obey,B2
barrette,BEYOND
band,A1
thick,A2
straight,A2
need,B1
comb,BEYOND
slippery,BEYOND
slide,B2
hand,B1
young,B1
fur,B1
mother,A1
rosette,BEYOND
candy,A1
circle,A2
curly,A2
pretty,A1
pin,B1
curl,BEYOND
sweet,A2
nose,A1
safe,A2
warm,B1
smell,A2
bread,A1
bake,B1
make,B2
room,A1
skin,A2
sleep,A2
near,A1
rain,A1
outside,A2
snore,BEYOND
snoring,BEYOND
boy,A1
girl,A1
separate,B1
world,A1
universe,B2
brother,A1
example,A1
plenty,B1
good,A2
friend,A1
fault,B2
pick,B2
come,A1
kid,A2
turn,A1
right,A1
responsibility,B1
someday,BEYOND
secret,A2
understand,A1
joke,A2
have,A2
explain,A1
balloon,B2
tie,A2
anchor,C1
mean,A1
hope,A2
letter,A1
sadness,BEYOND
waiting,BEYOND
number,A2
muddy,BEYOND
color,BEYOND
mexican,BEYOND
record,A2
father,A1
morning,A1
shave,BEYOND
song,A1
sob,BEYOND
grandmother,A1
horse,A1
woman,A1
bear,B2
chinese,BEYOND
suppose,A2
bad,A1
luck,A2
female,A2
lie,B1
strong,A1
wild,A2
marry,A2
grandfather,A1
throw,A2
sack,C1
head,B1
fancy,B1
chandelier,BEYOND
forgive,B2
life,A1
sit,A1
elbow,B2
wonder,B1
sorry,A1
want,A1
inherit,B2
funny,A1
syllable,BEYOND
tin,B1
hurt,B2
roof,A2
mouth,A1
soft,A2
silver,A2
ugly,B1
home,A2
baptize,BEYOND
new,A1
grand,B2
cousin,A1
queen,A2
upstairs,A2
baby,A1
grabber,BEYOND
danger,A2
corner,A2
store,B1
okay,BEYOND
lean,B2
counter,C1
raggedy,BEYOND
rat,B2
street,A1
lady,A2
own,A2
whale,BEYOND
sell,A1
close,B1
eye,A1
stick,B1
college,A1
cat,A1
skinny,BEYOND
sick,A1
asleep,A2
donut,BEYOND
refrigerator,BEYOND
walk,A1
dinner,A1
table,A1
heaven,B2
till,B1
forget,A1
neighborhood,BEYOND
fly,A2
find,A1
distant,B2
meantime,C1
north,A1
dollar,A1
forever,B1
cheap,B1
try,B2
somebody,A1
chip,A2
buy,A1
bicycle,A1
name,A1
clothe,BEYOND
crooked,BEYOND
wear,A1
shiny,B1
shoe,A1
sock,A2
bald,BEYOND
ankle,A2
especially,A2
laugh,A1
tooth,A1
let,A1
talking,BEYOND
tug,BEYOND
arm,C1
mad,B1
wait,A2
minute,C1
save,A2
sure,A2
glad,B1
bike,A1
care,A2
wish,A2
grin,C1
ahead,B1
today,A1
tomorrow,A1
ride,A2
decide,A1
belong,A2
complicated,B2
finally,A2
agree,A1
long,A1
leg,A1
pedal,BEYOND
seat,B2
handlebar,BEYOND
wobbly,BEYOND
wheel,A2
spaghetti,BEYOND
bit,A2
past,A2
sad,A1
crumbly,BEYOND
grocery,B2
avenue,BEYOND
dangerous,A1
junk,BEYOND
drugstore,BEYOND
block,B1
bus,A1
wave,B1
fat,A2
cross,A2
load,B2
shout,A2
sassy,BEYOND
popsicle,BEYOND
lip,B1
alike,C1
laughter,A2
shy,B1
ice,A1
cream,B1
bell,B1
giggle,BEYOND
sudden,B1
surprise,A2
pile,B2
dish,A1
mind,A2
exactly,A2
crazy,A2
man,A1
box,A1
magazine,A1
dirty,A1
light,A2
money,A1
dark,A2
kind,B1
foot,A1
upside,BEYOND
row,B1
round,B2
couch,BEYOND
spin,C1
dust,B1
punch,C1
tv,BEYOND
probably,A1
aisle,BEYOND
easy,A1
black,A1
well,C1
notice,A2
pair,A1
gold,A2
glass,A1
float,B2
smart,B1
question,A2
dime,BEYOND
hear,A1
music,A1
flower,A1
ballerina,BEYOND
brass,BEYOND
hole,A2
start,A2
sort,B1
happen,A1
million,A1
moth,BEYOND
dusty,BEYOND
furniture,A2
swan,BEYOND
neck,A2
shadow,B2
bone,A2
drop,B1
marimba,BEYOND
plucked,BEYOND
sound,C1
finger,A2
metal,A2
pretend,B1
stupid,A2
quarter,A1
pant,BEYOND
pocket,A2
shut,A2
lid,BEYOND
sale,A2
call,A1
dog,A1
gray,A1
sheepdog,BEYOND
dress,A1
suit,B1
clumsy,BEYOND
limb,C1
flop,BEYOND
untied,BEYOND
build,A1
slant,BEYOND
uphill,BEYOND
closet,BEYOND
lopsided,BEYOND
jut,BEYOND
purpose,A2
doorway,BEYOND
scramble,BEYOND
dirt,B1
greasy,BEYOND
bunch,B2
huge,A2
mighty,BEYOND
squirrel,BEYOND
high,B2
branch,B1
tarred,BEYOND
framed,BEYOND
gutter,BEYOND
ball,A1
earth,A2
base,B1
bark,BEYOND
end,A1
tuck,BEYOND
choose,A1
win,B1
apartment,A1
puerto,BEYOND
rican,BEYOND
shirt,A1
stay,A2
nylon,BEYOND
makeup,BEYOND
free,B2
stand,B2
singe,BEYOND
click,B1
apple,A1
peach,BEYOND
pumpkin,BEYOND
pah,BEYOND
love,A1
important,A1
volleyball,BEYOND
alley,BEYOND
drive,A2
yellow,A1
whitewall,BEYOND
scarf,BEYOND
mirror,A2
honk,BEYOND
couple,A2
face,B1
rug,A1
leather,B1
lap,C1
sofa,A1
stop,A1
roll,B1
instead,A2
button,A2
automatically,B2
touch,B1
radio,A1
seventh,BEYOND
siren,BEYOND
quiet,A1
loud,A2
blur,BEYOND
hardly,B1
cop,C1
pull,B1
left,A1
crash,B2
lamppost,BEYOND
scream,B2
dizzy,BEYOND
blue,A1
pleated,BEYOND
alligator,BEYOND
bloody,BEYOND
bruise,BEYOND
forehead,BEYOND
handcuff,BEYOND
backseat,BEYOND
boyfriend,A1
show,A1
promise,A2
job,A1
downtown,B2
beautiful,A1
nice,A1
meet,A1
subway,BEYOND
parent,A1
send,A1
trouble,B2
pregnant,B2
moustache,BEYOND
count,B1
fleck,BEYOND
fingernail,BEYOND
aunt,A1
night,A1
cigarette,A2
matter,A2
cold,A1
skirt,A1
short,A1
green,A1
blink,BEYOND
afraid,A1
streetlight,BEYOND
dance,A1
star,A2
change,A1
scared,A2
attack,A2
knife,A2
mistake,B2
guy,A2
tall,A1
straw,BEYOND
brim,BEYOND
dumb,C1
grown,BEYOND
anymore,BEYOND
brown,A1
watch,A1
knee,A2
shakity,BEYOND
shake,B1
yeah,A1
help,A1
tired,A1
bottle,A1
cry,B2
bologna,BEYOND
note,B1
bend,B1
bounce,C1
dangle,BEYOND
museum,A1
vase,BEYOND
replace,A2
respect,B1
include,A1
worried,A2
chicken,A1
hey,A1
swinge,BEYOND
spit,BEYOND
give,A1
buck,C1
parking,A2
meter,BEYOND
slat,BEYOND
gate,A2
learn,A1
sky,A2
sugar,A1
explode,B1
imagine,A1
wake,A1
early,A1
tortilla,BEYOND
appear,A2
rise,B1
catch,B2
hind,BEYOND
hide,A2
sink,B1
beneath,C1
clawed,BEYOND
tub,BEYOND
floorboard,BEYOND
die,A1
lunchbox,BEYOND
sleepiness,BEYOND
study,A1
university,A1
train,A2
spend,A1
factory,A2
mouse,A1
one,A1
exist,A2
legged,BEYOND
drunk,B1
butterfly,BEYOND
fool,B2
wise,B2
chase,B2
firecracker,BEYOND
tough,B2
cloud,A2
pillow,BEYOND
popcorn,BEYOND
simple,A2
thirty,A1
snow,A1
read,A1
book,A2
clean,A1
zillion,BEYOND
cumulus,BEYOND
cumulu,BEYOND
cute,B2
shaving,BEYOND
field,A2
sheep,A1
favorite,BEYOND
add,A1
wide,A2
puffy,BEYOND
goodbye,A1
ummm,BEYOND
bare,C1
yous,BEYOND
word,A1
trash,BEYOND
cereal,BEYOND
lump,BEYOND
flea,BEYOND
cockroach,BEYOND
jelly,BEYOND
frijol,BEYOND
toe,B1
height,A2
grandpa,A1
living,B1
doughy,BEYOND
tamale,BEYOND
powder,B1
stuff,B1
grandma,A1
lovely,A2
pink,A1
pearl,BEYOND
velvety,BEYOND
heel,B2
wobble,BEYOND
tiny,B1
pale,B1
salamander,BEYOND
pop,C1
hungry,A1
plump,BEYOND
polite,A2
descend,C1
pigeon,BEYOND
sea,A1
linoleum,BEYOND
rose,B2
chalk,BEYOND
hopscotch,BEYOND
square,A2
paper,A1
bag,A1
lemon,A2
dancing,A1
thank,A1
hurray,BEYOND
fit,C1
grey,A1
truth,B1
scary,A2
attach,B1
trade,B1
true,A1
spotted,BEYOND
satin,BEYOND
scar,BEYOND
scab,BEYOND
strut,BEYOND
magic,B1
teach,A1
uncross,BEYOND
double,B1
dutch,BEYOND
rope,B1
tee,BEYOND
totter,BEYOND
put,A1
cigar,BEYOND
homemade,BEYOND
lead,B1
invisible,C1
jealous,BEYOND
tavern,BEYOND
bum,BEYOND
stoop,BEYOND
continue,A2
blame,B2
whiskey,BEYOND
taxicab,BEYOND
got,BEYOND
kiss,B1
wrinkled,BEYOND
yell,C1
case,A2
powerful,B1
bushel,BEYOND
basket,B2
porch,BEYOND
complain,A2
special,A1
key,B1
eat,A1
canteen,BEYOND
lunch,A1
sandwich,A1
write,A1
principal,C1
butter,A1
sir,A2
cut,B1
triangle,BEYOND
mayonnaise,BEYOND
mustard,BEYOND
pickle,BEYOND
invent,A2
schoolyard,BEYOND
cartoon,A2
patrol,C1
suffering,B2
movie,A1
anemic,BEYOND
wrist,B2
prove,B1
blow,B2
wash,A2
everyday,A2
noon,C1
chair,B2
daughter,A1
appreciate,B1
follow,A1
rice,A1
meat,A1
monday,BEYOND
slow,B1
lunchtime,BEYOND
line,B2
fine,C1
heart,A2
holler,BEYOND
class,A1
desk,A1
holy,B2
picture,B2
lunchroom,BEYOND
faint,BEYOND
boulevard,BEYOND
maybe,A1
bet,B2
ashamed,B2
slip,B2
stripe,BEYOND
forgot,BEYOND
late,A1
whew,BEYOND
baptism,BEYOND
lock,A2
hurry,B1
party,A1
fan,A2
hot,A1
plate,A2
tilt,BEYOND
thumb,B2
underclothe,BEYOND
saddle,BEYOND
scuffed,BEYOND
communion,BEYOND
folding,B2
stamp,A2
wad,BEYOND
gum,BEYOND
uncle,A1
liar,BEYOND
believe,A1
swell,BEYOND
heavy,A2
plunger,BEYOND
drag,B2
center,BEYOND
wow,A2
clapping,BEYOND
bow,C1
proud,B1
coffee,A1
tea,A1
ready,A1
ignition,BEYOND
cook,A2
jump,A2
imagination,B2
age,B1
fun,A2
alright,BEYOND
hip,B2
scientific,B1
repeat,B1
skeleton,BEYOND
bloom,BEYOND
obvious,B1
speak,A1
authority,B1
science,A1
spread,B1
boat,A1
able,A2
practice,A1
half,A2
lullaby,BEYOND
rock,C1
begin,A1
seashell,BEYOND
copper,C1
eevy,BEYOND
ivy,BEYOND
ver,BEYOND
rhythm,B2
idea,A1
keep,A1
steady,B2
certain,A2
speed,B2
hoochi,BEYOND
coochie,BEYOND
heebie,BEYOND
jeebie,BEYOND
cue,B2
merengue,BEYOND
electricity,A2
tembleque,BEYOND
skip,C1
snake,A1
wiggle,BEYOND
waitress,BEYOND
taxi,A1
tip,B1
miss,BEYOND
dive,B2
baggy,BEYOND
soggy,BEYOND
bathtub,BEYOND
hum,BEYOND
arc,BEYOND
jaw,BEYOND
tick,A1
ticking,BEYOND
earring,BEYOND
naphtha,BEYOND
laundry,BEYOND
soap,A2
piece,A1
blood,A2
use,A2
engine,A2
track,B2
disgusted,BEYOND
spell,C1
social,A2
security,B1
office,A1
month,A1
catholic,BEYOND
cost,A1
papa,BEYOND
public,A2
hotdog,BEYOND
week,A1
afternoon,A1
wet,A2
hydrant,BEYOND
kitchen,A1
drink,A1
spoon,A2
navy,BEYOND
borrow,A2
fare,B2
boss,A2
glove,B1
match,A1
negative,B2
print,B2
strip,C1
envelope,B2
guess,A1
company,A1
stall,B2
coatroom,BEYOND
bench,C1
shift,B1
middle,A2
arrive,A1
clock,A1
oriental,BEYOND
hello,A1
nervous,A2
birthday,A1
cheek,B2
grab,B2
abuelito,BEYOND
dead,A2
news,A1
crumple,BEYOND
coat,A1
brave,B1
plane,A1
photo,A1
tomb,BEYOND
shape,B2
spear,BEYOND
country,A1
likely,A2
deserve,B2
evil,B2
pray,B1
swimmer,BEYOND
photograph,A2
disease,A2
sheet,A2
limp,BEYOND
worm,B2
thirsty,A1
part,A1
sharp,B1
stroke,B2
drown,C1
sticky,B2
second,A2
rear,C1
naked,B2
bulb,BEYOND
burn,B2
birth,A2
wicked,BEYOND
curse,BEYOND
swim,B1
moment,A1
camera,A1
busy,A1
spine,C1
stool,BEYOND
felt,BEYOND
hat,A1
feather,B2
sickness,BEYOND
normal,B1
game,A1
imitate,BEYOND
famous,A1
wife,A1
bored,A1
listen,A1
hate,B1
sunlight,BEYOND
blind,B2
maroon,BEYOND
wall,A1
capsule,BEYOND
fill,A1
oyster,BEYOND
shell,B1
library,A1
poem,B1
whisper,B2
wind,B2
violin,BEYOND
voice,A2
useless,B2
lift,A2
suck,C1
cup,A1
taste,A2
weak,A2
parrot,BEYOND
embarrassed,B1
iron,B1
husband,A1
witch,BEYOND
wipe,C1
rag,BEYOND
feed,B2
spill,B2
lucky,A2
yesterday,A1
planet,A2
mix,B1
teddy,BEYOND
carnival,BEYOND
cover,B1
plastic,A2
account,B1
candle,B2
plaster,BEYOND
saint,C1
voodoo,BEYOND
tape,B1
beer,A1
mug,BEYOND
tap,B2
bubble,B1
nope,BEYOND
sign,A2
card,A1
playing,BEYOND
strange,A2
blond,BEYOND
baseball,A2
bat,C1
thorn,BEYOND
golden,B2
goblet,BEYOND
looking,BEYOND
fashioned,BEYOND
recognize,A2
fortune,B2
present,A2
future,A2
palm,B2
los,BEYOND
jealousy,BEYOND
sorrow,BEYOND
pillar,BEYOND
bee,B1
mattress,BEYOND
luxury,B1
wedding,A2
soon,A1
clear,B1
fight,A2
hit,A2
hug,BEYOND
rude,A2
disappoint,B2
headache,A2
rub,B2
egg,A1
romance,B2
string,B1
spirit,B1
awake,BEYOND
seven,A1
eighth,BEYOND
huh,BEYOND
bless,C1
restaurant,A1
alive,A2
accident,A2
cumbia,BEYOND
salsa,BEYOND
ranchera,BEYOND
hospital,A1
twice,A1
police,A1
address,B2
shame,B2
hour,A1
emergency,B1
intern,BEYOND
surgeon,B2
notify,C1
difference,A1
brazer,BEYOND
wetback,BEYOND
aspirin,BEYOND
kitchenette,BEYOND
sleeping,BEYOND
weekly,B2
order,A1
currency,B1
exchange,B1
shrug,C1
lipstick,BEYOND
babushka,BEYOND
duck,A1
whistle,BEYOND
nightingale,BEYOND
shopping,A1
animal,A1
dentist,A2
moon,A2
sphinx,BEYOND
wink,BEYOND
visit,A1
bingo,BEYOND
motor,B2
screen,B2
ground,A2
bring,A1
deck,B2
deal,B1
whistler,BEYOND
sing,A1
offer,A2
weekend,A1
wonderful,A1
braille,BEYOND
doctor,A1
child,A1
memorize,BEYOND
sun,A1
shine,B1
watery,BEYOND
answer,A1
scarcely,BEYOND
odd,B1
geranium,BEYOND
spot,B1
swing,C1
wedge,BEYOND
sigh,C1
mold,BEYOND
dampness,BEYOND
leap,C1
somersault,BEYOND
apostrophe,BEYOND
comma,BEYOND
whine,BEYOND
scrape,BEYOND
concrete,B2
excited,A1
tinkling,BEYOND
tag,B2
jingling,BEYOND
moan,BEYOND
loose,B2
jukebox,BEYOND
repairman,BEYOND
southern,B1
accent,B2
smoke,A2
winter,A1
summer,A1
moldy,BEYOND
damp,BEYOND
western,B1
married,A1
headed,BEYOND
crook,BEYOND
sire,BEYOND
pitch,B2
penny,A2
scare,B2
bump,BEYOND
park,A1
freeze,B1
punk,B2
girlfriend,A1
barefoot,BEYOND
toenail,BEYOND
can,A2
evening,A1
swear,B2
grip,C1
weight,A2
pointy,BEYOND
excuse,B2
strength,B1
ferocious,BEYOND
root,B2
hairy,BEYOND
bite,B1
violent,B1
quit,B1
anger,B2
reason,A1
droop,BEYOND
tulip,BEYOND
despite,B1
reach,B2
ought,B1
waiter,A1
rabbit,BEYOND
ear,A1
flutter,BEYOND
fuchsia,BEYOND
perfume,BEYOND
driver,A1
poof,BEYOND
enormous,A2
salmon,BEYOND
rosebud,BEYOND
blanket,B2
suitcase,BEYOND
lavender,BEYOND
hatbox,BEYOND
dozen,B2
flight,A1
ham,BEYOND
breakfast,A1
climb,B1
spanish,BEYOND
homesick,BEYOND
seagull,BEYOND
hollyhock,BEYOND
startled,BEYOND
caray,BEYOND
christ,BEYOND
hysterical,BEYOND
tear,B2
thread,C1
road,A1
commercial,B1
language,A1
domino,BEYOND
indoors,B1
crumpled,BEYOND
coconut,A1
papaya,BEYOND
juice,A1
clothesline,BEYOND
bitter,B2
island,A1
hall,A2
easily,A2
dice,BEYOND
raven,BEYOND
flick,BEYOND
shawl,BEYOND
shoulder,A2
strict,B2
religion,B1
brush,A2
tongue,B1
chew,BEYOND
dip,C1
cake,A1
suede,BEYOND
mood,B1
bleed,C1
lend,A2
hairbrush,BEYOND
eyelid,BEYOND
latch,BEYOND
shove,BEYOND
nosy,BEYOND
neighbor,BEYOND
motorcycle,A2
towel,A2
worry,B1
wrong,B1
raise,A2
unlucky,BEYOND
pancake,BEYOND
fold,B1
fire,B1
hill,A2
garden,A1
stare,B2
content,C1
garbage,BEYOND
fear,B1
attic,BEYOND
guest,A2
floorboards,BEYOND
squeak,BEYOND
grumble,BEYOND
happy,A1
settle,B2
blouse,BEYOND
tame,BEYOND
lay,B1
threshold,C1
chain,B1
cruel,B1
power,B2
war,A2
opera,B2
draw,A1
needle,B1
knotted,BEYOND
silk,B2
ballet,B2
lung,B2
glory,C1
oatmeal,BEYOND
stir,C1
comadre,BEYOND
brain,A2
yup,BEYOND
cookie,BEYOND
lard,BEYOND
scarred,BEYOND
beat,B2
permission,A2
sweetbread,BEYOND
knock,B1
daddy,BEYOND
buckle,BEYOND
belt,A2
monkey,A2
screaming,BEYOND
twangy,BEYOND
yakkety,BEYOND
yak,BEYOND
cage,BEYOND
porcelain,BEYOND
guitar,A1
sunflower,BEYOND
cockscomb,BEYOND
deep,B1
fringe,BEYOND
theater,BEYOND
curtain,B1
tied,BEYOND
fruit,A1
thistle,BEYOND
pear,A1
weed,C1
squinty,BEYOND
eyed,BEYOND
itch,BEYOND
sleepy,BEYOND
rot,BEYOND
perfumy,BEYOND
spider,A2
poke,BEYOND
sandy,BEYOND
soil,B1
skinned,BEYOND
beetle,BEYOND
ant,BEYOND
crusty,BEYOND
