word,level
plant,A2
animal,A1
fungus,BEYOND
protozoan,BEYOND
algae,BEYOND
bacteria,B2
virus,A2
inhabit,BEYOND
natural,A1
world,A1
biology,A2
study,A1
live,B1
thing,A1
today,A1
constantly,B2
advance,B2
technology,A2
allow,A2
researcher,BEYOND
investigate,B1
nature,A2
tiny,B1
organism,BEYOND
field,A2
know,A1
microbiology,BEYOND
volume,B2
learn,A1
branch,B1
sheer,C1
scientific,B1
information,A1
available,A2
mind,A2
boggle,BEYOND
area,A1
specialization,BEYOND
scientist,A1
focus,A2
certain,A2
like,B1
zoology,BEYOND
botany,BEYOND
biologist,BEYOND
specific,A2
insect,A2
entomology,BEYOND
bacteriology,BEYOND
history,A1
early,A1
formally,BEYOND
link,A2
human,A2
anatomy,BEYOND
swedish,BEYOND
devise,C1
modern,A1
method,A2
classify,B2
taxonomy,BEYOND
development,B1
microscope,BEYOND
continue,A2
huge,A2
advancement,BEYOND
begin,A1
develop,A2
powerful,B1
tool,A2
kind,B1
previously,B1
unknown,B2
process,B2
structure,B2
include,A1
cell,B2
particular,A2
electron,BEYOND
help,A1
unravel,BEYOND
mystery,B1
read,A1
protozoology,BEYOND
phycology,BEYOND
mycology,BEYOND
fungi,BEYOND
virology,BEYOND
exobiology,BEYOND
life,A1
outside,A2
microbiologist,BEYOND
great,A1
stride,BEYOND
pure,B2
culture,A1
contain,A2
growth,B1
single,A2
free,B2
cultivate,C1
identify,A2
microbe,BEYOND
unit,A2
interest,A1
yeast,BEYOND
celled,BEYOND
compose,B2
billion,A2
simple,A2
part,A1
complex,B1
variety,A2
function,B1
finally,A2
rich,A1
theory,B1
coin,B1
term,B2
initially,B2
slow,B1
progress,B2
observation,B2
give,A1
accurate,B2
description,A1
red,A1
blood,A2
well,C1
detail,B2
prove,B1
material,B2
reproduce,C1
division,B2
call,A1
mitosis,BEYOND
origin,B2
formation,B2
think,A1
unformed,BEYOND
substance,B1
persist,C1
year,A1
eventually,B1
affirm,BEYOND
come,A1
complexity,C1
pause,B2
fix,B2
stain,BEYOND
reveal,B2
chromosome,BEYOND
parent,A1
daughter,A1
subsequently,B2
discovery,A2
number,A2
remain,B1
constant,B2
generation,B1
lead,B1
meiosis,BEYOND
question,A2
occur,B1
produce,B2
important,A1
medicine,A2
antibiotic,BEYOND
treat,B1
infection,B2
illness,A2
day,A1
persistent,C1
understanding,A2
environment,A2
support,A2
strive,C1
understand,A1
inhabitant,B2
archaea,BEYOND
ask,A1
interact,B2
way,B2
evolve,B2
biological,B2
carry,A1
organ,B2
tissue,B2
answer,A1
broad,B2
one,A1
liver,C1
break,A1
fat,A2
green,A1
convert,B2
water,B1
carbon,B2
dioxide,BEYOND
sugar,A1
mosquito,BEYOND
winter,A1
investigation,B2
require,B1
research,A2
unsolved,BEYOND
depend,A2
annual,B2
output,B2
massive,B2
individual,A2
possibly,B1
acquire,B2
informed,BEYOND
key,B1
specialize,B2
group,A1
following,B1
arachnology,BEYOND
spider,A2
mite,BEYOND
scorpion,BEYOND
bryology,BEYOND
moss,BEYOND
herpetology,BEYOND
reptile,BEYOND
amphibian,BEYOND
ichthyology,BEYOND
fish,A2
mammalogy,BEYOND
mammal,BEYOND
microscopic,BEYOND
ornithology,BEYOND
bird,A1
parasitology,BEYOND
parasite,BEYOND
feature,B1
explore,B1
concept,B2
look,A2
general,A2
principle,B2
apply,A2
different,A1
type,B1
example,A1
cytology,BEYOND
ethology,BEYOND
behavior,BEYOND
genetics,BEYOND
heredity,BEYOND
pathology,BEYOND
disease,A2
effect,A2
body,A1
physiology,BEYOND
nonhuman,BEYOND
primate,BEYOND
ape,BEYOND
monkey,A2
primatologist,BEYOND
genetic,B2
geneticist,BEYOND
follow,A1
section,A1
discuss,A1
small,A1
fraction,B2
name,A1
establish,B2
relationship,A2
comprise,B2
systematic,C1
base,B1
system,A2
botanist,BEYOND
linnaean,BEYOND
share,B1
attribute,C1
closeness,BEYOND
evolutionary,C1
basic,B1
category,B1
species,B2
spell,C1
identically,BEYOND
singular,BEYOND
plural,BEYOND
form,A1
member,A1
common,A1
characteristic,B2
close,B1
specie,BEYOND
high,B2
taxon,BEYOND
level,B1
organization,A2
genus,BEYOND
related,B1
generic,C1
wolf,BEYOND
coyote,BEYOND
belong,A2
second,A2
italicize,BEYOND
capitalize,BEYOND
relatedness,BEYOND
increasingly,B2
distant,B2
similar,A1
trait,B2
family,A1
order,A1
place,B1
class,A1
phylum,BEYOND
kingdom,C1
domain,C1
classification,C1
taxonomic,BEYOND
indicate,B1
phylogenetic,BEYOND
degree,A2
diverge,BEYOND
course,A1
evolution,B2
frequently,B1
challenge,B1
revise,B1
morphological,BEYOND
structural,C1
skull,B2
shape,B2
jaw,BEYOND
length,B1
molecular,BEYOND
data,A2
dna,BEYOND
rna,BEYOND
protein,B2
sequence,B2
developmental,BEYOND
examine,B1
control,A2
embryological,BEYOND
phenomenon,B2
regeneration,BEYOND
remove,A2
entire,B2
grow,A1
direct,B1
application,B1
agriculture,B2
veterinary,BEYOND
cloning,BEYOND
adult,A2
genetically,BEYOND
identical,B2
widely,B2
horticulture,BEYOND
sheep,A1
cow,A1
cat,A1
clone,BEYOND
practice,A1
widespread,B2
stem,C1
capability,C1
extremely,A2
stage,B2
laboratory,B1
potential,B2
despite,B1
controversial,B2
deal,B1
medical,A2
promise,A2
use,A2
science,A1
being,B2
quickly,A1
raise,A2
ethical,B2
value,B1
problem,A1
bioethics,BEYOND
ethic,B2
moral,B2
decision,A2
making,B2
disciplined,BEYOND
reflection,C1
difficult,A1
issue,B1
change,A1
rapidly,B2
capacity,B2
people,A1
population,A2
abort,BEYOND
defective,BEYOND
unwanted,BEYOND
fetus,BEYOND
pregnancy,C1
