word,level
twinkle,BEYOND
little,A2
star,A2
wonder,B1
reader,A1
book,A2
page,A1
lie,B1
information,A1
property,B1
characteristic,B2
include,A1
vital,B2
life,A1
topic,A1
composition,C1
brightness,BEYOND
configuration,C1
constellation,BEYOND
layer,B1
role,A2
center,BEYOND
solar,B2
system,A2
shape,B2
energy,A2
emit,BEYOND
large,A1
group,A1
know,A1
galaxy,BEYOND
scientific,B1
exploration,B2
illuminate,BEYOND
celestial,BEYOND
body,A1
year,A1
cover,B1
world,A1
high,B2
like,B1
diamond,B1
sky,A2
common,A1
image,A2
tiny,B1
point,B1
light,A2
softly,BEYOND
night,A1
belie,BEYOND
truly,B2
awesome,BEYOND
power,B2
birth,A2
intense,B2
form,A1
gravity,C1
force,B1
cloud,A2
dust,B1
debris,C1
contract,B2
cause,A2
violent,B1
collision,C1
hydrogen,C1
atom,BEYOND
level,B1
intensity,C1
carry,A1
core,B2
nucleus,BEYOND
burn,B2
courtesy,C1
continuous,B1
explosion,B1
nuclear,B1
bomb,B1
detonate,BEYOND
eventually,B1
fuel,B1
get,A1
simply,B1
collapse,B2
process,B2
leave,B2
small,A1
cool,B1
spectacular,B2
fashion,A2
supernova,BEYOND
explode,B1
vast,B2
field,A2
contribute,B2
creation,B2
new,A1
scheme,B2
universe,B2
pretty,A1
average,B1
estimate,B2
nearly,A2
billion,A2
old,A1
mean,A1
shine,B1
reach,B2
end,A1
cycle,A2
size,A2
wise,B2
fall,A2
middle,A2
massive,B2
giant,B1
dwarf,BEYOND
action,A1
percent,BEYOND
mass,B2
take,A1
planet,A2
satellite,B2
assortment,BEYOND
meteor,BEYOND
asteroid,BEYOND
account,B1
remain,B1
roughly,B2
appear,A2
relatively,B2
close,B1
million,A1
kilometer,BEYOND
extremely,A2
dense,C1
pressure,B1
fill,A1
collection,B1
atomic,BEYOND
particle,BEYOND
heat,A2
photosphere,BEYOND
surface,B1
constant,B2
motion,B2
roll,B1
wave,B1
sunspot,BEYOND
dark,A2
patch,C1
strong,A1
magnetic,C1
activity,A1
atmosphere,B1
chromosphere,BEYOND
corona,BEYOND
visible,B2
actually,A2
hot,A1
caption,BEYOND
age,B1
color,BEYOND
see,A1
orbit,BEYOND
enormous,A2
consist,B1
hundred,A1
variety,A2
elliptical,BEYOND
spiral,BEYOND
barred,BEYOND
irregular,BEYOND
kind,B1
formless,BEYOND
ordinary,A2
important,A1
inhabitant,B2
source,A2
virtually,BEYOND
provide,A2
possible,A1
receive,A2
half,A2
billionth,BEYOND
huge,A2
gas,A2
erupt,B2
false,A1
extreme,B2
ultraviolet,BEYOND
superimpose,BEYOND
comparison,B1
ball,A1
produce,B2
amount,B2
convert,B2
helium,BEYOND
deep,B1
interior,C1
contain,A2
immense,C1
pull,B1
hold,B2
comet,BEYOND
distance,A2
mile,A1
travel,A1
space,A1
second,A2
ray,C1
sunlight,BEYOND
minute,C1
long,A1
near,A1
arrive,A1
outer,B2
thousand,A1
bright,A2
detail,B2
observe,B2
illustration,B2
vary,B2
greatly,B2
range,B1
whitish,BEYOND
blue,A1
temperature,A2
red,A1
scale,B2
use,A2
degree,A2
celsius,BEYOND
centigrade,BEYOND
number,A2
absolute,B2
zero,A2
yellow,A1
diameter,BEYOND
time,B2
volume,B2
quantity,A2
matter,A2
great,A1
rest,A2
heavy,A2
element,B1
carbon,B2
nitrogen,BEYOND
oxygen,B2
magnesium,BEYOND
silicon,BEYOND
iron,B1
fix,B2
exist,A2
solid,B1
liquid,B1
plasma,BEYOND
state,B1
electron,BEYOND
strip,C1
away,A1
say,C1
ionize,BEYOND
ion,BEYOND
electrically,BEYOND
charge,B1
free,B2
negative,B2
positive,B2
show,A1
rotation,C1
speed,B2
month,A1
period,A1
area,A1
represent,B1
fast,A1
slow,B1
cutaway,BEYOND
section,A1
rotate,C1
different,A1
part,A1
rate,B2
equator,BEYOND
spin,C1
complete,A1
day,A1
pole,C1
study,A1
begin,A1
invention,A2
telescope,BEYOND
early,A1
century,A1
major,A2
breakthrough,C1
come,A1
spectroscopy,BEYOND
analysis,B1
approach,B2
allow,A2
scientist,A1
determine,B1
call,A1
helioseismology,BEYOND
examine,B1
white,A1
pass,B1
prism,BEYOND
