word,level
blue,A1
whale,BEYOND
large,A1
animal,A1
fact,A1
likely,A2
live,B1
like,B1
mammal,BEYOND
minute,C1
come,A1
surface,B1
breathe,B1
ocean,A2
thousand,A1
planet,A2
year,A1
hunt,B1
oil,A2
body,A1
part,A1
close,B1
extinction,BEYOND
law,A2
pass,B1
protect,A2
today,A1
remain,B1
endanger,BEYOND
species,B2
scientist,A1
conservationist,BEYOND
work,A1
study,A1
huge,A2
help,A1
survive,B1
limit,B1
hunting,B2
people,A1
type,B1
sperm,BEYOND
vocabulary,BEYOND
warm,B1
blooded,BEYOND
air,A1
spine,C1
feed,B2
young,B1
milk,A1
produce,B2
mother,A1
foot,A1
meter,BEYOND
long,A1
length,B1
school,A1
bus,A1
female,A2
usually,A1
male,A2
elephant,A1
human,A2
look,A2
tiny,B1
compare,A1
enormous,A2
think,A1
adult,A2
natural,A1
predator,C1
reason,A1
weigh,B1
ton,B2
mean,A1
heavy,A2
thirty,A1
heart,A2
pound,A1
kilogram,BEYOND
gray,A1
color,BEYOND
white,A1
light,A2
area,A1
belly,BEYOND
yellowish,BEYOND
yellow,A1
green,A1
creature,B2
skin,A2
smooth,B1
flexible,B2
flat,A2
head,B1
slippery,BEYOND
shape,B2
glide,BEYOND
water,B1
near,A1
mouth,A1
groove,BEYOND
call,A1
ventral,BEYOND
pleat,BEYOND
let,A1
stretch,B2
widely,B2
eat,A1
blowhole,BEYOND
hole,A2
similar,A1
nostril,BEYOND
allow,A2
splashguard,BEYOND
strong,A1
tail,B1
curved,B2
section,A1
fluke,BEYOND
small,A1
fin,BEYOND
flipper,BEYOND
chest,B1
pectoral,BEYOND
use,A2
swim,B1
diving,BEYOND
steering,BEYOND
slow,B1
throat,B1
eighty,A1
instead,A2
tooth,A1
contain,A2
structure,B2
baleen,BEYOND
bristle,BEYOND
trap,B2
prey,C1
plate,A2
hang,B1
jaw,BEYOND
protein,B2
keratin,BEYOND
find,A1
hair,A1
kill,A2
food,A1
world,A1
northern,B1
