word,level
introduction,A2
ancient,A2
culture,A1
believe,A1
star,A2
light,A2
attach,B1
huge,A2
dome,BEYOND
sky,A2
maintain,B2
fix,B2
position,B2
relative,B1
move,B1
heaven,B2
rotate,C1
caption,BEYOND
approximately,B1
core,B2
globular,BEYOND
cluster,C1
capture,B2
people,A1
imagine,A1
pattern,A2
group,A1
constellation,BEYOND
represent,B1
animal,A1
mythological,BEYOND
hero,A2
everyday,A2
object,B2
attribute,C1
godlike,BEYOND
power,B2
worship,C1
think,A1
motion,B2
heavenly,BEYOND
body,A1
correspond,C1
foretell,BEYOND
event,A1
belief,B1
share,B1
basis,B1
astrology,BEYOND
practically,BEYOND
planet,A2
year,A1
calendar,BEYOND
crucial,B2
development,B1
agriculture,B2
valuable,B1
tool,A2
navigation,B2
especially,A2
seafare,BEYOND
century,A1
scientist,A1
determine,B1
enormous,A2
ball,A1
incandescent,BEYOND
gas,A2
nuclear,B1
fusion,BEYOND
reaction,B1
shine,B1
working,A2
internal,B2
energy,A2
justice,B2
nature,A2
complexity,C1
like,B1
massive,B2
giant,B1
doom,BEYOND
burn,B2
away,A1
merely,C1
million,A1
violent,B1
dramatic,B2
fate,C1
supernova,BEYOND
white,A1
dwarf,BEYOND
neutron,BEYOND
black,A1
hole,A2
go,B1
considerable,B2
amount,B2
matter,A2
equal,B1
material,B2
blast,C1
space,A1
burst,C1
enable,B2
explode,B1
outshine,BEYOND
entire,B2
home,A2
galaxy,BEYOND
characterize,C1
tremendous,C1
rapid,B2
brightening,BEYOND
last,A2
week,A1
follow,A1
slow,B1
dim,BEYOND
explosion,B1
cataclysmic,BEYOND
essentially,B2
end,A1
active,A2
generate,B2
lifetime,B2
release,B1
heavy,A2
element,B1
component,B2
solar,B2
system,A2
include,A1
interstellar,BEYOND
medium,B1
mass,B2
similar,A1
radius,BEYOND
comparable,C1
make,B2
extremely,A2
dense,C1
average,B1
density,C1
approach,B2
time,B2
water,B1
class,A1
compact,BEYOND
compose,B2
primarily,B2
masse,BEYOND
range,B1
have,A2
pack,B1
order,A1
mile,A1
diameter,BEYOND
reach,B2
value,B1
roughly,B2
trillion,B2
approximate,BEYOND
inside,A2
atomic,BEYOND
nucleus,BEYOND
way,B2
conceive,C1
gigantic,BEYOND
form,A1
death,A2
exhaust,BEYOND
thermonuclear,BEYOND
