word,level
sit,A1
glitter,BEYOND
tin,B1
throne,BEYOND
handsome,BEYOND
hall,A2
splendid,BEYOND
castle,A2
chair,B2
weave,C1
straw,BEYOND
good,A2
friend,A1
time,B2
speak,A1
curious,B2
thing,A1
see,A1
strange,A2
adventure,A2
know,A1
meet,A1
comrade,BEYOND
silent,B1
talk,A2
find,A1
contented,BEYOND
merely,C1
brief,B2
sentence,B2
prove,B1
wide,A2
awake,BEYOND
attentive,BEYOND
quaint,BEYOND
person,A1
sleep,A2
tired,A1
brilliant,A2
sun,A1
sink,B1
low,B2
tint,BEYOND
glisten,BEYOND
tower,A2
minaret,BEYOND
glorious,C1
sunset,BEYOND
hue,BEYOND
approach,B2
wind,B2
pathway,C1
entrance,B1
servant,B1
wear,A1
helmet,B2
breastplate,BEYOND
uniform,A2
cover,B1
tiny,B1
disc,B2
sew,BEYOND
closely,B2
silver,A2
cloth,B1
body,A1
sparkle,BEYOND
beautifully,BEYOND
look,A2
man,A1
bright,A2
magnificent,B2
eye,A1
grow,A1
big,A1
wonder,B1
old,A1
wanderer,BEYOND
gorgeous,B2
sight,B1
boyish,BEYOND
gaze,C1
live,B1
ask,A1
famous,A1
reply,A2
train,A2
treat,B1
stranger,B1
courtesy,C1
queer,BEYOND
exclaim,BEYOND
little,A2
admit,B1
kind,B1
master,B2
honest,B1
true,A1
gladly,BEYOND
serve,A2
apt,BEYOND
forget,A1
like,B1
people,A1
moment,A1
thought,A2
wait,A2
say,C1
go,B1
glad,B1
learn,A1
arrive,A1
new,A1
boy,A1
pass,B1
grand,B2
corridor,B2
line,B2
ornamental,BEYOND
stately,BEYOND
archway,BEYOND
room,A1
set,B1
beautiful,A1
furniture,A2
thrill,BEYOND
amazement,BEYOND
astonished,BEYOND
able,A2
polite,A2
bow,C1
respectful,BEYOND
voice,A2
salute,BEYOND
offer,A2
humble,C1
service,A2
answer,A1
accustomed,BEYOND
cheerful,B1
manner,A2
tell,A1
come,A1
travel,A1
roundabout,BEYOND
way,B2
home,A2
far,B1
corner,A2
wander,B2
remark,B2
encounter,B2
danger,A2
hardship,BEYOND
especially,A2
meat,A1
bone,A2
homelike,BEYOND
comfortable,A2
hear,A1
stuff,B1
startle,BEYOND
stare,B2
bit,A2
rudely,BEYOND
quiet,A1
happy,A1
dismally,BEYOND
stupid,A2
interest,A1
believe,A1
part,A1
country,A1
journey,A1
nearly,A2
year,A1
wandering,BEYOND
bring,A1
suppose,A2
wise,B2
thoughtfully,BEYOND
beg,B2
assure,B2
wisdom,B2
simple,A2
question,A2
inquire,BEYOND
yes,A1
dare,B2
refuse,A2
declare,B2
information,A1
seldom,C1
receive,A2
rule,B1
civil,B2
add,A1
nod,C1
make,B2
bold,B2
eat,A1
bless,C1
cry,B2
careless,B1
remember,A1
usually,A1
hungry,A1
food,A1
blow,B2
whistle,BEYOND
suspend,B2
neck,A2
summon,BEYOND
appear,A2
order,A1
minute,C1
tray,BEYOND
heap,BEYOND
choice,A2
array,C1
neatly,BEYOND
display,B2
dish,A1
polish,BEYOND
till,B1
shine,B1
mirror,A2
table,A1
draw,A1
place,B1
seat,B2
cordially,BEYOND
trust,B2
feast,BEYOND
liking,BEYOND
require,B1
alive,A2
form,A1
flesh,C1
cupboard,A2
bare,C1
welcome,A2
contain,A2
silence,B2
appetite,C1
somewhat,B2
satisfied,B2
happen,A1
majesty,BEYOND
long,A1
story,A1
well,C1
desire,B2
promise,A2
lean,B2
cross,A2
leg,A1
relate,B1
history,A1
doubt,B1
prosperous,BEYOND
recite,BEYOND
benefit,B1
thank,A1
begin,A1
beginning,A1
blood,A2
trade,B1
woodchopper,BEYOND
contribute,B2
share,B1
comfort,B2
chop,B2
tree,A1
forest,A2
firewood,BEYOND
woman,A1
cook,A2
meal,A1
child,A1
warm,B1
fire,B1
hut,BEYOND
edge,B1
life,A1
content,C1
fall,A2
love,A1
girl,A1
away,A1
fair,A2
blush,BEYOND
ray,C1
powerful,B1
witch,BEYOND
shoe,A1
poor,A1
slave,B2
oblige,C1
work,A1
morning,A1
night,A1
scrub,BEYOND
sweep,B2
wash,A2
cut,B1
day,A1
plenty,B1
friendly,A1
finally,A2
marry,A2
agree,A1
overhear,BEYOND
conversation,A1
angry,A1
wish,A2
take,A1
command,B2
near,A1
please,A2
realize,A2
wood,A2
cruel,B1
enchant,BEYOND
axe,BEYOND
slip,B2
right,A1
