word,level
introduction,A2
year,A1
ago,A1
early,A1
fifteenth,BEYOND
century,A1
nation,B1
war,A2
conflict,B2
decade,B1
control,A2
territory,B2
set,B1
know,A1
occur,B1
end,A1
period,A1
european,BEYOND
history,A1
include,A1
era,B2
knight,BEYOND
chivalry,BEYOND
luck,A2
fade,C1
rich,A1
large,A1
populous,BEYOND
upper,B2
hand,B1
well,C1
weapon,B1
longbow,BEYOND
allow,A2
frequently,B1
beat,B2
french,BEYOND
force,B1
mount,B2
horseback,BEYOND
call,A1
cavalry,BEYOND
new,A1
stage,B2
begin,A1
english,BEYOND
invasion,B2
northwest,BEYOND
coastal,C1
area,A1
soon,A1
gain,B2
north,A1
time,B2
struggle,B2
hope,A2
unstoppable,BEYOND
bind,C1
return,A1
baby,A1
name,A1
bear,B2
small,A1
village,A1
eastern,B1
countryside,B1
parent,A1
landowner,BEYOND
farmer,A1
respected,BEYOND
member,A1
painting,A1
entitle,C1
depict,C1
heroine,BEYOND
moment,A1
great,A1
triumph,C1
normal,B1
circumstance,B2
probably,A1
grow,A1
live,B1
quiet,A1
regular,A2
life,A1
sibling,B2
marry,A2
middle,A2
class,A1
woman,A1
man,A1
matter,A2
job,A1
clerical,BEYOND
legal,B1
field,A2
university,A1
study,A1
learn,A1
read,A1
write,A1
pretty,A1
thing,A1
peer,B2
age,B1
famous,A1
influential,C1
royalty,BEYOND
power,B2
influence,B1
entirely,B2
different,A1
destiny,BEYOND
line,B2
young,B1
remain,B1
defy,C1
typical,A2
role,A2
girl,A1
usually,A1
take,A1
instead,A2
romantic,B1
figure,B2
leader,A2
warrior,C1
national,B2
hero,A2
enemy,B1
people,A1
thorn,BEYOND
heretic,BEYOND
reputed,BEYOND
prophet,BEYOND
holy,B2
messenger,BEYOND
heroism,BEYOND
devotion,BEYOND
ultimate,B2
sacrifice,C1
faith,B2
eventually,B1
saint,C1
vision,B2
tiny,B1
rarely,B1
important,A1
event,A1
crop,B2
make,B2
wine,A1
faithful,BEYOND
villager,C1
historian,B2
mysterious,B2
practice,A1
mainstream,C1
aspect,B2
medieval,C1
language,A1
like,B1
common,A1
country,A1
responsible,B1
account,B1
care,A2
exact,A2
date,B2
birth,A2
record,A2
official,B1
way,B2
spin,C1
sew,BEYOND
cook,A2
love,A1
pray,B1
particularly,B1
devout,BEYOND
church,A2
image,A2
show,A1
room,A1
house,B2
believe,A1
modern,A1
day,A1
simple,A2
unremarkable,BEYOND
origin,B2
farm,A2
tend,B1
sheep,A1
sixteenth,BEYOND
illustration,B2
help,A1
family,A1
farming,A2
livestock,BEYOND
attend,A2
lesson,A1
story,A1
examine,B1
art,A1
