word,level
introduction,A2
life,A1
exist,A2
billion,A2
year,A1
change,A1
adapt,B2
new,A1
form,A1
evolve,B2
old,A1
one,A1
extinct,BEYOND
simple,A2
organism,BEYOND
give,A1
rise,B1
million,A1
specie,BEYOND
familiar,B1
kind,B1
plant,A2
animal,A1
know,A1
tiny,B1
rare,B1
handful,C1
specialist,B2
caption,BEYOND
male,A2
robin,BEYOND
feed,B2
earthworm,BEYOND
unfledged,BEYOND
young,B1
scientist,A1
study,A1
bird,A1
ornithologist,BEYOND
live,B1
biologist,BEYOND
broad,B2
definition,B1
dozen,B2
subspecialtie,BEYOND
certain,A2
category,B1
focus,A2
pattern,A2
connect,A2
look,A2
big,A1
picture,B2
environment,A2
building,A1
block,B1
cell,B2
molecule,BEYOND
long,A1
time,B2
planet,A2
inanimate,BEYOND
substance,B1
mineral,B2
gas,A2
mystery,B1
surround,B2
come,A1
fascinating,B1
field,A2
biology,A2
equally,B1
question,A2
concern,B2
fail,A2
carnivorous,BEYOND
dodo,BEYOND
bacteria,B2
deadly,B2
human,A2
cause,A2
harm,B2
blood,A2
tree,A1
sap,BEYOND
survive,B1
extreme,B2
temperature,A2
infinitely,BEYOND
variable,C1
incredibly,B1
tenacious,BEYOND
individual,A2
species,B2
die,A1
entire,B2
recently,A2
century,A1
ago,A1
people,A1
little,A2
idea,A1
initially,B2
begin,A1
understand,A1
exactly,A2
work,A1
tool,A2
vocabulary,BEYOND
accurately,B2
observe,B2
describe,A1
incredible,A2
complexity,C1
tireless,BEYOND
influential,C1
help,A1
offer,A2
explanation,A2
develop,A2
system,A2
categorize,BEYOND
eventual,BEYOND
torrent,BEYOND
biological,B2
information,A1
vast,B2
encompass,C1
understanding,A2
define,B1
continue,A2
follow,A1
page,A1
examine,B1
discipline,B2
fundamental,B2
process,B2
relate,B1
explore,B1
important,A1
discovery,A2
influence,B1
different,A1
interact,B2
body,A1
knowledge,A2
grow,A1
provide,A2
insight,B2
medicine,A2
anthropology,BEYOND
history,A1
environmental,B1
issue,B1
pressing,BEYOND
inform,B2
debate,B2
problem,A1
arise,B2
find,A1
solution,A2
answer,A1
remain,B1
constantly,B2
intriguing,C1
consider,A2
ask,A1
chapter,B1
thing,A1
scientific,B1
call,A1
strive,C1
natural,A1
world,A1
inhabitant,B2
fungus,BEYOND
protozoan,BEYOND
algae,BEYOND
archaea,BEYOND
virus,A2
occur,B1
particular,A2
way,B2
carry,A1
organ,B2
tissue,B2
specific,A2
liver,C1
break,A1
fat,A2
green,A1
convert,B2
water,B1
carbon,B2
dioxide,BEYOND
sugar,A1
mosquito,BEYOND
winter,A1
investigation,B2
require,B1
research,A2
today,A1
unsolved,BEYOND
lead,B1
well,C1
depend,A2
rain,A1
forest,A2
like,B1
estimate,B2
contain,A2
discover,A2
gallery,A2
annual,B2
output,B2
massive,B2
single,A2
possibly,B1
acquire,B2
area,A1
specialization,BEYOND
allow,A2
informed,BEYOND
key,B1
development,B1
subdivision,BEYOND
divide,B1
incorporate,B2
science,A1
physics,A2
chemistry,A2
geology,BEYOND
example,A1
detailed,B2
bioluminescence,BEYOND
light,A2
produce,B2
firefly,BEYOND
solid,B1
biochemistry,BEYOND
moon,A2
jellyfish,A1
bioluminescent,BEYOND
mean,A1
dark,A2
depth,B2
sea,A1
group,A1
zoology,BEYOND
botany,BEYOND
following,B1
arachnology,BEYOND
spider,A2
mite,BEYOND
scorpion,BEYOND
bryology,BEYOND
moss,BEYOND
entomology,BEYOND
insect,A2
herpetology,BEYOND
reptile,BEYOND
amphibian,BEYOND
ichthyology,BEYOND
fish,A2
mammalogy,BEYOND
mammal,BEYOND
microbiology,BEYOND
microscopic,BEYOND
mycology,BEYOND
ornithology,BEYOND
parasitology,BEYOND
parasite,BEYOND
phycology,BEYOND
virology,BEYOND
feature,B1
structure,B2
concept,B2
general,A2
principle,B2
apply,A2
type,B1
anatomy,BEYOND
cytology,BEYOND
ethology,BEYOND
behavior,BEYOND
genetics,BEYOND
heredity,BEYOND
pathology,BEYOND
disease,A2
effect,A2
physiology,BEYOND
function,B1
identify,A2
nonhuman,BEYOND
primate,BEYOND
ape,BEYOND
monkey,A2
primatologist,BEYOND
genetic,B2
geneticist,BEYOND
great,A1
blue,A1
heron,BEYOND
classify,B2
mountain,A1
gorilla,BEYOND
section,A1
discuss,A1
small,A1
fraction,B2
specialize,B2
chemical,B1
basis,B1
activity,A1
show,A1
amoeba,BEYOND
elephant,A1
alike,C1
share,B1
similarity,B1
